Id_es,Id_en
bufr4/3/16/006/1/112000,bufr4/3/16/006/1/112000
bufr4/3/16/006/2/031001,bufr4/3/16/006/2/031001
bufr4/3/16/006/3/008011,bufr4/3/16/006/3/008011
bufr4/3/16/006/4/008007,bufr4/3/16/006/4/008007
bufr4/3/16/006/5/007002,bufr4/3/16/006/5/007002
bufr4/3/16/006/6/007002,bufr4/3/16/006/6/007002
bufr4/3/16/006/7/102000,bufr4/3/16/006/7/102000
bufr4/3/16/006/8/031001,bufr4/3/16/006/8/031001
bufr4/3/16/006/9/005002,bufr4/3/16/006/9/005002
bufr4/3/16/006/10/006002,bufr4/3/16/006/10/006002
bufr4/3/16/006/11/020011,bufr4/3/16/006/11/020011
bufr4/3/16/006/12/020012,bufr4/3/16/006/12/020012
bufr4/3/16/006/13/008007,bufr4/3/16/006/13/008007
bufr4/3/16/006/14/008011,bufr4/3/16/006/14/008011
bufr4/3/16/007/1/110000,bufr4/3/16/007/1/110000
bufr4/3/16/007/2/031001,bufr4/3/16/007/2/031001
bufr4/3/16/007/3/008011,bufr4/3/16/007/3/008011
bufr4/3/16/007/4/008007,bufr4/3/16/007/4/008007
bufr4/3/16/007/5/104000,bufr4/3/16/007/5/104000
bufr4/3/16/007/6/031001,bufr4/3/16/007/6/031001
bufr4/3/16/007/7/005002,bufr4/3/16/007/7/005002
bufr4/3/16/007/8/006002,bufr4/3/16/007/8/006002
bufr4/3/16/007/9/019005,bufr4/3/16/007/9/019005
bufr4/3/16/007/10/019006,bufr4/3/16/007/10/019006
bufr4/3/16/007/11/008007,bufr4/3/16/007/11/008007
bufr4/3/16/007/12/008011,bufr4/3/16/007/12/008011
bufr4/3/16/008/1/111000,bufr4/3/16/008/1/111000
bufr4/3/16/008/2/031001,bufr4/3/16/008/2/031001
bufr4/3/16/008/3/008001,bufr4/3/16/008/3/008001
bufr4/3/16/008/4/008007,bufr4/3/16/008/4/008007
bufr4/3/16/008/5/008023,bufr4/3/16/008/5/008023
bufr4/3/16/008/6/103000,bufr4/3/16/008/6/103000
bufr4/3/16/008/7/031001,bufr4/3/16/008/7/031001
bufr4/3/16/008/8/005002,bufr4/3/16/008/8/005002
bufr4/3/16/008/9/006002,bufr4/3/16/008/9/006002
bufr4/3/16/008/10/010002,bufr4/3/16/008/10/010002
bufr4/3/16/008/11/008023,bufr4/3/16/008/11/008023
bufr4/3/16/008/12/008007,bufr4/3/16/008/12/008007
bufr4/3/16/008/13/008001,bufr4/3/16/008/13/008001
bufr4/3/16/009/1/111000,bufr4/3/16/009/1/111000
bufr4/3/16/009/2/031001,bufr4/3/16/009/2/031001
bufr4/3/16/009/3/008011,bufr4/3/16/009/3/008011
bufr4/3/16/009/4/008007,bufr4/3/16/009/4/008007
bufr4/3/16/009/5/007002,bufr4/3/16/009/5/007002
bufr4/3/16/009/6/007002,bufr4/3/16/009/6/007002
bufr4/3/16/009/7/102000,bufr4/3/16/009/7/102000
bufr4/3/16/009/8/031001,bufr4/3/16/009/8/031001
bufr4/3/16/009/9/005002,bufr4/3/16/009/9/005002
bufr4/3/16/009/10/006002,bufr4/3/16/009/10/006002
bufr4/3/16/009/11/020041,bufr4/3/16/009/11/020041
bufr4/3/16/009/12/008007,bufr4/3/16/009/12/008007
bufr4/3/16/009/13/008011,bufr4/3/16/009/13/008011
bufr4/3/16/010/1/107000,bufr4/3/16/010/1/107000
bufr4/3/16/010/2/031001,bufr4/3/16/010/2/031001
bufr4/3/16/010/3/008011,bufr4/3/16/010/3/008011
bufr4/3/16/010/4/008007,bufr4/3/16/010/4/008007
bufr4/3/16/010/5/001022,bufr4/3/16/010/5/001022
bufr4/3/16/010/6/005002,bufr4/3/16/010/6/005002
bufr4/3/16/010/7/006002,bufr4/3/16/010/7/006002
bufr4/3/16/010/8/008007,bufr4/3/16/010/8/008007
bufr4/3/16/010/9/008011,bufr4/3/16/010/9/008011
bufr4/3/16/011/1/117000,bufr4/3/16/011/1/117000
bufr4/3/16/011/2/031001,bufr4/3/16/011/2/031001
bufr4/3/16/011/3/008011,bufr4/3/16/011/3/008011
bufr4/3/16/011/4/001022,bufr4/3/16/011/4/001022
bufr4/3/16/011/5/008007,bufr4/3/16/011/5/008007
bufr4/3/16/011/6/102000,bufr4/3/16/011/6/102000
bufr4/3/16/011/7/031001,bufr4/3/16/011/7/031001
bufr4/3/16/011/8/005002,bufr4/3/16/011/8/005002
bufr4/3/16/011/9/006002,bufr4/3/16/011/9/006002
bufr4/3/16/011/10/008021,bufr4/3/16/011/10/008021
bufr4/3/16/011/11/004001,bufr4/3/16/011/11/004001
bufr4/3/16/011/12/004002,bufr4/3/16/011/12/004002
bufr4/3/16/011/13/004003,bufr4/3/16/011/13/004003
bufr4/3/16/011/14/004004,bufr4/3/16/011/14/004004
bufr4/3/16/011/15/004005,bufr4/3/16/011/15/004005
bufr4/3/16/011/16/020090,bufr4/3/16/011/16/020090
bufr4/3/16/011/17/008021,bufr4/3/16/011/17/008021
bufr4/3/16/011/18/008007,bufr4/3/16/011/18/008007
bufr4/3/16/011/19/008011,bufr4/3/16/011/19/008011
bufr4/3/16/020/1/001033,bufr4/3/16/020/1/001033
bufr4/3/16/020/2/001025,bufr4/3/16/020/2/001025
bufr4/3/16/020/3/001027,bufr4/3/16/020/3/001027
bufr4/3/16/020/4/301011,bufr4/3/16/020/4/301011
bufr4/3/16/020/5/301012,bufr4/3/16/020/5/301012
bufr4/3/16/021/1/301023,bufr4/3/16/021/1/301023
bufr4/3/16/021/2/002041,bufr4/3/16/021/2/002041
bufr4/3/16/021/3/019001,bufr4/3/16/021/3/019001
bufr4/3/16/021/4/019007,bufr4/3/16/021/4/019007
bufr4/3/16/021/5/019005,bufr4/3/16/021/5/019005
bufr4/3/16/021/6/019006,bufr4/3/16/021/6/019006
bufr4/3/16/021/7/019008,bufr4/3/16/021/7/019008
bufr4/3/16/021/8/008005,bufr4/3/16/021/8/008005
bufr4/3/16/021/9/010004,bufr4/3/16/021/9/010004
bufr4/3/16/021/10/008005,bufr4/3/16/021/10/008005
bufr4/3/16/021/11/010004,bufr4/3/16/021/11/010004
bufr4/3/16/021/12/019007,bufr4/3/16/021/12/019007
bufr4/3/16/021/13/008005,bufr4/3/16/021/13/008005
bufr4/3/16/021/14/008021,bufr4/3/16/021/14/008021
bufr4/3/16/021/15/004075,bufr4/3/16/021/15/004075
bufr4/3/16/021/16/011040,bufr4/3/16/021/16/011040
bufr4/3/16/021/17/019007,bufr4/3/16/021/17/019007
bufr4/3/16/021/18/105004,bufr4/3/16/021/18/105004
bufr4/3/16/021/19/005021,bufr4/3/16/021/19/005021
bufr4/3/16/021/20/005021,bufr4/3/16/021/20/005021
bufr4/3/16/021/21/102002,bufr4/3/16/021/21/102002
bufr4/3/16/021/22/019003,bufr4/3/16/021/22/019003
bufr4/3/16/021/23/019004,bufr4/3/16/021/23/019004
bufr4/3/16/022/1/001032,bufr4/3/16/022/1/001032
bufr4/3/16/022/2/002041,bufr4/3/16/022/2/002041
bufr4/3/16/022/3/019001,bufr4/3/16/022/3/019001
bufr4/3/16/022/4/019010,bufr4/3/16/022/4/019010
bufr4/3/16/022/5/118000,bufr4/3/16/022/5/118000
bufr4/3/16/022/6/031001,bufr4/3/16/022/6/031001
bufr4/3/16/022/7/008021,bufr4/3/16/022/7/008021
bufr4/3/16/022/8/004014,bufr4/3/16/022/8/004014
bufr4/3/16/022/9/008005,bufr4/3/16/022/9/008005
bufr4/3/16/022/10/301023,bufr4/3/16/022/10/301023
bufr4/3/16/022/11/019005,bufr4/3/16/022/11/019005
bufr4/3/16/022/12/019006,bufr4/3/16/022/12/019006
bufr4/3/16/022/13/010004,bufr4/3/16/022/13/010004
bufr4/3/16/022/14/011041,bufr4/3/16/022/14/011041
bufr4/3/16/022/15/008021,bufr4/3/16/022/15/008021
bufr4/3/16/022/16/004075,bufr4/3/16/022/16/004075
bufr4/3/16/022/17/011040,bufr4/3/16/022/17/011040
bufr4/3/16/022/18/019008,bufr4/3/16/022/18/019008
bufr4/3/16/022/19/105004,bufr4/3/16/022/19/105004
bufr4/3/16/022/20/005021,bufr4/3/16/022/20/005021
bufr4/3/16/022/21/005021,bufr4/3/16/022/21/005021
bufr4/3/16/022/22/102002,bufr4/3/16/022/22/102002
bufr4/3/16/022/23/019003,bufr4/3/16/022/23/019003
bufr4/3/16/022/24/019004,bufr4/3/16/022/24/019004
bufr4/3/16/026/1/316020,bufr4/3/16/026/1/316020
bufr4/3/16/026/2/316021,bufr4/3/16/026/2/316021
bufr4/3/16/027/1/316020,bufr4/3/16/027/1/316020
bufr4/3/16/027/2/316022,bufr4/3/16/027/2/316022
bufr4/3/16/030/1/301014,bufr4/3/16/030/1/301014
bufr4/3/16/030/2/001037,bufr4/3/16/030/2/001037
bufr4/3/16/030/3/010064,bufr4/3/16/030/3/010064
bufr4/3/16/030/4/008019,bufr4/3/16/030/4/008019
bufr4/3/16/030/5/001062,bufr4/3/16/030/5/001062
bufr4/3/16/030/6/008019,bufr4/3/16/030/6/008019
bufr4/3/16/030/7/001065,bufr4/3/16/030/7/001065
bufr4/3/16/030/8/008019,bufr4/3/16/030/8/008019
bufr4/3/16/030/9/001062,bufr4/3/16/030/9/001062
bufr4/3/16/030/10/008019,bufr4/3/16/030/10/008019
bufr4/3/16/031/1/008021,bufr4/3/16/031/1/008021
bufr4/3/16/031/2/301011,bufr4/3/16/031/2/301011
bufr4/3/16/031/3/301012,bufr4/3/16/031/3/301012
bufr4/3/16/031/4/301027,bufr4/3/16/031/4/301027
bufr4/3/16/031/5/019005,bufr4/3/16/031/5/019005
bufr4/3/16/031/6/019006,bufr4/3/16/031/6/019006
bufr4/3/16/031/7/020028,bufr4/3/16/031/7/020028
bufr4/3/16/031/8/008021,bufr4/3/16/031/8/008021
bufr4/3/16/032/1/008021,bufr4/3/16/032/1/008021
bufr4/3/16/032/2/301011,bufr4/3/16/032/2/301011
bufr4/3/16/032/3/301012,bufr4/3/16/032/3/301012
bufr4/3/16/032/4/301027,bufr4/3/16/032/4/301027
bufr4/3/16/032/5/008021,bufr4/3/16/032/5/008021
bufr4/3/16/033/1/008021,bufr4/3/16/033/1/008021
bufr4/3/16/033/2/301011,bufr4/3/16/033/2/301011
bufr4/3/16/033/3/301012,bufr4/3/16/033/3/301012
bufr4/3/16/033/4/101000,bufr4/3/16/033/4/101000
bufr4/3/16/033/5/031001,bufr4/3/16/033/5/031001
bufr4/3/16/033/6/301027,bufr4/3/16/033/6/301027
bufr4/3/16/033/7/008021,bufr4/3/16/033/7/008021
bufr4/3/16/034/1/008079,bufr4/3/16/034/1/008079
bufr4/3/16/034/2/316030,bufr4/3/16/034/2/316030
bufr4/3/16/034/3/008011,bufr4/3/16/034/3/008011
bufr4/3/16/034/4/001022,bufr4/3/16/034/4/001022
bufr4/3/16/034/5/008007,bufr4/3/16/034/5/008007
bufr4/3/16/034/6/301023,bufr4/3/16/034/6/301023
bufr4/3/16/034/7/008007,bufr4/3/16/034/7/008007
bufr4/3/16/034/8/020090,bufr4/3/16/034/8/020090
bufr4/3/16/034/9/316031,bufr4/3/16/034/9/316031
bufr4/3/16/034/10/101000,bufr4/3/16/034/10/101000
bufr4/3/16/034/11/031000,bufr4/3/16/034/11/031000
bufr4/3/16/034/12/316032,bufr4/3/16/034/12/316032
bufr4/3/16/034/13/101000,bufr4/3/16/034/13/101000
bufr4/3/16/034/14/031001,bufr4/3/16/034/14/031001
bufr4/3/16/034/15/316033,bufr4/3/16/034/15/316033
bufr4/3/16/034/16/008011,bufr4/3/16/034/16/008011
bufr4/3/16/034/17/008079,bufr4/3/16/034/17/008079
bufr4/3/16/035/1/008079,bufr4/3/16/035/1/008079
bufr4/3/16/035/2/316030,bufr4/3/16/035/2/316030
bufr4/3/16/035/3/008011,bufr4/3/16/035/3/008011
bufr4/3/16/035/4/020023,bufr4/3/16/035/4/020023
bufr4/3/16/035/5/020021,bufr4/3/16/035/5/020021
bufr4/3/16/035/6/020008,bufr4/3/16/035/6/020008
bufr4/3/16/035/7/316031,bufr4/3/16/035/7/316031
bufr4/3/16/035/8/008011,bufr4/3/16/035/8/008011
bufr4/3/16/035/9/008079,bufr4/3/16/035/9/008079
bufr4/3/16/036/1/008079,bufr4/3/16/036/1/008079
bufr4/3/16/036/2/316030,bufr4/3/16/036/2/316030
bufr4/3/16/036/3/008011,bufr4/3/16/036/3/008011
bufr4/3/16/036/4/001027,bufr4/3/16/036/4/001027
bufr4/3/16/036/5/316031,bufr4/3/16/036/5/316031
bufr4/3/16/036/6/101000,bufr4/3/16/036/6/101000
bufr4/3/16/036/7/031000,bufr4/3/16/036/7/031000
bufr4/3/16/036/8/316032,bufr4/3/16/036/8/316032
bufr4/3/16/036/9/101000,bufr4/3/16/036/9/101000
bufr4/3/16/036/10/031001,bufr4/3/16/036/10/031001
bufr4/3/16/036/11/316033,bufr4/3/16/036/11/316033
bufr4/3/16/036/12/008011,bufr4/3/16/036/12/008011
bufr4/3/16/036/13/008079,bufr4/3/16/036/13/008079
bufr4/3/16/037/1/008079,bufr4/3/16/037/1/008079
bufr4/3/16/037/2/316030,bufr4/3/16/037/2/316030
bufr4/3/16/037/3/008011,bufr4/3/16/037/3/008011
bufr4/3/16/037/4/011031,bufr4/3/16/037/4/011031
bufr4/3/16/037/5/316031,bufr4/3/16/037/5/316031
bufr4/3/16/037/6/008011,bufr4/3/16/037/6/008011
bufr4/3/16/037/7/008079,bufr4/3/16/037/7/008079
bufr4/3/16/038/1/008079,bufr4/3/16/038/1/008079
bufr4/3/16/038/2/316030,bufr4/3/16/038/2/316030
bufr4/3/16/038/3/008011,bufr4/3/16/038/3/008011
bufr4/3/16/038/4/020041,bufr4/3/16/038/4/020041
bufr4/3/16/038/5/020021,bufr4/3/16/038/5/020021
bufr4/3/16/038/6/316031,bufr4/3/16/038/6/316031
bufr4/3/16/038/7/008011,bufr4/3/16/038/7/008011
bufr4/3/16/038/8/008079,bufr4/3/16/038/8/008079
bufr4/3/16/039/1/008079,bufr4/3/16/039/1/008079
bufr4/3/16/039/2/316030,bufr4/3/16/039/2/316030
bufr4/3/16/039/3/008011,bufr4/3/16/039/3/008011
bufr4/3/16/039/4/020024,bufr4/3/16/039/4/020024
bufr4/3/16/039/5/316031,bufr4/3/16/039/5/316031
bufr4/3/16/039/6/008011,bufr4/3/16/039/6/008011
bufr4/3/16/039/7/008079,bufr4/3/16/039/7/008079
bufr4/3/16/040/1/316030,bufr4/3/16/040/1/316030
bufr4/3/16/040/2/008079,bufr4/3/16/040/2/008079
bufr4/3/16/040/3/301014,bufr4/3/16/040/3/301014
bufr4/3/16/040/4/001037,bufr4/3/16/040/4/001037
bufr4/3/16/040/5/010064,bufr4/3/16/040/5/010064
bufr4/3/16/040/6/008079,bufr4/3/16/040/6/008079
bufr4/3/16/050/1/301001,bufr4/3/16/050/1/301001
bufr4/3/16/050/2/301011,bufr4/3/16/050/2/301011
bufr4/3/16/050/3/301012,bufr4/3/16/050/3/301012
bufr4/3/16/050/4/002160,bufr4/3/16/050/4/002160
bufr4/3/16/050/5/008005,bufr4/3/16/050/5/008005
bufr4/3/16/050/6/005002,bufr4/3/16/050/6/005002
bufr4/3/16/050/7/006002,bufr4/3/16/050/7/006002
bufr4/3/16/050/8/008005,bufr4/3/16/050/8/008005
bufr4/3/16/050/9/019100,bufr4/3/16/050/9/019100
bufr4/3/16/050/10/019005,bufr4/3/16/050/10/019005
bufr4/3/16/050/11/019006,bufr4/3/16/050/11/019006
bufr4/3/16/050/12/019101,bufr4/3/16/050/12/019101
bufr4/3/16/050/13/019102,bufr4/3/16/050/13/019102
bufr4/3/16/050/14/019103,bufr4/3/16/050/14/019103
bufr4/3/16/050/15/019104,bufr4/3/16/050/15/019104
bufr4/3/16/050/16/019105,bufr4/3/16/050/16/019105
bufr4/3/16/052/1/301005,bufr4/3/16/052/1/301005
bufr4/3/16/052/2/301011,bufr4/3/16/052/2/301011
bufr4/3/16/052/3/301012,bufr4/3/16/052/3/301012
bufr4/3/16/052/4/001007,bufr4/3/16/052/4/001007
bufr4/3/16/052/5/025150,bufr4/3/16/052/5/025150
bufr4/3/16/052/6/122000,bufr4/3/16/052/6/122000
bufr4/3/16/052/7/031001,bufr4/3/16/052/7/031001
bufr4/3/16/052/8/001027,bufr4/3/16/052/8/001027
bufr4/3/16/052/9/019150,bufr4/3/16/052/9/019150
bufr4/3/16/052/10/019106,bufr4/3/16/052/10/019106
bufr4/3/16/052/11/008005,bufr4/3/16/052/11/008005
bufr4/3/16/052/12/005002,bufr4/3/16/052/12/005002
bufr4/3/16/052/13/006002,bufr4/3/16/052/13/006002
bufr4/3/16/052/14/008005,bufr4/3/16/052/14/008005
bufr4/3/16/052/15/019107,bufr4/3/16/052/15/019107
bufr4/3/16/052/16/019005,bufr4/3/16/052/16/019005
bufr4/3/16/052/17/019006,bufr4/3/16/052/17/019006
bufr4/3/16/052/18/019108,bufr4/3/16/052/18/019108
bufr4/3/16/052/19/019109,bufr4/3/16/052/19/019109
bufr4/3/16/052/20/019110,bufr4/3/16/052/20/019110
bufr4/3/16/052/21/019111,bufr4/3/16/052/21/019111
bufr4/3/16/052/22/019112,bufr4/3/16/052/22/019112
bufr4/3/16/052/23/019113,bufr4/3/16/052/23/019113
bufr4/3/16/052/24/019114,bufr4/3/16/052/24/019114
bufr4/3/16/052/25/019115,bufr4/3/16/052/25/019115
bufr4/3/16/052/26/019116,bufr4/3/16/052/26/019116
bufr4/3/16/052/27/019117,bufr4/3/16/052/27/019117
bufr4/3/16/052/28/019118,bufr4/3/16/052/28/019118
bufr4/3/16/052/29/019119,bufr4/3/16/052/29/019119
bufr4/3/16/060/1/301011,bufr4/3/16/060/1/301011
bufr4/3/16/060/2/301012,bufr4/3/16/060/2/301012
bufr4/3/16/060/3/005002,bufr4/3/16/060/3/005002
bufr4/3/16/060/4/006002,bufr4/3/16/060/4/006002
bufr4/3/16/060/5/019005,bufr4/3/16/060/5/019005
bufr4/3/16/060/6/019006,bufr4/3/16/060/6/019006
bufr4/3/16/060/7/005002,bufr4/3/16/060/7/005002
bufr4/3/16/060/8/006002,bufr4/3/16/060/8/006002
bufr4/3/16/060/9/005002,bufr4/3/16/060/9/005002
bufr4/3/16/060/10/006002,bufr4/3/16/060/10/006002
bufr4/3/16/060/11/004074,bufr4/3/16/060/11/004074
bufr4/3/16/060/12/020048,bufr4/3/16/060/12/020048
bufr4/3/16/060/13/011041,bufr4/3/16/060/13/011041
bufr4/3/16/060/14/013055,bufr4/3/16/060/14/013055
bufr4/3/16/061/1/301011,bufr4/3/16/061/1/301011
bufr4/3/16/061/2/301012,bufr4/3/16/061/2/301012
bufr4/3/16/061/3/005002,bufr4/3/16/061/3/005002
bufr4/3/16/061/4/006002,bufr4/3/16/061/4/006002
bufr4/3/16/061/5/019005,bufr4/3/16/061/5/019005
bufr4/3/16/061/6/019006,bufr4/3/16/061/6/019006
bufr4/3/16/061/7/102000,bufr4/3/16/061/7/102000
bufr4/3/16/061/8/031001,bufr4/3/16/061/8/031001
bufr4/3/16/061/9/005002,bufr4/3/16/061/9/005002
bufr4/3/16/061/10/006002,bufr4/3/16/061/10/006002
bufr4/3/16/061/11/102000,bufr4/3/16/061/11/102000
bufr4/3/16/061/12/031001,bufr4/3/16/061/12/031001
bufr4/3/16/061/13/005002,bufr4/3/16/061/13/005002
bufr4/3/16/061/14/006002,bufr4/3/16/061/14/006002
bufr4/3/16/061/15/004074,bufr4/3/16/061/15/004074
bufr4/3/16/061/16/020048,bufr4/3/16/061/16/020048
bufr4/3/16/061/17/011041,bufr4/3/16/061/17/011041
bufr4/3/16/061/18/013055,bufr4/3/16/061/18/013055
bufr4/3/16/071/1/301014,bufr4/3/16/071/1/301014
bufr4/3/16/071/2/101000,bufr4/3/16/071/2/101000
bufr4/3/16/071/3/031002,bufr4/3/16/071/3/031002
bufr4/3/16/071/4/316075,bufr4/3/16/071/4/316075
bufr4/3/16/071/5/101000,bufr4/3/16/071/5/101000
bufr4/3/16/071/6/031002,bufr4/3/16/071/6/031002
bufr4/3/16/071/7/316076,bufr4/3/16/071/7/316076
bufr4/3/16/072/1/301014,bufr4/3/16/072/1/301014
bufr4/3/16/072/2/101000,bufr4/3/16/072/2/101000
bufr4/3/16/072/3/031002,bufr4/3/16/072/3/031002
bufr4/3/16/072/4/316077,bufr4/3/16/072/4/316077
bufr4/3/16/072/5/101000,bufr4/3/16/072/5/101000
bufr4/3/16/072/6/031002,bufr4/3/16/072/6/031002
bufr4/3/16/072/7/316078,bufr4/3/16/072/7/316078
bufr4/3/16/072/8/101000,bufr4/3/16/072/8/101000
bufr4/3/16/072/9/031002,bufr4/3/16/072/9/031002
bufr4/3/16/072/10/316079,bufr4/3/16/072/10/316079
bufr4/3/16/073/1/301014,bufr4/3/16/073/1/301014
bufr4/3/16/073/2/101000,bufr4/3/16/073/2/101000
bufr4/3/16/073/3/031002,bufr4/3/16/073/3/031002
bufr4/3/16/073/4/316080,bufr4/3/16/073/4/316080
bufr4/3/16/073/5/101000,bufr4/3/16/073/5/101000
bufr4/3/16/073/6/031002,bufr4/3/16/073/6/031002
bufr4/3/16/073/7/316081,bufr4/3/16/073/7/316081
bufr4/3/16/074/1/001039,bufr4/3/16/074/1/001039
bufr4/3/16/074/2/008021,bufr4/3/16/074/2/008021
bufr4/3/16/074/3/301014,bufr4/3/16/074/3/301014
bufr4/3/16/074/4/301027,bufr4/3/16/074/4/301027
bufr4/3/16/074/5/008021,bufr4/3/16/074/5/008021
bufr4/3/16/075/1/008079,bufr4/3/16/075/1/008079
bufr4/3/16/075/2/008041,bufr4/3/16/075/2/008041
bufr4/3/16/075/3/316074,bufr4/3/16/075/3/316074
bufr4/3/16/075/4/020006,bufr4/3/16/075/4/020006
bufr4/3/16/075/5/033042,bufr4/3/16/075/5/033042
bufr4/3/16/075/6/020013,bufr4/3/16/075/6/020013
bufr4/3/16/075/7/033042,bufr4/3/16/075/7/033042
bufr4/3/16/075/8/020001,bufr4/3/16/075/8/020001
bufr4/3/16/075/9/020025,bufr4/3/16/075/9/020025
bufr4/3/16/075/10/020026,bufr4/3/16/075/10/020026
bufr4/3/16/075/11/008041,bufr4/3/16/075/11/008041
bufr4/3/16/075/12/008079,bufr4/3/16/075/12/008079
bufr4/3/16/076/1/008079,bufr4/3/16/076/1/008079
bufr4/3/16/076/2/008041,bufr4/3/16/076/2/008041
bufr4/3/16/076/3/316074,bufr4/3/16/076/3/316074
bufr4/3/16/076/4/020006,bufr4/3/16/076/4/020006
bufr4/3/16/076/5/020025,bufr4/3/16/076/5/020025
bufr4/3/16/076/6/020026,bufr4/3/16/076/6/020026
bufr4/3/16/076/7/008041,bufr4/3/16/076/7/008041
bufr4/3/16/076/8/008079,bufr4/3/16/076/8/008079
bufr4/3/16/077/1/008079,bufr4/3/16/077/1/008079
bufr4/3/16/077/2/008011,bufr4/3/16/077/2/008011
bufr4/3/16/077/3/316074,bufr4/3/16/077/3/316074
bufr4/3/16/077/4/011031,bufr4/3/16/077/4/011031
bufr4/3/16/077/5/008011,bufr4/3/16/077/5/008011
bufr4/3/16/077/6/008079,bufr4/3/16/077/6/008079
bufr4/3/16/078/1/008079,bufr4/3/16/078/1/008079
bufr4/3/16/078/2/008041,bufr4/3/16/078/2/008041
bufr4/3/16/078/3/316074,bufr4/3/16/078/3/316074
bufr4/3/16/078/4/033042,bufr4/3/16/078/4/033042
bufr4/3/16/078/5/011012,bufr4/3/16/078/5/011012
bufr4/3/16/078/6/008041,bufr4/3/16/078/6/008041
bufr4/3/16/078/7/008079,bufr4/3/16/078/7/008079
bufr4/3/16/079/1/008079,bufr4/3/16/079/1/008079
bufr4/3/16/079/2/008011,bufr4/3/16/079/2/008011
bufr4/3/16/079/3/316074,bufr4/3/16/079/3/316074
bufr4/3/16/079/4/020023,bufr4/3/16/079/4/020023
