Id_es,Id_en
bufr4/3/11/011/2/008004,bufr4/3/11/011/2/008004
bufr4/3/11/011/3/301011,bufr4/3/11/011/3/301011
bufr4/3/11/011/4/301013,bufr4/3/11/011/4/301013
bufr4/3/11/011/5/005002,bufr4/3/11/011/5/005002
bufr4/3/11/011/6/006002,bufr4/3/11/011/6/006002
bufr4/3/11/011/7/007004,bufr4/3/11/011/7/007004
bufr4/3/11/011/8/011001,bufr4/3/11/011/8/011001
bufr4/3/11/011/9/011002,bufr4/3/11/011/9/011002
bufr4/3/11/011/10/012101,bufr4/3/11/011/10/012101
bufr4/3/11/011/11/106000,bufr4/3/11/011/11/106000
bufr4/3/11/011/12/031001,bufr4/3/11/011/12/031001
bufr4/3/11/011/13/008046,bufr4/3/11/011/13/008046
bufr4/3/11/011/14/201139,bufr4/3/11/011/14/201139
bufr4/3/11/011/15/202126,bufr4/3/11/011/15/202126
bufr4/3/11/011/16/015026,bufr4/3/11/011/16/015026
bufr4/3/11/011/17/202000,bufr4/3/11/011/17/202000
bufr4/3/11/011/18/201000,bufr4/3/11/011/18/201000
bufr4/3/11/011/19/106000,bufr4/3/11/011/19/106000
bufr4/3/11/011/20/031001,bufr4/3/11/011/20/031001
bufr4/3/11/011/21/008046,bufr4/3/11/011/21/008046
bufr4/3/11/011/22/201138,bufr4/3/11/011/22/201138
bufr4/3/11/011/23/202130,bufr4/3/11/011/23/202130
bufr4/3/11/011/24/015026,bufr4/3/11/011/24/015026
bufr4/3/11/011/25/202000,bufr4/3/11/011/25/202000
bufr4/3/11/011/26/201000,bufr4/3/11/011/26/201000
bufr4/3/11/011/27/015052,bufr4/3/11/011/27/015052
bufr4/3/11/011/28/015053,bufr4/3/11/011/28/015053
bufr4/3/11/011/29/015054,bufr4/3/11/011/29/015054
bufr4/3/11/011/30/015055,bufr4/3/11/011/30/015055
bufr4/3/11/011/31/007004,bufr4/3/11/011/31/007004
bufr4/3/11/011/32/007004,bufr4/3/11/011/32/007004
bufr4/3/11/011/33/013099,bufr4/3/11/011/33/013099
bufr4/3/11/011/34/013100,bufr4/3/11/011/34/013100
bufr4/3/11/011/35/013101,bufr4/3/11/011/35/013101
bufr4/3/11/012/1/301150,bufr4/3/11/012/1/301150
bufr4/3/11/012/2/001008,bufr4/3/11/012/2/001008
bufr4/3/11/012/3/001111,bufr4/3/11/012/3/001111
bufr4/3/11/012/4/001112,bufr4/3/11/012/4/001112
bufr4/3/11/012/5/301011,bufr4/3/11/012/5/301011
bufr4/3/11/012/6/301013,bufr4/3/11/012/6/301013
bufr4/3/11/012/7/301021,bufr4/3/11/012/7/301021
bufr4/3/11/008/5/008004,bufr4/3/11/012/8/110000
bufr4/3/11/012/8/110000,bufr4/3/11/012/9/031002
bufr4/3/11/012/9/031002,bufr4/3/11/012/10/301011
bufr4/3/11/012/10/301011,bufr4/3/11/012/11/301013
bufr4/3/11/012/11/301013,bufr4/3/11/012/12/311007
bufr4/3/11/012/12/311007,bufr4/3/11/012/13/201144
bufr4/3/11/012/13/201144,bufr4/3/11/012/14/202133
bufr4/3/11/012/14/202133,bufr4/3/11/012/15/013002
bufr4/3/11/012/15/013002,bufr4/3/11/012/16/202000
bufr4/3/11/012/16/202000,bufr4/3/11/012/17/201000
bufr4/3/11/012/17/201000,bufr4/3/11/012/18/013003
bufr4/3/11/012/18/013003,bufr4/3/11/012/19/033026
bufr4/3/11/012/19/033026,
