Id_es,Id_en
bufr4/3/21/027/12/021106,bufr4/3/21/027/12/021106
bufr4/3/21/027/13/021107,bufr4/3/21/027/13/021107
bufr4/3/21/027/14/021114,bufr4/3/21/027/14/021114
bufr4/3/21/027/15/021115,bufr4/3/21/027/15/021115
bufr4/3/21/027/16/021116,bufr4/3/21/027/16/021116
bufr4/3/21/027/17/008018,bufr4/3/21/027/17/008018
bufr4/3/21/027/18/021117,bufr4/3/21/027/18/021117
bufr4/3/21/028/1/021118,bufr4/3/21/028/1/021118
bufr4/3/21/028/2/202129,bufr4/3/21/028/2/202129
bufr4/3/21/028/3/201132,bufr4/3/21/028/3/201132
bufr4/3/21/028/4/002112,bufr4/3/21/028/4/002112
bufr4/3/21/028/5/201000,bufr4/3/21/028/5/201000
bufr4/3/21/028/6/201131,bufr4/3/21/028/6/201131
bufr4/3/21/028/7/002111,bufr4/3/21/028/7/002111
bufr4/3/21/028/8/201000,bufr4/3/21/028/8/201000
bufr4/3/21/028/9/202000,bufr4/3/21/028/9/202000
bufr4/3/21/028/10/002104,bufr4/3/21/028/10/002104
bufr4/3/21/028/11/021123,bufr4/3/21/028/11/021123
bufr4/3/21/028/12/021106,bufr4/3/21/028/12/021106
bufr4/3/21/028/13/021107,bufr4/3/21/028/13/021107
bufr4/3/21/028/14/021114,bufr4/3/21/028/14/021114
bufr4/3/21/028/15/021115,bufr4/3/21/028/15/021115
bufr4/3/21/028/16/021116,bufr4/3/21/028/16/021116
bufr4/3/21/028/17/008018,bufr4/3/21/028/17/008018
bufr4/3/21/028/18/021117,bufr4/3/21/028/18/021117
bufr4/3/21/030/1/008085,bufr4/3/21/030/1/008085
bufr4/3/21/030/2/202129,bufr4/3/21/030/2/202129
bufr4/3/21/030/3/201131,bufr4/3/21/030/3/201131
bufr4/3/21/030/4/002111,bufr4/3/21/030/4/002111
bufr4/3/21/030/5/201000,bufr4/3/21/030/5/201000
bufr4/3/21/030/6/202000,bufr4/3/21/030/6/202000
bufr4/3/21/030/7/002134,bufr4/3/21/030/7/002134
bufr4/3/21/030/8/021062,bufr4/3/21/030/8/021062
bufr4/3/21/030/9/021063,bufr4/3/21/030/9/021063
bufr4/3/21/030/10/021158,bufr4/3/21/030/10/021158
bufr4/3/21/030/11/021159,bufr4/3/21/030/11/021159
bufr4/3/21/030/12/021160,bufr4/3/21/030/12/021160
bufr4/3/21/030/13/021161,bufr4/3/21/030/13/021161
bufr4/3/21/030/14/021162,bufr4/3/21/030/14/021162
bufr4/3/21/030/15/021163,bufr4/3/21/030/15/021163
bufr4/3/21/030/16/021164,bufr4/3/21/030/16/021164
bufr4/3/21/030/17/021165,bufr4/3/21/030/17/021165
bufr4/3/21/030/18/021166,bufr4/3/21/030/18/021166
