Id,Category,CategoryOfSequences_ru,FXY1,Title_ru,SubTitle_ru,FXY2,ElementName_ru,ElementDescription_ru,Note_ru,noteIDs,Status
bufr4/3/12/015/1/301023,12,Категория 12 — Последовательности сводок по одному уровню,312015,(Яркостные температуры MSU — каналы 1–4),,301023,Широта/долгота (низкая точность),,,,Operational
bufr4/3/12/015/1/005042,12,Категория 12 — Последовательности сводок по одному уровню,312015,(Яркостные температуры MSU — каналы 1–4),,005042,Номер канала,,,,Operational
bufr4/3/12/015/1/005052,12,Категория 12 — Последовательности сводок по одному уровню,312015,(Яркостные температуры MSU — каналы 1–4),,005052,Приращение номера канала,,,,Operational
bufr4/3/12/015/1/202129,12,Категория 12 — Последовательности сводок по одному уровню,312015,(Яркостные температуры MSU — каналы 1–4),,202129,Изменить масштаб,,,,Operational
bufr4/3/12/015/1/201132,12,Категория 12 — Последовательности сводок по одному уровню,312015,(Яркостные температуры MSU — каналы 1–4),,201132,Изменить длину данных,,,,Operational
bufr4/3/12/015/1/101004,12,Категория 12 — Последовательности сводок по одному уровню,312015,(Яркостные температуры MSU — каналы 1–4),,101004,Повторить 1 дескриптор 4 раза,,,,Operational
bufr4/3/12/015/1/012063,12,Категория 12 — Последовательности сводок по одному уровню,312015,(Яркостные температуры MSU — каналы 1–4),,012063,Яркостная температура,,,,Operational
bufr4/3/12/015/1/202000,12,Категория 12 — Последовательности сводок по одному уровню,312015,(Яркостные температуры MSU — каналы 1–4),,202000,Изменить масштаб,,,,Operational
bufr4/3/12/015/1/201000,12,Категория 12 — Последовательности сводок по одному уровню,312015,(Яркостные температуры MSU — каналы 1–4),,201000,Изменить длину данных,,,,Operational
bufr4/3/12/016/1/312010,12,Категория 12 — Последовательности сводок по одному уровню,312016,(Спутниковые данные MSU),,312010,"Орбитальная информация, часть I",,,,Operational
bufr4/3/12/016/1/312011,12,Категория 12 — Последовательности сводок по одному уровню,312016,(Спутниковые данные MSU),,312011,"Орбитальная информация, часть II",,,,Operational
bufr4/3/12/016/1/312015,12,Категория 12 — Последовательности сводок по одному уровню,312016,(Спутниковые данные MSU),,312015,Яркостные температуры MSU — каналы 1–4,,,,Operational
bufr4/3/12/017/1/109008,12,Категория 12 — Последовательности сводок по одному уровню,312017,(Яркостные температуры SSU — каналы 1–3),,109008,Повторить 9 дескрипторов 8 раз,,,,Operational
bufr4/3/12/017/1/301023,12,Категория 12 — Последовательности сводок по одному уровню,312017,(Яркостные температуры SSU — каналы 1–3),,301023,Широта/долгота (низкая точность),,,,Operational
bufr4/3/12/017/1/005042,12,Категория 12 — Последовательности сводок по одному уровню,312017,(Яркостные температуры SSU — каналы 1–3),,005042,Номер канала,,,,Operational
bufr4/3/12/017/1/005052,12,Категория 12 — Последовательности сводок по одному уровню,312017,(Яркостные температуры SSU — каналы 1–3),,005052,Приращение номера канала,,,,Operational
bufr4/3/12/017/1/202129,12,Категория 12 — Последовательности сводок по одному уровню,312017,(Яркостные температуры SSU — каналы 1–3),,202129,Изменить масштаб,,,,Operational
bufr4/3/12/017/1/201132,12,Категория 12 — Последовательности сводок по одному уровню,312017,(Яркостные температуры SSU — каналы 1–3),,201132,Изменить длину данных,,,,Operational
bufr4/3/12/017/1/101003,12,Категория 12 — Последовательности сводок по одному уровню,312017,(Яркостные температуры SSU — каналы 1–3),,101003,Повторить 1 дескриптор 3 раза,,,,Operational
bufr4/3/12/017/1/012063,12,Категория 12 — Последовательности сводок по одному уровню,312017,(Яркостные температуры SSU — каналы 1–3),,012063,Яркостная температура,,,,Operational
bufr4/3/12/017/1/202000,12,Категория 12 — Последовательности сводок по одному уровню,312017,(Яркостные температуры SSU — каналы 1–3),,202000,Изменить масштаб,,,,Operational
bufr4/3/12/017/1/201000,12,Категория 12 — Последовательности сводок по одному уровню,312017,(Яркостные температуры SSU — каналы 1–3),,201000,Изменить длину данных,,,,Operational
bufr4/3/12/018/1/312010,12,Категория 12 — Последовательности сводок по одному уровню,312018,(Спутниковые данные SSU),,312010,"Орбитальная информация, часть I",,,,Operational
bufr4/3/12/018/1/312011,12,Категория 12 — Последовательности сводок по одному уровню,312018,(Спутниковые данные SSU),,312011,"Орбитальная информация, часть II",,,,Operational
bufr4/3/12/018/1/312017,12,Категория 12 — Последовательности сводок по одному уровню,312018,(Спутниковые данные SSU),,312017,Яркостные температуры SSU — каналы 1–3,(продолж.),,,Operational
bufr4/3/12/019/1/301048,12,Категория 12 — Последовательности сводок по одному уровню,312019,(Продукция волнового рефлектометра с изменением длины для определения волнового числа (спектрального)),,301048,Параметры радиолокатора,,,,Operational
bufr4/3/12/019/1/015015,12,Категория 12 — Последовательности сводок по одному уровню,312019,(Продукция волнового рефлектометра с изменением длины для определения волнового числа (спектрального)),,015015,Максимальный спектральный компонент изображения до нормализации,,,,Operational
bufr4/3/12/019/1/029002,12,Категория 12 — Последовательности сводок по одному уровню,312019,(Продукция волнового рефлектометра с изменением длины для определения волнового числа (спектрального)),,029002,Тип сетки координат,,,,Operational
bufr4/3/12/019/1/021076,12,Категория 12 — Последовательности сводок по одному уровню,312019,(Продукция волнового рефлектометра с изменением длины для определения волнового числа (спектрального)),,021076,Представление интенсивностей,,,,Operational
bufr4/3/12/019/1/106012,12,Категория 12 — Последовательности сводок по одному уровню,312019,(Продукция волнового рефлектометра с изменением длины для определения волнового числа (спектрального)),,106012,Повторить 6 дескрипторов 12 раз,,,,Operational
bufr4/3/12/019/1/201129,12,Категория 12 — Последовательности сводок по одному уровню,312019,(Продукция волнового рефлектометра с изменением длины для определения волнового числа (спектрального)),,201129,Изменить длину данных Длина 14 битов,,,,Operational
bufr4/3/12/019/1/006030,12,Категория 12 — Последовательности сводок по одному уровню,312019,(Продукция волнового рефлектометра с изменением длины для определения волнового числа (спектрального)),,006030,Волновое число (спектральное),,,,Operational
bufr4/3/12/019/1/201000,12,Категория 12 — Последовательности сводок по одному уровню,312019,(Продукция волнового рефлектометра с изменением длины для определения волнового числа (спектрального)),,201000,Изменить длину данных Отмена,,,,Operational
bufr4/3/12/019/1/102012,12,Категория 12 — Последовательности сводок по одному уровню,312019,(Продукция волнового рефлектометра с изменением длины для определения волнового числа (спектрального)),,102012,Повторить 2 дескриптора 12 раз,,,,Operational
bufr4/3/12/019/1/005030,12,Категория 12 — Последовательности сводок по одному уровню,312019,(Продукция волнового рефлектометра с изменением длины для определения волнового числа (спектрального)),,005030,Направление (спектральное),,,,Operational
bufr4/3/12/019/1/021075,12,Категория 12 — Последовательности сводок по одному уровню,312019,(Продукция волнового рефлектометра с изменением длины для определения волнового числа (спектрального)),,021075,Интенсивность спектра изображения,,,,Operational
bufr4/3/12/019/1/021066,12,Категория 12 — Последовательности сводок по одному уровню,312019,(Продукция волнового рефлектометра с изменением длины для определения волнового числа (спектрального)),,021066,Данные о достоверности продукции волнового рефлектометра,,,,Operational
bufr4/3/12/020/1/301047,12,Категория 12 — Последовательности сводок по одному уровню,312020,(Продукция волнового рефлектомера),,301047,Заголовок продукции спутника ERS,,,,Operational
bufr4/3/12/020/1/301048,12,Категория 12 — Последовательности сводок по одному уровню,312020,(Продукция волнового рефлектомера),,301048,Параметры радиолокатора,,,,Operational
bufr4/3/12/020/1/015015,12,Категория 12 — Последовательности сводок по одному уровню,312020,(Продукция волнового рефлектомера),,015015,Максимальный спектральный компонент изображения до нормализации,,,,Operational
bufr4/3/12/020/1/029002,12,Категория 12 — Последовательности сводок по одному уровню,312020,(Продукция волнового рефлектомера),,029002,Тип сетки координат,,,,Operational
bufr4/3/12/020/1/021076,12,Категория 12 — Последовательности сводок по одному уровню,312020,(Продукция волнового рефлектомера),,021076,Представление интенсивностей,,,,Operational
bufr4/3/12/020/1/104012,12,Категория 12 — Последовательности сводок по одному уровню,312020,(Продукция волнового рефлектомера),,104012,Повторить 4 дескриптора 12 раз,,,,Operational
bufr4/3/12/020/1/006030,12,Категория 12 — Последовательности сводок по одному уровню,312020,(Продукция волнового рефлектомера),,006030,Волновое число (спектральное),,,,Operational
bufr4/3/12/020/1/102012,12,Категория 12 — Последовательности сводок по одному уровню,312020,(Продукция волнового рефлектомера),,102012,Повторить 2 дескриптора 12 раз,,,,Operational
bufr4/3/12/020/1/005030,12,Категория 12 — Последовательности сводок по одному уровню,312020,(Продукция волнового рефлектомера),,005030,Направление (спектральное),,,,Operational
bufr4/3/12/020/1/021075,12,Категория 12 — Последовательности сводок по одному уровню,312020,(Продукция волнового рефлектомера),,021075,Интенсивность спектра изображения,,,,Operational
bufr4/3/12/020/1/021066,12,Категория 12 — Последовательности сводок по одному уровню,312020,(Продукция волнового рефлектомера),,021066,Данные о достоверности продукции волнового рефлектометра,,,,Operational
bufr4/3/12/021/1/301047,12,Категория 12 — Последовательности сводок по одному уровню,312021,(Продукция ветряного рефлектометра),,301047,Заголовок продукции спутника ERS,,,,Operational
bufr4/3/12/021/1/101003,12,Категория 12 — Последовательности сводок по одному уровню,312021,(Продукция ветряного рефлектометра),,101003,Повторить 1 дескриптор 3 раза,,,,Operational
bufr4/3/12/021/1/301049,12,Категория 12 — Последовательности сводок по одному уровню,312021,(Продукция ветряного рефлектометра),,301049,Данные луча радиолокатора,,,,Operational
bufr4/3/12/021/1/011012,12,Категория 12 — Последовательности сводок по одному уровню,312021,(Продукция ветряного рефлектометра),,011012,Скорость ветра на высоте 10 м,,,,Operational
bufr4/3/12/021/1/011011,12,Категория 12 — Последовательности сводок по одному уровню,312021,(Продукция ветряного рефлектометра),,011011,Направление ветра на высоте 10 м,,,,Operational
bufr4/3/12/021/1/021067,12,Категория 12 — Последовательности сводок по одному уровню,312021,(Продукция ветряного рефлектометра),,021067,Данные о достоверности продукции о ветре,,,,Operational
bufr4/3/12/022/1/301047,12,Категория 12 — Последовательности сводок по одному уровню,312022,(Продукция радиолокационного альтиметра),,301047,Заголовок продукции спутника ERS,,,,Operational
bufr4/3/12/022/1/008022,12,Категория 12 — Последовательности сводок по одному уровню,312022,(Продукция радиолокационного альтиметра),,008022,Общее число (для суммы или среднего значения) Число для средней,,,,Operational
bufr4/3/12/022/1/011012,12,Категория 12 — Последовательности сводок по одному уровню,312022,(Продукция радиолокационного альтиметра),,011012,Скорость ветра на высоте 10 м,,,,Operational
bufr4/3/12/022/1/011050,12,Категория 12 — Последовательности сводок по одному уровню,312022,(Продукция радиолокационного альтиметра),,011050,Стандартное отклонение горизонтальной скорости ветра,,,,Operational
bufr4/3/12/022/1/022070,12,Категория 12 — Последовательности сводок по одному уровню,312022,(Продукция радиолокационного альтиметра),,022070,Высота значительной волны,,,,Operational
bufr4/3/12/022/1/022026,12,Категория 12 — Последовательности сводок по одному уровню,312022,(Продукция радиолокационного альтиметра),,022026,Стандартное отклонение высоты значительной волны,,,,Operational
bufr4/3/12/022/1/312041,12,Категория 12 — Последовательности сводок по одному уровню,312022,(Продукция радиолокационного альтиметра),,312041,Высота над уровнем моря,,,,Operational
bufr4/3/12/022/1/010050,12,Категория 12 — Последовательности сводок по одному уровню,312022,(Продукция радиолокационного альтиметра),,010050,Стандартное отклонение высоты,,,,Operational
bufr4/3/12/022/1/021068,12,Категория 12 — Последовательности сводок по одному уровню,312022,(Продукция радиолокационного альтиметра),,021068,Данные о достоверности продукции радиолокационного альтиметра,,,,Operational
bufr4/3/12/022/1/021071,12,Категория 12 — Последовательности сводок по одному уровню,312022,(Продукция радиолокационного альтиметра),,021071,Максимальные значения,,,,Operational
bufr4/3/12/022/1/021072,12,Категория 12 — Последовательности сводок по одному уровню,312022,(Продукция радиолокационного альтиметра),,021072,Статус калибровки альтиметра на спутнике I.2 — Табл. D BUFR/12 — 3,(продолж.),,,Operational
bufr4/3/12/022/1/021073,12,Категория 12 — Последовательности сводок по одному уровню,312022,,,021073,Режим спутникового альтиметра,,,,Operational
bufr4/3/12/022/1/312042,12,Категория 12 — Последовательности сводок по одному уровню,312022,,,312042,Коррекция высоты,,,,Operational
bufr4/3/12/022/1/021062,12,Категория 12 — Последовательности сводок по одному уровню,312022,,,021062,Обратное рассеяние,,,,Operational
bufr4/3/12/022/1/015011,12,Категория 12 — Последовательности сводок по одному уровню,312022,,,015011,суммарной плотности электрона Log 10,,,,Operational
bufr4/3/12/023/1/301047,12,Категория 12 — Последовательности сводок по одному уровню,312023,"(Продукция ATSR, касающаяся температуры поверхности моря)",,301047,Заголовок продукции спутника ERS,,,,Operational
bufr4/3/12/023/1/103003,12,Категория 12 — Последовательности сводок по одному уровню,312023,"(Продукция ATSR, касающаяся температуры поверхности моря)",,103003,Повторить 3 дескриптора 3 раза,,,,Operational
bufr4/3/12/023/1/008022,12,Категория 12 — Последовательности сводок по одному уровню,312023,"(Продукция ATSR, касающаяся температуры поверхности моря)",,008022,Общее число (для суммы или среднего значения) Число для средней,,,,Operational
bufr4/3/12/023/1/012061,12,Категория 12 — Последовательности сводок по одному уровню,312023,"(Продукция ATSR, касающаяся температуры поверхности моря)",,012061,Температура поверхностного слоя,,,,Operational
bufr4/3/12/023/1/022050,12,Категория 12 — Последовательности сводок по одному уровню,312023,"(Продукция ATSR, касающаяся температуры поверхности моря)",,022050,Стандартное отклонение температуры поверхности моря,,,,Operational
bufr4/3/12/023/1/021069,12,Категория 12 — Последовательности сводок по одному уровню,312023,"(Продукция ATSR, касающаяся температуры поверхности моря)",,021069,Данные о достоверности продукции ТПМ,,,,Operational
bufr4/3/12/023/1/021085,12,Категория 12 — Последовательности сводок по одному уровню,312023,"(Продукция ATSR, касающаяся температуры поверхности моря)",,021085,Число диапазонов сканирования температуры поверхности моря поперек трассы ATSR,,,,Operational
bufr4/3/12/024/1/312020,12,Категория 12 — Последовательности сводок по одному уровню,312024,(Продукция волнового рефлектометра — расширенный формат),,312020,Продукция волнового рефлектометра,,,,Operational
bufr4/3/12/024/1/008060,12,Категория 12 — Последовательности сводок по одному уровню,312024,(Продукция волнового рефлектометра — расширенный формат),,008060,Значимость режима сканирования выборки Дальность,,,,Operational
bufr4/3/12/024/1/008022,12,Категория 12 — Последовательности сводок по одному уровню,312024,(Продукция волнового рефлектометра — расширенный формат),,008022,Общее число (для суммы или среднего значения) Число в выборке,,,,Operational
bufr4/3/12/024/2/008060,12,Категория 12 — Последовательности сводок по одному уровню,312024,(Продукция волнового рефлектометра — расширенный формат),,008060,Значимость режима сканирования выборки Горизонтальная,,,,Operational
bufr4/3/12/024/2/008022,12,Категория 12 — Последовательности сводок по одному уровню,312024,(Продукция волнового рефлектометра — расширенный формат),,008022,Общее число (для суммы или среднего значения) Число в выборке,,,,Operational
bufr4/3/12/024/1/025014,12,Категория 12 — Последовательности сводок по одному уровню,312024,(Продукция волнового рефлектометра — расширенный формат),,025014,Отсечение за счет пассивных помех по азимуту,,,,Operational
bufr4/3/12/024/1/022101,12,Категория 12 — Последовательности сводок по одному уровню,312024,(Продукция волнового рефлектометра — расширенный формат),,022101,Общая энергия при низких волновых числах (длина волны > 731 м),,,,Operational
bufr4/3/12/024/1/022097,12,Категория 12 — Последовательности сводок по одному уровню,312024,(Продукция волнового рефлектометра — расширенный формат),,022097,Длина средней волны спектра изображения при низких волновых числах (длина волны > 731 м),,,,Operational
bufr4/3/12/024/1/022098,12,Категория 12 — Последовательности сводок по одному уровню,312024,(Продукция волнового рефлектометра — расширенный формат),,022098,Распространение длины волны при низких волновых числах (длина волны > 731 м),,,,Operational
bufr4/3/12/024/1/022099,12,Категория 12 — Последовательности сводок по одному уровню,312024,(Продукция волнового рефлектометра — расширенный формат),,022099,Среднее направление при низких волновых числах,,,,Operational
bufr4/3/12/024/1/022100,12,Категория 12 — Последовательности сводок по одному уровню,312024,(Продукция волнового рефлектометра — расширенный формат),,022100,Направление распространения при низких волновых числах (длина волны > 731 м) (Продукция волнового рефлектометра — расширенный формат с изменением для определения волнового числа (спектрального)),,,,Operational
bufr4/3/12/025/1/312019,12,Категория 12 — Последовательности сводок по одному уровню,312025,(длина волны > 731 м),,312019,Продукция волнового рефлектометра с изменением длины для определения волнового числа (спектрального),,,,Operational
bufr4/3/12/025/1/008060,12,Категория 12 — Последовательности сводок по одному уровню,312025,(длина волны > 731 м),,008060,Значимость режима сканирования выборки Дальность,,,,Operational
bufr4/3/12/025/1/008022,12,Категория 12 — Последовательности сводок по одному уровню,312025,(длина волны > 731 м),,008022,Общее число (для суммы или среднего значения) Число в выборке,,,,Operational
bufr4/3/12/025/2/008060,12,Категория 12 — Последовательности сводок по одному уровню,312025,(длина волны > 731 м),,008060,Значимость режима сканирования выборки Горизонтальная,,,,Operational
bufr4/3/12/025/2/008022,12,Категория 12 — Последовательности сводок по одному уровню,312025,(длина волны > 731 м),,008022,Общее число (для суммы или среднего значения) Число в выборке,,,,Operational
bufr4/3/12/025/1/025014,12,Категория 12 — Последовательности сводок по одному уровню,312025,(длина волны > 731 м),,025014,Отсечение за счет пассивных помех по азимуту,,,,Operational
bufr4/3/12/025/1/022101,12,Категория 12 — Последовательности сводок по одному уровню,312025,(длина волны > 731 м),,022101,Общая энергия при низких волновых числах (длина волны > 731 м),,,,Operational
bufr4/3/12/025/1/022097,12,Категория 12 — Последовательности сводок по одному уровню,312025,(длина волны > 731 м),,022097,Длина средней волны спектра изображения при низких волновых числах (длина волны > 731 м),,,,Operational
bufr4/3/12/025/1/022098,12,Категория 12 — Последовательности сводок по одному уровню,312025,(длина волны > 731 м),,022098,Распространение длины волны при низких волновых числах (длина волны > 731 м),,,,Operational
bufr4/3/12/025/1/022099,12,Категория 12 — Последовательности сводок по одному уровню,312025,(длина волны > 731 м),,022099,Среднее направление при низких волновых числах (длина волны > 731 м),,,,Operational
bufr4/3/12/025/1/022100,12,Категория 12 — Последовательности сводок по одному уровню,312025,(длина волны > 731 м),,022100,Направление распространения при низких волновых числах (длина волны > 731 м),(продолж.),,,Operational
bufr4/3/12/026/1/301046,12,Категория 12 — Последовательности сводок по одному уровню,312026,(Данные QUIKSСAT),,301046,"Указатель спутника, направление движения, датчик, функция модели, программное обеспечение, разрешение",,,,Operational
bufr4/3/12/026/1/301011,12,Категория 12 — Последовательности сводок по одному уровню,312026,(Данные QUIKSСAT),,301011,"Год, месяц, день",,,,Operational
bufr4/3/12/026/1/301013,12,Категория 12 — Последовательности сводок по одному уровню,312026,(Данные QUIKSСAT),,301013,"Час, минута, секунда",,,,Operational
bufr4/3/12/026/1/301023,12,Категория 12 — Последовательности сводок по одному уровню,312026,(Данные QUIKSСAT),,301023,Широта/долгота (низкая точность),,,,Operational
bufr4/3/12/026/1/312031,12,Категория 12 — Последовательности сводок по одному уровню,312026,(Данные QUIKSСAT),,312031,Значения ветра по SEAWINDS,,,,Operational
bufr4/3/12/026/1/101004,12,Категория 12 — Последовательности сводок по одному уровню,312026,(Данные QUIKSСAT),,101004,Повторить 1 дескриптор 4 раза,,,,Operational
bufr4/3/12/026/1/312030,12,Категория 12 — Последовательности сводок по одному уровню,312026,(Данные QUIKSСAT),,312030,"Ветер, формальная погрешность, вероятность",,,,Operational
bufr4/3/12/026/1/021110,12,Категория 12 — Последовательности сводок по одному уровню,312026,(Данные QUIKSСAT),,021110,Номер параметра сигма-0 внутреннего луча (впереди по ходу спутника),,,,Operational
bufr4/3/12/026/2/301023,12,Категория 12 — Последовательности сводок по одному уровню,312026,(Данные QUIKSСAT),,301023,Широта/долгота (низкая точность),,,,Operational
bufr4/3/12/026/1/321027,12,Категория 12 — Последовательности сводок по одному уровню,312026,(Данные QUIKSСAT),,321027,"Спецификация радиолокатора, нормированное радиолокационное поперечное сечение, коэффициент дисперсии Kp",,,,Operational
bufr4/3/12/026/1/021111,12,Категория 12 — Последовательности сводок по одному уровню,312026,(Данные QUIKSСAT),,021111,Номер параметра сигма-0 внешнего луча (впереди по ходу спутника),,,,Operational
