Id,Category,CategoryOfSequences_ru,FXY1,Title_ru,SubTitle_ru,FXY2,ElementName_ru,ElementDescription_ru,Note_ru,noteIDs,Status
bufr4/3/40/001/1/005043,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340001,(Данные уровня 1с IASI),,005043,Номер поля зрения,,,,Operational
bufr4/3/40/001/1/005040,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340001,(Данные уровня 1с IASI),,005040,Номер орбиты,,,,Operational
bufr4/3/40/001/1/201133,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340001,(Данные уровня 1с IASI),,201133,Добавить 5 к длине Изменить длину данных,,,,Operational
bufr4/3/40/001/1/005041,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340001,(Данные уровня 1с IASI),,005041,Номер строки сканирования,,,,Operational
bufr4/3/40/001/2/201000,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340001,(Данные уровня 1с IASI),,201000,Отмена Изменить длину данных,,,,Operational
bufr4/3/40/001/1/201132,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340001,(Данные уровня 1с IASI),,201132,Добавить 4 к длине Изменить длину данных,,,,Operational
bufr4/3/40/001/1/025070,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340001,(Данные уровня 1с IASI),,025070,Номер основного пакета данных,,,,Operational
bufr4/3/40/001/3/201000,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340001,(Данные уровня 1с IASI),,201000,Отмена Изменить длину данных,,,,Operational
bufr4/3/40/001/1/202126,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340001,(Данные уровня 1с IASI),,202126,Вычесть 2 из шкалы Изменить масштаб,,,,Operational
bufr4/3/40/001/1/007001,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340001,(Данные уровня 1с IASI),,007001,Высота станции,,,,Operational
bufr4/3/40/001/2/202000,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340001,(Данные уровня 1с IASI),,202000,Отмена Изменить масштаб,,,,Operational
bufr4/3/40/001/1/033060,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340001,(Данные уровня 1с IASI),,033060,GqisFlagQual — флаг качества отдельной системы IASI,,,,Operational
bufr4/3/40/001/1/033061,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340001,(Данные уровня 1с IASI),,033061,GqisQualIndex — указатель для шумовой характеристики прибора (вклады от спектральной и радиометрической калибровки),,,,Operational
bufr4/3/40/001/1/033062,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340001,(Данные уровня 1с IASI),,033062,GqisQualIndexLoc — указатель для индекса геометрического качества,,,,Operational
bufr4/3/40/001/1/033063,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340001,(Данные уровня 1с IASI),,033063,GqisQualIndexRad — указатель для шумовой характеристики прибора (вклады в результате радиометрической калибровки),,,,Operational
bufr4/3/40/001/1/033064,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340001,(Данные уровня 1с IASI),,033064,GqisQualIndexSpect — указатель для шумовой характеристики прибора (вклады в результате спектральной калибровки),,,,Operational
bufr4/3/40/001/1/033065,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340001,(Данные уровня 1с IASI),,033065,GqisSysTecSondQual — выходные данные функции качества системы ЦТЭ (центр технической экспертизы),,,,Operational
bufr4/3/40/001/1/101010,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340001,(Данные уровня 1с IASI),,101010,Повторить 1 дескриптор 10 раз,,,,Operational
bufr4/3/40/001/1/340002,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340001,(Данные уровня 1с IASI),,340002,Описание полосы,,,,Operational
bufr4/3/40/001/1/101087,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340001,(Данные уровня 1с IASI),,101087,Повторить 1 дескриптор 87 раз,,,,Operational
bufr4/3/40/001/1/340003,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340001,(Данные уровня 1с IASI),,340003,100 каналов уровня 1с IASI,,,,Operational
bufr4/3/40/001/2/002019,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340001,(Данные уровня 1с IASI),,002019,Спутниковые приборы,,,,Operational
bufr4/3/40/001/1/025051,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340001,(Данные уровня 1с IASI),,025051,Комбинация каналов AVHRR,,,,Operational
bufr4/3/40/001/1/101007,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340001,(Данные уровня 1с IASI),,101007,Повторить 1 дескриптор 7 раз,,,,Operational
bufr4/3/40/001/1/340004,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340001,(Данные уровня 1с IASI),,340004,Одно изображение AVHRR уровня 1c IASI I.2 – Табл. D BUFR/40 — 1,(продолж.),,,Operational
bufr4/3/40/002/1/025140,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340002,(Описание полосы),,025140,Начальный канал,,,,Operational
bufr4/3/40/002/1/025141,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340002,(Описание полосы),,025141,Конечный канал,,,,Operational
bufr4/3/40/002/1/025142,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340002,(Описание полосы),,025142,Масштабный коэффициент канала,,,,Operational
bufr4/3/40/003/1/104100,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340003,(100 каналов уровня 1с IASI),,104100,Повторить 4 дескриптора 100 раз,,,,Operational
bufr4/3/40/003/1/201136,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340003,(100 каналов уровня 1с IASI),,201136,Добавить 8 к длине Изменить длину данных,,,,Operational
bufr4/3/40/003/1/005042,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340003,(100 каналов уровня 1с IASI),,005042,Номер канала,,,,Operational
bufr4/3/40/003/1/201000,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340003,(100 каналов уровня 1с IASI),,201000,Отмена Изменить длину данных,,,,Operational
bufr4/3/40/003/1/014046,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340003,(100 каналов уровня 1с IASI),,014046,Масштабированное излучение,,,,Operational
bufr4/3/40/004/1/005060,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340004,(Единое изображение AVHRR уровня 1c IASI),,005060,Угловая позиция Y из центра силы тяжести,,,,Operational
bufr4/3/40/004/1/005061,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340004,(Единое изображение AVHRR уровня 1c IASI),,005061,Угловая позиция Z из центра силы тяжести,,,,Operational
bufr4/3/40/004/1/025085,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340004,(Единое изображение AVHRR уровня 1c IASI),,025085,Доля четких элементов изображения в поле зрения HIRS FOV,,,,Operational
bufr4/3/40/004/1/105006,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340004,(Единое изображение AVHRR уровня 1c IASI),,105006,Повторить 5 дескрипторов 6 раз,,,,Operational
bufr4/3/40/004/1/005042,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340004,(Единое изображение AVHRR уровня 1c IASI),,005042,Номер канала,,,,Operational
bufr4/3/40/004/1/025142,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340004,(Единое изображение AVHRR уровня 1c IASI),,025142,Масштабный коэффициент канала,,,,Operational
bufr4/3/40/004/1/014047,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340004,(Единое изображение AVHRR уровня 1c IASI),,014047,Масштабированное среднее излучение AVHRR,,,,Operational
bufr4/3/40/004/2/025142,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340004,(Единое изображение AVHRR уровня 1c IASI),,025142,Масштабный коэффициент канала,,,,Operational
bufr4/3/40/004/1/014048,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340004,(Единое изображение AVHRR уровня 1c IASI),,014048,Масштабированное излучение AVHRR со стандартным отклонением,,,,Operational
bufr4/3/40/005/1/001007,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,(Данные JASON2 OGDR),,001007,Указатель спутника,,,,Operational
bufr4/3/40/005/1/002019,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,(Данные JASON2 OGDR),,002019,Спутниковые приборы,,,,Operational
bufr4/3/40/005/1/001096,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,(Данные JASON2 OGDR),,001096,Станция приема,,,,Operational
bufr4/3/40/005/1/025061,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,(Данные JASON2 OGDR),,025061,Идентификация программного обеспечения и номер версии,,,,Operational
bufr4/3/40/005/1/005044,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,(Данные JASON2 OGDR),,005044,Номер цикла оборота спутника,,,,Operational
bufr4/3/40/005/1/005040,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,(Данные JASON2 OGDR),,005040,Номер орбиты,,,,Operational
bufr4/3/40/005/1/001030,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,(Данные JASON2 OGDR),,001030,Указатель численной модели Датировка,,,,Operational
bufr4/3/40/005/1/004001,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,(Данные JASON2 OGDR),,004001,Год,,,,Operational
bufr4/3/40/005/1/004002,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,(Данные JASON2 OGDR),,004002,Месяц,,,,Operational
bufr4/3/40/005/1/004003,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,(Данные JASON2 OGDR),,004003,День,,,,Operational
bufr4/3/40/005/1/004004,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,(Данные JASON2 OGDR),,004004,Час,,,,Operational
bufr4/3/40/005/1/004005,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,(Данные JASON2 OGDR),,004005,Минута,,,,Operational
bufr4/3/40/005/1/004007,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,(Данные JASON2 OGDR),,004007,Секунды в минуте (точность в микросекундах) Место и тип поверхности,,,,Operational
bufr4/3/40/005/1/005001,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,(Данные JASON2 OGDR),,005001,Широта (высокая точность),,,,Operational
bufr4/3/40/005/1/006001,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,(Данные JASON2 OGDR),,006001,Долгота (высокая точность),,,,Operational
bufr4/3/40/005/1/008029,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,(Данные JASON2 OGDR),,008029,Тип поверхности,,,,Operational
bufr4/3/40/005/1/008074,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,(Данные JASON2 OGDR),,008074,Тип отраженного сигнала альтиметра,,,,Operational
bufr4/3/40/005/1/008077,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,(Данные JASON2 OGDR),,008077,"Тип поверхности, зондируемой радиометром Флаги",,,,Operational
bufr4/3/40/005/1/040011,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,(Данные JASON2 OGDR),,040011,Флаг интерполяции,,,,Operational
bufr4/3/40/005/1/025097,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,(Данные JASON2 OGDR),,025097,Трехмерная оценка ошибки орбиты навигатора,,,,Operational
bufr4/3/40/005/1/025095,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,(Данные JASON2 OGDR),,025095,Флаг состояния альтиметра,,,,Operational
bufr4/3/40/005/1/025098,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,(Данные JASON2 OGDR),,025098,Флаг качества данных альтиметра,,,,Operational
bufr4/3/40/005/1/025099,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,(Данные JASON2 OGDR),,025099,Флаг качества коррекции альтиметра,,,,Operational
bufr4/3/40/005/1/021144,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,(Данные JASON2 OGDR),,021144,Флаг дождя при работе альтиметра,,,,Operational
bufr4/3/40/005/1/025096,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,(Данные JASON2 OGDR),,025096,Флаг состояния радиометра,,,,Operational
bufr4/3/40/005/1/040012,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,(Данные JASON2 OGDR),,040012,Флаг качества данных радиометра,(продолж.),,,Operational
bufr4/3/40/005/1/040013,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,,,040013,"Флаг интерпретации яркостной температуры, измеренной с помощью радиометра",,,,Operational
bufr4/3/40/005/1/021169,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,,,021169,Указатель наличия льда Альтиметр: полоса частот Ku,,,,Operational
bufr4/3/40/005/1/022151,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,,,022151,Диапазон данных по океану в полосе частот Ku,,,,Operational
bufr4/3/40/005/1/022162,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,,,022162,СКО (20 Гц) значений данных по океану в полосе частот Ku,,,,Operational
bufr4/3/40/005/1/022163,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,,,022163,Количество (20 Гц) годных точек для полосы частот Ku,,,,Operational
bufr4/3/40/005/1/025160,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,,,025160,Чистая инструментальная поправка в полосе частот Ku,,,,Operational
bufr4/3/40/005/1/025133,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,,,025133,Коррекция смещенности данных о состоянии моря в полосе частот Ku,,,,Operational
bufr4/3/40/005/1/022156,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,,,022156,Высота значительной волны в полосе частот Ku,,,,Operational
bufr4/3/40/005/1/022164,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,,,022164,СКО (20 Гц) значений высоты значительной волны в полосе частот Ku,,,,Operational
bufr4/3/40/005/1/022165,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,,,022165,Количество (20 Гц) годных точек высоты значительной волны в полосе частот Ku,,,,Operational
bufr4/3/40/005/1/022166,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,,,022166,Чистая инструментальная поправка в полосе частот Ku для высоты значительной волны,,,,Operational
bufr4/3/40/005/1/021137,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,,,021137,Скорректированный коэффициент обратного рассеяния поверхностью океана в полосе частот Ku,,,,Operational
bufr4/3/40/005/1/021138,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,,,021138,СТО скорректированного коэффициента обратного рассеяния поверхностью океана в полосе частот Ku,,,,Operational
bufr4/3/40/005/1/022167,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,,,022167,Количество годных точек для коэффициента обратного рассеяния в полосе частот Ku,,,,Operational
bufr4/3/40/005/1/021139,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,,,021139,Чистая инструментальная поправка в полосе частот Ku для АРУ,,,,Operational
bufr4/3/40/005/1/021118,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,,,021118,Корректировка на ослабление параметра сигма-0,,,,Operational
bufr4/3/40/005/1/021145,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,,,021145,Автоматическая регулировка усиления в полосе частот Ku,,,,Operational
bufr4/3/40/005/1/021146,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,,,021146,СКО автоматической регулировки усиления в полосе частот Ku,,,,Operational
bufr4/3/40/005/1/021147,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,,,021147,Количество годных точек для автоматической регулировки усиления в полосе частот Ku Альтиметр: полоса частот C,,,,Operational
bufr4/3/40/005/1/022168,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,,,022168,Диапазон данных по океану в полосе частот C,,,,Operational
bufr4/3/40/005/1/022169,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,,,022169,СКО значений данных по океану в полосе частот C,,,,Operational
bufr4/3/40/005/1/022170,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,,,022170,Количество (20 Гц) годных точек для полосы частот С,,,,Operational
bufr4/3/40/005/1/025161,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,,,025161,Чистая инструментальная поправка в полосе частот C,,,,Operational
bufr4/3/40/005/1/025162,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,,,025162,Коррекция смещенности данных о состоянии моря в полосе частот C,,,,Operational
bufr4/3/40/005/1/022171,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,,,022171,Высота значительной волны в полосе частот C,,,,Operational
bufr4/3/40/005/1/022172,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,,,022172,СКО (20 Гц) высоты значительной волны в полосе частот C,,,,Operational
bufr4/3/40/005/1/022173,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,,,022173,Количество (20 Гц) годных точек высоты значительной волны в полосе частот С,,,,Operational
bufr4/3/40/005/1/022174,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,,,022174,Чистая инструментальная поправка в полосе частот С для высоты значительной волны,,,,Operational
bufr4/3/40/005/1/021170,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,,,021170,Скорректированный коэффициент обратного рассеяния поверхностью океана в полосе частот C,,,,Operational
bufr4/3/40/005/1/021171,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,,,021171,СКО скорректированного коэффициента обратного рассеяния поверхностью океана в полосе частот C,,,,Operational
bufr4/3/40/005/1/022175,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,,,022175,Количество годных точек для коэффициента обратного рассеяния в полосе частот C,,,,Operational
bufr4/3/40/005/1/021172,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,,,021172,Чистая инструментальная поправка в полосе частот С для АРУ I.2 – Табл. D BUFR/40 — 3,(продолж.),,,Operational
bufr4/3/40/005/2/021118,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,,,021118,Корректировка на ослабление параметра сигма-0,,,,Operational
bufr4/3/40/005/1/021173,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,,,021173,Автоматическая регулировка усиления в полосе частот C,,,,Operational
bufr4/3/40/005/1/021174,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,,,021174,СКО автоматической регулировки усиления в полосе частот С,,,,Operational
bufr4/3/40/005/1/021175,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,,,021175,Количество годных точек для автоматической регулировки усиления в полосе частот С Радиометр,,,,Operational
bufr4/3/40/005/1/002153,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,,,002153,Центральная частота спутникового канала,,,,Operational
bufr4/3/40/005/1/012063,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,,,012063,Яркостная температура,,,,Operational
bufr4/3/40/005/2/002153,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,,,002153,Центральная частота спутникового канала,,,,Operational
bufr4/3/40/005/2/012063,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,,,012063,Яркостная температура,,,,Operational
bufr4/3/40/005/3/002153,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,,,002153,Центральная частота спутникового канала,,,,Operational
bufr4/3/40/005/3/012063,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,,,012063,Яркостная температура,,,,Operational
bufr4/3/40/005/1/013090,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,,,013090,"Содержание водяного пара, определяемое посредством радиометра",,,,Operational
bufr4/3/40/005/1/013091,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,,,013091,"Содержание жидкости, определяемое посредством радиометра Ветер",,,,Operational
bufr4/3/40/005/1/007002,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,,,007002,Высота или абсолютная высота,,,,Operational
bufr4/3/40/005/1/011097,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,,,011097,Скорость ветра по альтиметру,,,,Operational
bufr4/3/40/005/1/011098,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,,,011098,Скорость ветра по радиометру,,,,Operational
bufr4/3/40/005/2/007002,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,,,007002,Высота или абсолютная высота,,,,Operational
bufr4/3/40/005/1/011095,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,,,011095,"Компонента u вектора ветра, используемого в модели",,,,Operational
bufr4/3/40/005/1/011096,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,,,011096,"Компонента v вектора ветра, используемого в модели Динамическая топография",,,,Operational
bufr4/3/40/005/1/010096,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,,,010096,Средняя динамическая топография,,,,Operational
bufr4/3/40/005/1/010081,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,,,010081,Высота центра тяжести (COG) над референс-эллипсоидом,,,,Operational
bufr4/3/40/005/1/010082,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,,,010082,Мгновенная скорость изменения высоты,,,,Operational
bufr4/3/40/005/1/010083,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,,,010083,Квадрат угла отклонения спутника от надира по данным с платформы,,,,Operational
bufr4/3/40/005/1/010101,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,,,010101,Квадрат угла отклонения спутника от надира по данным о форме волны,,,,Operational
bufr4/3/40/005/1/025132,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,,,025132,Ионосферная поправка по модели в полосе частот Ku,,,,Operational
bufr4/3/40/005/1/025163,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,,,025163,Ионосферная поправка в измерении альтиметром в полосе частот Ku,,,,Operational
bufr4/3/40/005/1/025126,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,,,025126,Поправка на сухую тропосферу в модели,,,,Operational
bufr4/3/40/005/1/025128,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,,,025128,Поправка на влажную тропосферу в модели,,,,Operational
bufr4/3/40/005/1/025164,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,,,025164,Поправка показаний радиометра на влажную тропосферу,,,,Operational
bufr4/3/40/005/1/010085,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,,,010085,Средняя высота поверхности моря,,,,Operational
bufr4/3/40/005/1/010097,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,,,010097,Средняя высота поверхности моря только по альтиметру,,,,Operational
bufr4/3/40/005/1/010086,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,,,010086,Высота геоида,,,,Operational
bufr4/3/40/005/1/010087,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,,,010087,Глубина океана/высота суши над уровнем моря,,,,Operational
bufr4/3/40/005/1/010092,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,,,010092,Высота приливо-отливных явлений твердой оболочки Земли,,,,Operational
bufr4/3/40/005/1/010088,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,,,010088,Геоцентрическая высота полного океанического прилива (решение 1),,,,Operational
bufr4/3/40/005/1/010089,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,,,010089,Геоцентрическая высота полного океанического прилива (решение 2),,,,Operational
bufr4/3/40/005/1/010098,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,,,010098,Геоцентрическая высота приливной нагрузки океанического прилива (решение 1),,,,Operational
bufr4/3/40/005/1/010099,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,,,010099,Геоцентрическая высота приливной нагрузки океанического прилива (решение 2),(продолж.),,,Operational
bufr4/3/40/005/1/010090,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,,,010090,Высота долгопериодного прилива,,,,Operational
bufr4/3/40/005/1/010100,40,Категория 40 — Дополнительные последовательности спутниковых сводок,340005,,,010100,Высота неравновесного долгопериодного прилива,,,,Operational
