Id,ClassNo,ClassName_ru,FXY,ElementName_ru,BUFR_Unit_ru,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit_ru,CREX_Scale,CREX_DataWidth_Char,Note_ru,noteIDs,Status
bufr4/0/10/079,10,Бескоординатное местоположение (вертикальное) в BUFR/CREX,010079,Отклонение спутника от надира по данным с платформы,°,4,0,16,°,4,5,,,Operational
bufr4/0/10/080,10,Бескоординатное местоположение (вертикальное) в BUFR/CREX,010080,Зенитный угол визирования,°,23,-9000,15,°,2,5,,,Operational
bufr4/0/10/081,10,Бескоординатное местоположение (вертикальное) в BUFR/CREX,010081,Высота центра тяжести (СOG) над референс-эллипсоидом,м,3,0,31,м,3,10,,,Operational
bufr4/0/10/082,10,Бескоординатное местоположение (вертикальное) в BUFR/CREX,010082,Мгновенная скорость изменения высоты,-1 м·с,3,-65536,17,-1 м·с,3,6,,,Operational
bufr4/0/10/083,10,Бескоординатное местоположение (вертикальное) в BUFR/CREX,010083,Квадрат угла отклонения спутника от надира по данным с платформы,2 градус,2,0,16,2 градус,2,5,,,Operational
bufr4/0/10/084,10,Бескоординатное местоположение (вертикальное) в BUFR/CREX,010084,Квадрат угла отклонения спутника от надира по данным о форме волны,2 градус,2,0,16,2 градус,2,5,,,Operational
bufr4/0/10/085,10,Бескоординатное местоположение (вертикальное) в BUFR/CREX,010085,Средняя высота поверхности моря,м,3,-131072,18,м,3,6,,,Operational
bufr4/0/10/086,10,Бескоординатное местоположение (вертикальное) в BUFR/CREX,010086,Высота геоида,м,3,-131072,18,м,3,6,,,Operational
bufr4/0/10/087,10,Бескоординатное местоположение (вертикальное) в BUFR/CREX,010087,Глубина океана/высота суши над уровнем моря,м,1,-131072,18,м,1,6,,,Operational
bufr4/0/10/088,10,Бескоординатное местоположение (вертикальное) в BUFR/CREX,010088,Геоцентрическая высота полного океанического прилива (решение 1),м,3,-32768,16,м,3,5,,,Operational
bufr4/0/10/089,10,Бескоординатное местоположение (вертикальное) в BUFR/CREX,010089,Геоцентрическая высота полного океанического прилива (решение 2),м,3,-32768,16,м,3,5,,,Operational
bufr4/0/10/090,10,Бескоординатное местоположение (вертикальное) в BUFR/CREX,010090,Высота долгопериодного прилива,м,3,-32768,16,м,3,5,,,Operational
bufr4/0/10/091,10,Бескоординатное местоположение (вертикальное) в BUFR/CREX,010091,Высота приливной нагрузки,м,3,-32768,16,м,3,5,,,Operational
bufr4/0/10/092,10,Бескоординатное местоположение (вертикальное) в BUFR/CREX,010092,Высота приливно-отливных явлений твердой оболочки Земли,м,3,-32768,16,м,3,5,,,Operational
bufr4/0/10/093,10,Бескоординатное местоположение (вертикальное) в BUFR/CREX,010093,Геоцентрическая высота полюсного прилива,м,3,-32768,16,м,3,5,,,Operational
bufr4/0/10/095,10,Бескоординатное местоположение (вертикальное) в BUFR/CREX,010095,Используемая высота атмосферы,м,0,0,16,м,0,5,,,Operational
bufr4/0/10/096,10,Бескоординатное местоположение (вертикальное) в BUFR/CREX,010096,Средняя динамическая топография,м,3,-131072,18,м,3,6,,,Operational
bufr4/0/10/097,10,Бескоординатное местоположение (вертикальное) в BUFR/CREX,010097,Средняя высота поверхности моря только по альтиметру,м,3,-131072,18,м,3,6,,,Operational
bufr4/0/10/098,10,Бескоординатное местоположение (вертикальное) в BUFR/CREX,010098,"Геоцентрическая высота приливной нагрузки океанического прилива, решение 1",м,4,-2000,12,м,4,4,,,Operational
bufr4/0/10/099,10,Бескоординатное местоположение (вертикальное) в BUFR/CREX,010099,"Геоцентрическая высота приливной нагрузки океанического прилива, решение 2",м,4,-2000,12,м,4,4,,,Operational
bufr4/0/10/100,10,Бескоординатное местоположение (вертикальное) в BUFR/CREX,010100,Высота неравновесного долгопериодного прилива,м,4,-2000,12,м,4,4,,,Operational
bufr4/0/10/101,10,Бескоординатное местоположение (вертикальное) в BUFR/CREX,010101,Квадрат угла отклонения спутника от надира по данным о форме волны,2 градус,2,-32768,16,2 градус,2,5,,,Operational
bufr4/0/10/102,10,Бескоординатное местоположение (вертикальное) в BUFR/CREX,010102,Аномалия высоты поверхности моря,м,3,-32768,16,м,3,5,,,Operational
bufr4/0/10/103,10,Бескоординатное местоположение (вертикальное) в BUFR/CREX,010103,Точность средней динамической топографии,м,3,−131072,18,м,3,6,,,Operational
