Id,Category,CategoryOfSequences_ru,FXY1,Title_ru,SubTitle_ru,FXY2,ElementName_ru,ElementDescription_ru,Note_ru,noteIDs,Status
bufr4/3/13/031/1/101000,13,"Категория 13 — Последовательности, объединяющие данные изображений",313031,(Закодированный ряд без указания длины пробега для величины элемента изображения (4 бита)),,101000,Повторение с задержкой 1 дескриптора,,,,Operational
bufr4/3/13/031/1/031002,13,"Категория 13 — Последовательности, объединяющие данные изображений",313031,(Закодированный ряд без указания длины пробега для величины элемента изображения (4 бита)),,031002,Коэффициент повторения расширенного дескриптера с задержкой,,,,Operational
bufr4/3/13/031/1/030001,13,"Категория 13 — Последовательности, объединяющие данные изображений",313031,(Закодированный ряд без указания длины пробега для величины элемента изображения (4 бита)),,030001,Величина элемента изображения (4 бита),,,,Operational
bufr4/3/13/032/1/005002,13,"Категория 13 — Последовательности, объединяющие данные изображений",313032,(Закодированные данные изображения без указания длины пробега для величин элемента изображения (4 бита)),,005002,Широта (низкая точность) Местоположение первой широты минус одно приращение,,,,Operational
bufr4/3/13/032/1/005012,13,"Категория 13 — Последовательности, объединяющие данные изображений",313032,(Закодированные данные изображения без указания длины пробега для величин элемента изображения (4 бита)),,005012,"Приращение по широте (низкая точность) Отмечено так, что не может пересечь полюс",,,,Operational
bufr4/3/13/032/1/101000,13,"Категория 13 — Последовательности, объединяющие данные изображений",313032,(Закодированные данные изображения без указания длины пробега для величин элемента изображения (4 бита)),,101000,Повторение с задержкой 1 дескриптора,,,,Operational
bufr4/3/13/032/1/031002,13,"Категория 13 — Последовательности, объединяющие данные изображений",313032,(Закодированные данные изображения без указания длины пробега для величин элемента изображения (4 бита)),,031002,Коэффициент повторения расширенного дескриптера с задержкой,,,,Operational
bufr4/3/13/032/1/313031,13,"Категория 13 — Последовательности, объединяющие данные изображений",313032,(Закодированные данные изображения без указания длины пробега для величин элемента изображения (4 бита)),,313031,Закодированный ряд указания длины пробега для величины элемента изображения (4 бита),,,,Operational
bufr4/3/13/041/1/006002,13,"Категория 13 — Последовательности, объединяющие данные изображений",313041,(Закодированный ряд с указанием пробега для величины элемента изображения (4 бита)),,006002,Долгота (низкая точность) Местоположение первой долготы минус одно приращение,,,,Operational
bufr4/3/13/041/1/110000,13,"Категория 13 — Последовательности, объединяющие данные изображений",313041,(Закодированный ряд с указанием пробега для величины элемента изображения (4 бита)),,110000,Повторение с задержкой 10 дескрипторов,,,,Operational
bufr4/3/13/041/1/031001,13,"Категория 13 — Последовательности, объединяющие данные изображений",313041,(Закодированный ряд с указанием пробега для величины элемента изображения (4 бита)),,031001,Коэффициент повторения дескриптора с задержкой,,,,Operational
bufr4/3/13/041/1/104000,13,"Категория 13 — Последовательности, объединяющие данные изображений",313041,(Закодированный ряд с указанием пробега для величины элемента изображения (4 бита)),,104000,Повторение с задержкой 4 дескрипторов,,,,Operational
bufr4/3/13/041/2/031001,13,"Категория 13 — Последовательности, объединяющие данные изображений",313041,(Закодированный ряд с указанием пробега для величины элемента изображения (4 бита)),,031001,Коэффициент повторения дескриптора с задержкой I.2 – Табл. D BUFR/13 — 1,(продолж.),,,Operational
bufr4/3/13/041/1/006012,13,"Категория 13 — Последовательности, объединяющие данные изображений",313041,,,006012,Приращение по долготе (низкая точность),,,,Operational
bufr4/3/13/041/1/101000,13,"Категория 13 — Последовательности, объединяющие данные изображений",313041,,,101000,Повторение с задержкой 1 дескриптора,,,,Operational
bufr4/3/13/041/1/031012,13,"Категория 13 — Последовательности, объединяющие данные изображений",313041,,,031012,Коэффициент повторения расширенного дескриптора и данных с задержкой,,,,Operational
bufr4/3/13/041/1/030001,13,"Категория 13 — Последовательности, объединяющие данные изображений",313041,,,030001,Величина элемента изображения (4 бита),,,,Operational
bufr4/3/13/041/2/006012,13,"Категория 13 — Последовательности, объединяющие данные изображений",313041,,,006012,Приращение по долготе (низкая точность),,,,Operational
bufr4/3/13/041/2/101000,13,"Категория 13 — Последовательности, объединяющие данные изображений",313041,,,101000,Повторение с задержкой 1 дескриптора,,,,Operational
bufr4/3/13/041/3/031001,13,"Категория 13 — Последовательности, объединяющие данные изображений",313041,,,031001,Коэффициент повторения дескриптора с задержкой,,,,Operational
bufr4/3/13/041/2/030001,13,"Категория 13 — Последовательности, объединяющие данные изображений",313041,,,030001,Величина элемента изображения (4 бита),,,,Operational
bufr4/3/13/042/1/005002,13,"Категория 13 — Последовательности, объединяющие данные изображений",313042,(Закодированные данные изображения с указанием длины пробега для величины элемента изображения (4 бита)),,005002,Широта (низкая точность) Местоположение первой широты минус одно приращение,,,,Operational
bufr4/3/13/042/1/005012,13,"Категория 13 — Последовательности, объединяющие данные изображений",313042,(Закодированные данные изображения с указанием длины пробега для величины элемента изображения (4 бита)),,005012,"Приращение по широте (низкая точность) Отмечено так, что не может пересечь полюс",,,,Operational
bufr4/3/13/042/1/101000,13,"Категория 13 — Последовательности, объединяющие данные изображений",313042,(Закодированные данные изображения с указанием длины пробега для величины элемента изображения (4 бита)),,101000,Повторение с задержкой 1 дескриптора,,,,Operational
bufr4/3/13/042/1/031002,13,"Категория 13 — Последовательности, объединяющие данные изображений",313042,(Закодированные данные изображения с указанием длины пробега для величины элемента изображения (4 бита)),,031002,Коэффициент повторения расширенного дескриптера с задержкой,,,,Operational
bufr4/3/13/042/1/313041,13,"Категория 13 — Последовательности, объединяющие данные изображений",313042,(Закодированные данные изображения с указанием длины пробега для величины элемента изображения (4 бита)),,313041,Закодированный ряд с указанием пробега для величины элемента изображения (4 бита),,,,Operational
bufr4/3/13/043/1/006002,13,"Категория 13 — Последовательности, объединяющие данные изображений",313043,"(Закодированные данные изображения с указанием пробега для величины элемента изображения (4 бита), регулярная сетка)",,006002,Долгота (низкая точность) Местоположение первой долготы минус одно приращение,,,,Operational
bufr4/3/13/043/1/005002,13,"Категория 13 — Последовательности, объединяющие данные изображений",313043,"(Закодированные данные изображения с указанием пробега для величины элемента изображения (4 бита), регулярная сетка)",,005002,Широта (низкая точность) Местоположение первой широты минус одно приращение,,,,Operational
bufr4/3/13/043/1/005012,13,"Категория 13 — Последовательности, объединяющие данные изображений",313043,"(Закодированные данные изображения с указанием пробега для величины элемента изображения (4 бита), регулярная сетка)",,005012,Приращение по широте (низкая точность),,,,Operational
bufr4/3/13/043/1/112000,13,"Категория 13 — Последовательности, объединяющие данные изображений",313043,"(Закодированные данные изображения с указанием пробега для величины элемента изображения (4 бита), регулярная сетка)",,112000,Повторение с задержкой 12 дескрипторов,,,,Operational
bufr4/3/13/043/1/031001,13,"Категория 13 — Последовательности, объединяющие данные изображений",313043,"(Закодированные данные изображения с указанием пробега для величины элемента изображения (4 бита), регулярная сетка)",,031001,Коэффициент повторения дескриптора с задержкой,,,,Operational
bufr4/3/13/043/1/110000,13,"Категория 13 — Последовательности, объединяющие данные изображений",313043,"(Закодированные данные изображения с указанием пробега для величины элемента изображения (4 бита), регулярная сетка)",,110000,Повторение с задержкой 10 дескрипторов,,,,Operational
bufr4/3/13/043/2/031001,13,"Категория 13 — Последовательности, объединяющие данные изображений",313043,"(Закодированные данные изображения с указанием пробега для величины элемента изображения (4 бита), регулярная сетка)",,031001,Коэффициент повторения дескриптора с задержкой,,,,Operational
bufr4/3/13/043/1/104000,13,"Категория 13 — Последовательности, объединяющие данные изображений",313043,"(Закодированные данные изображения с указанием пробега для величины элемента изображения (4 бита), регулярная сетка)",,104000,Повторение с задержкой 4 дескрипторов,,,,Operational
bufr4/3/13/043/3/031001,13,"Категория 13 — Последовательности, объединяющие данные изображений",313043,"(Закодированные данные изображения с указанием пробега для величины элемента изображения (4 бита), регулярная сетка)",,031001,Коэффициент повторения дескриптора с задержкой,,,,Operational
bufr4/3/13/043/1/006012,13,"Категория 13 — Последовательности, объединяющие данные изображений",313043,"(Закодированные данные изображения с указанием пробега для величины элемента изображения (4 бита), регулярная сетка)",,006012,Приращение по долготе (низкая точность),,,,Operational
bufr4/3/13/043/1/101000,13,"Категория 13 — Последовательности, объединяющие данные изображений",313043,"(Закодированные данные изображения с указанием пробега для величины элемента изображения (4 бита), регулярная сетка)",,101000,Повторение с задержкой 1 дескриптора,,,,Operational
bufr4/3/13/043/1/031011,13,"Категория 13 — Последовательности, объединяющие данные изображений",313043,"(Закодированные данные изображения с указанием пробега для величины элемента изображения (4 бита), регулярная сетка)",,031011,Коэффициент повторения дескриптора и данных с задержкой,,,,Operational
bufr4/3/13/043/1/030001,13,"Категория 13 — Последовательности, объединяющие данные изображений",313043,"(Закодированные данные изображения с указанием пробега для величины элемента изображения (4 бита), регулярная сетка)",,030001,Величина элемента изображения (4 бита),,,,Operational
bufr4/3/13/043/2/006012,13,"Категория 13 — Последовательности, объединяющие данные изображений",313043,"(Закодированные данные изображения с указанием пробега для величины элемента изображения (4 бита), регулярная сетка)",,006012,Приращение по долготе (низкая точность),,,,Operational
bufr4/3/13/043/2/101000,13,"Категория 13 — Последовательности, объединяющие данные изображений",313043,"(Закодированные данные изображения с указанием пробега для величины элемента изображения (4 бита), регулярная сетка)",,101000,Повторение с задержкой 1 дескриптора,,,,Operational
bufr4/3/13/043/4/031001,13,"Категория 13 — Последовательности, объединяющие данные изображений",313043,"(Закодированные данные изображения с указанием пробега для величины элемента изображения (4 бита), регулярная сетка)",,031001,Коэффициент повторения дескриптора с задержкой,,,,Operational
bufr4/3/13/043/2/030001,13,"Категория 13 — Последовательности, объединяющие данные изображений",313043,"(Закодированные данные изображения с указанием пробега для величины элемента изображения (4 бита), регулярная сетка)",,030001,Величина элемента изображения (4 бита),,,,Operational
