Id,Category,CategoryOfSequences_ru,FXY1,Title_ru,SubTitle_ru,FXY2,ElementName_ru,ElementDescription_ru,Note_ru,noteIDs,Status
bufr4/3/08/005/1/308004,08,Категория 08 — Последовательности сводок приземных данных (море),308005,(низкая точность),,308004,Судно Основная судовая сводка,,,,Operational
bufr4/3/08/005/1/302024,08,Категория 08 — Последовательности сводок приземных данных (море),308005,(низкая точность),,302024,Ветровые волны и волны зыби,,,,Operational
bufr4/3/08/006/1/010004,08,Категория 08 — Последовательности сводок приземных данных (море),308006,"(Буй, раздел 1, необязательные параметры)",,010004,Давление,,,,Operational
bufr4/3/08/006/1/010061,08,Категория 08 — Последовательности сводок приземных данных (море),308006,"(Буй, раздел 1, необязательные параметры)",,010061,Изменение давления за 3 часа,,,,Operational
bufr4/3/08/006/1/010063,08,Категория 08 — Последовательности сводок приземных данных (море),308006,"(Буй, раздел 1, необязательные параметры)",,010063,Характеристика барической тенденции,,,,Operational
bufr4/3/08/006/1/011001,08,Категория 08 — Последовательности сводок приземных данных (море),308006,"(Буй, раздел 1, необязательные параметры)",,011001,Направление ветра,,,,Operational
bufr4/3/08/006/1/011002,08,Категория 08 — Последовательности сводок приземных данных (море),308006,"(Буй, раздел 1, необязательные параметры)",,011002,Скорость ветра,,,,Operational
bufr4/3/08/006/1/012004,08,Категория 08 — Последовательности сводок приземных данных (море),308006,"(Буй, раздел 1, необязательные параметры)",,012004,Температура воздуха на высоте 2 м,,,,Operational
bufr4/3/08/006/1/013003,08,Категория 08 — Последовательности сводок приземных данных (море),308006,"(Буй, раздел 1, необязательные параметры)",,013003,Относительная влажность,,,,Operational
bufr4/3/08/006/1/022042,08,Категория 08 — Последовательности сводок приземных данных (море),308006,"(Буй, раздел 1, необязательные параметры)",,022042,Температура моря/воды I.2 – Табл. D BUFR/08 — 1,(продолж.),,,Operational
bufr4/3/08/007/1/301055,08,Категория 08 — Последовательности сводок приземных данных (море),308007,,,301055,"Идентификация и тип станции, дата/время, местоположение (высокая точность), движение",,,,Operational
bufr4/3/08/007/1/302011,08,Категория 08 — Последовательности сводок приземных данных (море),308007,,,302011,Низкорасположенная станция Основная сводка приземных данных,,,,Operational
bufr4/3/08/007/1/007062,08,Категория 08 — Последовательности сводок приземных данных (море),308007,,,007062,Глубина от поверхности моря/водной поверхности,,,,Operational
bufr4/3/08/007/1/022042,08,Категория 08 — Последовательности сводок приземных данных (море),308007,,,022042,Температура моря/воды,,,,Operational
bufr4/3/08/009/1/301093,08,Категория 08 — Последовательности сводок приземных данных (море),308009,"(Последовательность для представления синоптических сводок с морской станции, подходящая для данных, полученных с судна)",,301093,"Идентификация судна, движение, дата/время, горизонтальные и вертикальные координаты",,,,Operational
bufr4/3/08/009/1/302001,08,Категория 08 — Последовательности сводок приземных данных (море),308009,"(Последовательность для представления синоптических сводок с морской станции, подходящая для данных, полученных с судна)",,302001,Давление и его изменение за 3 часа,,,,Operational
bufr4/3/08/009/1/302054,08,Категория 08 — Последовательности сводок приземных данных (море),308009,"(Последовательность для представления синоптических сводок с морской станции, подходящая для данных, полученных с судна)",,302054,"«Мгновенные» данные, полученные с судна",,,,Operational
bufr4/3/08/009/1/008002,08,Категория 08 — Последовательности сводок приземных данных (море),308009,"(Последовательность для представления синоптических сводок с морской станции, подходящая для данных, полученных с судна)",,008002,Вертикальная значимость (приземные наблюдения),,,,Operational
bufr4/3/08/009/1/302055,08,Категория 08 — Последовательности сводок приземных данных (море),308009,"(Последовательность для представления синоптических сводок с морской станции, подходящая для данных, полученных с судна)",,302055,Обледенение и лед,,,,Operational
bufr4/3/08/009/1/302057,08,Категория 08 — Последовательности сводок приземных данных (море),308009,"(Последовательность для представления синоптических сводок с морской станции, подходящая для данных, полученных с судна)",,302057,"Морские данные, полученные с судна",,,,Operational
bufr4/3/08/009/1/302060,08,Категория 08 — Последовательности сводок приземных данных (море),308009,"(Последовательность для представления синоптических сводок с морской станции, подходящая для данных, полученных с судна)",,302060,"Данные «за период», полученные с судна",,,,Operational
bufr4/3/08/010/1/001011,08,Категория 08 — Последовательности сводок приземных данных (море),308010,(Образец TRACKOB),,001011,Указатель судна или подвижной наземной станции,,,,Operational
bufr4/3/08/010/1/113000,08,Категория 08 — Последовательности сводок приземных данных (море),308010,(Образец TRACKOB),,113000,Повторение с задержкой 13 дескрипторов,,,,Operational
bufr4/3/08/010/1/031001,08,Категория 08 — Последовательности сводок приземных данных (море),308010,(Образец TRACKOB),,031001,Коэффициент повторения дескриптора с задержкой,,,,Operational
bufr4/3/08/010/1/301011,08,Категория 08 — Последовательности сводок приземных данных (море),308010,(Образец TRACKOB),,301011,"Год, месяц, день",,,,Operational
bufr4/3/08/010/1/301012,08,Категория 08 — Последовательности сводок приземных данных (море),308010,(Образец TRACKOB),,301012,"Час, минута",,,,Operational
bufr4/3/08/010/1/301021,08,Категория 08 — Последовательности сводок приземных данных (море),308010,(Образец TRACKOB),,301021,Широта/долгота (высокая точность),,,,Operational
bufr4/3/08/010/1/004080,08,Категория 08 — Последовательности сводок приземных данных (море),308010,(Образец TRACKOB),,004080,Период усреднения для следующего значения,,,,Operational
bufr4/3/08/010/1/022049,08,Категория 08 — Последовательности сводок приземных данных (море),308010,(Образец TRACKOB),,022049,Температура морской поверхности,,,,Operational
bufr4/3/08/010/2/004080,08,Категория 08 — Последовательности сводок приземных данных (море),308010,(Образец TRACKOB),,004080,Период усреднения для следующего значения,,,,Operational
bufr4/3/08/010/1/022059,08,Категория 08 — Последовательности сводок приземных данных (море),308010,(Образец TRACKOB),,022059,Соленость на поверхности моря,,,,Operational
bufr4/3/08/010/3/004080,08,Категория 08 — Последовательности сводок приземных данных (море),308010,(Образец TRACKOB),,004080,Период усреднения для следующего значения,,,,Operational
bufr4/3/08/010/1/022005,08,Категория 08 — Последовательности сводок приземных данных (море),308010,(Образец TRACKOB),,022005,Направление поверхностного морского течения,,,,Operational
bufr4/3/08/010/1/002042,08,Категория 08 — Последовательности сводок приземных данных (море),308010,(Образец TRACKOB),,002042,Указатель скорости поверхностного морского течения,,,,Operational
bufr4/3/08/010/1/022032,08,Категория 08 — Последовательности сводок приземных данных (море),308010,(Образец TRACKOB),,022032,Скорость поверхностного морского течения,,,,Operational
bufr4/3/08/010/2/002042,08,Категория 08 — Последовательности сводок приземных данных (море),308010,(Образец TRACKOB),,002042,Указатель скорости поверхностного морского течения Отмена,,,,Operational
bufr4/3/08/010/4/004080,08,Категория 08 — Последовательности сводок приземных данных (море),308010,(Образец TRACKOB),,004080,Период усреднения для следующей величины Отмена,,,,Operational
bufr4/3/08/011/1/001011,08,Категория 08 — Последовательности сводок приземных данных (море),308011,(Месячные значения с океанической метеорологической станции — CLIMAT SHIP),,001011,Указатель судна или подвижной наземной станции Позывной сигнал судна,,,,Operational
bufr4/3/08/011/1/002001,08,Категория 08 — Последовательности сводок приземных данных (море),308011,(Месячные значения с океанической метеорологической станции — CLIMAT SHIP),,002001,Тип станции,,,,Operational
bufr4/3/08/011/1/301011,08,Категория 08 — Последовательности сводок приземных данных (море),308011,(Месячные значения с океанической метеорологической станции — CLIMAT SHIP),,301011,"Год, месяц, день (см. примечание 2)",,,,Operational
bufr4/3/08/011/1/301012,08,Категория 08 — Последовательности сводок приземных данных (море),308011,(Месячные значения с океанической метеорологической станции — CLIMAT SHIP),,301012,"Час, минут (см. примечание 2)",,,,Operational
bufr4/3/08/011/1/301023,08,Категория 08 — Последовательности сводок приземных данных (море),308011,(Месячные значения с океанической метеорологической станции — CLIMAT SHIP),,301023,Широта/долгота (низкая точность),,,,Operational
bufr4/3/08/011/1/007030,08,Категория 08 — Последовательности сводок приземных данных (море),308011,(Месячные значения с океанической метеорологической станции — CLIMAT SHIP),,007030,Высота площадки станции над средним уровнем моря (см. примечание 3),,,,Operational
bufr4/3/08/011/1/007031,08,Категория 08 — Последовательности сводок приземных данных (море),308011,(Месячные значения с океанической метеорологической станции — CLIMAT SHIP),,007031,"Высота барометра над средним уровнем моря (см. примечание 3) Среднемесячные значения давления, температуры, давления пара и температуры моря/воды",,,,Operational
bufr4/3/08/011/1/004074,08,Категория 08 — Последовательности сводок приземных данных (море),308011,(Месячные значения с океанической метеорологической станции — CLIMAT SHIP),,004074,Кратковременный период или отклонение = ВСВ – МВ (см. примечание 2),,,,Operational
bufr4/3/08/011/1/004023,08,Категория 08 — Последовательности сводок приземных данных (море),308011,(Месячные значения с океанической метеорологической станции — CLIMAT SHIP),,004023,Временной период или отклонение = Количество дней в месяце,(продолж.),,,Operational
bufr4/3/08/011/1/008023,08,Категория 08 — Последовательности сводок приземных данных (море),308011,,,008023,Статистические данные первого порядка = 4 Среднее значение,,,,Operational
bufr4/3/08/011/1/010051,08,Категория 08 — Последовательности сводок приземных данных (море),308011,,,010051,"Давление, приведенное к среднему уровню моря",,,,Operational
bufr4/3/08/011/1/007032,08,Категория 08 — Последовательности сводок приземных данных (море),308011,,,007032,Измерение темпе-Высота датчика над местной площадкой (или палубой ратуры морской платформы) (см. примечание 3),,,,Operational
bufr4/3/08/011/1/007033,08,Категория 08 — Последовательности сводок приземных данных (море),308011,,,007033,Измерение темпе-Высота датчика над поверхностью воды,,,,Operational
bufr4/3/08/011/1/012101,08,Категория 08 — Последовательности сводок приземных данных (море),308011,,,012101,Температура/температура воздуха,,,,Operational
bufr4/3/08/011/1/013004,08,Категория 08 — Последовательности сводок приземных данных (море),308011,,,013004,Давление пара,,,,Operational
bufr4/3/08/011/2/007032,08,Категория 08 — Последовательности сводок приземных данных (море),308011,,,007032,Высота датчика над местной площадкой (или палубой Установлено на морской платформы) отсутствующее значение (отмена),,,,Operational
bufr4/3/08/011/2/007033,08,Категория 08 — Последовательности сводок приземных данных (море),308011,,,007033,Высота датчика над поверхностью воды Установлено на отсутствующее значение (отмена),,,,Operational
bufr4/3/08/011/1/302056,08,Категория 08 — Последовательности сводок приземных данных (море),308011,,,302056,"Температура воды/моря Температура поверхности моря, метод измерения и глубина от поверх-ности моря",,,,Operational
bufr4/3/08/011/2/008023,08,Категория 08 — Последовательности сводок приземных данных (море),308011,,,008023,Статистические данные первого порядка Установлено на отсутствующее значение (отмена) Осадки,,,,Operational
bufr4/3/08/011/1/004003,08,Категория 08 — Последовательности сводок приземных данных (море),308011,,,004003,День (см. примечание 4) = 1,,,,Operational
bufr4/3/08/011/1/004004,08,Категория 08 — Последовательности сводок приземных данных (море),308011,,,004004,Час (см. примечание 4) = 6,,,,Operational
bufr4/3/08/011/2/004023,08,Категория 08 — Последовательности сводок приземных данных (море),308011,,,004023,Временной период или отклонение = Количество дней (см. примечание 4) в месяце,,,,Operational
bufr4/3/08/011/3/007032,08,Категория 08 — Последовательности сводок приземных данных (море),308011,,,007032,Высота датчика над местной площадкой (или палубой морской платформы) (см. примечание 3),,,,Operational
bufr4/3/08/011/1/013060,08,Категория 08 — Последовательности сводок приземных данных (море),308011,,,013060,Общие суммарные осадки,,,,Operational
bufr4/3/08/011/1/013051,08,Категория 08 — Последовательности сводок приземных данных (море),308011,,,013051,"Группа повторяемости, осадки",,,,Operational
bufr4/3/08/011/1/004053,08,Категория 08 — Последовательности сводок приземных данных (море),308011,,,004053,"Число дней с осадками, равными или более 1 мм",,,,Operational
bufr4/3/08/011/4/007032,08,Категория 08 — Последовательности сводок приземных данных (море),308011,,,007032,Высота датчика над местной площадкой (или палубой Установлено на морской платформы) отсутствующее значение (отмена) (Месячные нормы для океанической метеорологической станции),,,,Operational
bufr4/3/08/012/1/004001,08,Категория 08 — Последовательности сводок приземных данных (море),308012,(см. примечание 3),,004001,Год Начало периода отсчета,,,,Operational
bufr4/3/08/012/2/004001,08,Категория 08 — Последовательности сводок приземных данных (море),308012,(см. примечание 3),,004001,Окончание пери-Год ода отсчета,,,,Operational
bufr4/3/08/012/1/004002,08,Категория 08 — Последовательности сводок приземных данных (море),308012,(см. примечание 3),,004002,Месяц,,,,Operational
bufr4/3/08/012/1/004003,08,Категория 08 — Последовательности сводок приземных данных (море),308012,(см. примечание 3),,004003,День (см. примечание 2) = 1,,,,Operational
bufr4/3/08/012/1/004004,08,Категория 08 — Последовательности сводок приземных данных (море),308012,(см. примечание 3),,004004,Час (см. примечание 2) = 0,,,,Operational
bufr4/3/08/012/1/004074,08,Категория 08 — Последовательности сводок приземных данных (море),308012,(см. примечание 3),,004074,Кратковременный период или отклонение = ВСВ – МВ (см. примечание 2),,,,Operational
bufr4/3/08/012/1/004022,08,Категория 08 — Последовательности сводок приземных данных (море),308012,(см. примечание 3),,004022,"Временной период или отклонение = 1 Нормы среднемесячного давления, температуры, давления пара и температуры моря/воды",,,,Operational
bufr4/3/08/012/1/008023,08,Категория 08 — Последовательности сводок приземных данных (море),308012,(см. примечание 3),,008023,= 4 Среднее значе-Статистические данные первого порядка ние,,,,Operational
bufr4/3/08/012/1/010051,08,Категория 08 — Последовательности сводок приземных данных (море),308012,(см. примечание 3),,010051,"Давление, приведенное к среднему уровню моря",,,,Operational
bufr4/3/08/012/1/007032,08,Категория 08 — Последовательности сводок приземных данных (море),308012,(см. примечание 3),,007032,Измерение темпе-Высота датчика над местной площадкой (или палубой ратуры морской платформы) (см. примечание 3) I.2 – Табл. D BUFR/08 — 3,(продолж.),,,Operational
bufr4/3/08/012/1/007033,08,Категория 08 — Последовательности сводок приземных данных (море),308012,,,007033,Высота датчика над поверхностью воды (см. Измерение примечание 3) температуры,,,,Operational
bufr4/3/08/012/1/012101,08,Категория 08 — Последовательности сводок приземных данных (море),308012,,,012101,Температура/температура воздуха,,,,Operational
bufr4/3/08/012/1/013004,08,Категория 08 — Последовательности сводок приземных данных (море),308012,,,013004,Давление пара,,,,Operational
bufr4/3/08/012/2/007032,08,Категория 08 — Последовательности сводок приземных данных (море),308012,,,007032,Высота датчика над местной площадкой (или палубой Установлено на морской платформы) отсутствующее значение (отмена),,,,Operational
bufr4/3/08/012/2/007033,08,Категория 08 — Последовательности сводок приземных данных (море),308012,,,007033,Высота датчика над поверхностью воды Установлено на отсутствующее значение (отмена),,,,Operational
bufr4/3/08/012/1/302056,08,Категория 08 — Последовательности сводок приземных данных (море),308012,,,302056,"Температура моря/воды Температура поверхности моря, метод измерения и глубина от поверх-ности моря",,,,Operational
bufr4/3/08/012/2/008023,08,Категория 08 — Последовательности сводок приземных данных (море),308012,,,008023,Статистические данные первого порядка Установлено на отсутствующее значение,,,,Operational
bufr4/3/08/012/3/004001,08,Категория 08 — Последовательности сводок приземных данных (море),308012,,,004001,Год Начало периода отсчета,,,,Operational
bufr4/3/08/012/4/004001,08,Категория 08 — Последовательности сводок приземных данных (море),308012,,,004001,Окончание пери-Год ода отсчета,,,,Operational
bufr4/3/08/012/2/004002,08,Категория 08 — Последовательности сводок приземных данных (море),308012,,,004002,Месяц,,,,Operational
bufr4/3/08/012/2/004003,08,Категория 08 — Последовательности сводок приземных данных (море),308012,,,004003,День (см. примечание 4) = 1,,,,Operational
bufr4/3/08/012/2/004004,08,Категория 08 — Последовательности сводок приземных данных (море),308012,,,004004,Час (см. примечание 4) = 6,,,,Operational
bufr4/3/08/012/2/004022,08,Категория 08 — Последовательности сводок приземных данных (море),308012,,,004022,Временной период или отклонение = 1 Нормы осадков,,,,Operational
bufr4/3/08/012/3/007032,08,Категория 08 — Последовательности сводок приземных данных (море),308012,,,007032,Измерение темпе-Высота датчика над местной площадкой (или палубой ратуры морской платформы) (см. примечание 3),,,,Operational
bufr4/3/08/012/3/008023,08,Категория 08 — Последовательности сводок приземных данных (море),308012,,,008023,= 4 Среднее значе-Статистические данные первого порядка ние,,,,Operational
bufr4/3/08/012/1/013060,08,Категория 08 — Последовательности сводок приземных данных (море),308012,,,013060,Общие суммарные осадки,,,,Operational
bufr4/3/08/012/1/004053,08,Категория 08 — Последовательности сводок приземных данных (море),308012,,,004053,"Число дней с осадками, равными или более 1 мм",,,,Operational
bufr4/3/08/012/4/008023,08,Категория 08 — Последовательности сводок приземных данных (море),308012,,,008023,Статистические данные первого порядка Установлено на отсутствующее значение,,,,Operational
bufr4/3/08/013/1/308011,08,Категория 08 — Последовательности сводок приземных данных (море),308013,(Представление данных CLIMAT SHIP за текущий месяц и по месячным нормам),,308011,Месячные значения с океанической метеорологической станции — CLIMAT SHIP,,,,Operational
bufr4/3/08/013/1/308012,08,Категория 08 — Последовательности сводок приземных данных (море),308013,(Представление данных CLIMAT SHIP за текущий месяц и по месячным нормам),,308012,Месячные нормы для океанической метеорологической станции,,,,Operational
bufr4/3/08/014/1/101000,08,Категория 08 — Последовательности сводок приземных данных (море),308014,"(Синоптические сводки с морских станций, пригодные для данных наблюдений СДН)",,101000,Повторение с задержкой 1 дескриптора,,,,Operational
bufr4/3/08/014/1/031000,08,Категория 08 — Последовательности сводок приземных данных (море),308014,"(Синоптические сводки с морских станций, пригодные для данных наблюдений СДН)",,031000,Коэффициент повторения короткого дескриптора с задержкой,,,,Operational
bufr4/3/08/014/1/301018,08,Категория 08 — Последовательности сводок приземных данных (море),308014,"(Синоптические сводки с морских станций, пригодные для данных наблюдений СДН)",,301018,Шифрованный позывной сигнал судна и метод шифрования,,,,Operational
bufr4/3/08/014/1/003001,08,Категория 08 — Последовательности сводок приземных данных (море),308014,"(Синоптические сводки с морских станций, пригодные для данных наблюдений СДН)",,003001,Тип станции приземных наблюдений,,,,Operational
bufr4/3/08/014/1/301093,08,Категория 08 — Последовательности сводок приземных данных (море),308014,"(Синоптические сводки с морских станций, пригодные для данных наблюдений СДН)",,301093,"Идентификация судна, движение, дата/время, горизонтальные и вертикальные координаты",,,,Operational
bufr4/3/08/014/1/208032,08,Категория 08 — Последовательности сводок приземных данных (море),308014,"(Синоптические сводки с морских станций, пригодные для данных наблюдений СДН)",,208032,Изменить ширину поля МККТТ МА5,(продолж.),,,Operational
bufr4/3/08/014/1/001079,08,Категория 08 — Последовательности сводок приземных данных (море),308014,,,001079,Индивидуальный указатель для профиля 32 символа Уникальная идентификация для сводки,,,,Operational
bufr4/3/08/014/1/208000,08,Категория 08 — Последовательности сводок приземных данных (море),308014,,,208000,Изменить ширину поля МККТТ МА5 Отмена,,,,Operational
bufr4/3/08/014/1/302062,08,Категория 08 — Последовательности сводок приземных данных (море),308014,,,302062,"«Мгновенные» данные, полученные с судна",,,,Operational
bufr4/3/08/014/1/302063,08,Категория 08 — Последовательности сводок приземных данных (море),308014,,,302063,"Данные «за период», полученные с судна",,,,Operational
bufr4/3/08/014/2/101000,08,Категория 08 — Последовательности сводок приземных данных (море),308014,,,101000,Повторение с задержкой 1 дескриптора,,,,Operational
bufr4/3/08/014/2/031000,08,Категория 08 — Последовательности сводок приземных данных (море),308014,,,031000,Коэффициент повторения короткого дескриптора с задержкой,,,,Operational
bufr4/3/08/014/1/302092,08,Категория 08 — Последовательности сводок приземных данных (море),308014,,,302092,Элементы данных СДНКлим,,,,Operational
bufr4/3/08/014/3/101000,08,Категория 08 — Последовательности сводок приземных данных (море),308014,,,101000,Повторение с задержкой 1 дескриптора,,,,Operational
bufr4/3/08/014/3/031000,08,Категория 08 — Последовательности сводок приземных данных (море),308014,,,031000,Коэффициент повторения короткого дескриптора с задержкой,,,,Operational
bufr4/3/08/014/1/306033,08,Категория 08 — Последовательности сводок приземных данных (море),308014,,,306033,Соленость на поверхности,,,,Operational
bufr4/3/08/014/4/101000,08,Категория 08 — Последовательности сводок приземных данных (море),308014,,,101000,Повторение с задержкой 1 дескриптора,,,,Operational
bufr4/3/08/014/4/031000,08,Категория 08 — Последовательности сводок приземных данных (море),308014,,,031000,Коэффициент повторения короткого дескриптора с задержкой,,,,Operational
bufr4/3/08/014/1/306034,08,Категория 08 — Последовательности сводок приземных данных (море),308014,,,306034,Поверхностное течение,,,,Operational
bufr4/3/08/014/5/101000,08,Категория 08 — Последовательности сводок приземных данных (море),308014,,,101000,Повторение с задержкой 1 дескриптора,,,,Operational
bufr4/3/08/014/5/031000,08,Категория 08 — Последовательности сводок приземных данных (море),308014,,,031000,Коэффициент повторения короткого дескриптора с задержкой,,,,Operational
bufr4/3/08/014/1/306043,08,Категория 08 — Последовательности сводок приземных данных (море),308014,,,306043,Морские биогеохимические и радиационные Наблюдения Е-СУРФМАР наблюдения с судовых АМС,,,,Operational
bufr4/3/08/015/1/001003,08,Категория 08 — Последовательности сводок приземных данных (море),308015,"(Образец для данных WAVEOB, выраженных как частота (I = 0 в FM-65 WAVEOB))",,001003,"— первая Номер Региона ВМО/географического района A 1 цифра номера ВМО (например, 62024",→ 6),,,Operational
bufr4/3/08/015/1/001020,08,Категория 08 — Последовательности сводок приземных данных (море),308015,"(Образец для данных WAVEOB, выраженных как частота (I = 0 в FM-65 WAVEOB))",,001020,"Субрегион Региона ВМО b — вторая w цифра номера ВМО (например, 62024",→ 2),,,Operational
bufr4/3/08/015/1/001005,08,Категория 08 — Последовательности сводок приземных данных (море),308015,"(Образец для данных WAVEOB, выраженных как частота (I = 0 в FM-65 WAVEOB))",,001005,"Указатель буя/платформы n n b b 3 цифры номера ВМО (например, 62024",n – последние b → 024),,,Operational
bufr4/3/08/015/1/001011,08,Категория 08 — Последовательности сводок приземных данных (море),308015,"(Образец для данных WAVEOB, выраженных как частота (I = 0 в FM-65 WAVEOB))",,001011,Указатель судна или подвижной наземной станции D....D,,,,Operational
bufr4/3/08/015/1/001007,08,Категория 08 — Последовательности сводок приземных данных (море),308015,"(Образец для данных WAVEOB, выраженных как частота (I = 0 в FM-65 WAVEOB))",,001007,Указатель спутника I I I 6 6,6,,,Operational
bufr4/3/08/015/1/001001,08,Категория 08 — Последовательности сводок приземных данных (море),308015,"(Образец для данных WAVEOB, выраженных как частота (I = 0 в FM-65 WAVEOB))",,001001,Номер блока ВМО II,,,,Operational
bufr4/3/08/015/1/001002,08,Категория 08 — Последовательности сводок приземных данных (море),308015,"(Образец для данных WAVEOB, выраженных как частота (I = 0 в FM-65 WAVEOB))",,001002,Номер станции ВМО iii — няются только к фиксированным морским станциям,iii приме-II,,,Operational
bufr4/3/08/015/1/002044,08,Категория 08 — Последовательности сводок приземных данных (море),308015,"(Образец для данных WAVEOB, выраженных как частота (I = 0 в FM-65 WAVEOB))",,002044,"Указатель метода расчета данных о спектре волны – кодовая I m таблица 1744 (WAVEOB), 0 02 044 (BUFR)",,,,Operational
bufr4/3/08/015/1/002045,08,Категория 08 — Последовательности сводок приземных данных (море),308015,"(Образец для данных WAVEOB, выраженных как частота (I = 0 в FM-65 WAVEOB))",,002045,"Указатель типа платформы – кодовая I p таблица 1747 (WAVEOB), 0 02 045 (BUFR) I.2 – Табл. D BUFR/08 — 5",(продолж.),,,Operational
bufr4/3/08/015/1/301011,08,Категория 08 — Последовательности сводок приземных данных (море),308015,,,301011,"Год, месяц, день YYMMJ — Дата наблюдения",,,,Operational
bufr4/3/08/015/1/301012,08,Категория 08 — Последовательности сводок приземных данных (море),308015,,,301012,"Час, минута GGgg – Время наблюдения",,,,Operational
bufr4/3/08/015/1/301021,08,Категория 08 — Последовательности сводок приземных данных (море),308015,,,301021,L Широта/долгота (высокая точность) Q c a L L o o Базовые данные (раздел 0 WAVEOB),L L L a a a L L L o o o,,,Operational
bufr4/3/08/015/1/022063,08,Категория 08 — Последовательности сводок приземных данных (море),308015,,,022063,Общая глубина воды 1hhhh,,,,Operational
bufr4/3/08/015/1/022076,08,Категория 08 — Последовательности сводок приземных данных (море),308015,,,022076,"d Направление, откуда поступают доминирующие 9d d волны",— раздел 0 d,,,Operational
bufr4/3/08/015/1/022077,08,Категория 08 — Последовательности сводок приземных данных (море),308015,,,022077,d Направленное распространение доминирующей d s s волны,— раздел 0,,,Operational
bufr4/3/08/015/1/022094,08,Категория 08 — Последовательности сводок приземных данных (море),308015,,,022094,Общее число полос частот 111B,B — раздел 1 T T,,,Operational
bufr4/3/08/015/1/025043,08,Категория 08 — Последовательности сводок приземных данных (море),308015,,,025043,Интервал выборки волн (временной) SSSS — раздел 1,,,,Operational
bufr4/3/08/015/1/022078,08,Категория 08 — Последовательности сводок приземных данных (море),308015,,,022078,D’D’D’D’ — Продолжительность записи наблюдений за волнами раздел 1,,,,Operational
bufr4/3/08/015/1/105002,08,Категория 08 — Последовательности сводок приземных данных (море),308015,,,105002,Повторить 5 дескрипторов 2 раза Повторить в связи с типом датчика,,,,Operational
bufr4/3/08/015/1/002046,08,Категория 08 — Последовательности сводок приземных данных (море),308015,,,002046,"= 1 Датчик верти-Приборы, используемые для измерения волн кальной качки, = 2 Датчик наклона",,,,Operational
bufr4/3/08/015/1/022070,08,Категория 08 — Последовательности сводок приземных данных (море),308015,,,022070,H Высота значительной волны 2H s 6H se раздел 0,H H или s s s H H H — se se se,,,Operational
bufr4/3/08/015/1/022071,08,Категория 08 — Последовательности сводок приземных данных (море),308015,,,022071,P Спектральный пиковый период волны 3P p 7P sp раздел 0,P P или p p p P P P — sp sp sp,,,Operational
bufr4/3/08/015/1/022073,08,Категория 08 — Последовательности сводок приземных данных (море),308015,,,022073,Максимальная высота волны 4H m,H H H m m m,,,Operational
bufr4/3/08/015/1/022074,08,Категория 08 — Последовательности сводок приземных данных (море),308015,,,022074,Средний период волны 5P P a 8P sa раздел 0 Спектральные данные (разделы 1–5 WAVEOB),P P или a a a P P P — sa sa sa,,,Operational
bufr4/3/08/015/1/127000,08,Категория 08 — Последовательности сводок приземных данных (море),308015,,,127000,Повторение с задержкой 27 дескрипторов Повторение в связи с типом датчика,,,,Operational
