Id,FXY,ElementName_es,CodeFigure,EntryName_es,EntryName_sub1_es,EntryName_sub2_es,Note_es,noteIDs,Status,translated_by
bufr4/0/33/015/5,033015,Indicador de verificación de la calidad de los datos,5,Verificación del gradiente superadiabático,,,,,Operational,Original
bufr4/0/33/015/6,033015,Indicador de verificación de la calidad de los datos,6,Verificación de ángulos limitantes,,,,,Operational,Original
bufr4/0/33/015/7,033015,Indicador de verificación de la calidad de los datos,7,Verificación de la tasa de ascenso,,,,,Operational,Original
bufr4/0/33/015/8,033015,Indicador de verificación de la calidad de los datos,8,Variación excesiva respecto al vuelo anterior,,,,,Operational,Original
bufr4/0/33/015/9,033015,Indicador de verificación de la calidad de los datos,9,Verificación general del globo,,,,,Operational,Original
bufr4/0/33/015/10,033015,Indicador de verificación de la calidad de los datos,10,Verificación de la velocidad del viento,,,,,Operational,Original
bufr4/0/33/015/11,033015,Indicador de verificación de la calidad de los datos,11,Verificación de la dirección del viento,,,,,Operational,Original
bufr4/0/33/015/12,033015,Indicador de verificación de la calidad de los datos,12,Verificación de dependencia,,,,,Operational,Original
bufr4/0/33/015/13,033015,Indicador de verificación de la calidad de los datos,13,Datos válidos pero modificados,,,,,Operational,Original
bufr4/0/33/015/14,033015,Indicador de verificación de la calidad de los datos,14,Verificación del valor atípico de los datos,,,,,Operational,Original
bufr4/0/33/015/15-62,033015,Indicador de verificación de la calidad de los datos,15-62,Reservadas,,,,,Operational,Original
bufr4/0/33/015/63,033015,Indicador de verificación de la calidad de los datos,63,Valor faltante,,,,,Operational,Original
bufr4/0/33/020/0,033020,Indicación del control de calidad del valor siguiente,0,Buena,,,,,Operational,Original
bufr4/0/33/020/1,033020,Indicación del control de calidad del valor siguiente,1,Inconsistente,,,,,Operational,Original
bufr4/0/33/020/2,033020,Indicación del control de calidad del valor siguiente,2,Dudosa,,,,,Operational,Original
bufr4/0/33/020/3,033020,Indicación del control de calidad del valor siguiente,3,Errada,,,,,Operational,Original
bufr4/0/33/020/4,033020,Indicación del control de calidad del valor siguiente,4,No verificada,,,,,Operational,Original
bufr4/0/33/020/5,033020,Indicación del control de calidad del valor siguiente,5,Fue modificada,,,,,Operational,Original
bufr4/0/33/020/6,033020,Indicación del control de calidad del valor siguiente,6,Estimada,,,,,Operational,Original
bufr4/0/33/020/7,033020,Indicación del control de calidad del valor siguiente,7,Valor faltante,,,,,Operational,Original
bufr4/0/33/021/0,033021,Calidad del valor siguiente,0,Dentro de los límites,,,,,Operational,Original
bufr4/0/33/021/1,033021,Calidad del valor siguiente,1,Fuera de los límites,,,,,Operational,Original
bufr4/0/33/021/2,033021,Calidad del valor siguiente,2,Reservada,,,,,Operational,Original
bufr4/0/33/021/3,033021,Calidad del valor siguiente,3,Valor faltante,,,,,Operational,Original
bufr4/0/33/022/0,033022,Calidad de la transmisión entre el satélite y la boya,0,Buena (se recibieron varios informes idénticos),,,,,Operational,Original
bufr4/0/33/022/1,033022,Calidad de la transmisión entre el satélite y la boya,1,Dudosa (no se recibieron informes idénticos),,,,,Operational,Original
bufr4/0/33/022/2,033022,Calidad de la transmisión entre el satélite y la boya,2,Reservada,,,,,Operational,Original
bufr4/0/33/022/3,033022,Calidad de la transmisión entre el satélite y la boya,3,Valor faltante,,,,,Operational,Original
bufr4/0/33/023/0,033023,Calidad de la ubicación de la boya,0,Confiable (se definió la ubicación después de dos pasos del satélite),,,,,Operational,Original
bufr4/0/33/023/1,033023,Calidad de la ubicación de la boya,1,Última ubicación conocida (no se definió la ubicación en el paso correspondiente),,,,,Operational,Original
bufr4/0/33/023/2,033023,Calidad de la ubicación de la boya,2,Dudosa (ubicación definida con un solo paso; una segunda solución es posible en el 5 por ciento de los casos),,,,,Operational,Original
bufr4/0/33/023/3,033023,Calidad de la ubicación de la boya,3,Valor faltante,,,,,Operational,Original
bufr4/0/33/024/0,033024,Marca de la calidad de la elevación de la estación (para estaciones móviles),0,Reservada,,,,,Operational,Original
bufr4/0/33/024/1,033024,Marca de la calidad de la elevación de la estación (para estaciones móviles),1,Excelente – con una aproximación de 3 metros,,,,,Operational,Original
bufr4/0/33/024/2,033024,Marca de la calidad de la elevación de la estación (para estaciones móviles),2,Buena – con una aproximación de 10 metros,,,,,Operational,Original
bufr4/0/33/024/3,033024,Marca de la calidad de la elevación de la estación (para estaciones móviles),3,Aceptable – con una aproximación de 20 metros,,,,,Operational,Original
bufr4/0/33/024/4,033024,Marca de la calidad de la elevación de la estación (para estaciones móviles),4,Mala – con una aproximación de más de 20 metros,,,,,Operational,Original
bufr4/0/33/024/5,033024,Marca de la calidad de la elevación de la estación (para estaciones móviles),5,Excelente – con una aproximación de 10 pies,,,,,Operational,Original
bufr4/0/33/024/6,033024,Marca de la calidad de la elevación de la estación (para estaciones móviles),6,Buena – con una aproximación de 30 pies,,,,,Operational,Original
bufr4/0/33/024/7,033024,Marca de la calidad de la elevación de la estación (para estaciones móviles),7,Aceptable – con una aproximación de 60 pies,,,,,Operational,Original
bufr4/0/33/024/8,033024,Marca de la calidad de la elevación de la estación (para estaciones móviles),8,Mala – con una aproximación de más de 60 pies,,,,,Operational,Original
bufr4/0/33/024/9-14,033024,Marca de la calidad de la elevación de la estación (para estaciones móviles),9-14,Reservadas,,,,,Operational,Original
bufr4/0/33/024/15,033024,Marca de la calidad de la elevación de la estación (para estaciones móviles),15,Valor faltante,,,,,Operational,Original
bufr4/0/33/025/0,033025,Indicador de valores interpolados ACARS,0,"Tiempo interpolado, latitud y longitud transmitidas",,,,,Operational,Original
bufr4/0/33/025/1,033025,Indicador de valores interpolados ACARS,1,"Tiempo transmitido, latitud y longitud interpoladas",,,,,Operational,Original
bufr4/0/33/025/2,033025,Indicador de valores interpolados ACARS,2,"Tiempo, latitud y longitud interpolados",,,,,Operational,Original
bufr4/0/33/025/3,033025,Indicador de valores interpolados ACARS,3,"Tiempo, latitud y longitud transmitidos",,,,,Operational,Original
bufr4/0/33/025/4-6,033025,Indicador de valores interpolados ACARS,4-6,Reservadas,,,,,Operational,Original
bufr4/0/33/025/7,033025,Indicador de valores interpolados ACARS,7,Valor faltante,,,,,Operational,Original
bufr4/0/33/026/0,033026,Calidad de la humedad,0,Operaciones normales - modo de medición,,,,,Operational,Original
bufr4/0/33/026/1,033026,Calidad de la humedad,1,Operaciones normales – sin medición,,,,,Operational,Original
bufr4/0/33/026/2,033026,Calidad de la humedad,2,Escasa humedad relativa,,,,,Operational,Original
bufr4/0/33/026/3,033026,Calidad de la humedad,3,Elemento del higrómetro mojado,,,,,Operational,Original
bufr4/0/33/026/4,033026,Calidad de la humedad,4,Elemento del higrómetro contaminado,,,,,Operational,Original
bufr4/0/33/026/5,033026,Calidad de la humedad,5,Falla del calentador,,,,,Operational,Original
bufr4/0/33/026/6,033026,Calidad de la humedad,6,Falla del calentador y elemento del higrómetro contaminado/mojado,,,,,Operational,Original
bufr4/0/33/026/7,033026,Calidad de la humedad,7,Por lo menos uno de los parámetros de entrada utilizados en el cálculo de la relación de mezcla es inválido,,,,,Operational,Original
bufr4/0/33/026/8,033026,Calidad de la humedad,8,Error numérico,,,,,Operational,Original
bufr4/0/33/026/9,033026,Calidad de la humedad,9,Sensor no instalado,,,,,Operational,Original
bufr4/0/33/026/10,033026,Calidad de la humedad,10,Humedad relativa calculada > 100%,,,,,Operational,Original
bufr4/0/33/026/11,033026,Calidad de la humedad,11,Potencia de láser de entrada demasiado baja,,,,,Operational,Original
bufr4/0/33/026/12,033026,Calidad de la humedad,12,Sonda WV - Temperatura fuera de dial,,,,,Operational,Original
bufr4/0/33/026/13,033026,Calidad de la humedad,13,Sonda WV - Presión fuera de dial,,,,,Operational,Original
bufr4/0/33/026/14,033026,Calidad de la humedad,14,Línea espectral fuera de dial,,,,,Operational,Original
bufr4/0/33/026/15,033026,Calidad de la humedad,15,No hay salida de láser,,,,,Operational,Original
bufr4/0/33/026/16-62,033026,Calidad de la humedad,16-62,Reservadas,,,,,Operational,Original
bufr4/0/33/026/63,033026,Calidad de la humedad,63,Valor faltante,,,,,Operational,Original
bufr4/0/33/027/0,033027,Clase de la calidad de la ubicación (alcance del radio de 66% de confianza),0,Radio ≥1 500 m,,,,,Operational,Original
bufr4/0/33/027/1,033027,Clase de la calidad de la ubicación (alcance del radio de 66% de confianza),1,500 m ≤Radio < 1 500 m,,,,,Operational,Original
bufr4/0/33/027/2,033027,Clase de la calidad de la ubicación (alcance del radio de 66% de confianza),2,250 m ≤ Radio < 500 m,,,,,Operational,Original
bufr4/0/33/027/3,033027,Clase de la calidad de la ubicación (alcance del radio de 66% de confianza),3,Radio < 250 m,,,,,Operational,Original
bufr4/0/33/027/4,033027,Clase de la calidad de la ubicación (alcance del radio de 66% de confianza),4,≤ 100 m,,,,,Operational,Original
bufr4/0/33/027/5-6,033027,Clase de la calidad de la ubicación (alcance del radio de 66% de confianza),5-6,Reservadas,,,,,Operational,Original
bufr4/0/33/027/7,033027,Clase de la calidad de la ubicación (alcance del radio de 66% de confianza),7,Valor faltante,,,,,Operational,Original
bufr4/0/33/028/1,033028,Calidad general de la instantánea,1,Nominal,,,,,Operational,Original
bufr4/0/33/028/2,033028,Calidad general de la instantánea,2,Degradada por error en el estado del tiempo significativo; cualquier error obtenido de los algoritmos,,,,,Operational,Original
bufr4/0/33/028/3,033028,Calidad general de la instantánea,3,Degradada por error instrumental,,,,,Operational,Original
bufr4/0/33/028/4,033028,Calidad general de la instantánea,4,Degradada por ADF corrompida/faltante,,,,,Operational,Original
bufr4/0/33/028/5,033028,Calidad general de la instantánea,5,Degradación general,,,,,Operational,AI Translator: MCP
bufr4/0/33/028/6,033028,Calidad general de la instantánea,6,Reservadas,,,,,Operational,AI Translator: MCP
bufr4/0/33/028/7,033028,Calidad general de la instantánea,7,Valor faltante,,,,,Operational,Original
bufr4/0/33/030/1,033030,Banderines de estado de la línea de exploración para ATOVS,1,No utilizar escáner para generar productos,,,,,Operational,Original
bufr4/0/33/030/2,033030,Banderines de estado de la línea de exploración para ATOVS,2,Error en la secuencia temporal detectado durante el barrido,,,,,Operational,Original
bufr4/0/33/030/3,033030,Banderines de estado de la línea de exploración para ATOVS,3,Datos faltantes antes del barrido,,,,,Operational,Original
bufr4/0/33/030/4,033030,Banderines de estado de la línea de exploración para ATOVS,4,Sin calibración,,,,,Operational,Original
bufr4/0/33/030/5,033030,Banderines de estado de la línea de exploración para ATOVS,5,Sin localización geográfica,,,,,Operational,Original
bufr4/0/33/030/6,033030,Banderines de estado de la línea de exploración para ATOVS,6,Primera hora correcta después de la puesta al día del reloj,,,,,Operational,Original
bufr4/0/33/030/7,033030,Banderines de estado de la línea de exploración para ATOVS,7,El estado de los instrumentos cambió durante el barrido,,,,,Operational,Original
bufr4/0/33/030/8-23,033030,Banderines de estado de la línea de exploración para ATOVS,8-23,Reservados,,,,,Operational,Original
bufr4/0/33/030/All-24,033030,Banderines de estado de la línea de exploración para ATOVS,All 24,Valor faltante,,,,,Operational,AI Translator: MCP
bufr4/0/33/031/1,033031,Banderines de calidad de la línea de exploración para ATOVS,1,"El campo horario es malo, pero puede ser inferido de la hora correcta anterior",,,,,Operational,Original
bufr4/0/33/031/2,033031,Banderines de calidad de la línea de exploración para ATOVS,2,El campo horario es malo y no puede ser inferido de la hora correcta anterior,,,,,Operational,Original
bufr4/0/33/031/3,033031,Banderines de calidad de la línea de exploración para ATOVS,3,"Este registro inicia una secuencia que no concuerda con las horas anteriores (es decir, discontinuidad en el tiempo). Este hecho puede estar asociado o no a una puesta al día del reloj de la sonda (véanse los banderines de estado de la línea de exploración de la sonda ATOVS)",,,,,Operational,Original
bufr4/0/33/031/4,033031,Banderines de calidad de la línea de exploración para ATOVS,4,Inicio de una serie que aparentemente repiten las horas de exploración que fueron previamente aceptadas,,,,,Operational,Original
bufr4/0/33/031/5,033031,Banderines de calidad de la línea de exploración para ATOVS,5,La línea de exploración no fue calibrada a causa de una hora incorrecta,,,,,Operational,Original
bufr4/0/33/031/6,033031,Banderines de calidad de la línea de exploración para ATOVS,6,"La línea de exploración se calibró utilizando menos líneas de exploración que las recomendables debido a la proximidad del inicio o fin de los datos, o a su ausencia",,,,,Operational,Original
bufr4/0/33/031/7,033031,Banderines de calidad de la línea de exploración para ATOVS,7,No se calibró la línea de exploración debido a la mala calidad o ausencia de datos de PRT,,,,,Operational,Original
bufr4/0/33/031/8,033031,Banderines de calidad de la línea de exploración para ATOVS,8,La línea de exploración se calibró utilizando únicamente datos marginales de PRT,,,,,Operational,Original
bufr4/0/33/031/9,033031,Banderines de calidad de la línea de exploración para ATOVS,9,Algunos canales no se calibraron en este barrido,,,,,Operational,Original
bufr4/0/33/031/10,033031,Banderines de calidad de la línea de exploración para ATOVS,10,Sin calibración debida al modo de los instrumentos,,,,,Operational,Original
bufr4/0/33/031/11,033031,Banderines de calidad de la línea de exploración para ATOVS,11,Calibración cuestionable por un error en la orientación de la antena hacia el espacio,,,,,Operational,Original
bufr4/0/33/031/12,033031,Banderines de calidad de la línea de exploración para ATOVS,12,Calibración cuestionable por un error en la orientación de la antena hacia el cuerpo negro,,,,,Operational,Original
bufr4/0/33/031/13,033031,Banderines de calidad de la línea de exploración para ATOVS,13,Sin localización geográfica a causa de una hora incorrecta,,,,,Operational,Original
bufr4/0/33/031/14,033031,Banderines de calidad de la línea de exploración para ATOVS,14,Localización geográfica cuestionable a causa de una clave horaria dudosa (véanse los bits de clave de defectos horarios),,,,,Operational,Original
bufr4/0/33/031/15,033031,Banderines de calidad de la línea de exploración para ATOVS,15,Localización geográfica cuestionable – control de verosimilitud sólo parcialmente satisfactorio,,,,,Operational,Original
bufr4/0/33/031/16,033031,Banderines de calidad de la línea de exploración para ATOVS,16,Localización geográfica cuestionable - control de verosimilitud no satisfactorio,,,,,Operational,Original
bufr4/0/33/031/17,033031,Banderines de calidad de la línea de exploración para ATOVS,17,Localización geográfica cuestionable a causa de la verificación de la posición de la antena,,,,,Operational,Original
bufr4/0/33/031/18,033031,Banderines de calidad de la línea de exploración para ATOVS,18,Calibración de la línea de exploración hacia el cuerpo negro frío,,,,,Operational,Original
bufr4/0/33/031/19,033031,Banderines de calidad de la línea de exploración para ATOVS,19,Calibración de la línea de exploración hacia el cuerpo negro caliente,,,,,Operational,Original
bufr4/0/33/031/20,033031,Banderines de calidad de la línea de exploración para ATOVS,20,Calibración de la línea de exploración hacia el espacio,,,,,Operational,Original
bufr4/0/33/031/21,033031,Banderines de calidad de la línea de exploración para ATOVS,21,Hacia la Tierra,,,,,Operational,Original
bufr4/0/33/031/22-23,033031,Banderines de calidad de la línea de exploración para ATOVS,22-23,Reservados,,,,,Operational,Original
bufr4/0/33/031/All-24,033031,Banderines de calidad de la línea de exploración para ATOVS,All 24,Valor faltante,,,,,Operational,AI Translator: MCP
bufr4/0/33/032/1,033032,Banderines de calidad del canal para ATOVS,1,Ningún cálculo correcto de cuerpo negro para la línea de exploración,,,,,Operational,Original
bufr4/0/33/032/2,033032,Banderines de calidad del canal para ATOVS,2,Ningún cálculo correcto de visión de espacio para esta línea,,,,,Operational,Original
bufr4/0/33/032/3,033032,Banderines de calidad del canal para ATOVS,3,Ningún dato correcto de PRT para esta línea,,,,,Operational,Original
bufr4/0/33/032/4,033032,Banderines de calidad del canal para ATOVS,4,Algunos cálculos del cuerpo negro son incorrectos para esta línea,,,,,Operational,Original
bufr4/0/33/032/5,033032,Banderines de calidad del canal para ATOVS,5,Algunos cálculos de visión de espacio son incorrectos para esta línea,,,,,Operational,Original
bufr4/0/33/032/6,033032,Banderines de calidad del canal para ATOVS,6,Algunos datos del PRT son incorrectos para esta línea,,,,,Operational,Original
bufr4/0/33/032/7,033032,Banderines de calidad del canal para ATOVS,7,La calidad de esta exploración es reducida,,,,,Operational,Original
bufr4/0/33/032/8-23,033032,Banderines de calidad del canal para ATOVS,8-23,Reservados (bits fijos en cero),,,,,Operational,Original
bufr4/0/33/032/All-24,033032,Banderines de calidad del canal para ATOVS,All 24,Valor faltante,,,,,Operational,AI Translator: MCP
bufr4/0/33/033/1,033033,Banderines de calidad del campo de visión para ATOVS,1,Se indica 1 si se realizó una calibración secundaria,,,,,Operational,Original
bufr4/0/33/033/2-21,033033,Banderines de calidad del campo de visión para ATOVS,2-21,El bit n indica 1 si la temperatura de luminancia en el canal n-1 no es físicamente razonable o no ha sido calculada debido a problemas de calibración,,,"Notas: 1) Si todos los bits indican 0, eso significa una buena calibración. 2) Los bits 2 a 21 se utilizan para la sonda HIRS, pero solamente se emplean los bits 2 a 16 para la sonda AMSU-A y los bits 2 a 6 para la sonda AMSU-B.",,Operational,Original
bufr4/0/33/033/22,033033,Banderines de calidad del campo de visión para ATOVS,22,Se indica 1 si faltan todos los canales,,,,,Operational,Original
bufr4/0/33/033/23,033033,Banderines de calidad del campo de visión para ATOVS,23,Sospechoso,,,,,Operational,Original
bufr4/0/33/033/All-24,033033,Banderines de calidad del campo de visión para ATOVS,All 24,Valor faltante,,,,,Operational,AI Translator: MCP
bufr4/0/33/035/0,033035,Control de calidad manual/automático,0,"Control de calidad automático aceptado, sin control manual",,,,,Operational,Original
bufr4/0/33/035/1,033035,Control de calidad manual/automático,1,"Control de calidad automático aceptado, después del control manual",,,,,Operational,Original
bufr4/0/33/035/2,033035,Control de calidad manual/automático,2,"Control de calidad automático aceptado, pero eliminado después del control manual",,,,,Operational,Original
bufr4/0/33/035/3,033035,Control de calidad manual/automático,3,"Control de calidad automático rechazado, sin control manual",,,,,Operational,Original
bufr4/0/33/035/4,033035,Control de calidad manual/automático,4,Control de calidad automático rechazado después del control manual,,,,,Operational,Original
bufr4/0/33/035/5,033035,Control de calidad manual/automático,5,"Control de calidad automático rechazado, pero reinsertado después del control manual",,,,,Operational,Original
bufr4/0/33/035/6,033035,Control de calidad manual/automático,6,"Control de calidad automático de los datos de la tabla de banderines cuestionable, sin control manual",,,,,Operational,Original
bufr4/0/33/035/7,033035,Control de calidad manual/automático,7,"Control de calidad automático de los datos de la tabla de banderines cuestionable, rechazado después del control manual",,,,,Operational,Original
bufr4/0/33/035/8,033035,Control de calidad manual/automático,8,Rechazado después del control manual,,,,,Operational,Original
bufr4/0/33/035/9-14,033035,Control de calidad manual/automático,9-14,Reservadas,,,,,Operational,Original
bufr4/0/33/035/15,033035,Control de calidad manual/automático,15,Valor faltante,,,,,Operational,Original
bufr4/0/33/037/1,033037,Error de correlación del viento,1,Diferencia entre u y la primera aproximación,,,,,Operational,Original
bufr4/0/33/037/2,033037,Error de correlación del viento,2,Diferencia entre v y la primera aproximación,,,,,Operational,Original
bufr4/0/33/037/3,033037,Error de correlación del viento,3,Diferencia entre u y v y la primera aproximación,,,,,Operational,Original
bufr4/0/33/037/4,033037,Error de correlación del viento,4,Aceleración de u,,,,,Operational,Original
bufr4/0/33/037/5,033037,Error de correlación del viento,5,Aceleración de v,,,,,Operational,Original
bufr4/0/33/037/6,033037,Error de correlación del viento,6,Aceleración de u y v,,,,,Operational,Original
bufr4/0/33/037/7,033037,Error de correlación del viento,7,Posible accidente del terreno,,,,,Operational,Original
bufr4/0/33/037/8,033037,Error de correlación del viento,8,Aceleración de u y accidente del terreno posible,,,,,Operational,Original
bufr4/0/33/037/9,033037,Error de correlación del viento,9,Aceleración de v y accidente del terreno posible,,,,,Operational,Original
bufr4/0/33/037/10,033037,Error de correlación del viento,10,Aceleración de u y v y accidente del terreno posible,,,,,Operational,Original
bufr4/0/33/037/11,033037,Error de correlación del viento,11,Información incorrecta de primera aproximación sobre el viento,,,,,Operational,Original
bufr4/0/33/037/12,033037,Error de correlación del viento,12,Falla de correlación,,,,,Operational,Original
bufr4/0/33/037/13,033037,Error de correlación del viento,13,La casilla de búsqueda cae fuera de la zona,,,,,Operational,Original
bufr4/0/33/037/14,033037,Error de correlación del viento,14,La casilla del blanco cae fuera de la zona,,,,,Operational,Original
bufr4/0/33/037/15,033037,Error de correlación del viento,15,Brillo de los píxeles fuera de los límites (línea de ruido),,,,,Operational,Original
bufr4/0/33/037/16,033037,Error de correlación del viento,16,Blanco fuera de casilla de latitud/longitud,,,,,Operational,Original
bufr4/0/33/037/17,033037,Error de correlación del viento,17,Blanco fuera del intervalo de máxima/mínima presión,,,,,Operational,Original
bufr4/0/33/037/18,033037,Error de correlación del viento,18,Vector lento marcado por el autoeditor,,,,,Operational,Original
bufr4/0/33/037/19,033037,Error de correlación del viento,19,Vectores marcados por el autoeditor,,,,,Operational,Original
bufr4/0/33/037/All-20,033037,Error de correlación del viento,All 20,Valor faltante,,,,,Operational,AI Translator: MCP
bufr4/0/33/038/1,033038,Banderines de calidad para datos del GNSS* basados en tierra,1,Calidad del retardo cenital total considerada deficiente,,,,,Operational,Original
bufr4/0/33/038/2,033038,Banderines de calidad para datos del GNSS* basados en tierra,2,Satélites GALILEO utilizados,,,,,Operational,Original
bufr4/0/33/038/3,033038,Banderines de calidad para datos del GNSS* basados en tierra,3,Satélites GLONASS utilizados,,,,,Operational,Original
bufr4/0/33/038/4,033038,Banderines de calidad para datos del GNSS* basados en tierra,4,Satélites GPS utilizados,,,,,Operational,Original
bufr4/0/33/038/5,033038,Banderines de calidad para datos del GNSS* basados en tierra,5,Datos meteorológicos aplicados,,,,,Operational,Original
bufr4/0/33/038/6,033038,Banderines de calidad para datos del GNSS* basados en tierra,6,Corrección de carga atmosférica aplicada,,,,,Operational,Original
bufr4/0/33/038/7,033038,Banderines de calidad para datos del GNSS* basados en tierra,7,Carga de marea oceánica aplicada,,,,,Operational,Original
bufr4/0/33/038/8,033038,Banderines de calidad para datos del GNSS* basados en tierra,8,Proceso de datos sobre la calidad del clima,,,,,Operational,Original
bufr4/0/33/038/9,033038,Banderines de calidad para datos del GNSS* basados en tierra,9,Proceso de datos en tiempo casi real,,,,,Operational,Original
bufr4/0/33/038/All-10,033038,Banderines de calidad para datos del GNSS basados en tierra,All 10,Valor faltante,,,,,Operational,AI Translator: MCP
bufr4/0/33/039/1,033039,Banderines de calidad para datos de ocultación radio,1,Calidad no nominal,,,,,Operational,Original
bufr4/0/33/039/2,033039,Banderines de calidad para datos de ocultación radio,2,Producto no en línea,,,,,Operational,Original
