Id,FXY,ElementName_es,CodeFigure,EntryName_es,EntryName_sub1_es,EntryName_sub2_es,Note_es,noteIDs,Status,translated_by
bufr4/0/40/028/0,040028,Banderín de calidad GMI,0,Datos de buena calidad,,,,,Operational,AI Translator: MCP
bufr4/0/40/028/1,040028,Banderín de calidad GMI,1,Posible destello solar,,,,,Operational,AI Translator: MCP
bufr4/0/40/028/2,040028,Banderín de calidad GMI,2,Posible interferencia de frecuencia,,,,,Operational,AI Translator: MCP
bufr4/0/40/028/3,040028,Banderín de calidad GMI,3,localización,,,,,Operational,AI Translator: MCP
bufr4/0/40/028/4,040028,Banderín de calidad GMI,4,Corrección de datos en bruto para intrusión de carga cálida,,,,,Operational,AI Translator: MCP
bufr4/0/40/028/5,040028,Banderín de calidad GMI,5,Exploración activada,,,,,Operational,AI Translator: MCP
bufr4/0/40/028/6,040028,Banderín de calidad GMI,6,Faltan datos en el archivo o no se pueden leer.,,,,,Operational,AI Translator: MCP
bufr4/0/40/028/7,040028,Banderín de calidad GMI,7,Temperatura de lumicia no física,,,,,Operational,AI Translator: MCP
bufr4/0/40/028/8,040028,Banderín de calidad GMI,8,Error en los datos de localización,,,,,Operational,AI Translator: MCP
bufr4/0/40/028/9,040028,Banderín de calidad GMI,9,Datos faltantes en un canal,,,,,Operational,AI Translator: MCP
bufr4/0/40/028/10,040028,Banderín de calidad GMI,10,Datos faltantes en múltiples canales,,,,,Operational,AI Translator: MCP
bufr4/0/40/028/11,040028,Banderín de calidad GMI,11,Los valores de lat/lon están fuera de rango.,,,,,Operational,AI Translator: MCP
bufr4/0/40/028/12,040028,Banderín de calidad GMI,12,Modos de estado no normales,,,,,Operational,AI Translator: MCP
bufr4/0/40/028/13,040028,Banderín de calidad GMI,13,Distancia al píxel de frecuencia correspondiente > 7 km,,,,,Operational,AI Translator: MCP
bufr4/0/40/028/14,040028,Banderín de calidad GMI,14,Reservadas,,,,,Operational,AI Translator: MCP
bufr4/0/40/028/15,040028,Banderín de calidad GMI,15,Valor faltante (no hay información de calidad disponible),,,,,Operational,AI Translator: MCP
bufr4/0/40/036/0,040036,Tipo de clasificación de productos Lidar L2b,0,Despejado,,,,,Operational,AI Translator: MCP
bufr4/0/40/036/1,040036,Tipo de clasificación de productos Lidar L2b,1,Nubes,,,,,Operational,AI Translator: MCP
bufr4/0/40/036/2,040036,Tipo de clasificación de productos Lidar L2b,2,espesor óptico del aerosol,,,,,Operational,AI Translator: MCP
bufr4/0/40/036/3,040036,Tipo de clasificación de productos Lidar L2b,3,Atenuado,,,,,Operational,AI Translator: MCP
bufr4/0/40/036/4,040036,Tipo de clasificación de productos Lidar L2b,4,Superficie,,,,,Operational,AI Translator: MCP
bufr4/0/40/036/5-14,040036,Tipo de clasificación de productos Lidar L2b,5-14,Reservadas,,,,,Operational,AI Translator: MCP
bufr4/0/40/036/15,040036,Tipo de clasificación de productos Lidar L2b,15,Valor faltante,,,,,Operational,AI Translator: MCP
bufr4/0/40/043/0,040043,Indicador de maniobras del satélite,0,La plataforma no está realizando una maniobra.,,,,,Operational,AI Translator: MCP
bufr4/0/40/043/1,040043,Indicador de maniobras del satélite,1,"La plataforma está llevando a cabo una maniobra, procesamiento nominal",,,,,Operational,AI Translator: MCP
bufr4/0/40/043/2,040043,Indicador de maniobras del satélite,2,"La plataforma está realizando una maniobra, sin procesamiento.",,,,,Operational,AI Translator: MCP
bufr4/0/40/043/3-6,040043,Indicador de maniobras del satélite,3-6,Reservadas,,,,,Operational,AI Translator: MCP
bufr4/0/40/043/7,040043,Indicador de maniobras del satélite,7,Valor faltante,,,,,Operational,AI Translator: MCP
bufr4/0/40/045/1,040045,Formación de nubes y determinación de la altura,1,Productos en la nube recuperados con el método de chi-cuadrado,,,,,Operational,AI Translator: MCP
bufr4/0/40/045/2,040045,Formación de nubes y determinación de la altura,2,Productos de nubes obtenidos con el método de corte de CO2.,,,,,Operational,AI Translator: MCP
bufr4/0/40/045/3,040045,Formación de nubes y determinación de la altura,3,Asignación de altura realizada con recuperación estadística de primera estimación.,,,,,Operational,AI Translator: MCP
bufr4/0/40/045/4,040045,Formación de nubes y determinación de la altura,4,Asignación de altura realizada con pronósticos NWP,,,,,Operational,AI Translator: MCP
bufr4/0/40/045/All-5,040045,Formación de nubes y determinación de la altura,All 5,Valor faltante,,,,,Operational,AI Translator: MCP
bufr4/0/40/046/0,040046,Resumen de nubosidad,0,El IFOV está claro,,,,,Operational,AI Translator: MCP
bufr4/0/40/046/1,040046,Resumen de nubosidad,1,Pequeña contaminación de nubes posible,,,,,Operational,AI Translator: MCP
bufr4/0/40/046/2,040046,Resumen de nubosidad,2,El IFOV está parcialmente cubierto por nubes.,,,,,Operational,AI Translator: MCP
bufr4/0/40/046/3,040046,Resumen de nubosidad,3,Cobertura alta o total de nubes,,,,,Operational,AI Translator: MCP
bufr4/0/40/046/4-6,040046,Resumen de nubosidad,4-6,Reservadas,,,,,Operational,AI Translator: MCP
bufr4/0/40/046/7,040046,Resumen de nubosidad,7,Valor faltante,,,,,Operational,AI Translator: MCP
bufr4/0/40/047/0,040047,Banderín de validación para productos IASI o IASI-NG de nivel 1,0,Las medición de viento y la información lateral están disponibles y son de buena calidad para el procesamiento L2.,,,,,Operational,AI Translator: MCP
bufr4/0/40/047/1,040047,Banderín de validación para productos IASI o IASI-NG de nivel 1,1,"Los productos L1c son de calidad degradada según las banderas L1c, sin procesamiento L2.",,,,,Operational,AI Translator: MCP
bufr4/0/40/047/2,040047,Banderín de validación para productos IASI o IASI-NG de nivel 1,2,"El control de calidad indica que los datos L1c son de calidad degradada (no indicado por las banderas IASI L1c), sin procesamiento L2.",,,,,Operational,AI Translator: MCP
bufr4/0/40/047/3-6,040047,Banderín de validación para productos IASI o IASI-NG de nivel 1,3-6,Reservadas,,,,,Operational,AI Translator: MCP
bufr4/0/40/047/7,040047,Banderín de validación para productos IASI o IASI-NG de nivel 1,7,Valor faltante,,,,,Operational,AI Translator: MCP
bufr4/0/40/048/0,040048,Banderín de validación del flujo de datos de nivel 1 de la sonda AM,0,"Las mediciones esperadas de AMSU están disponibles, son de buena calidad y están colocadas con el Sistema IASI para su procesamiento.",,,,,Operational,AI Translator: MCP
bufr4/0/40/048/1,040048,Banderín de validación del flujo de datos de nivel 1 de la sonda AM,1,Los datos de AMSU-A están disponibles pero de calidad degradada (según las banderas AMSU L1 o las pruebas de control de calidad) y no se utilizan para el procesamiento.,,,,,Operational,AI Translator: MCP
bufr4/0/40/048/2,040048,Banderín de validación del flujo de datos de nivel 1 de la sonda AM,2,No hay mediciones AMSU coincidentes (en tiempo y espacio) disponibles para el procesamiento.,,,,,Operational,AI Translator: MCP
bufr4/0/40/048/3-6,040048,Banderín de validación del flujo de datos de nivel 1 de la sonda AM,3-6,Reservadas,,,,,Operational,AI Translator: MCP
bufr4/0/40/048/7,040048,Banderín de validación del flujo de datos de nivel 1 de la sonda AM,7,Valor faltante,,,,,Operational,AI Translator: MCP
bufr4/0/40/049/1-3,040049,Pruebas de nubes ejecutadas y resultados,1-3,Reservadas,,,,,Operational,AI Translator: MCP
bufr4/0/40/049/4,040049,Pruebas de nubes ejecutadas y resultados,4,El grosor óptico de la nube de IASI indica una nube.,,,,,Operational,AI Translator: MCP
bufr4/0/40/049/5,040049,Pruebas de nubes ejecutadas y resultados,5,El grosor óptico de la nube de IASI calculado,,,,,Operational,AI Translator: MCP
bufr4/0/40/049/6,040049,Pruebas de nubes ejecutadas y resultados,6,La prueba de heterogeneidad AVHRR indica una nube.,,,,,Operational,AI Translator: MCP
bufr4/0/40/049/7,040049,Pruebas de nubes ejecutadas y resultados,7,Prueba de heterogeneidad AVHRR ejecutada,,,,,Operational,AI Translator: MCP
bufr4/0/40/049/8,040049,Pruebas de nubes ejecutadas y resultados,8,La prueba de nubes de AVHRR indica una nube.,,,,,Operational,AI Translator: MCP
bufr4/0/40/049/9,040049,Pruebas de nubes ejecutadas y resultados,9,Prueba de nube IASI-AVHRR ANN ejecutada,,,,,Operational,AI Translator: MCP
bufr4/0/40/049/10,040049,Pruebas de nubes ejecutadas y resultados,10,AVHRR indica una nube.,,,,,Operational,AI Translator: MCP
bufr4/0/40/049/11,040049,Pruebas de nubes ejecutadas y resultados,11,AVHRR evaluado,,,,,Operational,AI Translator: MCP
bufr4/0/40/049/12,040049,Pruebas de nubes ejecutadas y resultados,12,La prueba de nubes AMSU indica una nube.,,,,,Operational,AI Translator: MCP
bufr4/0/40/049/13,040049,Pruebas de nubes ejecutadas y resultados,13,Prueba de nube AMSU ejecutada,,,,,Operational,AI Translator: MCP
bufr4/0/40/049/14,040049,Pruebas de nubes ejecutadas y resultados,14,La prueba de nubes de la ventana IASI indica una nube.,,,,,Operational,AI Translator: MCP
bufr4/0/40/049/15,040049,Pruebas de nubes ejecutadas y resultados,15,Prueba de nube de ventana IASI ejecutada,,,,,Operational,AI Translator: MCP
bufr4/0/40/049/All-16,040049,Pruebas de nubes ejecutadas y resultados,All 16,Valor faltante,,,,,Operational,AI Translator: MCP
bufr4/0/40/050/1-4,040050,Inicialización de la recuperación,1-4,Reservadas,,,,,Operational,AI Translator: MCP
bufr4/0/40/050/5,040050,Inicialización de la recuperación,5,MHS incluido,,,,,Operational,AI Translator: MCP
bufr4/0/40/050/6,040050,Inicialización de la recuperación,6,Combinación de los canales de la sonda AMSU-B incluido,,,,,Operational,AI Translator: MCP
bufr4/0/40/050/7,040050,Inicialización de la recuperación,7,Sistema IASI incluido,,,,,Operational,AI Translator: MCP
bufr4/0/40/050/All-8,040050,Inicialización de la recuperación,All 8,Valor faltante,,,,,Operational,AI Translator: MCP
bufr4/0/40/051/0,040051,Convergencia de la recuperación iterativa,0,Métodos de estimación óptima (OEM) no intentados,,,,,Operational,AI Translator: MCP
bufr4/0/40/051/1,040051,Convergencia de la recuperación iterativa,1,OEM abortado porque los residuos de primera estimación son demasiado altos.,,,,,Operational,AI Translator: MCP
bufr4/0/40/051/2,040051,Convergencia de la recuperación iterativa,2,"La minimización no convergió, sonido rechazado.",,,,,Operational,AI Translator: MCP
bufr4/0/40/051/3,040051,Convergencia de la recuperación iterativa,3,"La minimización no convergió, sonido aceptado.",,,,,Operational,AI Translator: MCP
bufr4/0/40/051/4,040051,Convergencia de la recuperación iterativa,4,La minimización convergió pero el sondeo fue rechazado,,,,,Operational,AI Translator: MCP
bufr4/0/40/051/5,040051,Convergencia de la recuperación iterativa,5,"La minimización convergió, sonando aceptada.",,,,,Operational,AI Translator: MCP
bufr4/0/40/051/6,040051,Convergencia de la recuperación iterativa,6,Reservadas,,,,,Operational,AI Translator: MCP
bufr4/0/40/051/7,040051,Convergencia de la recuperación iterativa,7,Valor faltante,,,,,Operational,AI Translator: MCP
bufr4/0/40/052/1-3,040052,Indicación de superadiabático y supersaturación en la recuperación,1-3,Reservadas,,,,,Operational,AI Translator: MCP
bufr4/0/40/052/4,040052,Indicación de superadiabático y supersaturación en la recuperación,4,Condiciones de supersaturación en la recuperación OEM,,,,,Operational,AI Translator: MCP
bufr4/0/40/052/5,040052,Indicación de superadiabático y supersaturación en la recuperación,5,Condiciones superadiabáticas en la recuperación OEM,,,,,Operational,AI Translator: MCP
bufr4/0/40/052/6,040052,Indicación de superadiabático y supersaturación en la recuperación,6,Condiciones de supersaturación en la primera estimación.,,,,,Operational,AI Translator: MCP
bufr4/0/40/052/7,040052,Indicación de superadiabático y supersaturación en la recuperación,7,Condiciones superadiabáticas en la primera estimación.,,,,,Operational,AI Translator: MCP
bufr4/0/40/052/All-8,040052,Indicación de superadiabático y supersaturación en la recuperación,All 8,Valor faltante,,,,,Operational,AI Translator: MCP
bufr4/0/40/054/1,040054,Errores potenciales de cálculo y en las entradas,1,Se ha detectado un error.,,,,,Operational,AI Translator: MCP
bufr4/0/40/054/2,040054,Errores potenciales de cálculo y en las entradas,2,Mensaje de L1,,,,,Operational,AI Translator: MCP
bufr4/0/40/054/3,040054,Errores potenciales de cálculo y en las entradas,3,Mensaje de L2,,,,,Operational,AI Translator: MCP
bufr4/0/40/054/4,040054,Errores potenciales de cálculo y en las entradas,4,Mensaje de datos auxiliares,,,,,Operational,AI Translator: MCP
bufr4/0/40/054/5,040054,Errores potenciales de cálculo y en las entradas,5,Mensaje del procedimiento de ajuste,,,,,Operational,AI Translator: MCP
bufr4/0/40/054/6,040054,Errores potenciales de cálculo y en las entradas,6,Apertura de archivo,,,,,Operational,AI Translator: MCP
bufr4/0/40/054/7,040054,Errores potenciales de cálculo y en las entradas,7,Lectura de archivos,,,,,Operational,AI Translator: MCP
bufr4/0/40/054/8,040054,Errores potenciales de cálculo y en las entradas,8,Banderín de calidad,,,,,Operational,AI Translator: MCP
bufr4/0/40/054/9,040054,Errores potenciales de cálculo y en las entradas,9,"Proceso en nivel 2 ""from linear regression""(F_Qual), reportar un píxel donde L2 no son completamente confiables.",,,,,Operational,AI Translator: MCP
bufr4/0/40/054/10,040054,Errores potenciales de cálculo y en las entradas,10,Campo o datos vacíos,,,,,Operational,AI Translator: MCP
bufr4/0/40/054/11,040054,Errores potenciales de cálculo y en las entradas,11,Valor de presión de superficie faltante,,,,,Operational,AI Translator: MCP
bufr4/0/40/054/12,040054,Errores potenciales de cálculo y en las entradas,12,radiancia,,,,,Operational,AI Translator: MCP
bufr4/0/40/054/All-13,040054,Errores potenciales de cálculo y en las entradas,All 13,Valor faltante,,,,,Operational,AI Translator: MCP
bufr4/0/40/055/1,040055,Diagnóstico sobre la recuperación,1,radiancia,,,,,Operational,AI Translator: MCP
bufr4/0/40/055/2,040055,Diagnóstico sobre la recuperación,2,Regiones polares,,,,,Operational,AI Translator: MCP
bufr4/0/40/055/3,040055,Diagnóstico sobre la recuperación,3,Ubicación en la noche,,,,,Operational,AI Translator: MCP
bufr4/0/40/055/4,040055,Diagnóstico sobre la recuperación,4,Superficie de altitud negativa por debajo del nivel medio del mar,,,,,Operational,AI Translator: MCP
bufr4/0/40/055/5,040055,Diagnóstico sobre la recuperación,5,cobertura de nubes,,,,,Operational,AI Translator: MCP
bufr4/0/40/055/6,040055,Diagnóstico sobre la recuperación,6,Escena sobre el mar,,,,,Operational,AI Translator: MCP
bufr4/0/40/055/7,040055,Diagnóstico sobre la recuperación,7,Escena sobre el desierto,,,,,Operational,AI Translator: MCP
bufr4/0/40/055/8,040055,Diagnóstico sobre la recuperación,8,Temperatura de la película superficial,,,,,Operational,AI Translator: MCP
bufr4/0/40/055/9,040055,Diagnóstico sobre la recuperación,9,temperatura,,,,,Operational,AI Translator: MCP
bufr4/0/40/055/10,040055,Diagnóstico sobre la recuperación,10,El contraste de línea espectral es demasiado débil.,,,,,Operational,AI Translator: MCP
bufr4/0/40/055/11,040055,Diagnóstico sobre la recuperación,11,Número máximo de iteraciones excedido,,,,,Operational,AI Translator: MCP
bufr4/0/40/055/12,040055,Diagnóstico sobre la recuperación,12,Columnas parciales negativas,,,,,Operational,AI Translator: MCP
bufr4/0/40/055/13,040055,Diagnóstico sobre la recuperación,13,Matriz mal condicionada,,,,,Operational,AI Translator: MCP
bufr4/0/40/055/14,040055,Diagnóstico sobre la recuperación,14,El ajuste divergió,,,,,Operational,AI Translator: MCP
bufr4/0/40/055/15,040055,Diagnóstico sobre la recuperación,15,Error en el uso de la biblioteca científica GNU (GSL),,,,,Operational,AI Translator: MCP
bufr4/0/40/055/16,040055,Diagnóstico sobre la recuperación,16,residuo,,,,,Operational,AI Translator: MCP
bufr4/0/40/055/17,040055,Diagnóstico sobre la recuperación,17,residuo,,,,,Operational,AI Translator: MCP
bufr4/0/40/055/18,040055,Diagnóstico sobre la recuperación,18,El error RMS es grande.,,,,,Operational,AI Translator: MCP
bufr4/0/40/055/19,040055,Diagnóstico sobre la recuperación,19,Núcleos de promediado extraños,,,,,Operational,AI Translator: MCP
bufr4/0/40/055/20,040055,Diagnóstico sobre la recuperación,20,Presencia de hielo detectada,,,,,Operational,AI Translator: MCP
bufr4/0/40/055/All-21,040055,Diagnóstico sobre la recuperación,All 21,Valor faltante,,,,,Operational,AI Translator: MCP
bufr4/0/40/056/0,040056,Calidad general de la recuperación,0,Uso no recomendado,,,,,Operational,AI Translator: MCP
bufr4/0/40/056/1,040056,Calidad general de la recuperación,1,Usar con precaución,,,,,Operational,AI Translator: MCP
bufr4/0/40/056/2,040056,Calidad general de la recuperación,2,Mejor calidad,,,,,Operational,AI Translator: MCP
bufr4/0/40/056/3-6,040056,Calidad general de la recuperación,3-6,Reservadas,,,,,Operational,AI Translator: MCP
bufr4/0/40/056/7,040056,Calidad general de la recuperación,7,Valor faltante,,,,,Operational,AI Translator: MCP
bufr4/0/40/057/1,040057,Banderines de recuperación de IASI de nivel 2,1,Se ha detectado un error.,,,,,Operational,AI Translator: MCP
bufr4/0/40/057/2,040057,Banderines de recuperación de IASI de nivel 2,2,Mensaje de L1,,,,,Operational,AI Translator: MCP
bufr4/0/40/057/3,040057,Banderines de recuperación de IASI de nivel 2,3,Mensaje de L2,,,,,Operational,AI Translator: MCP
bufr4/0/40/057/4,040057,Banderines de recuperación de IASI de nivel 2,4,Mensaje de datos auxiliares,,,,,Operational,AI Translator: MCP
bufr4/0/40/057/5,040057,Banderines de recuperación de IASI de nivel 2,5,Mensaje del procedimiento de ajuste,,,,,Operational,AI Translator: MCP
bufr4/0/40/057/6,040057,Banderines de recuperación de IASI de nivel 2,6,Reservadas,,,,,Operational,AI Translator: MCP
bufr4/0/40/057/7,040057,Banderines de recuperación de IASI de nivel 2,7,Bandera L1 o L2 incorrecta activada,,,,,Operational,AI Translator: MCP
bufr4/0/40/057/8,040057,Banderines de recuperación de IASI de nivel 2,8,Nivel 2 no completamente confiable,,,,,Operational,AI Translator: MCP
bufr4/0/40/057/9,040057,Banderines de recuperación de IASI de nivel 2,9,Faltan niveles de temperatura o humedad en el perfil vertical,,,,,Operational,AI Translator: MCP
bufr4/0/40/057/10,040057,Banderines de recuperación de IASI de nivel 2,10,Valor de presión de superficie faltante,,,,,Operational,AI Translator: MCP
bufr4/0/40/057/11,040057,Banderines de recuperación de IASI de nivel 2,11,radiancia,,,,,Operational,AI Translator: MCP
bufr4/0/40/057/12,040057,Banderines de recuperación de IASI de nivel 2,12,Regiones polares,,,,,Operational,AI Translator: MCP
