Id,Category,CategoryOfSequences_fr,FXY1,Title_fr,SubTitle_fr,FXY2,ElementName_fr,ElementDescription_fr,Note_fr,noteIDs,Status,translated_by
bufr4/3/13/031/1/031002,13,Séquences communes aux données d’images,313031,(Pas de codage en longueur de ligne pour la valeur des pixels (4 bits)),,031002,Facteur élargi de répétition différée du descripteur,,,,Operational,Original
bufr4/3/13/031/1/030001,13,Séquences communes aux données d’images,313031,(Pas de codage en longueur de ligne pour la valeur des pixels (4 bits)),,030001,Valeur des pixels (4 bits),,,,Operational,Original
bufr4/3/13/032/1/005002,13,Séquences communes aux données d’images,313032,(Données d’images pas codées selon la méthode de codage par plages pour la valeur des pixels (4 bits)),,005002,Latitude (faible précision),Première position de la latitude moins un incrément,,,Operational,Original
bufr4/3/13/032/1/005012,13,Séquences communes aux données d’images,313032,(Données d’images pas codées selon la méthode de codage par plages pour la valeur des pixels (4 bits)),,005012,Incrément de latitude (faible précision),Valeur indiquée de façon à ne pas traverser le pôle,,,Operational,Original
bufr4/3/13/032/1/101000,13,Séquences communes aux données d’images,313032,(Données d’images pas codées selon la méthode de codage par plages pour la valeur des pixels (4 bits)),,101000,Répétition différée de 1 descripteur,,,,Operational,Original
bufr4/3/13/032/1/031002,13,Séquences communes aux données d’images,313032,(Données d’images pas codées selon la méthode de codage par plages pour la valeur des pixels (4 bits)),,031002,Facteur élargi de répétition différée du descripteur,,,,Operational,Original
bufr4/3/13/032/1/313031,13,Séquences communes aux données d’images,313032,(Données d’images pas codées selon la méthode de codage par plages pour la valeur des pixels (4 bits)),,313031,Pas de codage en longueur de ligne pour la valeur des pixels (4 bits),,,,Operational,Original
bufr4/3/13/041/1/006002,13,Séquences communes aux données d’images,313041,(Codage en longueur de ligne pour la valeur des pixels (4 bits)),,006002,Longitude (faible précision),Première position de la longitude moins un incrément,,,Operational,Original
bufr4/3/13/041/1/110000,13,Séquences communes aux données d’images,313041,(Codage en longueur de ligne pour la valeur des pixels (4 bits)),,110000,Répétition différée de 10 descripteurs,,,,Operational,Original
bufr4/3/13/041/1/031001,13,Séquences communes aux données d’images,313041,(Codage en longueur de ligne pour la valeur des pixels (4 bits)),,031001,Facteur de répétition différée du descripteur,,,,Operational,Original
bufr4/3/13/041/1/104000,13,Séquences communes aux données d’images,313041,(Codage en longueur de ligne pour la valeur des pixels (4 bits)),,104000,Répétition différée de 4 descripteurs,,,,Operational,Original
bufr4/3/13/041/2/031001,13,Séquences communes aux données d’images,313041,(Codage en longueur de ligne pour la valeur des pixels (4 bits)),,031001,Facteur de répétition différée du descripteur,,,,Operational,Original
bufr4/3/13/041/1/006012,13,Séquences communes aux données d’images,313041,(Codage en longueur de ligne pour la valeur des pixels (4 bits)),,006012,Incrément de longitude (faible précision) I. 2 – Table D/13 BUFR — 1,(à suivre),,,Operational,Original
bufr4/3/13/041/1/101000,13,Séquences communes aux données d’images,313041,,,101000,Répétition différée de 1 descripteur,,,,Operational,Original
bufr4/3/13/041/1/031012,13,Séquences communes aux données d’images,313041,,,031012,Facteur élargi de répétition différée du descripteur et des données,,,,Operational,Original
bufr4/3/13/041/1/030001,13,Séquences communes aux données d’images,313041,,,030001,Valeur des pixels (4 bits),,,,Operational,Original
bufr4/3/13/041/2/006012,13,Séquences communes aux données d’images,313041,,,006012,Incrément de longitude (faible précision),,,,Operational,Original
bufr4/3/13/041/2/101000,13,Séquences communes aux données d’images,313041,,,101000,Répétition différée de 1 descripteur,,,,Operational,Original
bufr4/3/13/041/3/031001,13,Séquences communes aux données d’images,313041,,,031001,Facteur de répétition différée du descripteur,,,,Operational,Original
bufr4/3/13/041/2/030001,13,Séquences communes aux données d’images,313041,,,030001,Valeur des pixels (4 bits),,,,Operational,Original
bufr4/3/13/042/1/005002,13,Séquences communes aux données d’images,313042,(Données d’images codées selon la méthode de codage par plages pour la valeur des pixels (4 bits)),,005002,Latitude (faible précision),Première position de la latitude moins un incrément,,,Operational,Original
bufr4/3/13/042/1/005012,13,Séquences communes aux données d’images,313042,(Données d’images codées selon la méthode de codage par plages pour la valeur des pixels (4 bits)),,005012,Incrément de latitude (faible précision),Valeur indiquée de façon à ne pas traverser le pôle,,,Operational,Original
bufr4/3/13/042/1/101000,13,Séquences communes aux données d’images,313042,(Données d’images codées selon la méthode de codage par plages pour la valeur des pixels (4 bits)),,101000,Répétition différée de 1 descripteur,,,,Operational,Original
bufr4/3/13/042/1/031002,13,Séquences communes aux données d’images,313042,(Données d’images codées selon la méthode de codage par plages pour la valeur des pixels (4 bits)),,031002,Facteur élargi de répétition différée du descripteur,,,,Operational,Original
bufr4/3/13/042/1/313041,13,Séquences communes aux données d’images,313042,(Données d’images codées selon la méthode de codage par plages pour la valeur des pixels (4 bits)),,313041,Codage en longueur de ligne pour la valeur des pixels (4 bits),,,,Operational,Original
bufr4/3/13/043/1/006002,13,Séquences communes aux données d’images,313043,"(Données d’images codées selon la méthode de codage par plages pour la valeur des pixels (4 bits), grille régulière)",,006002,Longitude (faible précision),Première position de la longitude moins un incrément,,,Operational,Original
bufr4/3/13/043/1/005002,13,Séquences communes aux données d’images,313043,"(Données d’images codées selon la méthode de codage par plages pour la valeur des pixels (4 bits), grille régulière)",,005002,Latitude (faible précision),Première position de la latitude moins un incrément,,,Operational,Original
bufr4/3/13/043/1/005012,13,Séquences communes aux données d’images,313043,"(Données d’images codées selon la méthode de codage par plages pour la valeur des pixels (4 bits), grille régulière)",,005012,Incrément de latitude (faible précision),,,,Operational,Original
bufr4/3/13/043/1/112000,13,Séquences communes aux données d’images,313043,"(Données d’images codées selon la méthode de codage par plages pour la valeur des pixels (4 bits), grille régulière)",,112000,Répétition différée de 12 descripteurs,,,,Operational,Original
bufr4/3/13/043/1/031001,13,Séquences communes aux données d’images,313043,"(Données d’images codées selon la méthode de codage par plages pour la valeur des pixels (4 bits), grille régulière)",,031001,Facteur de répétition différée du descripteur,,,,Operational,Original
bufr4/3/13/043/1/110000,13,Séquences communes aux données d’images,313043,"(Données d’images codées selon la méthode de codage par plages pour la valeur des pixels (4 bits), grille régulière)",,110000,Répétition différée de 10 descripteurs,,,,Operational,Original
bufr4/3/13/043/2/031001,13,Séquences communes aux données d’images,313043,"(Données d’images codées selon la méthode de codage par plages pour la valeur des pixels (4 bits), grille régulière)",,031001,Facteur de répétition différée du descripteur,,,,Operational,Original
bufr4/3/13/043/1/104000,13,Séquences communes aux données d’images,313043,"(Données d’images codées selon la méthode de codage par plages pour la valeur des pixels (4 bits), grille régulière)",,104000,Répétition différée de 4 descripteurs,,,,Operational,Original
bufr4/3/13/043/3/031001,13,Séquences communes aux données d’images,313043,"(Données d’images codées selon la méthode de codage par plages pour la valeur des pixels (4 bits), grille régulière)",,031001,Facteur de répétition différée du descripteur,,,,Operational,Original
bufr4/3/13/043/1/006012,13,Séquences communes aux données d’images,313043,"(Données d’images codées selon la méthode de codage par plages pour la valeur des pixels (4 bits), grille régulière)",,006012,Incrément de longitude (faible précision),,,,Operational,Original
bufr4/3/13/043/1/101000,13,Séquences communes aux données d’images,313043,"(Données d’images codées selon la méthode de codage par plages pour la valeur des pixels (4 bits), grille régulière)",,101000,Répétition différée de 1 descripteur,,,,Operational,Original
bufr4/3/13/043/1/031011,13,Séquences communes aux données d’images,313043,"(Données d’images codées selon la méthode de codage par plages pour la valeur des pixels (4 bits), grille régulière)",,031011,Facteur de répétition,,,,Operational,Original
bufr4/3/13/043/1/030001,13,Séquences communes aux données d’images,313043,"(Données d’images codées selon la méthode de codage par plages pour la valeur des pixels (4 bits), grille régulière)",,030001,Valeur des pixels (4 bits),,,,Operational,Original
bufr4/3/13/043/2/006012,13,Séquences communes aux données d’images,313043,"(Données d’images codées selon la méthode de codage par plages pour la valeur des pixels (4 bits), grille régulière)",,006012,Incrément de longitude (faible précision),,,,Operational,Original
bufr4/3/13/043/2/101000,13,Séquences communes aux données d’images,313043,"(Données d’images codées selon la méthode de codage par plages pour la valeur des pixels (4 bits), grille régulière)",,101000,Répétition différée de 1 descripteur,,,,Operational,Original
bufr4/3/13/043/4/031001,13,Séquences communes aux données d’images,313043,"(Données d’images codées selon la méthode de codage par plages pour la valeur des pixels (4 bits), grille régulière)",,031001,Facteur de répétition différée du descripteur,,,,Operational,Original
bufr4/3/13/043/2/030001,13,Séquences communes aux données d’images,313043,"(Données d’images codées selon la méthode de codage par plages pour la valeur des pixels (4 bits), grille régulière)",,030001,Valeur des pixels (4 bits),,,,Operational,Original
