Id,Category,CategoryOfSequences_fr,FXY1,Title_fr,SubTitle_fr,FXY2,ElementName_fr,ElementDescription_fr,Note_fr,noteIDs,Status,translated_by
bufr4/3/08/006/1/010063,08,Séquences correspondant à des messages d’observation en surface (mer),308006,,,010063,Caractéristique de la tendance barométrique,,,,Operational,Original
bufr4/3/08/006/1/011001,08,Séquences correspondant à des messages d’observation en surface (mer),308006,,,011001,Direction du vent,,,,Operational,Original
bufr4/3/08/006/1/011002,08,Séquences correspondant à des messages d’observation en surface (mer),308006,,,011002,Vitesse du vent,,,,Operational,Original
bufr4/3/08/006/1/012004,08,Séquences correspondant à des messages d’observation en surface (mer),308006,,,012004,Température de l’air à 2 m,,,,Operational,Original
bufr4/3/08/006/1/013003,08,Séquences correspondant à des messages d’observation en surface (mer),308006,,,013003,Humidité relative,,,,Operational,Original
bufr4/3/08/006/1/022042,08,Séquences correspondant à des messages d’observation en surface (mer),308006,,,022042,Température de la mer/de l’eau,,,,Operational,Original
bufr4/3/08/007/1/301055,08,Séquences correspondant à des messages d’observation en surface (mer),308007,,,301055,"Identification et type de station, date/heure, position (précision élevée), déplacement",,,,Operational,Original
bufr4/3/08/007/1/302011,08,Séquences correspondant à des messages d’observation en surface (mer),308007,,,302011,Station à basse altitude,Message d’obser-vation en surface de base,,,Operational,Original
bufr4/3/08/007/1/007062,08,Séquences correspondant à des messages d’observation en surface (mer),308007,,,007062,Profondeur sous la surface de la mer/ de l’eau,,,,Operational,Original
bufr4/3/08/007/1/022042,08,Séquences correspondant à des messages d’observation en surface (mer),308007,,,022042,Température de la mer/de l’eau,,,,Operational,Original
bufr4/3/08/009/1/301093,08,Séquences correspondant à des messages d’observation en surface (mer),308009,(Séquence pour la représentation des données SHIP des messages synoptiques provenant d’une station en mer),,301093,"Identification du navire, déplacement, date/ heure, coordonnées horizontales et verticales",,,,Operational,Original
bufr4/3/08/009/1/302001,08,Séquences correspondant à des messages d’observation en surface (mer),308009,(Séquence pour la représentation des données SHIP des messages synoptiques provenant d’une station en mer),,302001,Pression et variation de pression en 3 heures,,,,Operational,Original
bufr4/3/08/009/1/302054,08,Séquences correspondant à des messages d’observation en surface (mer),308009,(Séquence pour la représentation des données SHIP des messages synoptiques provenant d’une station en mer),,302054,Données «instantanées» depuis le navire,,,,Operational,Original
bufr4/3/08/009/1/008002,08,Séquences correspondant à des messages d’observation en surface (mer),308009,(Séquence pour la représentation des données SHIP des messages synoptiques provenant d’une station en mer),,008002,Caractéristique verticale (observations en surface),,,,Operational,Original
bufr4/3/08/009/1/302055,08,Séquences correspondant à des messages d’observation en surface (mer),308009,(Séquence pour la représentation des données SHIP des messages synoptiques provenant d’une station en mer),,302055,Givrage et glace,,,,Operational,Original
bufr4/3/08/009/1/302057,08,Séquences correspondant à des messages d’observation en surface (mer),308009,(Séquence pour la représentation des données SHIP des messages synoptiques provenant d’une station en mer),,302057,Données océanographiques depuis le navire,,,,Operational,Original
bufr4/3/08/009/1/302060,08,Séquences correspondant à des messages d’observation en surface (mer),308009,(Séquence pour la représentation des données SHIP des messages synoptiques provenant d’une station en mer),,302060,Données «pour la période» depuis le navire,,,,Operational,Original
bufr4/3/08/010/1/001011,08,Séquences correspondant à des messages d’observation en surface (mer),308010,(Modèle pour les données TRACKOB),,001011,Indicateur d’identification du navire ou d’une station terrestre mobile,,,,Operational,Original
bufr4/3/08/010/1/113000,08,Séquences correspondant à des messages d’observation en surface (mer),308010,(Modèle pour les données TRACKOB),,113000,Répétition différée de 13 descripteurs,,,,Operational,Original
bufr4/3/08/010/1/031001,08,Séquences correspondant à des messages d’observation en surface (mer),308010,(Modèle pour les données TRACKOB),,031001,Facteur de répétition différée du descripteur,,,,Operational,Original
bufr4/3/08/010/1/301011,08,Séquences correspondant à des messages d’observation en surface (mer),308010,(Modèle pour les données TRACKOB),,301011,"Année, mois, jour",,,,Operational,Original
bufr4/3/08/010/1/301012,08,Séquences correspondant à des messages d’observation en surface (mer),308010,(Modèle pour les données TRACKOB),,301012,"Heure, minute",,,,Operational,Original
bufr4/3/08/010/1/301021,08,Séquences correspondant à des messages d’observation en surface (mer),308010,(Modèle pour les données TRACKOB),,301021,Latitude/longitude (précision élevée),,,,Operational,Original
bufr4/3/08/010/1/004080,08,Séquences correspondant à des messages d’observation en surface (mer),308010,(Modèle pour les données TRACKOB),,004080,Période à laquelle correspond la valeur moyenne qui suit,,,,Operational,Original
bufr4/3/08/010/1/022049,08,Séquences correspondant à des messages d’observation en surface (mer),308010,(Modèle pour les données TRACKOB),,022049,Température de surface de la mer,,,,Operational,Original
bufr4/3/08/010/2/004080,08,Séquences correspondant à des messages d’observation en surface (mer),308010,(Modèle pour les données TRACKOB),,004080,Période à laquelle correspond la valeur moyenne qui suit,,,,Operational,Original
bufr4/3/08/010/1/022059,08,Séquences correspondant à des messages d’observation en surface (mer),308010,(Modèle pour les données TRACKOB),,022059,Salinité de surface de la mer,,,,Operational,Original
bufr4/3/08/010/3/004080,08,Séquences correspondant à des messages d’observation en surface (mer),308010,(Modèle pour les données TRACKOB),,004080,Période à laquelle correspond la valeur moyenne qui suit,,,,Operational,Original
bufr4/3/08/010/1/022005,08,Séquences correspondant à des messages d’observation en surface (mer),308010,(Modèle pour les données TRACKOB),,022005,Direction du courant marin de surface,,,,Operational,Original
bufr4/3/08/010/1/002042,08,Séquences correspondant à des messages d’observation en surface (mer),308010,(Modèle pour les données TRACKOB),,002042,Indicateur de l’unité de vitesse du courant marin de surface,,,,Operational,Original
bufr4/3/08/010/1/022032,08,Séquences correspondant à des messages d’observation en surface (mer),308010,(Modèle pour les données TRACKOB),,022032,Vitesse du courant marin de surface,(à suivre),,,Operational,Original
bufr4/3/08/010/2/002042,08,Séquences correspondant à des messages d’observation en surface (mer),308010,,,002042,Indicateur de l’unité de vitesse du courant marin de surface,Supprimer,,,Operational,Original
bufr4/3/08/010/4/004080,08,Séquences correspondant à des messages d’observation en surface (mer),308010,,,004080,Période à laquelle correspond la valeur moyenne qui suit,Supprimer,,,Operational,Original
bufr4/3/08/011/1/001011,08,Séquences correspondant à des messages d’observation en surface (mer),308011,(Valeurs mensuelles provenant d’une station météorologique océanique — données CLIMAT SHIP),,001011,Indicateur d’identification du navire ou d’une station terrestre mobile,Indicatif d’appel du navire,,,Operational,Original
bufr4/3/08/011/1/002001,08,Séquences correspondant à des messages d’observation en surface (mer),308011,(Valeurs mensuelles provenant d’une station météorologique océanique — données CLIMAT SHIP),,002001,Type de station,,,,Operational,Original
bufr4/3/08/011/1/301011,08,Séquences correspondant à des messages d’observation en surface (mer),308011,(Valeurs mensuelles provenant d’une station météorologique océanique — données CLIMAT SHIP),,301011,"Année, mois, jour (voir note 2)",,,,Operational,Original
bufr4/3/08/011/1/301012,08,Séquences correspondant à des messages d’observation en surface (mer),308011,(Valeurs mensuelles provenant d’une station météorologique océanique — données CLIMAT SHIP),,301012,"Heure, minute (voir note 2)",,,,Operational,Original
bufr4/3/08/011/1/301023,08,Séquences correspondant à des messages d’observation en surface (mer),308011,(Valeurs mensuelles provenant d’une station météorologique océanique — données CLIMAT SHIP),,301023,Latitude/longitude (faible précision),,,,Operational,Original
bufr4/3/08/011/1/007030,08,Séquences correspondant à des messages d’observation en surface (mer),308011,(Valeurs mensuelles provenant d’une station météorologique océanique — données CLIMAT SHIP),,007030,Altitude du sol de la station (voir note 3),,,,Operational,Original
bufr4/3/08/011/1/007031,08,Séquences correspondant à des messages d’observation en surface (mer),308011,(Valeurs mensuelles provenant d’une station météorologique océanique — données CLIMAT SHIP),,007031,"Altitude du baromètre (voir note 3) Moyennes mensuelles de la pression, de la température, de la tension de vapeur et de la température de la mer/de l’eau",,,,Operational,Original
bufr4/3/08/011/1/004074,08,Séquences correspondant à des messages d’observation en surface (mer),308011,(Valeurs mensuelles provenant d’une station météorologique océanique — données CLIMAT SHIP),,004074,Période ou décalage dans le temps de courte durée (voir note 2),= UTC – Heure locale,,,Operational,Original
bufr4/3/08/011/1/004023,08,Séquences correspondant à des messages d’observation en surface (mer),308011,(Valeurs mensuelles provenant d’une station météorologique océanique — données CLIMAT SHIP),,004023,Période ou décalage dans le temps,= Nombre de jours dans le mois,,,Operational,Original
bufr4/3/08/011/1/008023,08,Séquences correspondant à des messages d’observation en surface (mer),308011,(Valeurs mensuelles provenant d’une station météorologique océanique — données CLIMAT SHIP),,008023,Statistiques de premier ordre,= 4 Valeur moyenne,,,Operational,Original
bufr4/3/08/011/1/010051,08,Séquences correspondant à des messages d’observation en surface (mer),308011,(Valeurs mensuelles provenant d’une station météorologique océanique — données CLIMAT SHIP),,010051,Pression ramenée au niveau moyen de la mer,,,,Operational,Original
bufr4/3/08/011/1/007032,08,Séquences correspondant à des messages d’observation en surface (mer),308011,(Valeurs mensuelles provenant d’une station météorologique océanique — données CLIMAT SHIP),,007032,Hauteur du capteur au-dessus du sol (ou du pont sur une plate-forme marine) (voir note 3),Mesure de la température,,,Operational,Original
bufr4/3/08/011/1/007033,08,Séquences correspondant à des messages d’observation en surface (mer),308011,(Valeurs mensuelles provenant d’une station météorologique océanique — données CLIMAT SHIP),,007033,Hauteur du capteur au-dessus de la surface Mesure de de l’eau (voir note 3),la température,,,Operational,Original
bufr4/3/08/011/1/012101,08,Séquences correspondant à des messages d’observation en surface (mer),308011,(Valeurs mensuelles provenant d’une station météorologique océanique — données CLIMAT SHIP),,012101,Température/température de l’air,,,,Operational,Original
bufr4/3/08/011/1/013004,08,Séquences correspondant à des messages d’observation en surface (mer),308011,(Valeurs mensuelles provenant d’une station météorologique océanique — données CLIMAT SHIP),,013004,Tension de vapeur,,,,Operational,Original
bufr4/3/08/011/2/007032,08,Séquences correspondant à des messages d’observation en surface (mer),308011,(Valeurs mensuelles provenant d’une station météorologique océanique — données CLIMAT SHIP),,007032,Hauteur du capteur au-dessus du sol (ou du pont sur une plate-forme marine),Mis à valeur manquante (annuler),,,Operational,Original
bufr4/3/08/011/2/007033,08,Séquences correspondant à des messages d’observation en surface (mer),308011,(Valeurs mensuelles provenant d’une station météorologique océanique — données CLIMAT SHIP),,007033,Hauteur du capteur au-dessus de la surface Mis à valeur de l’eau,manquante (annuler),,,Operational,Original
bufr4/3/08/011/1/302056,08,Séquences correspondant à des messages d’observation en surface (mer),308011,(Valeurs mensuelles provenant d’une station météorologique océanique — données CLIMAT SHIP),,302056,Température de la mer/de l’eau,"Température de surface de la mer, méthode de mesure et profondeur sous la surface",,,Operational,Original
bufr4/3/08/011/2/008023,08,Séquences correspondant à des messages d’observation en surface (mer),308011,(Valeurs mensuelles provenant d’une station météorologique océanique — données CLIMAT SHIP),,008023,Statistiques de premier ordre I. 2 – Table D/08 BUFR —,Mis à valeur manquante (à suivre) 3,,,Operational,Original
bufr4/3/08/011/1/004003,08,Séquences correspondant à des messages d’observation en surface (mer),308011,,,004003,Jour (voir note 4),= 1,,,Operational,Original
bufr4/3/08/011/1/004004,08,Séquences correspondant à des messages d’observation en surface (mer),308011,,,004004,Heure (voir note 4),= 6,,,Operational,Original
bufr4/3/08/011/2/004023,08,Séquences correspondant à des messages d’observation en surface (mer),308011,,,004023,Période ou décalage dans le temps,= Nombre de jours,,,Operational,Original
bufr4/3/08/011/3/007032,08,Séquences correspondant à des messages d’observation en surface (mer),308011,,,007032,Hauteur du capteur au-dessus du sol (ou du pont sur une plate-forme marine) (voir note 3),,,,Operational,Original
bufr4/3/08/011/1/013060,08,Séquences correspondant à des messages d’observation en surface (mer),308011,,,013060,Précipitations totales cumulées,,,,Operational,Original
bufr4/3/08/011/1/013051,08,Séquences correspondant à des messages d’observation en surface (mer),308011,,,013051,"Groupe de fréquence, précipitations",,,,Operational,Original
bufr4/3/08/011/1/004053,08,Séquences correspondant à des messages d’observation en surface (mer),308011,,,004053,Nombre de jours avec précipitations égales ou supérieures à 1 mm,,,,Operational,Original
bufr4/3/08/011/4/007032,08,Séquences correspondant à des messages d’observation en surface (mer),308011,,,007032,Hauteur du capteur au-dessus du sol (ou du Mis à valeur pont sur une plate-forme marine) (Normales mensuelles pour une station météorologique océanique),manquante (annuler),,,Operational,Original
bufr4/3/08/012/1/004001,08,Séquences correspondant à des messages d’observation en surface (mer),308012,(voir note 4),,004001,Année,Début de la période de référence,,,Operational,Original
bufr4/3/08/012/2/004001,08,Séquences correspondant à des messages d’observation en surface (mer),308012,(voir note 4),,004001,Année,Fin de la période de référence,,,Operational,Original
bufr4/3/08/012/1/004002,08,Séquences correspondant à des messages d’observation en surface (mer),308012,(voir note 4),,004002,Mois,,,,Operational,Original
bufr4/3/08/012/1/004003,08,Séquences correspondant à des messages d’observation en surface (mer),308012,(voir note 4),,004003,Jour (voir note 2),= 1,,,Operational,Original
bufr4/3/08/012/1/004004,08,Séquences correspondant à des messages d’observation en surface (mer),308012,(voir note 4),,004004,Heure (voir note 2),= 0,,,Operational,Original
bufr4/3/08/012/1/004074,08,Séquences correspondant à des messages d’observation en surface (mer),308012,(voir note 4),,004074,Période ou décalage dans le temps de courte durée (voir note 2),= UTC – Heure locale,,,Operational,Original
bufr4/3/08/012/1/004022,08,Séquences correspondant à des messages d’observation en surface (mer),308012,(voir note 4),,004022,"Période ou décalage dans le temps Normales des moyennes mensuelles de la pression, de la température, de la tension de vapeur et de la température de la mer/de l’eau",= 1,,,Operational,Original
bufr4/3/08/012/1/008023,08,Séquences correspondant à des messages d’observation en surface (mer),308012,(voir note 4),,008023,Statistiques de premier ordre,= 4 Valeur moyenne,,,Operational,Original
bufr4/3/08/012/1/010051,08,Séquences correspondant à des messages d’observation en surface (mer),308012,(voir note 4),,010051,Pression ramenée au niveau moyen de la mer,,,,Operational,Original
bufr4/3/08/012/1/007032,08,Séquences correspondant à des messages d’observation en surface (mer),308012,(voir note 4),,007032,Hauteur du capteur au-dessus du sol (ou du pont sur une plate-forme marine) (voir note 3),Mesure de la température,,,Operational,Original
bufr4/3/08/012/1/007033,08,Séquences correspondant à des messages d’observation en surface (mer),308012,(voir note 4),,007033,Hauteur du capteur au-dessus de la surface Mesure de la de l’eau (voir note 3),température,,,Operational,Original
bufr4/3/08/012/1/012101,08,Séquences correspondant à des messages d’observation en surface (mer),308012,(voir note 4),,012101,Température/température de l’air,,,,Operational,Original
bufr4/3/08/012/1/013004,08,Séquences correspondant à des messages d’observation en surface (mer),308012,(voir note 4),,013004,Tension de vapeur,,,,Operational,Original
bufr4/3/08/012/2/007032,08,Séquences correspondant à des messages d’observation en surface (mer),308012,(voir note 4),,007032,Hauteur du capteur au-dessus du sol (ou du pont sur une plate-forme marine) (voir note 3),Mis à valeur manquante (annuler),,,Operational,Original
bufr4/3/08/012/2/007033,08,Séquences correspondant à des messages d’observation en surface (mer),308012,(voir note 4),,007033,Hauteur du capteur au-dessus de la surface Mis à valeur de l’eau,manquante (annuler) (à suivre),,,Operational,Original
bufr4/3/08/012/1/302056,08,Séquences correspondant à des messages d’observation en surface (mer),308012,,,302056,Température de la mer/de l’eau,"Température de surface de la mer, méthode de mesure et profon-deur sous la surface",,,Operational,Original
bufr4/3/08/012/2/008023,08,Séquences correspondant à des messages d’observation en surface (mer),308012,,,008023,Statistiques de premier ordre,Mis à valeur manquante,,,Operational,Original
bufr4/3/08/012/3/004001,08,Séquences correspondant à des messages d’observation en surface (mer),308012,,,004001,Année,Début de la période de référence,,,Operational,Original
bufr4/3/08/012/4/004001,08,Séquences correspondant à des messages d’observation en surface (mer),308012,,,004001,Année,Fin de la période de référence,,,Operational,Original
bufr4/3/08/012/2/004002,08,Séquences correspondant à des messages d’observation en surface (mer),308012,,,004002,Mois,,,,Operational,Original
bufr4/3/08/012/2/004003,08,Séquences correspondant à des messages d’observation en surface (mer),308012,,,004003,Jour (voir note 4),= 1,,,Operational,Original
bufr4/3/08/012/2/004004,08,Séquences correspondant à des messages d’observation en surface (mer),308012,,,004004,Heure (voir note 4),= 6,,,Operational,Original
bufr4/3/08/012/2/004022,08,Séquences correspondant à des messages d’observation en surface (mer),308012,,,004022,Période ou décalage dans le temps Normales des précipitations,= 1,,,Operational,Original
bufr4/3/08/012/3/007032,08,Séquences correspondant à des messages d’observation en surface (mer),308012,,,007032,Hauteur du capteur au-dessus du sol,Mesure des,,,Operational,Original
bufr4/3/08/012/3/008023,08,Séquences correspondant à des messages d’observation en surface (mer),308012,,,008023,Statistiques de premier ordre,= 4 Valeur moyenne,,,Operational,Original
bufr4/3/08/012/1/013060,08,Séquences correspondant à des messages d’observation en surface (mer),308012,,,013060,Précipitations totales cumulées,,,,Operational,Original
bufr4/3/08/012/1/004053,08,Séquences correspondant à des messages d’observation en surface (mer),308012,,,004053,Nombre de jours avec précipitations égales ou supérieures à 1 mm,,,,Operational,Original
bufr4/3/08/012/4/008023,08,Séquences correspondant à des messages d’observation en surface (mer),308012,,,008023,Statistiques de premier ordre (Représentation des valeurs mensuelles composant les données CLIMAT SHIP),Mis à valeur manquante,,,Operational,Original
bufr4/3/08/013/1/308011,08,Séquences correspondant à des messages d’observation en surface (mer),308013,(ou du pont sur une plate-forme marine),,308011,Valeurs mensuelles provenant d’une station météorologique océanique – données CLIMAT TEMP,,,,Operational,Original
bufr4/3/08/013/1/308012,08,Séquences correspondant à des messages d’observation en surface (mer),308013,(ou du pont sur une plate-forme marine),,308012,Normales mensuelles pour une station météorologique océanique,,,,Operational,Original
bufr4/3/08/014/1/101000,08,Séquences correspondant à des messages d’observation en surface (mer),308014,(Messages synoptiques en provenance de stations en mer et de navires d’observation bénévoles (VOS)),,101000,Répétition différée de 1 descripteur,,,,Operational,Original
bufr4/3/08/014/1/031000,08,Séquences correspondant à des messages d’observation en surface (mer),308014,(Messages synoptiques en provenance de stations en mer et de navires d’observation bénévoles (VOS)),,031000,Facteur de répétition légèrement différée du descripteur,,,,Operational,Original
bufr4/3/08/014/1/301018,08,Séquences correspondant à des messages d’observation en surface (mer),308014,(Messages synoptiques en provenance de stations en mer et de navires d’observation bénévoles (VOS)),,301018,Indicatif d’appel chiffré du navire et méthode de chiffrement,,,,Operational,Original
bufr4/3/08/014/1/003001,08,Séquences correspondant à des messages d’observation en surface (mer),308014,(Messages synoptiques en provenance de stations en mer et de navires d’observation bénévoles (VOS)),,003001,Type de station d’observation en surface,,,,Operational,Original
bufr4/3/08/014/1/301093,08,Séquences correspondant à des messages d’observation en surface (mer),308014,(Messages synoptiques en provenance de stations en mer et de navires d’observation bénévoles (VOS)),,301093,"Identification du navire, déplacement, date/heure, coordonnées horizontales et verticales I. 2 – Table D/08 BUFR — 5",(à suivre),,,Operational,Original
bufr4/3/08/014/1/208032,08,Séquences correspondant à des messages d’observation en surface (mer),308014,,,208032,Modifier la largeur du champ de données CCITT IA5,,,,Operational,Original
bufr4/3/08/014/1/001079,08,Séquences correspondant à des messages d’observation en surface (mer),308014,,,001079,Identificateur de profil unique,32 caractères | Identifiant unique pour la transmission de messages,,,Operational,Original
bufr4/3/08/014/1/208000,08,Séquences correspondant à des messages d’observation en surface (mer),308014,,,208000,Modification de la largeur du champ de données CCITT IA5,Annuler,,,Operational,Original
bufr4/3/08/014/1/302062,08,Séquences correspondant à des messages d’observation en surface (mer),308014,,,302062,Données «instantanées» depuis le navire,,,,Operational,Original
bufr4/3/08/014/1/302063,08,Séquences correspondant à des messages d’observation en surface (mer),308014,,,302063,Données «pour la période» depuis le navire,,,,Operational,Original
bufr4/3/08/014/2/101000,08,Séquences correspondant à des messages d’observation en surface (mer),308014,,,101000,Répétition différée de 1 descripteur,,,,Operational,Original
bufr4/3/08/014/2/031000,08,Séquences correspondant à des messages d’observation en surface (mer),308014,,,031000,Facteur de répétition légèrement différée du descripteur,,,,Operational,Original
bufr4/3/08/014/1/302092,08,Séquences correspondant à des messages d’observation en surface (mer),308014,,,302092,Éléments de données VOSClim,,,,Operational,Original
bufr4/3/08/014/3/101000,08,Séquences correspondant à des messages d’observation en surface (mer),308014,,,101000,Répétition différée de 1 descripteur,,,,Operational,Original
bufr4/3/08/014/3/031000,08,Séquences correspondant à des messages d’observation en surface (mer),308014,,,031000,Facteur de répétition légèrement différée du descripteur,,,,Operational,Original
bufr4/3/08/014/1/306033,08,Séquences correspondant à des messages d’observation en surface (mer),308014,,,306033,Salinité de surface,,,,Operational,Original
bufr4/3/08/014/4/101000,08,Séquences correspondant à des messages d’observation en surface (mer),308014,,,101000,Répétition différée de 1 descripteur,,,,Operational,Original
bufr4/3/08/014/4/031000,08,Séquences correspondant à des messages d’observation en surface (mer),308014,,,031000,Facteur de répétition légèrement différée du descripteur,,,,Operational,Original
bufr4/3/08/014/1/306034,08,Séquences correspondant à des messages d’observation en surface (mer),308014,,,306034,Courant de surface,,,,Operational,Original
bufr4/3/08/014/5/101000,08,Séquences correspondant à des messages d’observation en surface (mer),308014,,,101000,Répétition différée de 1 descripteur,,,,Operational,Original
bufr4/3/08/014/5/031000,08,Séquences correspondant à des messages d’observation en surface (mer),308014,,,031000,Facteur de répétition légèrement différée du descripteur,,,,Operational,Original
bufr4/3/08/014/1/306043,08,Séquences correspondant à des messages d’observation en surface (mer),308014,,,306043,Observations sur la biogéochimie et le rayonnement en milieu marin,Observations E-SURFMAR S-AWS,,,Operational,Original
bufr4/3/08/015/1/001003,08,Séquences correspondant à des messages d’observation en surface (mer),308015,(Modèle pour les données WAVEOB exprimées sous forme de fréquence ( I = 0 dans a FM-65 WAVEOB)),,001003,Région OMM/zone géographique,A – Premier 1 chiffre du numéro OMM (par ex. 62024 6) →,,,Operational,Original
bufr4/3/08/015/1/001020,08,Séquences correspondant à des messages d’observation en surface (mer),308015,(Modèle pour les données WAVEOB exprimées sous forme de fréquence ( I = 0 dans a FM-65 WAVEOB)),,001020,Sous-région OMM,b – Deuxième w chiffre du numéro OMM (par ex. 62024 2) →,,,Operational,Original
bufr4/3/08/015/1/001005,08,Séquences correspondant à des messages d’observation en surface (mer),308015,(Modèle pour les données WAVEOB exprimées sous forme de fréquence ( I = 0 dans a FM-65 WAVEOB)),,001005,Indicateur d’identification de la bouée ou de la plate-forme,n n n – 3 derniers b b b chiffres du numéro OMM (par ex. 62024 024) →,,,Operational,Original
bufr4/3/08/015/1/001011,08,Séquences correspondant à des messages d’observation en surface (mer),308015,(Modèle pour les données WAVEOB exprimées sous forme de fréquence ( I = 0 dans a FM-65 WAVEOB)),,001011,Indicateur d’identification du navire ou d’une station terrestre mobile,D....D I I I,,,Operational,Original
bufr4/3/08/015/1/001007,08,Séquences correspondant à des messages d’observation en surface (mer),308015,(Modèle pour les données WAVEOB exprimées sous forme de fréquence ( I = 0 dans a FM-65 WAVEOB)),,001007,Indicateur d’identification du satellite,6 6 6 (à suivre),,,Operational,Original
bufr4/3/08/015/1/001001,08,Séquences correspondant à des messages d’observation en surface (mer),308015,,,001001,Indicateur régional OMM,II,,,Operational,Original
bufr4/3/08/015/1/001002,08,Séquences correspondant à des messages d’observation en surface (mer),308015,,,001002,Chiffre indicatif OMM de la station,iii – iii ne s’applique qu’aux stations en mer à position fixe I,,,Operational,Original
bufr4/3/08/015/1/002044,08,Séquences correspondant à des messages d’observation en surface (mer),308015,,,002044,Indicateur destiné à préciser la méthode de calcul des données spectrales concernant les vagues,"– Table de m code 1744 (WAVEOB), 0 02 044 (BUFR) I",,,Operational,Original
bufr4/3/08/015/1/002045,08,Séquences correspondant à des messages d’observation en surface (mer),308015,,,002045,Indicateur destiné à préciser le type de plate-forme,"– Table de code p 1747 (WAVEOB), 0 02 045 (BUFR)",,,Operational,Original
bufr4/3/08/015/1/301011,08,Séquences correspondant à des messages d’observation en surface (mer),308015,,,301011,"Année, mois, jour",YYMMJ – Date de l’observation,,,Operational,Original
bufr4/3/08/015/1/301012,08,Séquences correspondant à des messages d’observation en surface (mer),308015,,,301012,"Heure, minute",GGgg – Heure de l’observation,,,Operational,Original
bufr4/3/08/015/1/301021,08,Séquences correspondant à des messages d’observation en surface (mer),308015,,,301021,"Latitude/longitude (précision élevée) Données de base (WAVEOB, section 0)","Q L L L L , c a a a a L L L L L o o o o o",,,Operational,Original
bufr4/3/08/015/1/022063,08,Séquences correspondant à des messages d’observation en surface (mer),308015,,,022063,Profondeur totale de l’eau,1hhhh,,,Operational,Original
bufr4/3/08/015/1/022076,08,Séquences correspondant à des messages d’observation en surface (mer),308015,,,022076,Direction d’où viennent les vagues dominantes,9d d – Section 0 d d,,,Operational,Original
bufr4/3/08/015/1/022077,08,Séquences correspondant à des messages d’observation en surface (mer),308015,,,022077,Dispersion directionnelle de la vague dominante,d d – Section 0 s s,,,Operational,Original
