Id,ClassNo,ClassName_fr,FXY,ElementName_fr,BUFR_Unit_fr,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit_fr,CREX_Scale,CREX_DataWidth_Char,Note_fr,noteIDs,Status,translated_by
bufr4/0/22/064,22,Éléments océanographiques,22064,Salinité,‰,3,0,17,‰,3,6,,,Operational,Original
bufr4/0/22/065,22,Éléments océanographiques,22065,Pression d'eau,Pa,-3,0,17,Pa,-3,6,,,Operational,Original
bufr4/0/22/066,22,Éléments océanographiques,22066,Conductivité de l'eau,S/m,6,0,26,S/m,6,8,,,Operational,Original
bufr4/0/22/067,22,Éléments océanographiques,22067,Type d'instrument pour la mesure du profil de la température/salinité de l'eau,Table de code,0,0,10,Table de code,0,4,,,Operational,Original
bufr4/0/22/068,22,Éléments océanographiques,22068,Types d'enregistreurs du profil de la température de l'eau,Table de code,0,0,7,Table de code,0,3,,,Operational,Original
bufr4/0/22/069,22,Éléments océanographiques,22069,Densité spectrale des vagues,m2/Hz,3,0,22,2/m Hz,3,7,,,Operational,Original
bufr4/0/22/070,22,Éléments océanographiques,22070,Hauteur significative des vagues,m,2,0,13,m,2,4,(voir Note 1),146,Operational,Original
bufr4/0/22/071,22,Éléments océanographiques,22071,Période spectrale maximale des vagues,s,1,0,9,s,1,3,,,Operational,Original
bufr4/0/22/072,22,Éléments océanographiques,22072,Longueur spectrale maximale des vagues,m,0,0,13,m,0,4,,,Operational,Original
bufr4/0/22/073,22,Éléments océanographiques,22073,Hauteur maximale des vagues,m,2,0,13,m,2,4,,,Operational,Original
bufr4/0/22/074,22,Éléments océanographiques,22074,Période moyenne des vagues,s,1,0,9,s,1,3,,,Operational,Original
bufr4/0/22/075,22,Éléments océanographiques,22075,Longueur moyenne des vagues,m,0,0,13,m,0,4,,,Operational,Original
bufr4/0/22/076,22,Éléments océanographiques,22076,Direction d'où viennent les vagues dominantes,degré vrai,0,0,9,degré vrai,0,3,(voir Note 2),137,Operational,Original
bufr4/0/22/077,22,Éléments océanographiques,22077,Dispersion directionnelle de la vague dominante,°,0,0,9,°,0,3,(voir Note 2),137,Operational,Original
bufr4/0/22/078,22,Éléments océanographiques,22078,Durée de l'enregistrement des vagues,s,0,0,12,s,0,4,,,Operational,Original
bufr4/0/22/079,22,Éléments océanographiques,22079,Longueur de l'enregistrement des vagues,m,0,0,16,m,0,5,,,Operational,Original
bufr4/0/22/080,22,Éléments océanographiques,22080,Fréquence centrale des bandes d'ondes,Hz,3,0,10,Hz,3,4,,,Operational,Original
bufr4/0/22/081,22,Éléments océanographiques,22081,Nombre d'ondes central des bandes d'ondes,/m,5,0,13,/m,5,4,,,Operational,Original
bufr4/0/22/082,22,Éléments océanographiques,22082,Densité maximale d'ondes à spectres non directionnels,m2 s,2,0,20,m2 s,2,7,,,Operational,Original
bufr4/0/22/083,22,Éléments océanographiques,22083,Nombre maximal d'ondes à spectres non directionnels,m3,2,0,20,m3,2,7,,,Operational,Original
bufr4/0/22/084,22,Éléments océanographiques,22084,Bandes contenant une densité maximale d'ondes à spectres non directionnels,Numérique,0,0,7,Numérique,0,3,,,Operational,Original
bufr4/0/22/085,22,Éléments océanographiques,22085,Rapport de densité d'ondes à spectres,Numérique,0,0,7,Numérique,0,3,,,Operational,Original
bufr4/0/22/086,22,Éléments océanographiques,22086,Direction d'où viennent les vagues (valeur moyenne),degré vrai,0,0,9,degré vrai,0,3,(voir Note 3),100,Operational,Original
bufr4/0/22/087,22,Éléments océanographiques,22087,Direction principale d'où viennent les vagues,degré vrai,0,0,9,degré vrai,0,3,,,Operational,Original
bufr4/0/22/088,22,Éléments océanographiques,22088,Première coordonnée polaire normalisée dérivée des coefficients de Fourier,Numérique,2,0,7,Numérique,2,3,,,Operational,Original
bufr4/0/22/089,22,Éléments océanographiques,22089,Deuxième coordonnée polaire normalisée dérivée des coefficients de Fourier,Numérique,2,0,7,Numérique,2,3,,,Operational,Original
bufr4/0/22/090,22,Éléments océanographiques,22090,Estimation du spectre non directionnel par fréquence d'ondes,m2 s,2,0,20,m2 s,2,7,,,Operational,Original
bufr4/0/22/091,22,Éléments océanographiques,22091,Estimation du spectre non directionnel par nombre d'ondes,m3,2,0,20,m3,2,7,,,Operational,Original
bufr4/0/22/092,22,Éléments océanographiques,22092,Estimation du spectre directionnel par fréquence d'ondes,2-1 rad s m,2,0,20,2/m rad s,2,7,,,Operational,Original
bufr4/0/22/093,22,Éléments océanographiques,22093,Estimation du spectre directionnel par nombre d'ondes,4 m,2,0,20,4 m,2,7,,,Operational,Original
bufr4/0/22/094,22,Éléments océanographiques,22094,Nombre total de bandes d'ondes,Numérique,0,0,7,Numérique,0,3,,,Operational,Original
bufr4/0/22/095,22,Éléments océanographiques,22095,Dispersion directionnelle de chaque vague,°,0,0,8,°,0,3,,,Operational,Original
bufr4/0/22/096,22,Éléments océanographiques,22096,Largeur spectrale des bandes,/s,3,0,4,/s,3,2,,,Operational,Original
bufr4/0/22/097,22,Éléments océanographiques,22097,Longueur d'onde moyenne du spectre de l'image aux petits nombres d'ondes (longueur d'onde > 731 m),m,0,0,14,m,0,5,(voir Note 5),107,Operational,Original
bufr4/0/22/098,22,Éléments océanographiques,22098,Dispersion en longueur d'onde aux petits nombres d'ondes (longueur d'onde > 731 m),m,0,0,14,m,0,5,(voir Note 5),107,Operational,Original
bufr4/0/22/099,22,Éléments océanographiques,22099,Direction moyenne aux petits nombres d'ondes (longueur d'onde > 731 m),degré vrai,0,0,9,degré vrai,0,3,(voir Note 5),107,Operational,Original
bufr4/0/22/100,22,Éléments océanographiques,22100,Dispersion en direction aux petits nombres d'ondes (longueur d'onde > 731 m),°,0,0,9,°,0,3,(voir Note 5),107,Operational,Original
bufr4/0/22/101,22,Éléments océanographiques,22101,Énergie totale aux petits nombres d'ondes (longueur d'onde > 731 m),Numérique,0,0,31,Numérique,0,10,(voir Note 5),107,Operational,Original
bufr4/0/22/102,22,Éléments océanographiques,22102,"Densité maximale d'ondes à spectres non directionnels, pondérée en fonction de la fréquence",m2 s,0,0,14,m2 s,0,5,(voir Note 10),104,Operational,Original
bufr4/0/22/103,22,Éléments océanographiques,22103,"Densité maximale d'ondes à spectres non directionnels, pondérée en fonction du nombre d'ondes",m3,0,0,14,m3,0,5,(voir Note 10),104,Operational,Original
bufr4/0/22/104,22,Éléments océanographiques,22104,"Densité d'ondes à spectres non directionnels, pondérée en fonction de la fréquence",m2 s,0,0,14,m2 s,0,5,(voir Note 10),104,Operational,Original
bufr4/0/22/105,22,Éléments océanographiques,22105,"Densité d'ondes à spectres non directionnels, pondérée en fonction du nombre d'ondes",m3,0,0,14,m3,0,5,(voir Note 10),104,Operational,Original
bufr4/0/22/106,22,Éléments océanographiques,22106,"Densité d'ondes à spectres directionnels, pondérée en fonction de la fréquence",2m/s rad,0,0,14,2m/s rad,0,5,(voir Note 10),104,Operational,Original
bufr4/0/22/107,22,Éléments océanographiques,22107,"Densité d'ondes à spectres directionnels, pondérée en fonction du nombre d'ondes",4 m,0,0,14,4 m,0,5,(voir Note 10),104,Operational,Original
bufr4/0/22/108,22,Éléments océanographiques,22108,Rapport de densité d'ondes à spectres,%,0,0,7,%,0,3,,,Operational,Original
bufr4/0/22/120,22,Éléments océanographiques,22120,Vérification automatique du niveau d'eau à la station d'observation des marées,Table de code,0,0,5,Table de code,0,2,,,Operational,Original
bufr4/0/22/121,22,Éléments océanographiques,22121,Vérification manuelle du niveau d'eau à la station d'observation des marées,Table de code,0,0,5,Table de code,0,2,,,Operational,Original
bufr4/0/22/122,22,Éléments océanographiques,22122,Vérification automatique des données météorologiques à la station d'observation des marées,Table de code,0,0,5,Table de code,0,2,,,Operational,Original
bufr4/0/22/123,22,Éléments océanographiques,22123,Vérification manuelle des données météorologiques à la station d'observation des marées,Table de code,0,0,5,Table de code,0,2,,,Operational,Original
bufr4/0/22/130,22,Éléments océanographiques,22130,Nombre de points corrects dans une bande précise,Numérique,0,0,10,Numérique,0,4,,,Operational,Original
bufr4/0/22/131,22,Éléments océanographiques,22131,Moyenne quadratique de la hauteur significative des vagues dans une bande précise,m,3,0,16,m,3,5,,,Operational,Original
bufr4/0/22/132,22,Éléments océanographiques,22132,Nombre de points corrects de la hauteur significative des vagues dans une bande précise,Numérique,0,0,10,Numérique,0,4,,,Operational,Original
bufr4/0/22/133,22,Éléments océanographiques,22133,Correction finale de l'erreur instrumentale pour la hauteur significative des vagues dans une bande précise,m,3,-1000,11,m,3,4,,,Operational,Original
bufr4/0/22/134,22,Éléments océanographiques,22134,Nombre de points corrects pour la rétrodiffusion dans une bande précise,Numérique,0,0,10,Numérique,0,4,,,Operational,Original
bufr4/0/22/141,22,Éléments océanographiques,22141,Température de surface de la mer (moyenne mobile sur 15 jours),K,2,0,15,K,2,5,,,Operational,Original
bufr4/0/22/142,22,Éléments océanographiques,22142,Carré de la hauteur significative des vagues,m2,3,-33554432,26,m2,3,8,,,Operational,Original
bufr4/0/22/143,22,Éléments océanographiques,22143,Carré type de la hauteur significative des vagues à 20 Hz,m2,3,-8388608,24,m2,3,8,,,Operational,Original
bufr4/0/22/144,22,Éléments océanographiques,22144,Nombre de points corrects à 20 Hz pour la hauteur significative des vagues au carré,Numérique,0,0,9,Numérique,0,3,,,Operational,Original
bufr4/0/22/145,22,Éléments océanographiques,22145,Intervalle océanique type à 20 Hz,m,3,-33554432,31,m,3,10,,,Operational,Original
bufr4/0/22/146,22,Éléments océanographiques,22146,Intervalle pour centre de gravité excentré,m,3,0,31,m,3,10,,,Operational,Original
bufr4/0/22/147,22,Éléments océanographiques,22147,Intervalle type à 20 Hz pour centre de gravité excentré,m,3,-8388608,31,m,3,10,,,Operational,Original
bufr4/0/22/148,22,Éléments océanographiques,22148,Nombre de points corrects à 20 Hz pour l'intervalle océanique,Numérique,0,0,9,Numérique,0,3,,,Operational,Original
bufr4/0/22/149,22,Éléments océanographiques,22149,Hauteur significative des vagues au carré à 20 Hz,m2,3,-33554432,26,m2,3,8,,,Operational,Original
bufr4/0/22/150,22,Éléments océanographiques,22150,Nombre de points corrects à 18 Hz en bande Ku,Numérique,0,0,10,Numérique,0,4,,,Operational,Original
bufr4/0/22/151,22,Éléments océanographiques,22151,Intervalle océanique en bande Ku,m,3,0,31,m,3,10,,,Operational,Original
bufr4/0/22/152,22,Éléments océanographiques,22152,Intervalle océanique type à 18 Hz en bande Ku,m,3,0,16,m,3,5,,,Operational,Original
bufr4/0/22/153,22,Éléments océanographiques,22153,Nombre de points corrects à 18 Hz en bande S,Numérique,0,0,10,Numérique,0,4,,,Operational,Original
bufr4/0/22/154,22,Éléments océanographiques,22154,Intervalle océanique en bande S,m,3,0,31,m,3,10,,,Operational,Original
bufr4/0/22/155,22,Éléments océanographiques,22155,Intervalle océanique type à 18 Hz en bande S,m,3,0,16,m,3,5,,,Operational,Original
bufr4/0/22/156,22,Éléments océanographiques,22156,Hauteur significative des vagues en bande Ku,m,3,0,16,m,3,5,,,Operational,Original
bufr4/0/22/157,22,Éléments océanographiques,22157,Intervalle océanique type à 18 Hz en bande Ku,m,3,0,16,m,3,5,,,Operational,Original
bufr4/0/22/158,22,Éléments océanographiques,22158,Hauteur significative des vagues en bande S,m,3,0,16,m,3,5,,,Operational,Original
bufr4/0/22/159,22,Éléments océanographiques,22159,Hauteur significative des vagues type à 18 Hz en bande S,m,3,0,16,m,3,5,,,Operational,Original
bufr4/0/22/160,22,Éléments océanographiques,22160,Age de vague inverse normalisé,Numérique,6,0,21,Numérique,6,7,,,Operational,Original
bufr4/0/22/161,22,Éléments océanographiques,22161,Spectres des vagues,4 m,4,0,27,4 m,4,9,,,Operational,Original
bufr4/0/22/162,22,Éléments océanographiques,22162,Moyenne quadratique de l'intervalle océanique à 20 Hz en bande Ku,m,3,0,16,m,3,5,,,Operational,Original
bufr4/0/22/163,22,Éléments océanographiques,22163,Nombre de points corrects à 20 Hz en bande Ku,Numérique,0,0,10,Numérique,0,4,,,Operational,Original
bufr4/0/22/164,22,Éléments océanographiques,22164,Moyenne quadratique de la hauteur significative des vagues à 20 Hz en bande Ku,m,3,0,16,m,3,5,,,Operational,Original
bufr4/0/22/165,22,Éléments océanographiques,22165,Nombre de points corrects à 20 Hz pour la hauteur significative des vagues en bande Ku,Numérique,0,0,10,Numérique,0,4,,,Operational,Original
bufr4/0/22/166,22,Éléments océanographiques,22166,Correction finale de l'erreur instrumentale pour la hauteur significative des vagues dans la bande Ku,m,3,-1000,11,m,3,4,,,Operational,Original
bufr4/0/22/167,22,Éléments océanographiques,22167,Nombre de points corrects de rétrodiffusion en bande Ku,Numérique,0,0,10,Numérique,0,4,,,Operational,Original
bufr4/0/22/168,22,Éléments océanographiques,22168,Intervalle océanique en bande C,m,3,0,31,m,3,10,,,Operational,Original
bufr4/0/22/169,22,Éléments océanographiques,22169,Moyenne quadratique de l'intervalle océanique en bande C,m,3,0,16,m,3,5,,,Operational,Original
bufr4/0/22/170,22,Éléments océanographiques,22170,Nombre de points corrects à 20 Hz en bande C,Numérique,0,0,10,Numérique,0,4,,,Operational,Original
bufr4/0/22/171,22,Éléments océanographiques,22171,Hauteur significative des vagues en bande C,m,3,0,16,m,3,5,,,Operational,Original
bufr4/0/22/172,22,Éléments océanographiques,22172,Moyenne quadratique de la hauteur significative des vagues à 20 Hz en bande C,m,3,0,16,m,3,5,,,Operational,Original
bufr4/0/22/173,22,Éléments océanographiques,22173,Nombre de points corrects à 20 Hz pour la hauteur significative des vagues en bande C,Numérique,0,0,10,Numérique,0,4,,,Operational,Original
bufr4/0/22/174,22,Éléments océanographiques,22174,Correction finale de l'erreur instrumentale pour la hauteur significative des vagues dans la bande C,m,3,-1000,11,m,3,4,,,Operational,Original
bufr4/0/22/175,22,Éléments océanographiques,22175,Nombre de points corrects de rétrodiffusion en bande C,Numérique,0,0,10,Numérique,0,4,,,Operational,Original
bufr4/0/22/177,22,Éléments océanographiques,22177,Altitude du lanceur de XBT/XCTD,m,0,0,6,m,0,3,,,Operational,Original
bufr4/0/22/178,22,Éléments océanographiques,22178,Type de lanceur de XBT/XCTD,Table de code,0,0,8,Table de code,0,3,,,Operational,Original
bufr4/0/22/182,22,Éléments océanographiques,22182,Hauteur de la colonne d'eau,m,3,0,23,m,3,7,(voir Note 9),139,Operational,Original
bufr4/0/22/184,22,Éléments océanographiques,22184,Écart de la hauteur de la colonne d'eau par rapport à la valeur de référence,m,3,-2000,12,m,3,4,,,Operational,Original
bufr4/0/22/185,22,Éléments océanographiques,22185,Nombre de transmissions du BPR,Numérique,0,0,10,Numérique,0,3,,,Operational,Original
bufr4/0/22/186,22,Éléments océanographiques,22186,Direction d'où viennent les vagues,degré vrai,0,0,9,degré vrai,0,3,(voir Note 11),13,Operational,Original
bufr4/0/22/187,22,Éléments océanographiques,22187,Dispersion directionnelle de la vague,°,0,0,9,°,0,3,(voir Note 12),14,Operational,Original
bufr4/0/22/188,22,Éléments océanographiques,22188,Oxygène dissous,umol/kg,3,0,19,umol/kg,3,6,,,Operational,Original
bufr4/0/22/189,22,Éléments océanographiques,22189,Intervalle océanique dans une bande précise,m,3,0,31,m,3,10,,,Operational,Original
bufr4/0/22/190,22,Éléments océanographiques,22190,Hauteur significative des vagues dans une bande précise,m,3,0,16,m,3,5,,,Operational,Original
bufr4/0/22/191,22,Éléments océanographiques,22191,Moyenne quadratique de l'intervalle océanique dans une bande précise,m,4,0,16,m,4,5,,,Operational,Original
