Id,FXY,ElementName_fr,CodeFigure,EntryName_fr,EntryName_sub1_fr,EntryName_sub2_fr,Note_fr,noteIDs,Status,translated_by
bufr4/0/02/004/1,2004,Type d'instrument utilisé pour la mesure de l'évaporation ou type de culture pour lequel est indiquée l'évapotranspiration Instrument ou type de culture Type de données,1,Bac ouvert américain (couvert d'un treillis),Évaporation,,,,Operational,Original
bufr4/0/02/004/2,2004,Type d'instrument utilisé pour la mesure de l'évaporation ou type de culture pour lequel est indiquée l'évapotranspiration Instrument ou type de culture Type de données,2,Evaporomètre GGI-3000 (bac enterré),Évaporation,,,,Operational,Original
bufr4/0/02/004/3,2004,Type d'instrument utilisé pour la mesure de l'évaporation ou type de culture pour lequel est indiquée l'évapotranspiration Instrument ou type de culture Type de données,3,Bassin de 20 m2,Évaporation,,,,Operational,Original
bufr4/0/02/004/4,2004,Type d'instrument utilisé pour la mesure de l'évaporation ou type de culture pour lequel est indiquée l'évapotranspiration Instrument ou type de culture Type de données,4,Autres instruments,Évaporation,,,,Operational,Original
bufr4/0/02/004/5,2004,Type d'instrument utilisé pour la mesure de l'évaporation ou type de culture pour lequel est indiquée l'évapotranspiration Instrument ou type de culture Type de données,5,Riz,Évapotranspiration,,,,Operational,Original
bufr4/0/02/004/6,2004,Type d'instrument utilisé pour la mesure de l'évaporation ou type de culture pour lequel est indiquée l'évapotranspiration Instrument ou type de culture Type de données,6,Blé,Évapotranspiration,,,,Operational,Original
bufr4/0/02/004/7,2004,Type d'instrument utilisé pour la mesure de l'évaporation ou type de culture pour lequel est indiquée l'évapotranspiration Instrument ou type de culture Type de données,7,Maïs,Évapotranspiration,,,,Operational,Original
bufr4/0/02/004/8,2004,Type d'instrument utilisé pour la mesure de l'évaporation ou type de culture pour lequel est indiquée l'évapotranspiration Instrument ou type de culture Type de données,8,Sorgho,Évapotranspiration,,,,Operational,Original
bufr4/0/02/004/9,2004,Type d'instrument utilisé pour la mesure de l'évaporation ou type de culture pour lequel est indiquée l'évapotranspiration Instrument ou type de culture Type de données,9,Autres cultures,Évapotranspiration,,,,Operational,Original
bufr4/0/02/004/10-14,2004,Type d'instrument utilisé pour la mesure de l'évaporation ou type de culture pour lequel est indiquée l'évapotranspiration Instrument ou type de culture Type de données,10-14,En réserve,Évapotranspiration,,,,Operational,Original
bufr4/0/02/004/15,2004,Type d'instrument utilisé pour la mesure de l'évaporation ou type de culture pour lequel est indiquée l'évapotranspiration Instrument ou type de culture Type de données,15,Valeur manquante,,,,,Operational,Original
bufr4/0/02/007/0,2007,Type de capteur pour les instruments de mesure de la hauteur d'eau,0,En réserve,,,,,Operational,Original
bufr4/0/02/007/1,2007,Type de capteur pour les instruments de mesure de la hauteur d'eau,1,Codeur rotatif et flotteur,,,,,Operational,Original
bufr4/0/02/007/2,2007,Type de capteur pour les instruments de mesure de la hauteur d'eau,2,Ultrasons,,,,,Operational,Original
bufr4/0/02/007/3,2007,Type de capteur pour les instruments de mesure de la hauteur d'eau,3,Radar,,,,,Operational,Original
bufr4/0/02/007/4,2007,Type de capteur pour les instruments de mesure de la hauteur d'eau,4,Pression (transducteur unique),,,,,Operational,Original
bufr4/0/02/007/5,2007,Type de capteur pour les instruments de mesure de la hauteur d'eau,5,Pression (transducteur multiple),,,,,Operational,Original
bufr4/0/02/007/6,2007,Type de capteur pour les instruments de mesure de la hauteur d'eau,6,Pression (puits de limnigraphe),,,,,Operational,Original
bufr4/0/02/007/7,2007,Type de capteur pour les instruments de mesure de la hauteur d'eau,7,Pression (système «bulle à bulle»),,,,,Operational,Original
bufr4/0/02/007/8,2007,Type de capteur pour les instruments de mesure de la hauteur d'eau,8,Acoustique (tube de sonde),,,,,Operational,Original
bufr4/0/02/007/9,2007,Type de capteur pour les instruments de mesure de la hauteur d'eau,9,Acoustique (à l'air libre),,,,,Operational,Original
bufr4/0/02/007/10-62,2007,Type de capteur pour les instruments de mesure de la hauteur d'eau,10-62,En réserve,,,,,Operational,Original
bufr4/0/02/007/63,2007,Type de capteur pour les instruments de mesure de la hauteur d'eau,63,Valeur manquante,,,,,Operational,Original
bufr4/0/02/008/0,2008,Type de plate-forme en mer,0,Plate-forme fixe,,,,,Operational,Original
bufr4/0/02/008/1,2008,Type de plate-forme en mer,1,Navire de forage constituant une plate-forme mobile,,,,,Operational,Original
bufr4/0/02/008/2,2008,Type de plate-forme en mer,2,Plate-forme à vérins,,,,,Operational,Original
bufr4/0/02/008/3,2008,Type de plate-forme en mer,3,Plate-forme semi-submersible,,,,,Operational,Original
bufr4/0/02/008/4,2008,Type de plate-forme en mer,4,"Unité flottante de production, stockage et déchargement (FPSO)",,,,,Operational,Original
bufr4/0/02/008/5,2008,Type de plate-forme en mer,5,Bateau-feu,,,,,Operational,Original
bufr4/0/02/008/6-14,2008,Type de plate-forme en mer,6-14,En réserve,,,,,Operational,Original
bufr4/0/02/008/15,2008,Type de plate-forme en mer,15,Valeur manquante,,,,,Operational,Original
bufr4/0/02/011,2011,Type de radiosonde (Voir la table de code commune C–2 dans la Partie C/c.),,,,,,,Operational,Original
bufr4/0/02/012,2012,Méthode de calcul des données de radiosondage (À établir),,,,,,,Operational,Original
bufr4/0/02/013/0,2013,Correction du rayonnement solaire et infrarouge,0,Pas de correction,,,,,Operational,Original
bufr4/0/02/013/1,2013,Correction du rayonnement solaire et infrarouge,1,Correction solaire CIMO et correction infrarouge CIMO,,,,,Operational,Original
bufr4/0/02/013/2,2013,Correction du rayonnement solaire et infrarouge,2,Correction solaire CIMO et correction infrarouge,,,,,Operational,Original
bufr4/0/02/013/3,2013,Correction du rayonnement solaire et infrarouge,3,Correction solaire CIMO seulement,,,,,Operational,Original
bufr4/0/02/013/4,2013,Correction du rayonnement solaire et infrarouge,4,Correction solaire et infrarouge automatique par système de radiosonde,,,,,Operational,Original
bufr4/0/02/013/5,2013,Correction du rayonnement solaire et infrarouge,5,Correction solaire automatique par système de radiosonde,,,,,Operational,Original
bufr4/0/02/013/6,2013,Correction du rayonnement solaire et infrarouge,6,"Correction solaire et infrarouge, selon indications données par pays",,,,,Operational,Original
bufr4/0/02/013/7,2013,Correction du rayonnement solaire et infrarouge,7,"Correction solaire, selon indications données par pays",,,,,Operational,Original
bufr4/0/02/013/8,2013,Correction du rayonnement solaire et infrarouge,8,"Correction du rayonnement solaire et infrarouge, selon les indications du GRUAN",,,,,Operational,Original
bufr4/0/02/013/9,2013,Correction du rayonnement solaire et infrarouge,9,"Correction du rayonnement solaire, selon les indications du GRUAN",,,,,Operational,Original
bufr4/0/02/013/10-14,2013,Correction du rayonnement solaire et infrarouge,10-14,En réserve,,,,,Operational,Original
bufr4/0/02/013/15,2013,Correction du rayonnement solaire et infrarouge,15,Valeur manquante,,,,,Operational,Original
bufr4/0/02/014,2014,Technique de poursuite/état du système utilisé (Voir la table de code commune C–7 dans la Partie C/c.),,,,,,,Operational,Original
bufr4/0/02/015/0,2015,Degré d'équipement de la radiosonde,0,En réserve,,,,,Operational,Original
bufr4/0/02/015/1,2015,Degré d'équipement de la radiosonde,1,Radiosonde uniquement pour la mesure de la pression,,,,,Operational,Original
bufr4/0/02/015/2,2015,Degré d'équipement de la radiosonde,2,"Radiosonde uniquement pour la mesure de la pression, équipée d'un transpondeur",,,,,Operational,Original
bufr4/0/02/015/3,2015,Degré d'équipement de la radiosonde,3,"Radiosonde uniquement pour la mesure de la pression, équipée d'un réflecteur radar",,,,,Operational,Original
bufr4/0/02/015/4,2015,Degré d'équipement de la radiosonde,4,"Radiosonde ne mesurant pas la pression, équipée d'un transpondeur",,,,,Operational,Original
bufr4/0/02/015/5,2015,Degré d'équipement de la radiosonde,5,"Radiosonde ne mesurant pas la pression, équipée d'un réflecteur radar",,,,,Operational,Original
bufr4/0/02/015/6-14,2015,Degré d'équipement de la radiosonde,6-14,En réserve,,,,,Operational,Original
bufr4/0/02/015/15,2015,Degré d'équipement de la radiosonde,15,Valeur manquante,,,,,Operational,Original
bufr4/0/02/016/1,2016,Configuration de la radiosonde,1,Régulateur de traîne,,,,,Operational,Original
bufr4/0/02/016/2,2016,Configuration de la radiosonde,2,Charge légère,,,,,Operational,Original
bufr4/0/02/016/3,2016,Configuration de la radiosonde,3,Parachute,,,,,Operational,Original
bufr4/0/02/016/4,2016,Configuration de la radiosonde,4,Lâcher à partir d'un toit,,,,,Operational,Original
bufr4/0/02/016/All-5,2016,Configuration de la radiosonde,All 5,Valeur manquante,,,,,Operational,Original
bufr4/0/02/017/0,2017,Algorithmes de correction pour les mesures d'humidité,0,Pas de correction,,,,,Operational,Original
bufr4/0/02/017/1,2017,Algorithmes de correction pour les mesures d'humidité,1,Correction du décalage dans le temps fournie par le fabricant,,,,,Operational,Original
bufr4/0/02/017/2,2017,Algorithmes de correction pour les mesures d'humidité,2,Correction du rayonnement solaire fournie par le fabricant,,,,,Operational,Original
bufr4/0/02/017/3,2017,Algorithmes de correction pour les mesures d'humidité,3,Correction du rayonnement solaire et du décalage dans le temps fournie par le fabricant,,,,,Operational,Original
bufr4/0/02/017/4-6,2017,Algorithmes de correction pour les mesures d'humidité,4-6,En réserve,,,,,Operational,Original
bufr4/0/02/017/7,2017,Algorithmes de correction pour les mesures d'humidité,7,"Correction du rayonnement solaire et du décalage dans le temps, selon les indications du GRUAN",,,,,Operational,Original
bufr4/0/02/017/8-30,2017,Algorithmes de correction pour les mesures d'humidité,8-30,En réserve,,,,,Operational,Original
bufr4/0/02/017/31,2017,Algorithmes de correction pour les mesures d'humidité,31,Valeur manquante,,,,,Operational,Original
bufr4/0/02/019,2019,Instruments satellitaires (Voir la table de code commune C–8 dans la Partie C/c.),,,,,,,Operational,Original
bufr4/0/02/020/0,2020,Classification des satellites,0,Nimbus,,,,,Operational,Original
bufr4/0/02/020/1,2020,Classification des satellites,1,VTPR,,,,,Operational,Original
bufr4/0/02/020/2,2020,Classification des satellites,2,"Tiros 1 (Tiros, NOAA–6 à NOAA–13)",,,,,Operational,Original
bufr4/0/02/020/3,2020,Classification des satellites,3,Tiros 2 (NOAA–14 et suivants),,,,,Operational,Original
bufr4/0/02/020/10,2020,Classification des satellites,10,EOS,,,,,Operational,Original
bufr4/0/02/020/20,2020,Classification des satellites,20,GPM–core,,,,,Operational,Original
bufr4/0/02/020/31,2020,Classification des satellites,31,DMSP,,,,,Operational,Original
bufr4/0/02/020/61,2020,Classification des satellites,61,Système polaire EUMETSAT (EPS),,,,,Operational,Original
bufr4/0/02/020/91,2020,Classification des satellites,91,ERS,,,,,Operational,Original
bufr4/0/02/020/92,2020,Classification des satellites,92,Sentinel–3,,,,,Operational,Original
bufr4/0/02/020/121,2020,Classification des satellites,121,ADEOS,,,,,Operational,Original
bufr4/0/02/020/122,2020,Classification des satellites,122,GCOM,,,,,Operational,Original
bufr4/0/02/020/241,2020,Classification des satellites,241,GOES,,,,,Operational,Original
bufr4/0/02/020/261,2020,Classification des satellites,261,JASON,,,,,Operational,Original
bufr4/0/02/020/271,2020,Classification des satellites,271,GMS,,,,,Operational,Original
bufr4/0/02/020/272,2020,Classification des satellites,272,MTSAT,,,,,Operational,Original
bufr4/0/02/020/273,2020,Classification des satellites,273,Himawari,,,,,Operational,Original
bufr4/0/02/020/281,2020,Classification des satellites,281,COMS,,,,,Operational,Original
bufr4/0/02/020/301,2020,Classification des satellites,301,INSAT,,,,,Operational,Original
bufr4/0/02/020/331,2020,Classification des satellites,331,Programme opérationnel METEOSAT (MOP),,,,,Operational,Original
bufr4/0/02/020/332,2020,Classification des satellites,332,Programme METEOSAT de transition (MTP),,,,,Operational,Original
bufr4/0/02/020/333,2020,Classification des satellites,333,Programme de satellites METEOSAT de la seconde génération (MSG),,,,,Operational,Original
bufr4/0/02/020/351,2020,Classification des satellites,351,GOMS,,,,,Operational,Original
bufr4/0/02/020/380,2020,Classification des satellites,380,FY–1,,,,,Operational,Original
bufr4/0/02/020/381,2020,Classification des satellites,381,FY–2,,,,,Operational,Original
bufr4/0/02/020/382,2020,Classification des satellites,382,FY–3,,,,,Operational,Original
bufr4/0/02/020/383,2020,Classification des satellites,383,FY–4,,,,,Operational,Original
bufr4/0/02/020/384-400,2020,Classification des satellites,384-400,En réserve,,,,,Operational,Original
bufr4/0/02/020/401,2020,Classification des satellites,401,GPS,,,,,Operational,Original
bufr4/0/02/020/402,2020,Classification des satellites,402,GLONASS,,,,,Operational,Original
bufr4/0/02/020/403,2020,Classification des satellites,403,GALILEO,,,,,Operational,Original
bufr4/0/02/020/404,2020,Classification des satellites,404,BDS (Système de navigation par satellite Beidou),,,,,Operational,Original
bufr4/0/02/020/405-510,2020,Classification des satellites,405-510,En réserve,,,,,Operational,Original
bufr4/0/02/020/511,2020,Classification des satellites,511,Valeur manquante,,,,,Operational,Original
bufr4/0/02/021/1,2021,Données instrumentales satellitaires utilisées dans le traitement,1,Sondeur en infrarouge à grand pouvoir séparateur (HIRS),,,,,Operational,Original
bufr4/0/02/021/2,2021,Données instrumentales satellitaires utilisées dans le traitement,2,Sondeur à hyperfréquence (MSU),,,,,Operational,Original
bufr4/0/02/021/3,2021,Données instrumentales satellitaires utilisées dans le traitement,3,Sondeur stratosphérique (SSU),,,,,Operational,Original
bufr4/0/02/021/4,2021,Données instrumentales satellitaires utilisées dans le traitement,4,AMI mode vent,,,,,Operational,Original
bufr4/0/02/021/5,2021,Données instrumentales satellitaires utilisées dans le traitement,5,AMI mode onde,,,,,Operational,Original
bufr4/0/02/021/6,2021,Données instrumentales satellitaires utilisées dans le traitement,6,AMI mode image,,,,,Operational,Original
bufr4/0/02/021/7,2021,Données instrumentales satellitaires utilisées dans le traitement,7,Altimètre RADAR,,,,,Operational,Original
bufr4/0/02/021/8,2021,Données instrumentales satellitaires utilisées dans le traitement,8,ATSR (radiomètre à balayage dans le sens de la trace au sol),,,,,Operational,Original
bufr4/0/02/021/All-9,2021,Données instrumentales satellitaires utilisées dans le traitement,All 9,Valeur manquante,,,,,Operational,Original
bufr4/0/02/022/1,2022,Technique utilisée pour le traitement des données satellitaires,1,Technique de traitement non définie,,,,,Operational,Original
bufr4/0/02/022/2,2022,Technique utilisée pour le traitement des données satellitaires,2,Régression statistique automatique,,,,,Operational,Original
bufr4/0/02/022/3,2022,Technique utilisée pour le traitement des données satellitaires,3,Mesure ciel clair,,,(voir Note 2),28,Operational,Original
bufr4/0/02/022/4,2022,Technique utilisée pour le traitement des données satellitaires,4,Mesure ciel partiellement couvert,,,(voir Note 3),62,Operational,Original
bufr4/0/02/022/5,2022,Technique utilisée pour le traitement des données satellitaires,5,Mesure ciel couvert,,,(voir Note 4),30,Operational,Original
bufr4/0/02/022/6-7,2022,Technique utilisée pour le traitement des données satellitaires,6-7,En réserve,,,,,Operational,Original
bufr4/0/02/022/All-8,2022,Technique utilisée pour le traitement des données satellitaires,All 8,Valeur manquante,,,,,Operational,Original
bufr4/0/02/023/0,2023,Méthode de calcul du vent à partir de données satellitaires,0,En réserve,,,,,Operational,Original
bufr4/0/02/023/1,2023,Méthode de calcul du vent à partir de données satellitaires,1,Vent dérivé du déplacement des nuages observé dans le canal infrarouge,,,,,Operational,Original
bufr4/0/02/023/2,2023,Méthode de calcul du vent à partir de données satellitaires,2,Vent dérivé du déplacement des nuages observé dans le canal visible,,,,,Operational,Original
bufr4/0/02/023/3,2023,Méthode de calcul du vent à partir de données satellitaires,3,Vent dérivé des déplacements des nuages observés dans le canal de la vapeur d'eau,,,,,Operational,Original
bufr4/0/02/023/4,2023,Méthode de calcul du vent à partir de données satellitaires,4,Vent dérivé des mouvements observés dans plusieurs canaux spectraux combinés,,,,,Operational,Original
bufr4/0/02/023/5,2023,Méthode de calcul du vent à partir de données satellitaires,5,Vent dérivé des mouvements observés dans le canal de la vapeur d'eau en ciel clair,,,,,Operational,Original
bufr4/0/02/023/6,2023,Méthode de calcul du vent à partir de données satellitaires,6,Vent dérivé des mouvements observés dans le canal de l'ozone,,,,,Operational,Original
bufr4/0/02/023/7,2023,Méthode de calcul du vent à partir de données satellitaires,7,Vent dérivé du déplacement observé dans le canal de la vapeur d'eau (ciel couvert ou ciel clair non précisé),,,,,Operational,Original
bufr4/0/02/023/8-12,2023,Méthode de calcul du vent à partir de données satellitaires,8-12,En réserve,,,,,Operational,Original
bufr4/0/02/023/13,2023,Méthode de calcul du vent à partir de données satellitaires,13,Racine carrée moyenne,,,,,Operational,Original
bufr4/0/02/023/14,2023,Méthode de calcul du vent à partir de données satellitaires,14,En réserve,,,,,Operational,Original
bufr4/0/02/023/15,2023,Méthode de calcul du vent à partir de données satellitaires,15,Valeur manquante,,,,,Operational,Original
bufr4/0/02/024/0,2024,Méthode de calcul de l'humidité moyenne intégrée,0,En réserve,,,,,Operational,Original
bufr4/0/02/024/1,2024,Méthode de calcul de l'humidité moyenne intégrée,1,Table indiquant toute la variation de l'humidité dans la couche,,,,,Operational,Original
bufr4/0/02/024/2,2024,Méthode de calcul de l'humidité moyenne intégrée,2,Technique de régression appliquée à 2 valeurs hygrométriques de la couche,,,,,Operational,Original
bufr4/0/02/024/3-14,2024,Méthode de calcul de l'humidité moyenne intégrée,3-14,En réserve,,,,,Operational,Original
bufr4/0/02/024/15,2024,Méthode de calcul de l'humidité moyenne intégrée,15,Valeur manquante,,,,,Operational,Original
bufr4/0/02/025/1,2025,Canal (canaux) de satellite utilisé(s) pour les calculs d'indicateurs,1,En réserve,,,,,Operational,Original
bufr4/0/02/025//1,2025,Canal (canaux) de satellite utilisé(s) pour les calculs d'indicateurs,,"Groupe 1 — Eau précipitable pour les couches: surface à 700 hPa, 700 à 500 hPa, et 500 à 300 hPa",,,,,Operational,Original
bufr4/0/02/025/2,2025,Canal (canaux) de satellite utilisé(s) pour les calculs d'indicateurs,2,HIRS,,,,,Operational,Original
bufr4/0/02/025/3,2025,Canal (canaux) de satellite utilisé(s) pour les calculs d'indicateurs,3,MSU,,,,,Operational,Original
bufr4/0/02/025/4-5,2025,Canal (canaux) de satellite utilisé(s) pour les calculs d'indicateurs,4-5,En réserve,,,,,Operational,Original
bufr4/0/02/025//2,2025,Canal (canaux) de satellite utilisé(s) pour les calculs d'indicateurs,,Groupe 2 — Température et pression au niveau de la tropopause,,,,,Operational,Original
bufr4/0/02/025/6,2025,Canal (canaux) de satellite utilisé(s) pour les calculs d'indicateurs,6,HIRS,,,,,Operational,Original
bufr4/0/02/025/7,2025,Canal (canaux) de satellite utilisé(s) pour les calculs d'indicateurs,7,MSU,,,,,Operational,Original
bufr4/0/02/025/8-9,2025,Canal (canaux) de satellite utilisé(s) pour les calculs d'indicateurs,8-9,En réserve,,,,,Operational,Original
bufr4/0/02/025//3,2025,Canal (canaux) de satellite utilisé(s) pour les calculs d'indicateurs,,Groupe 3 — Ozone total,,,,,Operational,Original
bufr4/0/02/025/10,2025,Canal (canaux) de satellite utilisé(s) pour les calculs d'indicateurs,10,"HIRS (1, 2, 3, 8, 9, 16, 17)",,,,,Operational,Original
bufr4/0/02/025/11,2025,Canal (canaux) de satellite utilisé(s) pour les calculs d'indicateurs,11,"HIRS (1, 2, 3, 9, 17)",,,,,Operational,Original
bufr4/0/02/025/12,2025,Canal (canaux) de satellite utilisé(s) pour les calculs d'indicateurs,12,MSU,,,,,Operational,Original
bufr4/0/02/025/13-14,2025,Canal (canaux) de satellite utilisé(s) pour les calculs d'indicateurs,13-14,En réserve,,,,,Operational,Original
bufr4/0/02/025//4,2025,Canal (canaux) de satellite utilisé(s) pour les calculs d'indicateurs,,"Groupe 4 — Température moyenne pour les couches: surface à 850 hPa, 850 à 700 hPa, 700 à 500 hPa, 500 à 400 hPa, 400 à 300 hPa, 300 à 200 hPa, et 200 à 100 hPa",,,,,Operational,Original
bufr4/0/02/025/15,2025,Canal (canaux) de satellite utilisé(s) pour les calculs d'indicateurs,15,HIRS,,,,,Operational,Original
bufr4/0/02/025/16,2025,Canal (canaux) de satellite utilisé(s) pour les calculs d'indicateurs,16,HIRS*,,,(voir Note 2),47,Operational,Original
bufr4/0/02/025/17,2025,Canal (canaux) de satellite utilisé(s) pour les calculs d'indicateurs,17,MSU,,,,,Operational,Original
bufr4/0/02/025/18,2025,Canal (canaux) de satellite utilisé(s) pour les calculs d'indicateurs,18,SKINTK (océan uniquement),,,,,Operational,Original
bufr4/0/02/025/19-20,2025,Canal (canaux) de satellite utilisé(s) pour les calculs d'indicateurs,19-20,En réserve,,,,,Operational,Original
bufr4/0/02/025//5,2025,Canal (canaux) de satellite utilisé(s) pour les calculs d'indicateurs,,"Groupe 5 — Combinaison de canaux utilisés pour obtenir des températures moyennes pour les couches: 100 à 70 hPa, 70 à 50 hPa, 50 à 30 hPa, 30 à 10 hPa, 10 à 5 hPa, 5 à 2 hPa, 2 à 1 hPa, 1 à 0,4 hPa",,,,,Operational,Original
bufr4/0/02/025/21,2025,Canal (canaux) de satellite utilisé(s) pour les calculs d'indicateurs,21,HIRS*,,,(voir Note 2),47,Operational,Original
bufr4/0/02/025/22,2025,Canal (canaux) de satellite utilisé(s) pour les calculs d'indicateurs,22,SSU,,,,,Operational,Original
bufr4/0/02/025/23,2025,Canal (canaux) de satellite utilisé(s) pour les calculs d'indicateurs,23,"MSU (3, 4)",,,,,Operational,Original
bufr4/0/02/025/24,2025,Canal (canaux) de satellite utilisé(s) pour les calculs d'indicateurs,24,En réserve,,,,,Operational,Original
bufr4/0/02/025/All-25,2025,Canal (canaux) de satellite utilisé(s) pour les calculs d'indicateurs,All 25,Valeur manquante,,,,,Operational,Original
bufr4/0/02/030/0,2030,Méthode de mesure du courant,0,En réserve,,,,,Operational,Original
bufr4/0/02/030/1,2030,Méthode de mesure du courant,1,Profileur acoustique de courant Doppler,,,,,Operational,Original
bufr4/0/02/030/2,2030,Méthode de mesure du courant,2,GEK (électrocinétographe géomagnétique),,,,,Operational,Original
bufr4/0/02/030/3,2030,Méthode de mesure du courant,3,Direction et dérive du navire déterminées par des relevés effectués à intervalles de 3 à 6 heures,,,,,Operational,Original
bufr4/0/02/030/4,2030,Méthode de mesure du courant,4,"Direction et dérive du navire déterminées par des relevés effectués à intervalles de plus de 6 heures, mais de moins de 12 heures",,,,,Operational,Original
bufr4/0/02/030/5,2030,Méthode de mesure du courant,5,Dérive de la bouée,,,,,Operational,Original
bufr4/0/02/030/6,2030,Méthode de mesure du courant,6,Profileur acoustique de courant Doppler,,,,,Operational,Original
bufr4/0/02/030/7,2030,Méthode de mesure du courant,7,Valeur manquante,,,,,Operational,Original
bufr4/0/02/031/0,2031,Durée et heure de la mesure du courant,0,En réserve,,,,,Operational,Original
bufr4/0/02/031/1,2031,Durée et heure de la mesure du courant,1,Mesure instantanée,,,,,Operational,Original
bufr4/0/02/031/2,2031,Durée et heure de la mesure du courant,2,Valeur moyenne mesurée sur 3 min ou moins,La mesure a été faite entre H - 1 et H,,,,Operational,Original
bufr4/0/02/031/3,2031,Durée et heure de la mesure du courant,3,"Valeur moyenne mesurée sur plus de 3 min, mais pas au-delà de 6 min",La mesure a été faite entre H - 1 et H,,,,Operational,Original
bufr4/0/02/031/4,2031,Durée et heure de la mesure du courant,4,"Valeur moyenne mesurée sur plus de 6 min, mais pas au-delà de 12 min",La mesure a été faite entre H - 1 et H,,,,Operational,Original
bufr4/0/02/031/5,2031,Durée et heure de la mesure du courant,5,Mesure instantanée,,,,,Operational,Original
bufr4/0/02/031/6,2031,Durée et heure de la mesure du courant,6,Valeur moyenne mesurée sur 3 min ou moins,La mesure a été faite entre H - 2 et H - 1,,,,Operational,Original
bufr4/0/02/031/7,2031,Durée et heure de la mesure du courant,7,"Valeur moyenne mesurée sur plus de 3 min, mais pas au-delà de 6 min",La mesure a été faite entre H - 2 et H - 1,,,,Operational,Original
bufr4/0/02/031/8,2031,Durée et heure de la mesure du courant,8,"Valeur moyenne mesurée sur plus de 6 min, mais pas au-delà de 12 min",La mesure a été faite entre H - 2 et H - 1,,,,Operational,Original
bufr4/0/02/031/9,2031,Durée et heure de la mesure du courant,9,La méthode vectorielle ou la méthode Doppler d'établissement du profil du courant ne sont pas utilisées,,,,,Operational,Original
bufr4/0/02/031/10,2031,Durée et heure de la mesure du courant,10,En réserve,,,,,Operational,Original
bufr4/0/02/031/11,2031,Durée et heure de la mesure du courant,11,1 heure ou moins,,,,,Operational,Original
bufr4/0/02/031/12,2031,Durée et heure de la mesure du courant,12,"Plus de 1 heure, mais pas au-delà de 2 heures",,,,,Operational,Original
bufr4/0/02/031/13,2031,Durée et heure de la mesure du courant,13,"Plus de 2 heures, mais pas au-delà de 4 heures",,,,,Operational,Original
bufr4/0/02/031/14,2031,Durée et heure de la mesure du courant,14,"Plus de 4 heures, mais pas au-delà de 8 heures",,,,,Operational,Original
bufr4/0/02/031/15,2031,Durée et heure de la mesure du courant,15,"Plus de 8 heures, mais pas au-delà de 12 heures",,,,,Operational,Original
bufr4/0/02/031/16,2031,Durée et heure de la mesure du courant,16,"Plus de 12 heures, mais pas au-delà de 18 heures",,,,,Operational,Original
