Id,FXY,ElementName_fr,CodeFigure,EntryName_fr,EntryName_sub1_fr,EntryName_sub2_fr,Note_fr,noteIDs,Status,translated_by
bufr4/0/01/029/5,1029,Source des données sur le flux radiatif solaire en surface,5,NCEP,,,,,Operational,Original
bufr4/0/01/029/6,1029,Source des données sur le flux radiatif solaire en surface,6,Met Office du Royaume-Uni,,,,,Operational,Original
bufr4/0/01/029/7-30,1029,Source des données sur le flux radiatif solaire en surface,7-30,En réserve pour un usage futur,,,,,Operational,Original
bufr4/0/01/029/31,1029,Source des données sur le flux radiatif solaire en surface,31,Valeur manquante,,,,,Operational,Original
bufr4/0/01/031,1031,Identification du centre d'origine/de production (Voir la table de code commune C–1 dans la Partie C/c.),,,,,,,Operational,Original
bufr4/0/01/033,1033,Identification du centre d'origine/de production (Voir la table de code commune C–1 dans la Partie C/c.),,,,,,,Operational,Original
bufr4/0/01/034,1034,Identification du centre secondaire d'origine/de production (à définir par les centres proprement dits) (Voir la table de code commune C–12 dans la Partie C/c.),,,,,,,Operational,Original
bufr4/0/01/036/0-36000,1036,Organisme chargé de la mise en œuvre de la plate-forme d'observation (Les trois premiers chiffres représentent le code ISO du pays),0-36000,En réserve,,,,,Operational,Original
bufr4/0/01/036/36001,1036,Organisme chargé de la mise en œuvre de la plate-forme d'observation (Les trois premiers chiffres représentent le code ISO du pays),36001,"Australie, Bureau of Meteorology (BOM)",,,,,Operational,Original
bufr4/0/01/036/36002,1036,Organisme chargé de la mise en œuvre de la plate-forme d'observation (Les trois premiers chiffres représentent le code ISO du pays),36002,"Australie, Joint Australian Facility for Ocean Observing Systems (JAFOOS)",,,,,Operational,Original
bufr4/0/01/036/36003,1036,Organisme chargé de la mise en œuvre de la plate-forme d'observation (Les trois premiers chiffres représentent le code ISO du pays),36003,"Australie, the Commonwealth Scientific and Industrial Research Organization (CSIRO)",,,,,Operational,Original
bufr4/0/01/036/36004-124000,1036,Organisme chargé de la mise en œuvre de la plate-forme d'observation (Les trois premiers chiffres représentent le code ISO du pays),36004-124000,En réserve,,,,,Operational,Original
bufr4/0/01/036/124001,1036,Organisme chargé de la mise en œuvre de la plate-forme d'observation (Les trois premiers chiffres représentent le code ISO du pays),124001,"Canada, Marine Environmental Data Service (MEDS)",,,,,Operational,Original
bufr4/0/01/036/124002,1036,Organisme chargé de la mise en œuvre de la plate-forme d'observation (Les trois premiers chiffres représentent le code ISO du pays),124002,"Canada, Institute of Ocean Sciences (IOS)",,,,,Operational,Original
bufr4/0/01/036/124003-124172,1036,Organisme chargé de la mise en œuvre de la plate-forme d'observation (Les trois premiers chiffres représentent le code ISO du pays),124003-124172,En réserve,,,,,Operational,Original
bufr4/0/01/036/124173,1036,Organisme chargé de la mise en œuvre de la plate-forme d'observation (Les trois premiers chiffres représentent le code ISO du pays),124173,"Canada, Environnement Canada",,,,,Operational,Original
bufr4/0/01/036/124174,1036,Organisme chargé de la mise en œuvre de la plate-forme d'observation (Les trois premiers chiffres représentent le code ISO du pays),124174,"Canada, Ministère de la défense nationale",,,,,Operational,Original
bufr4/0/01/036/124175,1036,Organisme chargé de la mise en œuvre de la plate-forme d'observation (Les trois premiers chiffres représentent le code ISO du pays),124175,"Canada, Nav Canada",,,,,Operational,Original
bufr4/0/01/036/124176-156000,1036,Organisme chargé de la mise en œuvre de la plate-forme d'observation (Les trois premiers chiffres représentent le code ISO du pays),124176-156000,En réserve,,,,,Operational,Original
bufr4/0/01/036/156001,1036,Organisme chargé de la mise en œuvre de la plate-forme d'observation (Les trois premiers chiffres représentent le code ISO du pays),156001,"Chine, The State Oceanic Administration",,,,,Operational,Original
bufr4/0/01/036/156002,1036,Organisme chargé de la mise en œuvre de la plate-forme d'observation (Les trois premiers chiffres représentent le code ISO du pays),156002,"Chine, Second Institute of Oceanography, State Oceanic Administration",,,,,Operational,Original
bufr4/0/01/036/156003,1036,Organisme chargé de la mise en œuvre de la plate-forme d'observation (Les trois premiers chiffres représentent le code ISO du pays),156003,"Chine, Institute of Ocean Technology",,,,,Operational,Original
bufr4/0/01/036/156004-250000,1036,Organisme chargé de la mise en œuvre de la plate-forme d'observation (Les trois premiers chiffres représentent le code ISO du pays),156004-250000,En réserve,,,,,Operational,Original
bufr4/0/01/036/250001,1036,Organisme chargé de la mise en œuvre de la plate-forme d'observation (Les trois premiers chiffres représentent le code ISO du pays),250001,"France, Institut de recherche pour le développement (IRD)",,,,,Operational,Original
bufr4/0/01/036/250002,1036,Organisme chargé de la mise en œuvre de la plate-forme d'observation (Les trois premiers chiffres représentent le code ISO du pays),250002,"France, Institut français de recherche pour l'exploitation de la mer (IFREMER)",,,,,Operational,Original
bufr4/0/01/036/250003-276000,1036,Organisme chargé de la mise en œuvre de la plate-forme d'observation (Les trois premiers chiffres représentent le code ISO du pays),250003-276000,En réserve,,,,,Operational,Original
bufr4/0/01/036/276001,1036,Organisme chargé de la mise en œuvre de la plate-forme d'observation (Les trois premiers chiffres représentent le code ISO du pays),276001,"Allemagne, Bundesamt fuer Seeschiffahrt und Hydrographie (BSH)",,,,,Operational,Original
bufr4/0/01/036/276002,1036,Organisme chargé de la mise en œuvre de la plate-forme d'observation (Les trois premiers chiffres représentent le code ISO du pays),276002,"Allemagne, Institut fuer Meereskunde, Kiel",,,,,Operational,Original
bufr4/0/01/036/276003-356000,1036,Organisme chargé de la mise en œuvre de la plate-forme d'observation (Les trois premiers chiffres représentent le code ISO du pays),276003-356000,En réserve,,,,,Operational,Original
bufr4/0/01/036/356001,1036,Organisme chargé de la mise en œuvre de la plate-forme d'observation (Les trois premiers chiffres représentent le code ISO du pays),356001,"Inde, National Institute of Oceanography (NIO)",,,,,Operational,Original
bufr4/0/01/036/356002,1036,Organisme chargé de la mise en œuvre de la plate-forme d'observation (Les trois premiers chiffres représentent le code ISO du pays),356002,"Inde, National Institute for Ocean Technology (NIOT)",,,,,Operational,Original
bufr4/0/01/036/356003,1036,Organisme chargé de la mise en œuvre de la plate-forme d'observation (Les trois premiers chiffres représentent le code ISO du pays),356003,"Inde, National Centre for Ocean Information Service",,,,,Operational,Original
bufr4/0/01/036/356004-392000,1036,Organisme chargé de la mise en œuvre de la plate-forme d'observation (Les trois premiers chiffres représentent le code ISO du pays),356004-392000,En réserve,,,,,Operational,Original
bufr4/0/01/036/392001,1036,Organisme chargé de la mise en œuvre de la plate-forme d'observation (Les trois premiers chiffres représentent le code ISO du pays),392001,"Japon, Japan Meteorological Agency (JMA)",,,,,Operational,Original
bufr4/0/01/036/392002,1036,Organisme chargé de la mise en œuvre de la plate-forme d'observation (Les trois premiers chiffres représentent le code ISO du pays),392002,"Japon, Frontier Observational Research System for Global Change",,,,,Operational,Original
bufr4/0/01/036/392003,1036,Organisme chargé de la mise en œuvre de la plate-forme d'observation (Les trois premiers chiffres représentent le code ISO du pays),392003,"Japon, Japan Marine Science and Technology Centre (JAMSTEC)",,,,,Operational,Original
bufr4/0/01/036/392004-410000,1036,Organisme chargé de la mise en œuvre de la plate-forme d'observation (Les trois premiers chiffres représentent le code ISO du pays),392004-410000,En réserve,,,,,Operational,Original
bufr4/0/01/036/410001,1036,Organisme chargé de la mise en œuvre de la plate-forme d'observation (Les trois premiers chiffres représentent le code ISO du pays),410001,"République de Corée, Seoul National University",,,,,Operational,Original
bufr4/0/01/036/410002,1036,Organisme chargé de la mise en œuvre de la plate-forme d'observation (Les trois premiers chiffres représentent le code ISO du pays),410002,"République de Corée, Korea Ocean Research and Development Institute (KORDI)",,,,,Operational,Original
bufr4/0/01/036/410003,1036,Organisme chargé de la mise en œuvre de la plate-forme d'observation (Les trois premiers chiffres représentent le code ISO du pays),410003,"République de Corée, Meteorological Research Institute",,,,,Operational,Original
bufr4/0/01/036/410004-540000,1036,Organisme chargé de la mise en œuvre de la plate-forme d'observation (Les trois premiers chiffres représentent le code ISO du pays),410004-540000,En réserve,,,,,Operational,Original
bufr4/0/01/036/540001,1036,Organisme chargé de la mise en œuvre de la plate-forme d'observation (Les trois premiers chiffres représentent le code ISO du pays),540001,"Nouvelle-Calédonie, Institut de recherche pour le développement (IRD)",,,,,Operational,Original
bufr4/0/01/036/540002-554000,1036,Organisme chargé de la mise en œuvre de la plate-forme d'observation (Les trois premiers chiffres représentent le code ISO du pays),540002-554000,En réserve,,,,,Operational,Original
bufr4/0/01/036/554001,1036,Organisme chargé de la mise en œuvre de la plate-forme d'observation (Les trois premiers chiffres représentent le code ISO du pays),554001,"Nouvelle-Zélande, National Institute of Water and Atmospheric Research (NIWA)",,,,,Operational,Original
bufr4/0/01/036/554002-643000,1036,Organisme chargé de la mise en œuvre de la plate-forme d'observation (Les trois premiers chiffres représentent le code ISO du pays),554002-643000,En réserve,,,,,Operational,Original
bufr4/0/01/036/643001,1036,Organisme chargé de la mise en œuvre de la plate-forme d'observation (Les trois premiers chiffres représentent le code ISO du pays),643001,"Russie, State Oceanographic Institute of Roshydromet",,,,,Operational,Original
bufr4/0/01/036/643002,1036,Organisme chargé de la mise en œuvre de la plate-forme d'observation (Les trois premiers chiffres représentent le code ISO du pays),643002,"Russie, Federal Service for Hydrometeorology and Environmental Monitoring",,,,,Operational,Original
bufr4/0/01/036/643003-724000,1036,Organisme chargé de la mise en œuvre de la plate-forme d'observation (Les trois premiers chiffres représentent le code ISO du pays),643003-724000,En réserve,,,,,Operational,Original
bufr4/0/01/036/724001,1036,Organisme chargé de la mise en œuvre de la plate-forme d'observation (Les trois premiers chiffres représentent le code ISO du pays),724001,"Espagne, Instituto Español de Oceanografía",,,,,Operational,Original
bufr4/0/01/036/724002-826000,1036,Organisme chargé de la mise en œuvre de la plate-forme d'observation (Les trois premiers chiffres représentent le code ISO du pays),724002-826000,En réserve,,,,,Operational,Original
bufr4/0/01/036/826001,1036,Organisme chargé de la mise en œuvre de la plate-forme d'observation (Les trois premiers chiffres représentent le code ISO du pays),826001,"Royaume-Uni, Hydrographic Office",,,,,Operational,Original
bufr4/0/01/036/826002,1036,Organisme chargé de la mise en œuvre de la plate-forme d'observation (Les trois premiers chiffres représentent le code ISO du pays),826002,"Royaume-Uni, Southampton Oceanography Centre (SOC)",,,,,Operational,Original
bufr4/0/01/036/826003-840000,1036,Organisme chargé de la mise en œuvre de la plate-forme d'observation (Les trois premiers chiffres représentent le code ISO du pays),826003-840000,En réserve,,,,,Operational,Original
bufr4/0/01/036/840001,1036,Organisme chargé de la mise en œuvre de la plate-forme d'observation (Les trois premiers chiffres représentent le code ISO du pays),840001,"États-Unis, NOAA Atlantic Oceanographic and Meteorological Laboratories (AOML)",,,,,Operational,Original
bufr4/0/01/036/840002,1036,Organisme chargé de la mise en œuvre de la plate-forme d'observation (Les trois premiers chiffres représentent le code ISO du pays),840002,"États-Unis, NOAA Pacific Marine Environmental Laboratories (PMEL)",,,,,Operational,Original
bufr4/0/01/036/840003,1036,Organisme chargé de la mise en œuvre de la plate-forme d'observation (Les trois premiers chiffres représentent le code ISO du pays),840003,"États-Unis, Scripps Institution of Oceanography (SIO)",,,,,Operational,Original
bufr4/0/01/036/840004,1036,Organisme chargé de la mise en œuvre de la plate-forme d'observation (Les trois premiers chiffres représentent le code ISO du pays),840004,"États-Unis, Woods Hole Oceanographic Institution (WHOI)",,,,,Operational,Original
bufr4/0/01/036/840005,1036,Organisme chargé de la mise en œuvre de la plate-forme d'observation (Les trois premiers chiffres représentent le code ISO du pays),840005,"États-Unis, University of Washington",,,,,Operational,Original
bufr4/0/01/036/840006,1036,Organisme chargé de la mise en œuvre de la plate-forme d'observation (Les trois premiers chiffres représentent le code ISO du pays),840006,"États-Unis, Naval Oceanographic Office",,,,,Operational,Original
bufr4/0/01/036/840007-1048574,1036,Organisme chargé de la mise en œuvre de la plate-forme d'observation (Les trois premiers chiffres représentent le code ISO du pays),840007-1048574,En réserve,,,,,Operational,Original
bufr4/0/01/036/1048575,1036,Organisme chargé de la mise en œuvre de la plate-forme d'observation (Les trois premiers chiffres représentent le code ISO du pays),1048575,Valeur manquante,,,,,Operational,Original
bufr4/0/01/038/0,1038,Source des données sur la fraction de glace de mer,0,Aucun jeu de données sur les glaces de mer 1992),,,,,Operational,Original
bufr4/0/01/038/1,1038,Source des données sur la fraction de glace de mer,1,Produits SSM/I du NSIDC (Cavalieri et al. 1992),,,,,Operational,Original
bufr4/0/01/038/2,1038,Source des données sur la fraction de glace de mer,2,AMSR-E,,,,,Operational,Original
bufr4/0/01/038/3,1038,Source des données sur la fraction de glace de mer,3,CEPMMT,,,,,Operational,Original
bufr4/0/01/038/4,1038,Source des données sur la fraction de glace de mer,4,Masque de nuages du CMS (France) utilisé dans le cadre du projet Medspiration,,,,,Operational,Original
bufr4/0/01/038/5,1038,Source des données sur la fraction de glace de mer,5,SAF OSI d'EUMETSAT,,,,,Operational,Original
bufr4/0/01/038/6-30,1038,Source des données sur la fraction de glace de mer,6-30,En réserve pour un usage futur,,,,,Operational,Original
bufr4/0/01/038/31,1038,Source des données sur la fraction de glace de mer,31,Valeur manquante,,,,,Operational,Original
bufr4/0/01/044/0,1044,Application de production standard,0,En réserve,,,,,Operational,Original
bufr4/0/01/044/1,1044,Application de production standard,1,Association intégralement pondérée de contrôles individuels de la qualité,,,,,Operational,Original
bufr4/0/01/044/2,1044,Application de production standard,2,"Association pondérée de contrôles individuels, à l'exclusion de la comparaison de prévisions",,,,,Operational,Original
bufr4/0/01/044/3,1044,Application de production standard,3,Fonction de filtre récursif,,,,,Operational,Original
bufr4/0/01/044/4,1044,Application de production standard,4,Indice de qualité commun sans prévision,,,,,Operational,Original
bufr4/0/01/044/5,1044,Application de production standard,5,Indice de qualité sans prévision,,,,,Operational,Original
bufr4/0/01/044/6,1044,Application de production standard,6,Indice de qualité avec prévision,,,,,Operational,Original
bufr4/0/01/044/7,1044,Application de production standard,7,Erreur estimative en m/s convertie en degré de confiance (pourcentage),,,,,Operational,Original
bufr4/0/01/044/8-254,1044,Application de production standard,8-254,En réserve,,,,,Operational,Original
bufr4/0/01/044/255,1044,Application de production standard,255,Valeur manquante,,,,,Operational,Original
bufr4/0/01/052/0,1052,Indicateur d'identification de l'émetteur de la plate-forme,0,Primaire,,,,,Operational,Original
bufr4/0/01/052/1,1052,Indicateur d'identification de l'émetteur de la plate-forme,1,Secondaire,,,,,Operational,Original
bufr4/0/01/052/2,1052,Indicateur d'identification de l'émetteur de la plate-forme,2,En réserve,,,,,Operational,Original
bufr4/0/01/052/3,1052,Indicateur d'identification de l'émetteur de la plate-forme,3,Valeur manquante,,,,,Operational,Original
bufr4/0/01/090/0,1090,Technique d'établissement des perturbations initiales,0,Prévision moyenne à décalage,,,,,Operational,Original
bufr4/0/01/090/1,1090,Technique d'établissement des perturbations initiales,1,Méthode «d'élevage»,,,,,Operational,Original
bufr4/0/01/090/2,1090,Technique d'établissement des perturbations initiales,2,Vecteurs singuliers,,,,,Operational,Original
bufr4/0/01/090/3,1090,Technique d'établissement des perturbations initiales,3,Cycles d'analyses multiples,,,,,Operational,Original
bufr4/0/01/090/4-191,1090,Technique d'établissement des perturbations initiales,4-191,En réserve,,,,,Operational,Original
bufr4/0/01/090/192-254,1090,Technique d'établissement des perturbations initiales,192-254,En réserve pour un usage local,,,,,Operational,Original
bufr4/0/01/090/255,1090,Technique d'établissement des perturbations initiales,255,Valeur manquante,,,,,Operational,Original
bufr4/0/01/092/0,1092,Type de la prévision d'ensemble,0,Prévision de contrôle à haute résolution sans «perturbation»,,,,,Operational,Original
bufr4/0/01/092/1,1092,Type de la prévision d'ensemble,1,Prévision de contrôle à basse résolution sans «perturbation»,,,,,Operational,Original
bufr4/0/01/092/2,1092,Type de la prévision d'ensemble,2,Prévision avec «perturbation» négative,,,,,Operational,Original
bufr4/0/01/092/3,1092,Type de la prévision d'ensemble,3,Prévision avec «perturbation» positive,,,,,Operational,Original
bufr4/0/01/092/4-191,1092,Type de la prévision d'ensemble,4-191,En réserve,,,,,Operational,Original
bufr4/0/01/092/192-254,1092,Type de la prévision d'ensemble,192-254,En réserve pour un usage local,,,,,Operational,Original
bufr4/0/01/092/255,1092,Type de la prévision d'ensemble,255,Valeur manquante,,,,,Operational,Original
bufr4/0/01/101/0-99,1101,Indicateur d'identification d'État,0-99,En réserve,,,,,Operational,Original
bufr4/0/01/101/100,1101,Indicateur d'identification d'État,100,Algérie,,,,,Operational,Original
bufr4/0/01/101/101,1101,Indicateur d'identification d'État,101,Angola,,,,,Operational,Original
bufr4/0/01/101/102,1101,Indicateur d'identification d'État,102,Bénin,,,,,Operational,Original
bufr4/0/01/101/103,1101,Indicateur d'identification d'État,103,Botswana,,,,,Operational,Original
bufr4/0/01/101/104,1101,Indicateur d'identification d'État,104,Burkina Faso,,,,,Operational,Original
bufr4/0/01/101/105,1101,Indicateur d'identification d'État,105,Burundi,,,,,Operational,Original
bufr4/0/01/101/106,1101,Indicateur d'identification d'État,106,Cameroun,,,,,Operational,Original
bufr4/0/01/101/107,1101,Indicateur d'identification d'État,107,Cabo Verde,,,,,Operational,Original
bufr4/0/01/101/108,1101,Indicateur d'identification d'État,108,République centrafricaine,,,,,Operational,Original
bufr4/0/01/101/109,1101,Indicateur d'identification d'État,109,Tchad,,,,,Operational,Original
bufr4/0/01/101/110,1101,Indicateur d'identification d'État,110,Comores,,,,,Operational,Original
bufr4/0/01/101/111,1101,Indicateur d'identification d'État,111,Congo,,,,,Operational,Original
bufr4/0/01/101/112,1101,Indicateur d'identification d'État,112,Côte d'Ivoire,,,,,Operational,Original
bufr4/0/01/101/113,1101,Indicateur d'identification d'État,113,République démocratique du Congo,,,,,Operational,Original
bufr4/0/01/101/114,1101,Indicateur d'identification d'État,114,Djibouti,,,,,Operational,Original
bufr4/0/01/101/115,1101,Indicateur d'identification d'État,115,Égypte,,,,,Operational,Original
bufr4/0/01/101/116,1101,Indicateur d'identification d'État,116,Érythrée,,,,,Operational,Original
bufr4/0/01/101/117,1101,Indicateur d'identification d'État,117,Éthiopie,,,,,Operational,Original
bufr4/0/01/101/118,1101,Indicateur d'identification d'État,118,France (CR I),,,,,Operational,Original
bufr4/0/01/101/119,1101,Indicateur d'identification d'État,119,Gabon,,,,,Operational,Original
bufr4/0/01/101/120,1101,Indicateur d'identification d'État,120,Gambie,,,,,Operational,Original
bufr4/0/01/101/121,1101,Indicateur d'identification d'État,121,Ghana,,,,,Operational,Original
bufr4/0/01/101/122,1101,Indicateur d'identification d'État,122,Guinée,,,,,Operational,Original
bufr4/0/01/101/123,1101,Indicateur d'identification d'État,123,Guinée-Bissau,,,,,Operational,Original
bufr4/0/01/101/124,1101,Indicateur d'identification d'État,124,Kenya,,,,,Operational,Original
bufr4/0/01/101/125,1101,Indicateur d'identification d'État,125,Lesotho,,,,,Operational,Original
bufr4/0/01/101/126,1101,Indicateur d'identification d'État,126,Libéria,,,,,Operational,Original
bufr4/0/01/101/127,1101,Indicateur d'identification d'État,127,Libye,,,,,Operational,Original
bufr4/0/01/101/128,1101,Indicateur d'identification d'État,128,Madagascar,,,,,Operational,Original
bufr4/0/01/101/129,1101,Indicateur d'identification d'État,129,Malawi,,,,,Operational,Original
bufr4/0/01/101/130,1101,Indicateur d'identification d'État,130,Mali,,,,,Operational,Original
bufr4/0/01/101/131,1101,Indicateur d'identification d'État,131,Mauritanie,,,,,Operational,Original
bufr4/0/01/101/132,1101,Indicateur d'identification d'État,132,Maurice,,,,,Operational,Original
bufr4/0/01/101/133,1101,Indicateur d'identification d'État,133,Maroc,,,,,Operational,Original
bufr4/0/01/101/134,1101,Indicateur d'identification d'État,134,Mozambique,,,,,Operational,Original
bufr4/0/01/101/135,1101,Indicateur d'identification d'État,135,Namibie,,,,,Operational,Original
bufr4/0/01/101/136,1101,Indicateur d'identification d'État,136,Niger,,,,,Operational,Original
bufr4/0/01/101/137,1101,Indicateur d'identification d'État,137,Nigéria,,,,,Operational,Original
bufr4/0/01/101/138,1101,Indicateur d'identification d'État,138,Portugal (CR I),,,,,Operational,Original
bufr4/0/01/101/139,1101,Indicateur d'identification d'État,139,Rwanda,,,,,Operational,Original
bufr4/0/01/101/140,1101,Indicateur d'identification d'État,140,Sao Tomé-et-Principe,,,,,Operational,Original
bufr4/0/01/101/141,1101,Indicateur d'identification d'État,141,Sénégal,,,,,Operational,Original
bufr4/0/01/101/142,1101,Indicateur d'identification d'État,142,Seychelles,,,,,Operational,Original
bufr4/0/01/101/143,1101,Indicateur d'identification d'État,143,Sierra Leone,,,,,Operational,Original
bufr4/0/01/101/144,1101,Indicateur d'identification d'État,144,Somalie,,,,,Operational,Original
bufr4/0/01/101/145,1101,Indicateur d'identification d'État,145,Afrique du Sud,,,,,Operational,Original
bufr4/0/01/101/146,1101,Indicateur d'identification d'État,146,Espagne (CR I),,,,,Operational,Original
bufr4/0/01/101/147,1101,Indicateur d'identification d'État,147,Soudan,,,,,Operational,Original
bufr4/0/01/101/148,1101,Indicateur d'identification d'État,148,Eswatini,,,,,Operational,Original
bufr4/0/01/101/149,1101,Indicateur d'identification d'État,149,Togo,,,,,Operational,Original
bufr4/0/01/101/150,1101,Indicateur d'identification d'État,150,Tunisie,,,,,Operational,Original
bufr4/0/01/101/151,1101,Indicateur d'identification d'État,151,Ouganda,,,,,Operational,Original
bufr4/0/01/101/152,1101,Indicateur d'identification d'État,152,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord (CR I),,,,,Operational,Original
bufr4/0/01/101/153,1101,Indicateur d'identification d'État,153,République-Unie de Tanzanie,,,,,Operational,Original
bufr4/0/01/101/154,1101,Indicateur d'identification d'État,154,Zambie,,,,,Operational,Original
bufr4/0/01/101/155,1101,Indicateur d'identification d'État,155,Zimbabwe,,,,,Operational,Original
bufr4/0/01/101/156-199,1101,Indicateur d'identification d'État,156-199,En réserve pour la Région I (Afrique),,,,,Operational,Original
bufr4/0/01/101/200,1101,Indicateur d'identification d'État,200,Afghanistan,,,,,Operational,Original
bufr4/0/01/101/201,1101,Indicateur d'identification d'État,201,Bahreïn,,,,,Operational,Original
bufr4/0/01/101/202,1101,Indicateur d'identification d'État,202,Bangladesh,,,,,Operational,Original
bufr4/0/01/101/203,1101,Indicateur d'identification d'État,203,Bhoutan,,,,,Operational,Original
bufr4/0/01/101/204,1101,Indicateur d'identification d'État,204,Cambodge,,,,,Operational,Original
bufr4/0/01/101/205,1101,Indicateur d'identification d'État,205,Chine,,,,,Operational,Original
bufr4/0/01/101/206,1101,Indicateur d'identification d'État,206,République populaire démocratique de Corée,,,,,Operational,Original
bufr4/0/01/101/207,1101,Indicateur d'identification d'État,207,"Hong Kong, Chine",,,,,Operational,Original
bufr4/0/01/101/208,1101,Indicateur d'identification d'État,208,Inde,,,,,Operational,Original
bufr4/0/01/101/209,1101,Indicateur d'identification d'État,209,"Iran, République islamique d'",,,,,Operational,Original
bufr4/0/01/101/210,1101,Indicateur d'identification d'État,210,Iraq,,,,,Operational,Original
bufr4/0/01/101/211,1101,Indicateur d'identification d'État,211,Japon,,,,,Operational,Original
bufr4/0/01/101/212,1101,Indicateur d'identification d'État,212,Kazakhstan,,,,,Operational,Original
bufr4/0/01/101/213,1101,Indicateur d'identification d'État,213,Koweït,,,,,Operational,Original
bufr4/0/01/101/214,1101,Indicateur d'identification d'État,214,Kirghizistan,,,,,Operational,Original
bufr4/0/01/101/215,1101,Indicateur d'identification d'État,215,République démocratique populaire lao,,,,,Operational,Original
bufr4/0/01/101/216,1101,Indicateur d'identification d'État,216,"Macao, Chine",,,,,Operational,Original
bufr4/0/01/101/217,1101,Indicateur d'identification d'État,217,Maldives,,,,,Operational,Original
bufr4/0/01/101/218,1101,Indicateur d'identification d'État,218,Mongolie,,,,,Operational,Original
bufr4/0/01/101/219,1101,Indicateur d'identification d'État,219,Myanmar,,,,,Operational,Original
bufr4/0/01/101/220,1101,Indicateur d'identification d'État,220,Népal,,,,,Operational,Original
bufr4/0/01/101/221,1101,Indicateur d'identification d'État,221,Oman,,,,,Operational,Original
bufr4/0/01/101/222,1101,Indicateur d'identification d'État,222,Pakistan,,,,,Operational,Original
bufr4/0/01/101/223,1101,Indicateur d'identification d'État,223,Qatar,,,,,Operational,Original
