Id,Category,CategoryOfSequences_fr,FXY1,Title_fr,SubTitle_fr,FXY2,ElementName_fr,ElementDescription_fr,Note_fr,noteIDs,Status,translated_by
bufr4/3/06/012/1/002007,06,Séquences météorologiques ou océanographiques communes,306012,"(Séquence pour la représentation du type de capteur, de la caractéristique du capteur et du mode de fonctionnement)",,002007,Type de capteur pour les instruments de mesure de la hauteur d’eau,,,,Operational,Original
bufr4/3/06/012/1/008015,06,Séquences météorologiques ou océanographiques communes,306012,"(Séquence pour la représentation du type de capteur, de la caractéristique du capteur et du mode de fonctionnement)",,008015,Caractéristique du capteur,,,,Operational,Original
bufr4/3/06/012/1/008032,06,Séquences météorologiques ou océanographiques communes,306012,"(Séquence pour la représentation du type de capteur, de la caractéristique du capteur et du mode de fonctionnement)",,008032,Mode de fonctionnement,,,,Operational,Original
bufr4/3/06/012/1/306029,06,Séquences météorologiques ou océanographiques communes,306012,"(Séquence pour la représentation du type de capteur, de la caractéristique du capteur et du mode de fonctionnement)",,306029,Séquence pour la représentation des informations d’échantillonnage provenant du tsunamimètre relatives aux hauteurs de la colonne d’eau dans les séries chronologiques,,,,Operational,Original
bufr4/3/06/013/1/306012,06,Séquences météorologiques ou océanographiques communes,306013,(Séquence pour la représentation du niveau et de la hauteur résiduelle de la mer dans les séries chronologiques),,306012,"Séquence pour la représentation du type de capteur, de la caractéristique du capteur et du mode de fonctionnement",,,,Operational,Original
bufr4/3/06/013/1/301011,06,Séquences météorologiques ou océanographiques communes,306013,(Séquence pour la représentation du niveau et de la hauteur résiduelle de la mer dans les séries chronologiques),,301011,"Année, mois, jour",Date de référence pour les séries chronologiques,,,Operational,Original
bufr4/3/06/013/1/301013,06,Séquences météorologiques ou océanographiques communes,306013,(Séquence pour la représentation du niveau et de la hauteur résiduelle de la mer dans les séries chronologiques),,301013,"Heure, minute, seconde",Heure de référence pour les séries chronologiques,,,Operational,Original
bufr4/3/06/013/1/022120,06,Séquences météorologiques ou océanographiques communes,306013,(Séquence pour la représentation du niveau et de la hauteur résiduelle de la mer dans les séries chronologiques),,022120,Vérification automatique du niveau d’eau à la station d’observation des marées,,,,Operational,Original
bufr4/3/06/013/1/022121,06,Séquences météorologiques ou océanographiques communes,306013,(Séquence pour la représentation du niveau et de la hauteur résiduelle de la mer dans les séries chronologiques),,022121,Vérification manuelle du niveau d’eau à la station d’observation des marées,,,,Operational,Original
bufr4/3/06/013/1/004015,06,Séquences météorologiques ou océanographiques communes,306013,(Séquence pour la représentation du niveau et de la hauteur résiduelle de la mer dans les séries chronologiques),,004015,Incrément temporel,Ajouté pour réinitialiser l’heure de référence (à suivre),,,Operational,Original
bufr4/3/06/013/1/004065,06,Séquences météorologiques ou océanographiques communes,306013,,,004065,Incrément de courte durée,Ajouté à chaque valeur dans les séries chronologiques,,,Operational,Original
bufr4/3/06/013/1/102000,06,Séquences météorologiques ou océanographiques communes,306013,,,102000,Répétition différée de 2 descripteurs,,,,Operational,Original
bufr4/3/06/013/1/031001,06,Séquences météorologiques ou océanographiques communes,306013,,,031001,Facteur de répétition différée du descripteur,,,,Operational,Original
bufr4/3/06/013/1/022038,06,Séquences météorologiques ou océanographiques communes,306013,,,022038,Hauteur des marées par rapport au zéro local des cartes,,,,Operational,Original
bufr4/3/06/013/1/022040,06,Séquences météorologiques ou océanographiques communes,306013,,,022040,Hauteur résiduelle météorologique des marées,,,,Operational,Original
bufr4/3/06/014/1/306012,06,Séquences météorologiques ou océanographiques communes,306014,(montée ou retrait des eaux),,306012,"Séquence pour la représentation du type de capteur, de la caractéristique du capteur et du mode de fonctionnement",,,,Operational,Original
bufr4/3/06/014/1/301011,06,Séquences météorologiques ou océanographiques communes,306014,(montée ou retrait des eaux),,301011,"Année, mois, jour",Date de référence pour les séries chronologiques,,,Operational,Original
bufr4/3/06/014/1/301013,06,Séquences météorologiques ou océanographiques communes,306014,(montée ou retrait des eaux),,301013,"Heure, minute, seconde",Heure de référence pour les séries chronologiques,,,Operational,Original
bufr4/3/06/014/1/022120,06,Séquences météorologiques ou océanographiques communes,306014,(montée ou retrait des eaux),,022120,Vérification automatique du niveau d’eau à la station d’observation des marées,,,,Operational,Original
bufr4/3/06/014/1/022121,06,Séquences météorologiques ou océanographiques communes,306014,(montée ou retrait des eaux),,022121,Vérification manuelle du niveau d’eau à la station d’observation des marées,,,,Operational,Original
bufr4/3/06/014/1/004015,06,Séquences météorologiques ou océanographiques communes,306014,(montée ou retrait des eaux),,004015,Incrément temporel,Ajouté pour réinitialiser l’heure de référence,,,Operational,Original
bufr4/3/06/014/1/004065,06,Séquences météorologiques ou océanographiques communes,306014,(montée ou retrait des eaux),,004065,Incrément de courte durée,Ajouté à chaque valeur dans les séries chronologiques,,,Operational,Original
bufr4/3/06/014/1/101000,06,Séquences météorologiques ou océanographiques communes,306014,(montée ou retrait des eaux),,101000,Répétition différée de 1 descripteur,,,,Operational,Original
bufr4/3/06/014/1/031001,06,Séquences météorologiques ou océanographiques communes,306014,(montée ou retrait des eaux),,031001,Facteur de répétition différée du descripteur,,,,Operational,Original
bufr4/3/06/014/1/022038,06,Séquences météorologiques ou océanographiques communes,306014,(montée ou retrait des eaux),,022038,Hauteur des marées par rapport au zéro local des cartes,,,,Operational,Original
bufr4/3/06/016/1/301011,06,Séquences météorologiques ou océanographiques communes,306016,(Séquence pour la représentation des données météorologiques auxiliaires en relation avec les données du niveau d’eau),,301011,"Année, mois, jour",Date de référence pour les séries chronologiques,,,Operational,Original
bufr4/3/06/016/1/301013,06,Séquences météorologiques ou océanographiques communes,306016,(Séquence pour la représentation des données météorologiques auxiliaires en relation avec les données du niveau d’eau),,301013,"Heure, minute, seconde I. 2 – Table D/06 BUFR — 3",Heure de référence pour les séries chronologiques (à suivre),,,Operational,Original
bufr4/3/06/016/1/010004,06,Séquences météorologiques ou océanographiques communes,306016,,,010004,Pression,Au niveau de la station,,,Operational,Original
bufr4/3/06/016/1/010051,06,Séquences météorologiques ou océanographiques communes,306016,,,010051,Pression ramenée au niveau moyen de la mer,,,,Operational,Original
bufr4/3/06/016/1/302032,06,Séquences météorologiques ou océanographiques communes,306016,,,302032,Données sur la température et l’humidité,,,,Operational,Original
bufr4/3/06/016/1/007032,06,Séquences météorologiques ou océanographiques communes,306016,,,007032,Hauteur du capteur au-dessus du sol (ou du pont sur une plate-forme marine),,,,Operational,Original
bufr4/3/06/016/1/002002,06,Séquences météorologiques ou océanographiques communes,306016,,,002002,Type d’instrument pour la mesure du vent,,,,Operational,Original
bufr4/3/06/016/1/008021,06,Séquences météorologiques ou océanographiques communes,306016,,,008021,Caractéristique temporelle,= 2 Moyenne sur une certaine période,,,Operational,Original
bufr4/3/06/016/1/004025,06,Séquences météorologiques ou océanographiques communes,306016,,,004025,Période ou décalage dans le temps,"Ex. = 1 pour 1 minute, = 10 pour 10 minutes",,,Operational,Original
bufr4/3/06/016/1/011001,06,Séquences météorologiques ou océanographiques communes,306016,,,011001,Direction du vent,,,,Operational,Original
bufr4/3/06/016/1/011002,06,Séquences météorologiques ou océanographiques communes,306016,,,011002,Vitesse du vent,,,,Operational,Original
bufr4/3/06/016/2/004025,06,Séquences météorologiques ou océanographiques communes,306016,,,004025,Période ou décalage dans le temps,En minutes,,,Operational,Original
bufr4/3/06/016/1/011043,06,Séquences météorologiques ou océanographiques communes,306016,,,011043,Direction de la rafale maximale,,,,Operational,Original
bufr4/3/06/016/1/011041,06,Séquences météorologiques ou océanographiques communes,306016,,,011041,Vitesse de la rafale maximale,,,,Operational,Original
bufr4/3/06/016/1/025026,06,Séquences météorologiques ou océanographiques communes,306016,,,025026,Tension de la batterie (grande portée),Tension de la batterie de la station météorologique automatique,,,Operational,Original
bufr4/3/06/016/1/012060,06,Séquences météorologiques ou océanographiques communes,306016,,,012060,Température à l’intérieur de la station météorologique automatique,,,,Operational,Original
bufr4/3/06/017/1/002032,06,Séquences météorologiques ou océanographiques communes,306017,(Profil de la température sous la surface (exactitude/précision élevée) avec indicateurs de qualité),,002032,Indicateur de numérisation,= 0 Profondeurs des capteurs à poste fixe,,,Operational,Original
bufr4/3/06/017/1/008034,06,Séquences météorologiques ou océanographiques communes,306017,(Profil de la température sous la surface (exactitude/précision élevée) avec indicateurs de qualité),,008034,Indicateur de la mesure de la température ou de la salinité,,,,Operational,Original
bufr4/3/06/017/1/106000,06,Séquences météorologiques ou océanographiques communes,306017,(Profil de la température sous la surface (exactitude/précision élevée) avec indicateurs de qualité),,106000,Répétition différée de 6 descripteurs,,,,Operational,Original
bufr4/3/06/017/1/031002,06,Séquences météorologiques ou océanographiques communes,306017,(Profil de la température sous la surface (exactitude/précision élevée) avec indicateurs de qualité),,031002,Facteur élargi de répétition différée du descripteur,Nombre de profondeurs,,,Operational,Original
bufr4/3/06/017/1/007065,06,Séquences météorologiques ou océanographiques communes,306017,(Profil de la température sous la surface (exactitude/précision élevée) avec indicateurs de qualité),,007065,Pression hydrostatique,En Pa,,,Operational,Original
bufr4/3/06/017/1/008080,06,Séquences météorologiques ou océanographiques communes,306017,(Profil de la température sous la surface (exactitude/précision élevée) avec indicateurs de qualité),,008080,Identificateur de l’indicateur de qualité pour le GTSPP,,,,Operational,Original
bufr4/3/06/017/1/033050,06,Séquences météorologiques ou océanographiques communes,306017,(Profil de la température sous la surface (exactitude/précision élevée) avec indicateurs de qualité),,033050,Indicateur de qualité global pour le GTSPP,,,,Operational,Original
bufr4/3/06/017/1/022045,06,Séquences météorologiques ou océanographiques communes,306017,(Profil de la température sous la surface (exactitude/précision élevée) avec indicateurs de qualité),,022045,Température de la mer/de l’eau,En K à 3 décimales près,,,Operational,Original
bufr4/3/06/017/2/008080,06,Séquences météorologiques ou océanographiques communes,306017,(Profil de la température sous la surface (exactitude/précision élevée) avec indicateurs de qualité),,008080,Identificateur de l’indicateur de qualité pour le GTSPP,,,,Operational,Original
bufr4/3/06/017/2/033050,06,Séquences météorologiques ou océanographiques communes,306017,(Profil de la température sous la surface (exactitude/précision élevée) avec indicateurs de qualité),,033050,Indicateur de qualité global pour le GTSPP,,,,Operational,Original
bufr4/3/06/017/2/008034,06,Séquences météorologiques ou océanographiques communes,306017,(Profil de la température sous la surface (exactitude/précision élevée) avec indicateurs de qualité),,008034,Indicateur de la mesure de la température ou de la salinité,Mis à valeur manquante (annuler) (à suivre),,,Operational,Original
bufr4/3/06/018/1/002032,06,Séquences météorologiques ou océanographiques communes,306018,(Profil de la température sous la surface (exactitude/précision élevée) avec indicateurs de qualité),,002032,Indicateur de numérisation,= 0 Profondeurs des capteurs à poste fixe,,,Operational,Original
bufr4/3/06/018/1/008034,06,Séquences météorologiques ou océanographiques communes,306018,(Profil de la température sous la surface (exactitude/précision élevée) avec indicateurs de qualité),,008034,Indicateur de la mesure de la température ou de la salinité,,,,Operational,Original
bufr4/3/06/018/1/109000,06,Séquences météorologiques ou océanographiques communes,306018,(Profil de la température sous la surface (exactitude/précision élevée) avec indicateurs de qualité),,109000,Répétition différée de 9 descripteurs,,,,Operational,Original
bufr4/3/06/018/1/031002,06,Séquences météorologiques ou océanographiques communes,306018,(Profil de la température sous la surface (exactitude/précision élevée) avec indicateurs de qualité),,031002,Facteur élargi de répétition différée du descripteur,Nombre de profondeurs,,,Operational,Original
bufr4/3/06/018/1/007065,06,Séquences météorologiques ou océanographiques communes,306018,(Profil de la température sous la surface (exactitude/précision élevée) avec indicateurs de qualité),,007065,Pression hydrostatique,En Pa,,,Operational,Original
bufr4/3/06/018/1/008080,06,Séquences météorologiques ou océanographiques communes,306018,(Profil de la température sous la surface (exactitude/précision élevée) avec indicateurs de qualité),,008080,Identificateur de l’indicateur de qualité pour le GTSPP,,,,Operational,Original
bufr4/3/06/018/1/033050,06,Séquences météorologiques ou océanographiques communes,306018,(Profil de la température sous la surface (exactitude/précision élevée) avec indicateurs de qualité),,033050,Indicateur de qualité global pour le GTSPP,,,,Operational,Original
bufr4/3/06/018/1/022045,06,Séquences météorologiques ou océanographiques communes,306018,(Profil de la température sous la surface (exactitude/précision élevée) avec indicateurs de qualité),,022045,Température de la mer/de l’eau,En K à 3 décimales près,,,Operational,Original
bufr4/3/06/018/2/008080,06,Séquences météorologiques ou océanographiques communes,306018,(Profil de la température sous la surface (exactitude/précision élevée) avec indicateurs de qualité),,008080,Identificateur de l’indicateur de qualité pour le GTSPP,,,,Operational,Original
bufr4/3/06/018/2/033050,06,Séquences météorologiques ou océanographiques communes,306018,(Profil de la température sous la surface (exactitude/précision élevée) avec indicateurs de qualité),,033050,Indicateur de qualité global pour le GTSPP,,,,Operational,Original
bufr4/3/06/018/1/022064,06,Séquences météorologiques ou océanographiques communes,306018,(Profil de la température sous la surface (exactitude/précision élevée) avec indicateurs de qualité),,022064,Salinité,,,,Operational,Original
bufr4/3/06/018/3/008080,06,Séquences météorologiques ou océanographiques communes,306018,(Profil de la température sous la surface (exactitude/précision élevée) avec indicateurs de qualité),,008080,Identificateur de l’indicateur de qualité pour le GTSPP,,,,Operational,Original
bufr4/3/06/018/3/033050,06,Séquences météorologiques ou océanographiques communes,306018,(Profil de la température sous la surface (exactitude/précision élevée) avec indicateurs de qualité),,033050,Indicateur de qualité global pour le GTSPP,,,,Operational,Original
bufr4/3/06/018/2/008034,06,Séquences météorologiques ou océanographiques communes,306018,(Profil de la température sous la surface (exactitude/précision élevée) avec indicateurs de qualité),,008034,Indicateur de la mesure de la température ou de la salinité,Mis à valeur manquante (annuler),,,Operational,Original
bufr4/3/06/019/1/001075,06,Séquences météorologiques ou océanographiques communes,306019,"(Identification du message sur les marées, vérification du niveau d’eau, incrément temporel)",,001075,Identification de la station d’observation des Alphanumérique marées,,,,Operational,Original
bufr4/3/06/019/1/301011,06,Séquences météorologiques ou océanographiques communes,306019,"(Identification du message sur les marées, vérification du niveau d’eau, incrément temporel)",,301011,"Année, mois, jour",,,,Operational,Original
bufr4/3/06/019/1/301012,06,Séquences météorologiques ou océanographiques communes,306019,"(Identification du message sur les marées, vérification du niveau d’eau, incrément temporel)",,301012,"Heure, minute",,,,Operational,Original
bufr4/3/06/019/1/022042,06,Séquences météorologiques ou océanographiques communes,306019,"(Identification du message sur les marées, vérification du niveau d’eau, incrément temporel)",,022042,Température de la mer/de l’eau,,,,Operational,Original
bufr4/3/06/019/1/022120,06,Séquences météorologiques ou océanographiques communes,306019,"(Identification du message sur les marées, vérification du niveau d’eau, incrément temporel)",,022120,Vérification automatique du niveau d’eau à la station d’observation des marées,,,,Operational,Original
bufr4/3/06/019/1/022121,06,Séquences météorologiques ou océanographiques communes,306019,"(Identification du message sur les marées, vérification du niveau d’eau, incrément temporel)",,022121,Vérification manuelle du niveau d’eau à la station d’observation des marées,,,,Operational,Original
bufr4/3/06/019/1/004015,06,Séquences météorologiques ou océanographiques communes,306019,"(Identification du message sur les marées, vérification du niveau d’eau, incrément temporel)",,004015,Incrément temporel (voir note 1),Minutes,,,Operational,Original
bufr4/3/06/019/1/004065,06,Séquences météorologiques ou océanographiques communes,306019,"(Identification du message sur les marées, vérification du niveau d’eau, incrément temporel)",,004065,Incrément de courte durée,,,,Operational,Original
bufr4/3/06/020/1/001075,06,Séquences météorologiques ou océanographiques communes,306020,"(Identification du message sur les marées, vérification du niveau d’eau, période ou décalage dans le temps, incrément temporel) (voir note 2)",,001075,Identification de la station d’observation des Alphanumérique marées,,,,Operational,Original
bufr4/3/06/020/1/301011,06,Séquences météorologiques ou océanographiques communes,306020,"(Identification du message sur les marées, vérification du niveau d’eau, période ou décalage dans le temps, incrément temporel) (voir note 2)",,301011,"Année, mois, jour",,,,Operational,Original
bufr4/3/06/020/1/301012,06,Séquences météorologiques ou océanographiques communes,306020,"(Identification du message sur les marées, vérification du niveau d’eau, période ou décalage dans le temps, incrément temporel) (voir note 2)",,301012,"Heure, minute",,,,Operational,Original
bufr4/3/06/020/1/022042,06,Séquences météorologiques ou océanographiques communes,306020,"(Identification du message sur les marées, vérification du niveau d’eau, période ou décalage dans le temps, incrément temporel) (voir note 2)",,022042,Température de la mer/de l’eau I. 2 – Table D/06 BUFR — 5,(à suivre),,,Operational,Original
bufr4/3/06/020/1/022120,06,Séquences météorologiques ou océanographiques communes,306020,,,022120,Vérification automatique du niveau d’eau à la station d’observation des marées,,,,Operational,Original
bufr4/3/06/020/1/022121,06,Séquences météorologiques ou océanographiques communes,306020,,,022121,Vérification manuelle du niveau d’eau à la station d’observation des marées,,,,Operational,Original
bufr4/3/06/020/1/004075,06,Séquences météorologiques ou océanographiques communes,306020,,,004075,Période ou décalage dans le temps de courte durée,,,,Operational,Original
bufr4/3/06/020/1/004065,06,Séquences météorologiques ou océanographiques communes,306020,,,004065,Incrément de courte durée,,,,Operational,Original
bufr4/3/06/021/1/001075,06,Séquences météorologiques ou océanographiques communes,306021,(Paramètres météorologiques de la station d’observation des marées),,001075,Identification de la station d’observation des Alphanumérique marées,,,,Operational,Original
bufr4/3/06/021/1/301011,06,Séquences météorologiques ou océanographiques communes,306021,(Paramètres météorologiques de la station d’observation des marées),,301011,"Année, mois, jour",,,,Operational,Original
bufr4/3/06/021/1/301012,06,Séquences météorologiques ou océanographiques communes,306021,(Paramètres météorologiques de la station d’observation des marées),,301012,"Heure, minute",,,,Operational,Original
bufr4/3/06/021/1/022122,06,Séquences météorologiques ou océanographiques communes,306021,(Paramètres météorologiques de la station d’observation des marées),,022122,Vérification automatique des données météorologiques à la station d’observation des marées,,,,Operational,Original
bufr4/3/06/021/1/022123,06,Séquences météorologiques ou océanographiques communes,306021,(Paramètres météorologiques de la station d’observation des marées),,022123,Vérification manuelle des données météorologiques à la station d’observation des marées,,,,Operational,Original
bufr4/3/06/021/1/012001,06,Séquences météorologiques ou océanographiques communes,306021,(Paramètres météorologiques de la station d’observation des marées),,012001,Température/température de l’air,,,,Operational,Original
bufr4/3/06/021/1/303002,06,Séquences météorologiques ou océanographiques communes,306021,(Paramètres météorologiques de la station d’observation des marées),,303002,Vent au niveau de pression,,,,Operational,Original
bufr4/3/06/022/1/001075,06,Séquences météorologiques ou océanographiques communes,306022,(Hauteur des marées),,001075,Identification de la station d’observation des marées,,,,Operational,Original
bufr4/3/06/022/1/301011,06,Séquences météorologiques ou océanographiques communes,306022,(Hauteur des marées),,301011,"Année, mois, jour",,,,Operational,Original
bufr4/3/06/022/1/301012,06,Séquences météorologiques ou océanographiques communes,306022,(Hauteur des marées),,301012,"Heure, minute",,,,Operational,Original
bufr4/3/06/022/1/022038,06,Séquences météorologiques ou océanographiques communes,306022,(Hauteur des marées),,022038,Hauteur de marée par rapport aux zéros hydrographiques locaux,,,,Operational,Original
bufr4/3/06/022/1/022039,06,Séquences météorologiques ou océanographiques communes,306022,(Hauteur des marées),,022039,Hauteur de marée résiduelle météorologique,,,,Operational,Original
bufr4/3/06/023/1/001015,06,Séquences météorologiques ou océanographiques communes,306023,(montée ou retrait des eaux),,001015,Nom de la station ou du site,,,,Operational,Original
bufr4/3/06/023/1/301023,06,Séquences météorologiques ou océanographiques communes,306023,(montée ou retrait des eaux),,301023,Latitude/longitude (faible précision),,,,Operational,Original
bufr4/3/06/023/1/301011,06,Séquences météorologiques ou océanographiques communes,306023,(montée ou retrait des eaux),,301011,"Année, mois, jour",,,,Operational,Original
bufr4/3/06/023/1/301012,06,Séquences météorologiques ou océanographiques communes,306023,(montée ou retrait des eaux),,301012,"Heure, minute",,,,Operational,Original
bufr4/3/06/023/1/022038,06,Séquences météorologiques ou océanographiques communes,306023,(montée ou retrait des eaux),,022038,Hauteur de marée par rapport aux zéros hydrographiques locaux,,,,Operational,Original
bufr4/3/06/023/1/022039,06,Séquences météorologiques ou océanographiques communes,306023,(montée ou retrait des eaux),,022039,Hauteur de marée résiduelle météorologique,,,,Operational,Original
bufr4/3/06/023/1/022120,06,Séquences météorologiques ou océanographiques communes,306023,(montée ou retrait des eaux),,022120,Vérification automatique du niveau d’eau à la station d’observation des marées,,,,Operational,Original
bufr4/3/06/023/1/022121,06,Séquences météorologiques ou océanographiques communes,306023,(montée ou retrait des eaux),,022121,Vérification manuelle du niveau d’eau à la station d’observation des marées (Série sur la hauteur des marées) (voir note 3),,,,Operational,Original
bufr4/3/06/024/1/306020,06,Séquences météorologiques ou océanographiques communes,306024,(montée ou retrait des eaux),,306020,"Identification du message sur les marées, vérification du niveau d’eau, période ou décalage dans le temps, incrément temporel",,,,Operational,Original
bufr4/3/06/024/1/102006,06,Séquences météorologiques ou océanographiques communes,306024,(montée ou retrait des eaux),,102006,Répéter 2 descripteurs 6 fois,(à suivre),,,Operational,Original
