Id,Category,CategoryOfSequences_fr,FXY1,Title_fr,SubTitle_fr,FXY2,ElementName_fr,ElementDescription_fr,Note_fr,noteIDs,Status,translated_by
bufr4/3/02/031/1/007004,02,Séquences météorologiques communes aux données de surface,302031,(Information sur la pression),,007004,Pression,Pression isobare standard,,,Operational,Original
bufr4/3/02/031/1/010009,02,Séquences météorologiques communes aux données de surface,302031,(Information sur la pression),,010009,Hauteur géopotentielle,,,,Operational,Original
bufr4/3/02/032/1/007032,02,Séquences météorologiques communes aux données de surface,302032,(Données sur la température et l’humidité),,007032,Hauteur du capteur au-dessus du sol (ou du pont sur une plate-forme marine),Mesure de la température et de l’humidité,,,Operational,Original
bufr4/3/02/032/1/012101,02,Séquences météorologiques communes aux données de surface,302032,(Données sur la température et l’humidité),,012101,Température/température de l’air,Échelle: 2,,,Operational,Original
bufr4/3/02/032/1/012103,02,Séquences météorologiques communes aux données de surface,302032,(Données sur la température et l’humidité),,012103,Point de rosée,Échelle: 2,,,Operational,Original
bufr4/3/02/032/1/013003,02,Séquences météorologiques communes aux données de surface,302032,(Données sur la température et l’humidité),,013003,Humidité relative,(à suivre),,,Operational,Original
bufr4/3/02/033/1/007032,02,Séquences météorologiques communes aux données de surface,302033,(Données sur la visibilité),,007032,Hauteur du capteur au-dessus du sol,Mesure de la,,,Operational,Original
bufr4/3/02/033/1/020001,02,Séquences météorologiques communes aux données de surface,302033,(Données sur la visibilité),,020001,Visibilité horizontale (Précipitations sur les 24 heures écoulées),,,,Operational,Original
bufr4/3/02/034/1/007032,02,Séquences météorologiques communes aux données de surface,302034,(ou du pont sur une plate-forme marine),,007032,Hauteur du capteur au-dessus du sol,Mesure des,,,Operational,Original
bufr4/3/02/034/1/013023,02,Séquences météorologiques communes aux données de surface,302034,(ou du pont sur une plate-forme marine),,013023,Quantité totale de précipitations au cours des 24 heures précédentes (Données synoptiques de base «instantanées»),,,,Operational,Original
bufr4/3/02/035/1/302032,02,Séquences météorologiques communes aux données de surface,302035,(ou du pont sur une plate-forme marine),,302032,Données sur la température et l’humidité,,,,Operational,Original
bufr4/3/02/035/1/302033,02,Séquences météorologiques communes aux données de surface,302035,(ou du pont sur une plate-forme marine),,302033,Données sur la visibilité,,,,Operational,Original
bufr4/3/02/035/1/302034,02,Séquences météorologiques communes aux données de surface,302035,(ou du pont sur une plate-forme marine),,302034,Précipitations sur les 24 heures écoulées,,,,Operational,Original
bufr4/3/02/035/1/007032,02,Séquences météorologiques communes aux données de surface,302035,(ou du pont sur une plate-forme marine),,007032,Hauteur du capteur au-dessus du sol,Mis à valeur,,,Operational,Original
bufr4/3/02/035/1/302004,02,Séquences météorologiques communes aux données de surface,302035,(ou du pont sur une plate-forme marine),,302004,Information générale sur les nuages,,,,Operational,Original
bufr4/3/02/035/1/101000,02,Séquences météorologiques communes aux données de surface,302035,(ou du pont sur une plate-forme marine),,101000,Répétition différée de 1 descripteur,,,,Operational,Original
bufr4/3/02/035/1/031001,02,Séquences météorologiques communes aux données de surface,302035,(ou du pont sur une plate-forme marine),,031001,Facteur de répétition différée du descripteur,,,,Operational,Original
bufr4/3/02/035/1/302005,02,Séquences météorologiques communes aux données de surface,302035,(ou du pont sur une plate-forme marine),,302005,Couche nuageuse (Nuages dont la base se situe sous le niveau de la station),Couche ou masse de nuages unique,,,Operational,Original
bufr4/3/02/036/1/105000,02,Séquences météorologiques communes aux données de surface,302036,(ou du pont sur une plate-forme marine),,105000,Répétition différée de 5 descripteurs,,,,Operational,Original
bufr4/3/02/036/1/031001,02,Séquences météorologiques communes aux données de surface,302036,(ou du pont sur une plate-forme marine),,031001,Facteur de répétition différée du descripteur,,,,Operational,Original
bufr4/3/02/036/1/008002,02,Séquences météorologiques communes aux données de surface,302036,(ou du pont sur une plate-forme marine),,008002,Caractéristique verticale (observations en surface),,,,Operational,Original
bufr4/3/02/036/1/020011,02,Séquences météorologiques communes aux données de surface,302036,(ou du pont sur une plate-forme marine),,020011,Nébulosité,,,,Operational,Original
bufr4/3/02/036/1/020012,02,Séquences météorologiques communes aux données de surface,302036,(ou du pont sur une plate-forme marine),,020012,Type de nuage,,,,Operational,Original
bufr4/3/02/036/1/020014,02,Séquences météorologiques communes aux données de surface,302036,(ou du pont sur une plate-forme marine),,020014,Hauteur du sommet des nuages,,,,Operational,Original
bufr4/3/02/036/1/020017,02,Séquences météorologiques communes aux données de surface,302036,(ou du pont sur une plate-forme marine),,020017,Description du sommet des nuages,,,,Operational,Original
bufr4/3/02/037/1/020062,02,Séquences météorologiques communes aux données de surface,302037,"(État du sol, hauteur de neige, température minimale au sol)",,020062,État du sol (recouvert ou non d’une couche de neige),,,,Operational,Original
bufr4/3/02/037/1/013013,02,Séquences météorologiques communes aux données de surface,302037,"(État du sol, hauteur de neige, température minimale au sol)",,013013,Hauteur totale de la couche de neige,,,,Operational,Original
bufr4/3/02/037/1/012113,02,Séquences météorologiques communes aux données de surface,302037,"(État du sol, hauteur de neige, température minimale au sol)",,012113,"Température minimale au sol, au cours des Échelle: 2 12 heures précédentes",,,,Operational,Original
bufr4/3/02/038/1/020003,02,Séquences météorologiques communes aux données de surface,302038,(Temps présent et temps passé),,020003,Temps présent,,,,Operational,Original
bufr4/3/02/038/1/004024,02,Séquences météorologiques communes aux données de surface,302038,(Temps présent et temps passé),,004024,Période ou décalage dans le temps,Heures,,,Operational,Original
bufr4/3/02/038/1/020004,02,Séquences météorologiques communes aux données de surface,302038,(Temps présent et temps passé),,020004,Temps passé (1),,,,Operational,Original
bufr4/3/02/038/1/020005,02,Séquences météorologiques communes aux données de surface,302038,(Temps présent et temps passé),,020005,Temps passé (2),,,,Operational,Original
bufr4/3/02/039/1/004024,02,Séquences météorologiques communes aux données de surface,302039,(Données sur l’insolation (sur une période d’une heure et de 24 heures)),,004024,Période ou décalage dans le temps,Heures,,,Operational,Original
bufr4/3/02/039/1/014031,02,Séquences météorologiques communes aux données de surface,302039,(Données sur l’insolation (sur une période d’une heure et de 24 heures)),,014031,Insolation totale I. 2 – Table D/02 BUFR —,(à suivre) 3,,,Operational,Original
bufr4/3/02/040/1/007032,02,Séquences météorologiques communes aux données de surface,302040,(Mesure des précipitations),,007032,Hauteur du capteur au-dessus du sol,Mesure des,,,Operational,Original
bufr4/3/02/040/1/102002,02,Séquences météorologiques communes aux données de surface,302040,(Mesure des précipitations),,102002,Répéter 2 descripteurs 2 fois,,,,Operational,Original
bufr4/3/02/040/1/004024,02,Séquences météorologiques communes aux données de surface,302040,(Mesure des précipitations),,004024,Période ou décalage dans le temps,Heures,,,Operational,Original
bufr4/3/02/040/1/013011,02,Séquences météorologiques communes aux données de surface,302040,(Mesure des précipitations),,013011,Précipitations totales/valeur totale de l’équivalent en eau (Données sur les températures extrêmes),,,,Operational,Original
bufr4/3/02/041/1/007032,02,Séquences météorologiques communes aux données de surface,302041,(ou du pont sur une plate-forme marine),,007032,Hauteur du capteur au-dessus du sol,Mesure de la,,,Operational,Original
bufr4/3/02/041/1/004024,02,Séquences météorologiques communes aux données de surface,302041,(ou du pont sur une plate-forme marine),,004024,Période ou décalage dans le temps,,,,Operational,Original
bufr4/3/02/041/2/004024,02,Séquences météorologiques communes aux données de surface,302041,(ou du pont sur une plate-forme marine),,004024,Période ou décalage dans le temps (voir notes 1 et 2),,,,Operational,Original
bufr4/3/02/041/1/012111,02,Séquences météorologiques communes aux données de surface,302041,(ou du pont sur une plate-forme marine),,012111,"Température maximale, à une hauteur et sur une période déterminées",Échelle: 2,,,Operational,Original
bufr4/3/02/041/3/004024,02,Séquences météorologiques communes aux données de surface,302041,(ou du pont sur une plate-forme marine),,004024,Période ou décalage dans le temps,,,,Operational,Original
bufr4/3/02/041/4/004024,02,Séquences météorologiques communes aux données de surface,302041,(ou du pont sur une plate-forme marine),,004024,Période ou décalage dans le temps (voir note 2),,,,Operational,Original
bufr4/3/02/041/1/012112,02,Séquences météorologiques communes aux données de surface,302041,(ou du pont sur une plate-forme marine),,012112,"Température minimale, à une hauteur et sur une période déterminées (Données sur le vent)",Échelle: 2,,,Operational,Original
bufr4/3/02/042/1/007032,02,Séquences météorologiques communes aux données de surface,302042,(ou du pont sur une plate-forme marine),,007032,Hauteur du capteur au-dessus du sol,Mesure du vent,,,Operational,Original
bufr4/3/02/042/1/002002,02,Séquences météorologiques communes aux données de surface,302042,(ou du pont sur une plate-forme marine),,002002,Type d’instrument pour la mesure du vent,,,,Operational,Original
bufr4/3/02/042/1/008021,02,Séquences météorologiques communes aux données de surface,302042,(ou du pont sur une plate-forme marine),,008021,Caractéristique temporelle,= 2 Moyenne sur une certaine période,,,Operational,Original
bufr4/3/02/042/1/004025,02,Séquences météorologiques communes aux données de surface,302042,(ou du pont sur une plate-forme marine),,004025,Période ou décalage dans le temps,=–10 minutes ou nombre de minutes après un change-ment significatif du vent,,,Operational,Original
bufr4/3/02/042/1/011001,02,Séquences météorologiques communes aux données de surface,302042,(ou du pont sur une plate-forme marine),,011001,Direction du vent,,,,Operational,Original
bufr4/3/02/042/1/011002,02,Séquences météorologiques communes aux données de surface,302042,(ou du pont sur une plate-forme marine),,011002,Vitesse du vent,,,,Operational,Original
bufr4/3/02/042/2/008021,02,Séquences météorologiques communes aux données de surface,302042,(ou du pont sur une plate-forme marine),,008021,Caractéristique temporelle,Mis à valeur manquante,,,Operational,Original
bufr4/3/02/042/1/103002,02,Séquences météorologiques communes aux données de surface,302042,(ou du pont sur une plate-forme marine),,103002,Répéter 3 descripteurs 2 fois,,,,Operational,Original
bufr4/3/02/042/2/004025,02,Séquences météorologiques communes aux données de surface,302042,(ou du pont sur une plate-forme marine),,004025,Période ou décalage dans le temps,Minutes,,,Operational,Original
bufr4/3/02/042/1/011043,02,Séquences météorologiques communes aux données de surface,302042,(ou du pont sur une plate-forme marine),,011043,Direction de la rafale maximale,,,,Operational,Original
bufr4/3/02/042/1/011041,02,Séquences météorologiques communes aux données de surface,302042,(ou du pont sur une plate-forme marine),,011041,Vitesse de la rafale maximale (Données synoptiques de base «pour la période»),,,,Operational,Original
bufr4/3/02/043/1/302038,02,Séquences météorologiques communes aux données de surface,302043,(ou du pont sur une plate-forme marine),,302038,Temps présent et temps passé,,,,Operational,Original
bufr4/3/02/043/1/101002,02,Séquences météorologiques communes aux données de surface,302043,(ou du pont sur une plate-forme marine),,101002,Répéter 1 descripteur 2 fois,,,,Operational,Original
bufr4/3/02/043/1/302039,02,Séquences météorologiques communes aux données de surface,302043,(ou du pont sur une plate-forme marine),,302039,Données sur l’insolation (sur une période d’une heure et de 24 heures),,,,Operational,Original
bufr4/3/02/043/1/302040,02,Séquences météorologiques communes aux données de surface,302043,(ou du pont sur une plate-forme marine),,302040,Mesure des précipitations,(à suivre),,,Operational,Original
bufr4/3/02/043/1/302041,02,Séquences météorologiques communes aux données de surface,302043,,,302041,Données sur les températures extrêmes,,,,Operational,Original
bufr4/3/02/043/1/302042,02,Séquences météorologiques communes aux données de surface,302043,,,302042,Données sur le vent,,,,Operational,Original
bufr4/3/02/043/1/007032,02,Séquences météorologiques communes aux données de surface,302043,,,007032,Hauteur du capteur au-dessus du sol,Mis à valeur,,,Operational,Original
bufr4/3/02/044/1/004024,02,Séquences météorologiques communes aux données de surface,302044,(ou du pont sur une plate-forme marine),,004024,Période ou décalage dans le temps,Heures,,,Operational,Original
bufr4/3/02/044/1/002004,02,Séquences météorologiques communes aux données de surface,302044,(ou du pont sur une plate-forme marine),,002004,Type d’instrument utilisé pour la mesure de l’évaporation ou type de culture pour lequel est indiquée l’évapotranspiration,,,,Operational,Original
bufr4/3/02/044/1/013033,02,Séquences météorologiques communes aux données de surface,302044,(ou du pont sur une plate-forme marine),,013033,Évaporation/évapotranspiration,,,,Operational,Original
bufr4/3/02/045/1/004024,02,Séquences météorologiques communes aux données de surface,302045,(Données sur le rayonnement (sur une période d’une heure et de 24 heures)),,004024,Période ou décalage dans le temps,Heures,,,Operational,Original
bufr4/3/02/045/1/014002,02,Séquences météorologiques communes aux données de surface,302045,(Données sur le rayonnement (sur une période d’une heure et de 24 heures)),,014002,"Rayonnement de grande longueur d’onde, intégré sur une période déterminée",,,,Operational,Original
bufr4/3/02/045/1/014004,02,Séquences météorologiques communes aux données de surface,302045,(Données sur le rayonnement (sur une période d’une heure et de 24 heures)),,014004,"Rayonnement de courte longueur d’onde, intégré sur une période déterminée",,,,Operational,Original
bufr4/3/02/045/1/014016,02,Séquences météorologiques communes aux données de surface,302045,(Données sur le rayonnement (sur une période d’une heure et de 24 heures)),,014016,"Bilan du rayonnement, intégré sur une période déterminée",,,,Operational,Original
bufr4/3/02/045/1/014028,02,Séquences météorologiques communes aux données de surface,302045,(Données sur le rayonnement (sur une période d’une heure et de 24 heures)),,014028,"Rayonnement solaire global (précision élevée), intégré sur une période déterminée",,,,Operational,Original
bufr4/3/02/045/1/014029,02,Séquences météorologiques communes aux données de surface,302045,(Données sur le rayonnement (sur une période d’une heure et de 24 heures)),,014029,"Rayonnement solaire diffus (précision élevée), intégré sur une période déterminée",,,,Operational,Original
bufr4/3/02/045/1/014030,02,Séquences météorologiques communes aux données de surface,302045,(Données sur le rayonnement (sur une période d’une heure et de 24 heures)),,014030,"Rayonnement solaire direct (précision élevée), intégré sur une période déterminée",,,,Operational,Original
bufr4/3/02/046/1/004024,02,Séquences météorologiques communes aux données de surface,302046,(Variation de température),,004024,Période ou décalage dans le temps,,,,Operational,Original
bufr4/3/02/046/2/004024,02,Séquences météorologiques communes aux données de surface,302046,(Variation de température),,004024,Période ou décalage dans le temps,,,,Operational,Original
bufr4/3/02/046/1/012049,02,Séquences météorologiques communes aux données de surface,302046,(Variation de température),,012049,Variation de température sur une période déterminée (Direction de la dérive des nuages),,,,Operational,Original
bufr4/3/02/047/1/102003,02,Séquences météorologiques communes aux données de surface,302047,(voir note 3),,102003,Répéter 2 descripteurs 3 fois,,,,Operational,Original
bufr4/3/02/047/1/008002,02,Séquences météorologiques communes aux données de surface,302047,(voir note 3),,008002,Caractéristique verticale (observations en surface),,,,Operational,Original
bufr4/3/02/047/1/020054,02,Séquences météorologiques communes aux données de surface,302047,(voir note 3),,020054,Direction vraie d’où viennent ou dans laquelle sont observés le phénomène indiqué ou les nuages,,,,Operational,Original
bufr4/3/02/048/1/005021,02,Séquences météorologiques communes aux données de surface,302048,(Direction et hauteur des nuages),,005021,Direction ou azimut,,,,Operational,Original
bufr4/3/02/048/1/007021,02,Séquences météorologiques communes aux données de surface,302048,(Direction et hauteur des nuages),,007021,Hauteur,Hauteur angulaire,,,Operational,Original
bufr4/3/02/048/1/020012,02,Séquences météorologiques communes aux données de surface,302048,(Direction et hauteur des nuages),,020012,Type de nuage I. 2 – Table D/02 BUFR —,(à suivre) 5,,,Operational,Original
bufr4/3/02/048/2/005021,02,Séquences météorologiques communes aux données de surface,302048,,,005021,Direction ou azimut,Mis à valeur manquante (annuler),,,Operational,Original
bufr4/3/02/048/2/007021,02,Séquences météorologiques communes aux données de surface,302048,,,007021,Hauteur,Mis à valeur manquante (annuler),,,Operational,Original
bufr4/3/02/049/1/008002,02,Séquences météorologiques communes aux données de surface,302049,(Données sur les nuages transmises avec les sondages verticaux),,008002,Caractéristique verticale (observations en surface),,,,Operational,Original
bufr4/3/02/049/1/020011,02,Séquences météorologiques communes aux données de surface,302049,(Données sur les nuages transmises avec les sondages verticaux),,020011,Nébulosité,Nuages de l’étage inférieur ou moyen N h,,,Operational,Original
bufr4/3/02/049/1/020013,02,Séquences météorologiques communes aux données de surface,302049,(Données sur les nuages transmises avec les sondages verticaux),,020013,Hauteur de la base des nuages,h,,,Operational,Original
bufr4/3/02/049/1/020012,02,Séquences météorologiques communes aux données de surface,302049,(Données sur les nuages transmises avec les sondages verticaux),,020012,Type de nuage,Nuages de l’étage inférieur C L,,,Operational,Original
bufr4/3/02/049/2/020012,02,Séquences météorologiques communes aux données de surface,302049,(Données sur les nuages transmises avec les sondages verticaux),,020012,Type de nuage,Nuages de l’étage moyen C M,,,Operational,Original
bufr4/3/02/049/3/020012,02,Séquences météorologiques communes aux données de surface,302049,(Données sur les nuages transmises avec les sondages verticaux),,020012,Type de nuage,Nuages de l’étage supérieur C H,,,Operational,Original
bufr4/3/02/049/2/008002,02,Séquences météorologiques communes aux données de surface,302049,(Données sur les nuages transmises avec les sondages verticaux),,008002,Caractéristique verticale (observations en surface),Mis à valeur manquante,,,Operational,Original
bufr4/3/02/050/1/008041,02,Séquences météorologiques communes aux données de surface,302050,(Radiosondage — observation en surface),,008041,Caractéristique des données,= 5 Décalage entre l’observation de surface et le point de lâcher,,,Operational,Original
bufr4/3/02/050/1/005021,02,Séquences météorologiques communes aux données de surface,302050,(Radiosondage — observation en surface),,005021,Direction ou azimut,,,,Operational,Original
bufr4/3/02/050/1/007005,02,Séquences météorologiques communes aux données de surface,302050,(Radiosondage — observation en surface),,007005,Incrément de hauteur,,,,Operational,Original
bufr4/3/02/050/1/202130,02,Séquences météorologiques communes aux données de surface,302050,(Radiosondage — observation en surface),,202130,Changer d’échelle,,,,Operational,Original
bufr4/3/02/050/1/006021,02,Séquences météorologiques communes aux données de surface,302050,(Radiosondage — observation en surface),,006021,Distance,,,,Operational,Original
bufr4/3/02/050/1/202000,02,Séquences météorologiques communes aux données de surface,302050,(Radiosondage — observation en surface),,202000,Changement d’échelle,Annuler,,,Operational,Original
bufr4/3/02/050/2/008041,02,Séquences météorologiques communes aux données de surface,302050,(Radiosondage — observation en surface),,008041,Caractéristique des données,= 4 Observation de surface,,,Operational,Original
bufr4/3/02/050/1/201131,02,Séquences météorologiques communes aux données de surface,302050,(Radiosondage — observation en surface),,201131,Changer le champ de données,,,,Operational,Original
bufr4/3/02/050/1/202129,02,Séquences météorologiques communes aux données de surface,302050,(Radiosondage — observation en surface),,202129,Changer d’échelle,,,,Operational,Original
bufr4/3/02/050/1/002115,02,Séquences météorologiques communes aux données de surface,302050,(Radiosondage — observation en surface),,002115,Type d’équipement d’observation en surface,,,,Operational,Original
bufr4/3/02/050/1/010004,02,Séquences météorologiques communes aux données de surface,302050,(Radiosondage — observation en surface),,010004,Pression,,,,Operational,Original
bufr4/3/02/050/2/002115,02,Séquences météorologiques communes aux données de surface,302050,(Radiosondage — observation en surface),,002115,Type d’équipement d’observation en surface,,,,Operational,Original
