Id,ClassNo,ClassName_fr,FXY,ElementName_fr,BUFR_Unit_fr,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit_fr,CREX_Scale,CREX_DataWidth_Char,Note_fr,noteIDs,Status,translated_by
bufr4/0/01/044,1,Identification BUFR/CREX,1044,Application de production standard,Table de code,0,0,8,Table de code,0,3,,,Operational,Original
bufr4/0/01/050,1,Identification BUFR/CREX,1050,Numéro d'identification de l'émetteur de la plate-forme,Numérique,0,0,17,Numérique,0,6,,,Operational,Original
bufr4/0/01/051,1,Identification BUFR/CREX,1051,Numéro d'identification de l'émetteur de la plate-forme,CCITT IA5,0,0,96,Caractère,0,12,,,Operational,Original
bufr4/0/01/052,1,Identification BUFR/CREX,1052,Indicateur d'identification de l'émetteur de la plate-forme,Table de code,0,0,3,Table de code,0,1,,,Operational,Original
bufr4/0/01/053,1,Identification BUFR/CREX,1053,Numéro de séquence pour les messages provenant du tsunamimètre déclenchés par un tsunami,Numérique,0,0,7,Numérique,0,2,,,Operational,Original
bufr4/0/01/060,1,Identification BUFR/CREX,1060,Point de signalisation de la position des aéronefs (indicateur Beacon),CCITT IA5,0,0,64,Caractère,0,8,,,Operational,Original
bufr4/0/01/062,1,Identification BUFR/CREX,1062,Indicateur court d'emplacement OACI,CCITT IA5,0,0,32,Caractère,0,4,,,Operational,Original
bufr4/0/01/063,1,Identification BUFR/CREX,1063,Indicateur d'emplacement OACI,CCITT IA5,0,0,64,Caractère,0,8,,,Operational,Original
bufr4/0/01/064,1,Identification BUFR/CREX,1064,Indicatif de piste,CCITT IA5,0,0,32,Caractère,0,4,,,Operational,Original
bufr4/0/01/065,1,Identification BUFR/CREX,1065,Indicatif de la région OACI,CCITT IA5,0,0,256,Caractère,0,32,,,Operational,Original
bufr4/0/01/075,1,Identification BUFR/CREX,1075,Identification de la station d'observation des marées,CCITT IA5,0,0,40,Caractère,0,5,,,Operational,Original
bufr4/0/01/079,1,Identification BUFR/CREX,1079,Identificateur de profil unique,CCITT IA5,0,0,64,Caractère,0,8,,,Operational,Original
bufr4/0/01/080,1,Identification BUFR/CREX,1080,Numéro de la ligne parcourue par le navire du SOOP,CCITT IA5,0,0,32,Caractère,0,4,,,Operational,Original
bufr4/0/01/081,1,Identification BUFR/CREX,1081,Numéro de série de la radiosonde,CCITT IA5,0,0,160,Caractère,0,20,,,Operational,Original
bufr4/0/01/082,1,Identification BUFR/CREX,1082,Numéro du radiosondage,Numérique,0,0,14,Numérique,0,4,(voir Note 12),45,Operational,Original
bufr4/0/01/083,1,Identification BUFR/CREX,1083,Numéro du lâcher de radiosonde,Numérique,0,0,3,Numérique,0,1,(voir Note 12),45,Operational,Original
bufr4/0/01/085,1,Identification BUFR/CREX,1085,Modèle de la plate-forme d'observation - appellation donnée par le fabricant,CCITT IA5,0,0,160,Caractère,0,20,,,Operational,Original
bufr4/0/01/086,1,Identification BUFR/CREX,1086,"Numéro de série de la plate-forme d'observation, fourni par le fabricant",CCITT IA5,0,0,256,Caractère,0,32,,,Operational,Original
bufr4/0/01/087,1,Identification BUFR/CREX,1087,Extension de l'indicatif OMM de la plate-forme d'observation maritime,Numérique,0,0,23,Numérique,0,7,,,Operational,Original
bufr4/0/01/090,1,Identification BUFR/CREX,1090,Technique d'établissement des perturbations initiales,Table de code,0,0,8,Table de code,0,3,,,Operational,Original
bufr4/0/01/091,1,Identification BUFR/CREX,1091,Nombre de membres dans l'ensemble,Numérique,0,0,10,Numérique,0,4,,,Operational,Original
bufr4/0/01/092,1,Identification BUFR/CREX,1092,Type de la prévision d'ensemble,Table de code,0,0,8,Table de code,0,3,,,Operational,Original
bufr4/0/01/093,1,Identification BUFR/CREX,1093,Numéro de lot du ballon,CCITT IA5,0,0,96,Caractère,0,12,,,Operational,Original
bufr4/0/01/094,1,Identification BUFR/CREX,1094,Numéro WBAN,Numérique,0,0,17,Numérique,0,5,,,Operational,Original
bufr4/0/01/095,1,Identification BUFR/CREX,1095,Identification de l'observateur,CCITT IA5,0,0,32,Caractère,0,4,,,Operational,Original
bufr4/0/01/096,1,Identification BUFR/CREX,1096,Mise à poste,CCITT IA5,0,0,160,Caractère,0,20,,,Operational,Original
bufr4/0/01/099,1,Identification BUFR/CREX,1099,Définition unique du produit,CCITT IA5,0,0,248,Caractère,0,31,,,Operational,Original
bufr4/0/01/101,1,Identification BUFR/CREX,1101,Indicateur d'identification d'État,Table de code,0,0,10,Table de code,0,3,,,Operational,Original
bufr4/0/01/102,1,Identification BUFR/CREX,1102,Chiffre indicatif national de la station,Numérique,0,0,30,Numérique,0,9,,,Operational,Original
bufr4/0/01/103,1,Identification BUFR/CREX,1103,Numéro OMI ou numéro unique du Lloyd's Register,Numérique,0,0,24,Numérique,0,7,,,Operational,Original
bufr4/0/01/104,1,Identification BUFR/CREX,1104,Indicateur d'identification de l'État/ État fédéral,CCITT IA5,0,0,32,Caractère,0,4,,,Operational,Original
bufr4/0/01/105,1,Identification BUFR/CREX,1105,Indicateur de l'axe routier,CCITT IA5,0,0,40,Caractère,0,5,,,Operational,Original
bufr4/0/01/106,1,Identification BUFR/CREX,1106,Emplacement le long de l'axe routier indiqué par des repères de position,m,-2,0,14,m,-2,5,,,Operational,Original
bufr4/0/01/110,1,Identification BUFR/CREX,1110,Immatriculation de l'aéronef,CCITT IA5,0,0,48,Caractère,0,6,,,Operational,Original
bufr4/0/01/111,1,Identification BUFR/CREX,1111,Aéroport de départ,CCITT IA5,0,0,24,Caractère,0,3,,,Operational,Original
bufr4/0/01/112,1,Identification BUFR/CREX,1112,Aéroport de destination,CCITT IA5,0,0,24,Caractère,0,3,,,Operational,Original
bufr4/0/01/113,1,Identification BUFR/CREX,1113,Numéro de la version du modèle défini par le centre d'origine,Numérique,1,0,9,Numérique,1,3,,,Operational,Original
bufr4/0/01/114,1,Identification BUFR/CREX,1114,Indicateur d'identification chiffré du navire ou d'une station terrestre mobile (chiffrement Base64),CCITT IA5,0,0,352,Caractère,0,44,,,Operational,Original
bufr4/0/01/115,1,Identification BUFR/CREX,1115,Identificateur de la campagne ou de la mission au titre de laquelle les données ont été recueillies,CCITT IA5,0,0,160,Caractère,0,20,,,Operational,Original
bufr4/0/01/124,1,Identification BUFR/CREX,1124,Indicateur d'identification des points de grille,Numérique,0,0,24,Numérique,0,8,,,Operational,Original
bufr4/0/01/125,1,Identification BUFR/CREX,1125,Série d'identifiants du WIGOS,Numérique,0,0,4,Numérique,0,2,,,Operational,Original
bufr4/0/01/126,1,Identification BUFR/CREX,1126,Émetteur d'identifiants du WIGOS,Numérique,0,0,16,Numérique,0,5,,,Operational,Original
bufr4/0/01/127,1,Identification BUFR/CREX,1127,Numéro d'émission du WIGOS,Numérique,0,0,16,Numérique,0,5,,,Operational,Original
bufr4/0/01/128,1,Identification BUFR/CREX,1128,Identifiant local du WIGOS (caractère),CCITT IA5,0,0,128,Caractère,0,16,,,Operational,Original
bufr4/0/01/144,1,Identification BUFR/CREX,1144,Indicateur d'identification de l'instantané,Numérique,0,0,31,Numérique,0,10,,,Operational,Original
bufr4/0/01/150,1,Identification BUFR/CREX,1150,Système de coordonnées de référence,Table de code,0,0,16,Table de code,0,5,,,Operational,Original
bufr4/0/01/151,1,Identification BUFR/CREX,1151,Données de référence sur le niveau moyen de la mer,Table de code,0,0,12,Table de code,0,4,,,Operational,Original
bufr4/0/01/152,1,Identification BUFR/CREX,1152,Demi-grand axe de l'ellipsoïde de rotation,m,2,0,31,m,2,11,,,Operational,Original
bufr4/0/01/153,1,Identification BUFR/CREX,1153,Demi-petit axe de l'ellipsoïde de rotation,m,2,0,31,m,2,11,,,Operational,Original
