Id,ClassNo,ClassName_fr,FXY,ElementName_fr,BUFR_Unit_fr,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit_fr,CREX_Scale,CREX_DataWidth_Char,Note_fr,noteIDs,Status,translated_by
bufr4/0/25/053,25,Informations sur le traitement,25053,Qualité des observations,Table d'indicateurs,0,0,12,Table d'indicateurs,0,4,,,Operational,Original
bufr4/0/25/054,25,Informations sur le traitement,25054,Numéro d'identification de la sous-trame SSMIS,Numérique,0,0,5,Numérique,0,2,,,Operational,Original
bufr4/0/25/055,25,Informations sur le traitement,25055,Télémaintenance du multiplexeur,K,2,0,16,K,2,5,,,Operational,Original
bufr4/0/25/060,25,Informations sur le traitement,25060,Identification du logiciel,Numérique,0,0,14,Numérique,0,5,(voir Note 2),131,Operational,Original
bufr4/0/25/061,25,Informations sur le traitement,25061,Identification du logiciel et numéro de version,CCITT IA5,0,0,96,Caractère,0,12,,,Operational,Original
bufr4/0/25/062,25,Informations sur le traitement,25062,Identification de la base de données,Numérique,3,0,10,Numérique,0,5,,,Operational,Original
bufr4/0/25/063,25,Informations sur le traitement,25063,Indicateur du système ou processeur central,Table de code,0,0,8,Table de code,0,3,(voir Note 6),71,Operational,Original
bufr4/0/25/065,25,Informations sur le traitement,25065,Correction de l'orientation (azimut),°,2,-1000,11,°,2,4,,,Operational,Original
bufr4/0/25/066,25,Informations sur le traitement,25066,Correction de l'orentation (altitude),°,2,-1000,11,°,2,4,,,Operational,Original
bufr4/0/25/067,25,Informations sur le traitement,25067,Correction de pression au point de lâcher de la radiosonde,Pa,0,-8000,14,Pa,0,4,,,Operational,Original
bufr4/0/25/068,25,Informations sur le traitement,25068,Recalcul des archives - nombre de fois,Numérique,0,0,7,Numérique,0,3,,,Operational,Original
bufr4/0/25/069,25,Informations sur le traitement,25069,Corrections de pression du niveau de vol,Table d'indicateurs,0,0,8,Table d'indicateurs,0,3,,,Operational,Original
bufr4/0/25/070,25,Informations sur le traitement,25070,Numéro de paquet principal,Numérique,0,0,4,Numérique,0,2,,,Operational,Original
bufr4/0/25/071,25,Informations sur le traitement,25071,Numéro de paquet,Numérique,0,0,5,Numérique,0,2,,,Operational,Original
bufr4/0/25/075,25,Informations sur le traitement,25075,"Corrections d'antenne de satellite, numéro de version",Numérique,0,0,5,Numérique,0,2,,,Operational,Original
bufr4/0/25/076,25,Informations sur le traitement,25076,"Log du numéro d'onde centrale 10 de la luminance énergétique pour la mesure de la température, dans le cas du sondeur ATOVS",log (m-1),8,0,30,log (m-1),8,10,,,Operational,Original
bufr4/0/25/077,25,Informations sur le traitement,25077,Coefficient 1 de correction de largeur de bande,Numérique,5,-100000,18,Numérique,5,7,,,Operational,Original
bufr4/0/25/078,25,Informations sur le traitement,25078,Coefficient 2 de correction de largeur de bande,Numérique,5,0,17,Numérique,5,6,,,Operational,Original
bufr4/0/25/079,25,Informations sur le traitement,25079,"Luminance énergétique d'albédo - éclairement énergétique après filtrage solaire, pour le sondeur ATOVS",W m-2,4,0,24,W m-2,4,8,,,Operational,Original
bufr4/0/25/080,25,Informations sur le traitement,25080,"Luminance énergétique d'albédo - largeur équivalente du filtre, pour le sondeur ATOVS",m,10,0,14,m,10,5,,,Operational,Original
bufr4/0/25/081,25,Informations sur le traitement,25081,Angle d'incidence,°,3,0,17,°,3,6,,,Operational,Original
bufr4/0/25/082,25,Informations sur le traitement,25082,Angle d'azimut,°,3,0,19,°,3,6,,,Operational,Original
bufr4/0/25/083,25,Informations sur le traitement,25083,Angle de rotation Faraday,°,3,0,19,°,3,6,,,Operational,Original
bufr4/0/25/084,25,Informations sur le traitement,25084,Angle de rotation,°,5,0,26,°,5,8,,,Operational,Original
bufr4/0/25/085,25,Informations sur le traitement,25085,Fraction de pixels clairs dans le champ de vision du sondeur HIRS,Numérique,0,0,7,Numérique,0,3,,,Operational,Original
bufr4/0/25/086,25,Informations sur le traitement,25086,Indicateur de correction de la profondeur,Table de code,0,0,2,Table de code,0,1,,,Operational,Original
bufr4/0/25/090,25,Informations sur le traitement,25090,Indicateur de l'état de l'orbite,Table de code,0,0,4,Table de code,0,2,,,Operational,Original
bufr4/0/25/091,25,Informations sur le traitement,25091,Constante structurelle de l'indice de 2 réfraction (C ) n,dB,3,-18192,13,dB,3,5,,,Operational,Original
bufr4/0/25/092,25,Informations sur le traitement,25092,Vitesse de propagation acoustique,m/s,2,28000,14,m/s,2,5,,,Operational,Original
bufr4/0/25/093,25,Informations sur le traitement,25093,Correction des données RASS (Système de sondage radio-acoustique),Table d'indicateurs,0,0,8,Table d'indicateurs,0,3,,,Operational,Original
bufr4/0/25/095,25,Informations sur le traitement,25095,Indicateur de l'état de l'altimètre,Table d'indicateurs,0,0,2,Table d'indicateurs,0,1,,,Operational,Original
bufr4/0/25/096,25,Informations sur le traitement,25096,Indicateur de l'état du radiomètre,Table d'indicateurs,0,0,5,Table d'indicateurs,0,2,,,Operational,Original
bufr4/0/25/097,25,Informations sur le traitement,25097,Erreur tridimensionnelle estimative de l'orbite du navigateur,Table de code,0,0,4,Table de code,0,2,,,Operational,Original
bufr4/0/25/098,25,Informations sur le traitement,25098,Indicateur de qualité des données de l'altimètre,Table d'indicateurs,0,0,9,Table d'indicateurs,0,3,,,Operational,Original
bufr4/0/25/099,25,Informations sur le traitement,25099,Indicateur de qualité de la correction de l'altimètre,Table d'indicateurs,0,0,9,Table d'indicateurs,0,3,,,Operational,Original
bufr4/0/25/100,25,Informations sur le traitement,25100,Coefficient a de l'équation de la vitesse de chute des XBT/XCTD,Numérique,5,0,20,Numérique,5,6,,,Operational,Original
bufr4/0/25/101,25,Informations sur le traitement,25101,Coefficient b de l'équation de la vitesse de chute des XBT/XCTD,Numérique,5,-500000,21,Numérique,5,6,,,Operational,Original
bufr4/0/25/102,25,Informations sur le traitement,25102,Nombre de lignes manquantes hors données manquantes,Numérique,0,0,8,Numérique,0,3,,,Operational,Original
bufr4/0/25/103,25,Informations sur le traitement,25103,Nombre de cellules en direction,Numérique,0,0,8,Numérique,0,3,,,Operational,Original
bufr4/0/25/104,25,Informations sur le traitement,25104,Nombre de cellules en longueur d'onde,Numérique,0,0,8,Numérique,0,3,,,Operational,Original
bufr4/0/25/105,25,Informations sur le traitement,25105,Première cellule en direction,°,3,0,19,°,3,6,,,Operational,Original
bufr4/0/25/106,25,Informations sur le traitement,25106,Incrément de cellule en direction,°,3,0,19,°,3,6,,,Operational,Original
bufr4/0/25/107,25,Informations sur le traitement,25107,Première cellule en longueur d'onde,m,3,0,29,m,3,9,,,Operational,Original
bufr4/0/25/108,25,Informations sur le traitement,25108,Dernière cellule en longueur d'onde,m,3,0,29,m,3,9,,,Operational,Original
bufr4/0/25/110,25,Informations sur le traitement,25110,Traitement de l'image en abrégé,Table d'indicateurs,0,0,10,Table d'indicateurs,0,4,,,Operational,Original
bufr4/0/25/111,25,Informations sur le traitement,25111,Nombre de données manquantes à la réception,Numérique,0,0,8,Numérique,0,3,,,Operational,Original
bufr4/0/25/112,25,Informations sur le traitement,25112,Indicateur de qualité des données de l'altimètre dans une bande précise,Table d'indicateurs,0,0,9,Table d'indicateurs,0,3,,,Operational,Original
bufr4/0/25/113,25,Informations sur le traitement,25113,Indicateur de qualité de la correction de l'altimètre dans une bande précise d'indicateurs,Table,0,0,9,Table d'indicateurs,0,3,,,Operational,Original
bufr4/0/25/120,25,Informations sur le traitement,25120,Indicateur de traitement de niveau 2 - données RA-2,Table de code,0,0,2,Table de code,0,1,,,Operational,Original
bufr4/0/25/121,25,Informations sur le traitement,25121,Qualité du traitement de niveau 2 - données RA-2,%,0,0,7,%,0,3,,,Operational,Original
bufr4/0/25/122,25,Informations sur le traitement,25122,Configuration matérielle - radiofréquence,Table de code,0,0,2,Table de code,0,1,,,Operational,Original
bufr4/0/25/123,25,Informations sur le traitement,25123,Configuration matérielle - amplificateur de grande puissance,Table de code,0,0,2,Table de code,0,1,,,Operational,Original
bufr4/0/25/124,25,Informations sur le traitement,25124,Indicateur de traitement de niveau 2 - données MWR,Table de code,0,0,2,Table de code,0,1,,,Operational,Original
bufr4/0/25/125,25,Informations sur le traitement,25125,Qualité du traitement de niveau 2 - données MWR,%,0,0,7,%,0,3,,,Operational,Original
bufr4/0/25/126,25,Informations sur le traitement,25126,Correction de troposphère sèche - modèle,m,3,-32768,16,m,3,5,,,Operational,Original
bufr4/0/25/127,25,Informations sur le traitement,25127,Correction de baromètre inverse,m,3,-32768,16,m,3,5,,,Operational,Original
bufr4/0/25/128,25,Informations sur le traitement,25128,Correction de troposphère humide - modèle,m,3,-32768,16,m,3,5,,,Operational,Original
bufr4/0/25/129,25,Informations sur le traitement,25129,Correction de troposphère humide - données MWR,m,3,-32768,16,m,3,5,,,Operational,Original
bufr4/0/25/130,25,Informations sur le traitement,25130,Correction ionosphérique - données RA-2 en bande Ku,m,3,-32768,16,m,3,5,,,Operational,Original
bufr4/0/25/131,25,Informations sur le traitement,25131,Correction ionosphérique - données Doris en bande Ku,m,3,-32768,16,m,3,5,,,Operational,Original
bufr4/0/25/132,25,Informations sur le traitement,25132,Correction ionosphérique - modèle en bande Ku,m,3,-32768,16,m,3,5,,,Operational,Original
bufr4/0/25/133,25,Informations sur le traitement,25133,Correction du biais d'état de la mer en bande Ku,m,3,-32768,16,m,3,5,,,Operational,Original
bufr4/0/25/134,25,Informations sur le traitement,25134,Correction ionosphérique - données RA-2 en bande S,m,3,-32768,16,m,3,5,,,Operational,Original
bufr4/0/25/135,25,Informations sur le traitement,25135,Correction ionosphérique - données Doris en bande S,m,3,-32768,16,m,3,5,,,Operational,Original
bufr4/0/25/136,25,Informations sur le traitement,25136,Correction ionosphérique - modèle en bande S,m,3,-32768,16,m,3,5,,,Operational,Original
bufr4/0/25/137,25,Informations sur le traitement,25137,Correction du biais d'état de la mer en bande S,m,3,-32768,16,m,3,5,,,Operational,Original
bufr4/0/25/138,25,Informations sur le traitement,25138,Rapport signal-bruit moyen,Numérique,0,-2048,12,Numérique,0,4,,,Operational,Original
bufr4/0/25/140,25,Informations sur le traitement,25140,Début canal,Numérique,0,0,14,Numérique,0,5,,,Operational,Original
bufr4/0/25/141,25,Informations sur le traitement,25141,Fin canal,Numérique,0,0,14,Numérique,0,5,,,Operational,Original
bufr4/0/25/142,25,Informations sur le traitement,25142,Facteur d'échelle du canal,Numérique,0,0,6,Numérique,0,2,,,Operational,Original
bufr4/0/25/143,25,Informations sur le traitement,25143,Coefficient linéaire,Numérique,6,-5000000,24,Numérique,6,8,(voir Note 4),57,Operational,Original
bufr4/0/25/148,25,Informations sur le traitement,25148,Coefficient de variation,Numérique,2,-10000,15,Numérique,2,5,,,Operational,Original
bufr4/0/25/149,25,Informations sur le traitement,25149,Coût estimatif optimal,Numérique,0,0,8,Numérique,0,3,,,Operational,Original
bufr4/0/25/150,25,Informations sur le traitement,25150,Méthode d'analyse de l'intensité du cyclone tropical par les images de satellite,Table de code,0,0,4,Table de code,0,2,,,Operational,Original
bufr4/0/25/160,25,Informations sur le traitement,25160,Correction finale de l'erreur instrumentale dans la bande Ku,m,4,-120000,18,m,4,6,,,Operational,Original
bufr4/0/25/161,25,Informations sur le traitement,25161,Correction finale de l'erreur instrumentale dans la bande C,m,4,-120000,18,m,4,6,,,Operational,Original
bufr4/0/25/162,25,Informations sur le traitement,25162,Correction du biais d'état de la mer en bande C,m,4,-6000,13,m,4,4,,,Operational,Original
bufr4/0/25/163,25,Informations sur le traitement,25163,Correction ionosphérique de l'altimètre en bande Ku,m,3,-32768,16,m,3,5,,,Operational,Original
bufr4/0/25/164,25,Informations sur le traitement,25164,Correction de troposphère humide du radiomètre,m,4,-5000,13,m,4,4,,,Operational,Original
bufr4/0/25/165,25,Informations sur le traitement,25165,Correction ionosphérique - modèle dans une bande précise,m,4,-32768,16,m,4,5,,,Operational,Original
bufr4/0/25/166,25,Informations sur le traitement,25166,Correction du biais d'état de la mer dans une bande précise,m,4,-32768,16,m,4,5,,,Operational,Original
bufr4/0/25/167,25,Informations sur le traitement,25167,Correction finale de l'erreur instrumentale dans une bande précise,m,4,-120000,18,m,4,6,,,Operational,Original
bufr4/0/25/170,25,Informations sur le traitement,25170,Intervalle d'échantillonnage (temps),s,0,0,10,s,0,4,,,Operational,Original
bufr4/0/25/171,25,Informations sur le traitement,25171,Période à laquelle correspond la valeur moyenne de l'échantillon,s,0,0,10,s,0,4,,,Operational,Original
bufr4/0/25/172,25,Informations sur le traitement,25172,Nombre d'échantillons,Numérique,0,0,10,Numérique,0,4,,,Operational,Original
bufr4/0/25/174,25,Informations sur le traitement,25174,Indicateur des informations SMOS,Table d'indicateurs,0,0,14,Table d'indicateurs,0,5,,,Operational,Original
bufr4/0/25/175,25,Informations sur le traitement,25175,Valeur résiduelle modifiée,Numérique,2,0,13,Numérique,2,4,(voir Note 7),103,Operational,Original
bufr4/0/25/180,25,Informations sur le traitement,25180,Pourcentage en mode basse résolution,%,2,0,16,%,2,5,,,Operational,Original
bufr4/0/25/181,25,Informations sur le traitement,25181,Indicateur de traitement de niveau 2,Table de code,0,0,2,Table de code,0,1,,,Operational,Original
bufr4/0/25/182,25,Informations sur le traitement,25182,Indicateur de traitement de niveau 1,Table de code,0,0,2,Table de code,0,1,,,Operational,Original
bufr4/0/25/183,25,Informations sur le traitement,25183,Qualité du traitement de niveau 1,%,2,0,14,%,2,5,,,Operational,Original
bufr4/0/25/184,25,Informations sur le traitement,25184,Catégorie de produit de niveau 2,Table de code,0,0,2,Table de code,0,1,,,Operational,Original
bufr4/0/25/185,25,Informations sur le traitement,25185,Méthode de chiffrement,Table de code,0,0,8,Table de code,0,3,,,Operational,Original
bufr4/0/25/186,25,Informations sur le traitement,25186,Version de la clef de chiffrement,CCITT IA5,0,0,96,Caractère,0,12,,,Operational,Original
bufr4/0/25/187,25,Informations sur le traitement,25187,Indicateur de confiance,Table de code,0,0,4,Table de code,0,2,,,Operational,Original
bufr4/0/25/188,25,Informations sur le traitement,25188,Méthode employée pour ramener la pression au niveau de la mer,Table de code,0,0,5,Table de code,0,2,,,Operational,Original
bufr4/0/25/189,25,Informations sur le traitement,25189,Longueur d'onde de coupure dans la direction de visée,m,0,1,9,m,0,3,,,Operational,Original
bufr4/0/25/190,25,Informations sur le traitement,25190,Mode de traitement de l'écho de l'altimètre,Table de code,0,0,8,Table de code,0,3,,,Operational,Original
bufr4/0/25/191,25,Informations sur le traitement,25191,Mode de localisation de l'altimètre,Table de code,0,0,8,Table de code,0,3,,,Operational,Original
