Id,ClassNo,ClassName_es,FXY,ElementName_es,BUFR_Unit_es,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit_es,CREX_Scale,CREX_DataWidth_Char,Note_es,noteIDs,Status,translated_by
bufr4/0/04/043,04,Clase 04 — Ubicación BUFR/CREX (tiempo),004043,Día del año d,,0,0,d 9,,0,3,,,Operational,Original
bufr4/0/04/051,04,Clase 04 — Ubicación BUFR/CREX (tiempo),004051,Hora principal de lectura diaria de la temperatura h,,0,0,h 5,,0,2,,,Operational,Original
bufr4/0/04/052,04,Clase 04 — Ubicación BUFR/CREX (tiempo),004052,Hora principal de lectura diaria de la temperatura h,,0,0,h 5,,0,2,,,Operational,Original
bufr4/0/04/053,04,Clase 04 — Ubicación BUFR/CREX (tiempo),004053,Número de días con precipitaciones iguales o Numérica,,0,0,Numérica 6,,0,2,,,Operational,Original
bufr4/0/04/059,04,Clase 04 — Ubicación BUFR/CREX (tiempo),004059,Horas de observación utilizadas para calcular lo Tabla de banderines,s,0,0,Tabla de 6 banderines,,0,2,,,Operational,Original
bufr4/0/04/065,04,Clase 04 — Ubicación BUFR/CREX (tiempo),004065,Incremento de tiempo abreviado min,,0,-128,min 8,,0,2,,,Operational,Original
bufr4/0/04/066,04,Clase 04 — Ubicación BUFR/CREX (tiempo),004066,Incremento de tiempo abreviado s,,0,-128,s 8,,0,2,,,Operational,Original
bufr4/0/04/073,04,Clase 04 — Ubicación BUFR/CREX (tiempo),004073,Período o desplazamiento de tiempo abreviado d,,0,-128,d 8,,0,2,,,Operational,Original
bufr4/0/04/074,04,Clase 04 — Ubicación BUFR/CREX (tiempo),004074,Período o desplazamiento de tiempo abreviado h,,0,-128,h 8,,0,2,,,Operational,Original
bufr4/0/04/075,04,Clase 04 — Ubicación BUFR/CREX (tiempo),004075,Período o desplazamiento de tiempo abreviado min,,0,-128,min 8,,0,2,,,Operational,Original
bufr4/0/04/080,04,Clase 04 — Ubicación BUFR/CREX (tiempo),004080,Período de promediación para el valor siguiente Tabla de cifrado,,0,0,Tabla de cifrado 4,,0,2,,,Operational,Original
bufr4/0/04/086,04,Clase 04 — Ubicación BUFR/CREX (tiempo),004086,Desplazamiento o período largo s,,0,-8192,s 15,,0,5 (continúa),,,Operational,Original
