Id,FXY,ElementName_es,CodeFigure,EntryName_es,EntryName_sub1_es,EntryName_sub2_es,Note_es,noteIDs,Status,translated_by
bufr4/0/02/007/1,2007,Tipo de sensor del instrumento de medición del nivel de agua,1,Sistema de flotadores de codificador de eje,,,,,Operational,Original
bufr4/0/02/007/2,2007,Tipo de sensor del instrumento de medición del nivel de agua,2,Ultrasónico,,,,,Operational,Original
bufr4/0/02/007/3,2007,Tipo de sensor del instrumento de medición del nivel de agua,3,Radar,,,,,Operational,Original
bufr4/0/02/007/4,2007,Tipo de sensor del instrumento de medición del nivel de agua,4,Presión (transductor único),,,,,Operational,Original
bufr4/0/02/007/5,2007,Tipo de sensor del instrumento de medición del nivel de agua,5,Presión (transductor múltiple),,,,,Operational,Original
bufr4/0/02/007/6,2007,Tipo de sensor del instrumento de medición del nivel de agua,6,Presión (en pozo de amortiguación),,,,,Operational,Original
bufr4/0/02/007/7,2007,Tipo de sensor del instrumento de medición del nivel de agua,7,Presión de burbujeo,,,,,Operational,Original
bufr4/0/02/007/8,2007,Tipo de sensor del instrumento de medición del nivel de agua,8,Acústico (con tubo de sondeo),,,,,Operational,Original
bufr4/0/02/007/9,2007,Tipo de sensor del instrumento de medición del nivel de agua,9,Acústico (a cielo abierto),,,,,Operational,Original
bufr4/0/02/007/10-62,2007,Tipo de sensor del instrumento de medición del nivel de agua,10-62,Reservadas,,,,,Operational,Original
bufr4/0/02/007/63,2007,Tipo de sensor del instrumento de medición del nivel de agua,63,Valor faltante,,,,,Operational,Original
bufr4/0/02/008/0,2008,Tipo de plataforma marina,0,Plataforma fija,,,,,Operational,Original
bufr4/0/02/008/1,2008,Tipo de plataforma marina,1,Buque de perforación móvil en alta mar,,,,,Operational,Original
bufr4/0/02/008/2,2008,Tipo de plataforma marina,2,Plataforma de perforación autoelevadora,,,,,Operational,Original
bufr4/0/02/008/3,2008,Tipo de plataforma marina,3,Plataforma semisumergible,,,,,Operational,Original
bufr4/0/02/008/4,2008,Tipo de plataforma marina,4,FPSO (unidad flotante de producción almacenamiento y descarga),,,,,Operational,Original
bufr4/0/02/008/5,2008,Tipo de plataforma marina,5,Barco ligero,,,,,Operational,Original
bufr4/0/02/008/6-14,2008,Tipo de plataforma marina,6-14,Reservadas,,,,,Operational,Original
bufr4/0/02/008/15,2008,Tipo de plataforma marina,15,Valor faltante,,,,,Operational,Original
bufr4/0/02/011,2011,Tipo de radiosonda,,,,,"(Véase la Tabla de cifrado común C−2, Parte C/c.)",,Operational,Original
bufr4/0/02/012,2012,Método de cálculo de radiosonda,,,,,(Se elaborará.),,Operational,Original
bufr4/0/02/013/0,2013,Corrección de la radiación solar y de infrarrojo,0,Ninguna corrección,,,,,Operational,Original
bufr4/0/02/013/1,2013,Corrección de la radiación solar y de infrarrojo,1,Radiación solar y de infrarrojo corregidas por la CIMO,,,,,Operational,Original
bufr4/0/02/013/2,2013,Corrección de la radiación solar y de infrarrojo,2,Radiación solar y radiación de infrarrojo corregida por la CIMO,,,,,Operational,Original
bufr4/0/02/013/3,2013,Corrección de la radiación solar y de infrarrojo,3,Únicamente radiación solar corregida por la CIMO,,,,,Operational,Original
bufr4/0/02/013/4,2013,Corrección de la radiación solar y de infrarrojo,4,Radiación solar y de infrarrojo corregidas automáticamente por sistema de radiosonda,,,,,Operational,Original
bufr4/0/02/013/5,2013,Corrección de la radiación solar y de infrarrojo,5,Radiación solar corregida automáticamente por sistema de radiosonda,,,,,Operational,Original
bufr4/0/02/013/6,2013,Corrección de la radiación solar y de infrarrojo,6,Radiación solar y de infrarrojo corregidas según lo especificado por el país,,,,,Operational,Original
bufr4/0/02/013/7,2013,Corrección de la radiación solar y de infrarrojo,7,Radiación solar corregida según lo especificado por el país,,,,,Operational,Original
bufr4/0/02/013/8,2013,Corrección de la radiación solar y de infrarrojo,8,Radiación solar y de infrarrojo corregida según lo especificado por la GRUAN*,,,,,Operational,Original
bufr4/0/02/013/9,2013,Corrección de la radiación solar y de infrarrojo,9,Radiación solar corregida según lo especificado por la GRUAN,,,,,Operational,Original
bufr4/0/02/013/10-14,2013,Corrección de la radiación solar y de infrarrojo,10-14,Reservadas,,,,,Operational,Original
bufr4/0/02/013/15,2013,Corrección de la radiación solar y de infrarrojo,15,Valor faltante,,,,,Operational,Original
bufr4/0/02/014,2014,Técnica de seguimiento/situación del sistema utilizado,,,,,"(Véase la Tabla de cifrado común C−7, Parte C/c.)",,Operational,Original
bufr4/0/02/015/0,2015,Integralidad de la radiosonda,0,Reservada,,,,,Operational,Original
bufr4/0/02/015/1,2015,Integralidad de la radiosonda,1,Radiosonda de medida de la presión únicamente,,,,,Operational,Original
bufr4/0/02/015/2,2015,Integralidad de la radiosonda,2,Radiosonda de medida de la presión únicamente y transpondedor,,,,,Operational,Original
bufr4/0/02/015/3,2015,Integralidad de la radiosonda,3,Radiosonda de medida de la presión únicamente y reflector de radar,,,,,Operational,Original
bufr4/0/02/015/4,2015,Integralidad de la radiosonda,4,Radiosonda que no mide la presión y transpondedor,,,,,Operational,Original
bufr4/0/02/015/5,2015,Integralidad de la radiosonda,5,Radiosonda que no mide la presión y reflector de radar,,,,,Operational,Original
bufr4/0/02/015/6-14,2015,Integralidad de la radiosonda,6-14,Reservadas,,,,,Operational,Original
bufr4/0/02/015/15,2015,Integralidad de la radiosonda,15,Valor faltante,,,,,Operational,Original
bufr4/0/02/016/1,2016,Configuración de la radiosonda,1,Regulador de arranque,,,,,Operational,Original
bufr4/0/02/016/2,2016,Configuración de la radiosonda,2,Unidad luminosa,,,,,Operational,Original
bufr4/0/02/016/3,2016,Configuración de la radiosonda,3,Paracaídas,,,,,Operational,Original
bufr4/0/02/016/4,2016,Configuración de la radiosonda,4,Liberación desde azotea,,,,,Operational,Original
bufr4/0/02/016/All-5,2016,Configuración de la radiosonda,Los 5,Valor faltante,,,,,Operational,Original
bufr4/0/02/017/0,2017,Algoritmos de corrección de las mediciones de humedad,0,Sin correcciones,,,,,Operational,Original
bufr4/0/02/017/1,2017,Algoritmos de corrección de las mediciones de humedad,1,Corrección del tiempo de respuesta proporcionado por el fabricante,,,,,Operational,Original
bufr4/0/02/017/2,2017,Algoritmos de corrección de las mediciones de humedad,2,Corrección de la radiación solar proporcionada por el fabricante,,,,,Operational,Original
bufr4/0/02/017/3,2017,Algoritmos de corrección de las mediciones de humedad,3,Corrección de la radiación solar y del tiempo de respuesta proporcionados por el fabricante,,,,,Operational,Original
bufr4/0/02/017/4-6,2017,Algoritmos de corrección de las mediciones de humedad,4-6,Reservadas,,,,,Operational,Original
bufr4/0/02/017/7,2017,Algoritmos de corrección de las mediciones de humedad,7,Corrección de la radiación solar y del tiempo de respuesta según lo especificado por la GRUAN,,,,,Operational,Original
bufr4/0/02/017/8-30,2017,Algoritmos de corrección de las mediciones de humedad,8-30,Reservadas,,,,,Operational,Original
bufr4/0/02/017/31,2017,Algoritmos de corrección de las mediciones de humedad,31,Valor faltante,,,,,Operational,Original
bufr4/0/02/019,2019,Instrumentos de satélite,,,,,"(Véase la Tabla de cifrado común C–8, Parte C/c.)",,Operational,Original
bufr4/0/02/020/0,2020,Clasificación de los satélites,0,Nimbus,,,,,Operational,Original
bufr4/0/02/020/1,2020,Clasificación de los satélites,1,VTPR,,,,,Operational,Original
bufr4/0/02/020/2,2020,Clasificación de los satélites,2,"TIROS 1 (TIROS, NOAA-6 a NOAA-13)",,,,,Operational,Original
bufr4/0/02/020/3,2020,Clasificación de los satélites,3,TIROS 2 (de NOAA-14 hacia adelante),,,,,Operational,Original
bufr4/0/02/020/10,2020,Clasificación de los satélites,10,EOS,,,,,Operational,Original
bufr4/0/02/020/20,2020,Clasificación de los satélites,20,GPM-core,,,,,Operational,Original
bufr4/0/02/020/31,2020,Clasificación de los satélites,31,DMSP,,,,,Operational,Original
bufr4/0/02/020/61,2020,Clasificación de los satélites,61,Sistema polar EUMETSAT (EPS),,,,,Operational,Original
bufr4/0/02/020/91,2020,Clasificación de los satélites,91,ERS,,,,,Operational,Original
bufr4/0/02/020/92,2020,Clasificación de los satélites,92,Sentinel-3,,,,,Operational,Original
bufr4/0/02/020/121,2020,Clasificación de los satélites,121,ADEOS,,,,,Operational,Original
bufr4/0/02/020/122,2020,Clasificación de los satélites,122,GCOM,,,,,Operational,Original
bufr4/0/02/020/241,2020,Clasificación de los satélites,241,GOES,,,,,Operational,Original
bufr4/0/02/020/261,2020,Clasificación de los satélites,261,JASON,,,,,Operational,Original
bufr4/0/02/020/271,2020,Clasificación de los satélites,271,GMS,,,,,Operational,Original
bufr4/0/02/020/272,2020,Clasificación de los satélites,272,MTSAT,,,,,Operational,Original
bufr4/0/02/020/273,2020,Clasificación de los satélites,273,Himawari,,,,,Operational,Original
bufr4/0/02/020/281,2020,Clasificación de los satélites,281,COMS,,,,,Operational,Original
bufr4/0/02/020/301,2020,Clasificación de los satélites,301,INSAT,,,,,Operational,Original
bufr4/0/02/020/331,2020,Clasificación de los satélites,331,Programa operacional METEOSAT (MOP),,,,,Operational,Original
bufr4/0/02/020/332,2020,Clasificación de los satélites,332,Programa Transicional METEOSAT (MTP),,,,,Operational,Original
bufr4/0/02/020/333,2020,Clasificación de los satélites,333,Programa de Segunda Generación METEOSAT (MSG),,,,,Operational,Original
bufr4/0/02/020/351,2020,Clasificación de los satélites,351,GOMS,,,,,Operational,Original
bufr4/0/02/020/380,2020,Clasificación de los satélites,380,FY-1,,,,,Operational,Original
bufr4/0/02/020/381,2020,Clasificación de los satélites,381,FY-2,,,,,Operational,Original
bufr4/0/02/020/382,2020,Clasificación de los satélites,382,FY-3,,,,,Operational,Original
bufr4/0/02/020/383,2020,Clasificación de los satélites,383,FY-4,,,,,Operational,Original
bufr4/0/02/020/384-400,2020,Clasificación de los satélites,384-400,Reservadas,,,,,Operational,Original
bufr4/0/02/020/401,2020,Clasificación de los satélites,401,GPS,,,,,Operational,Original
bufr4/0/02/020/402,2020,Clasificación de los satélites,402,GLONASS,,,,,Operational,Original
bufr4/0/02/020/403,2020,Clasificación de los satélites,403,GALILEO,,,,,Operational,Original
bufr4/0/02/020/404,2020,Clasificación de los satélites,404,BDS (BeiDou sistema satelital de navegación),,,,,Operational,Original
bufr4/0/02/020/405-510,2020,Clasificación de los satélites,405-510,Reservadas,,,,,Operational,Original
bufr4/0/02/020/511,2020,Clasificación de los satélites,511,Valor faltante,,,,,Operational,Original
bufr4/0/02/021/1,2021,Datos de instrumentos satelitales utilizados en el proceso,1,Sondas de alta precisión en infrarrojo (HIRS),,,,,Operational,Original
bufr4/0/02/021/2,2021,Datos de instrumentos satelitales utilizados en el proceso,2,Unidad de sondeo por microondas (MSU),,,,,Operational,Original
bufr4/0/02/021/3,2021,Datos de instrumentos satelitales utilizados en el proceso,3,Unidad de sondeo estratosférico (SSU),,,,,Operational,Original
bufr4/0/02/021/4,2021,Datos de instrumentos satelitales utilizados en el proceso,4,Modo de viento AMI,,,,,Operational,Original
bufr4/0/02/021/5,2021,Datos de instrumentos satelitales utilizados en el proceso,5,Modo de onda AMI,,,,,Operational,Original
bufr4/0/02/021/6,2021,Datos de instrumentos satelitales utilizados en el proceso,6,Modo de imagen AMI,,,,,Operational,Original
bufr4/0/02/021/7,2021,Datos de instrumentos satelitales utilizados en el proceso,7,Altímetro radar,,,,,Operational,Original
bufr4/0/02/021/8,2021,Datos de instrumentos satelitales utilizados en el proceso,8,ATSR,,,,,Operational,Original
bufr4/0/02/021/All-9,2021,Datos de instrumentos satelitales utilizados en el proceso,Los 9,Valor faltante,,,,,Operational,Original
bufr4/0/02/022/1,2022,Técnica utilizada en el proceso de datos satelitales,1,Técnica de proceso sin especificar,Banderines de bit que indican los elementos incluidos en el proceso de datos de sondeo.,,,,Operational,Original
bufr4/0/02/022/2,2022,Técnica utilizada en el proceso de datos satelitales,2,Regresión estadística automatizada,Banderines de bit que indican los elementos incluidos en el proceso de datos de sondeo.,,,,Operational,Original
bufr4/0/02/022/3,2022,Técnica utilizada en el proceso de datos satelitales,3,Trayecto despejado,"Banderines de bit que indican los elementos incluidos en el proceso de datos de sondeo. Nota 1) Por trayecto despejado se entiende que el sondeo se ha realizado a partir de radiancias claras obtenidas de mediciones reales en puntos despejados. Se han aplicado datos HIRS troposféricos y estratosféricos, así como datos MSU y SSU.",,,,Operational,Original
bufr4/0/02/022/4,2022,Técnica utilizada en el proceso de datos satelitales,4,Trayecto parcialmente nuboso,"Banderines de bit que indican los elementos incluidos en el proceso de datos de sondeo. Nota 2) Por trayecto parcialmente nuboso se entiende que el sondeo se ha llevado a cabo a partir de radiancias claras que se han calculado en puntos parcialmente nubosos. Se han aplicado datos HIRS, troposféricos y estratosféricos, así como datos MSU y SSU.",,,,Operational,Original
bufr4/0/02/022/5,2022,Técnica utilizada en el proceso de datos satelitales,5,Trayecto nuboso,"Banderines de bit que indican los elementos incluidos en el proceso de datos de sondeo. Nota 3) Por trayecto nuboso se entiende que el sondeo se ha realizado únicamente a partir de datos HIRS estratosféricos, y datos MSU y SSU. No se han aplicado datos HIRS troposféricos a causa de nubosidad",,,,Operational,Original
bufr4/0/02/022/6-7,2022,Técnica utilizada en el proceso de datos satelitales,6-7,Reservados,Banderines de bit que indican los elementos incluidos en el proceso de datos de sondeo.,,,,Operational,Original
bufr4/0/02/022/All-8,2022,Técnica utilizada en el proceso de datos satelitales,Los 8,Valor faltante,Banderines de bit que indican los elementos incluidos en el proceso de datos de sondeo.,,,,Operational,Original
bufr4/0/02/023/0,2023,Método de cálculo del viento a partir de datos satelitales,0,Reservada,,,,,Operational,Original
bufr4/0/02/023/1,2023,Método de cálculo del viento a partir de datos satelitales,1,Viento derivado del movimiento de las nubes observado en el canal del infrarrojo,,,,,Operational,Original
bufr4/0/02/023/2,2023,Método de cálculo del viento a partir de datos satelitales,2,Viento derivado del movimiento de las nubes observado en el canal visible,,,,,Operational,Original
bufr4/0/02/023/3,2023,Método de cálculo del viento a partir de datos satelitales,3,Viento derivado del movimiento de las nubes observado en el canal del vapor de agua,,,,,Operational,Original
bufr4/0/02/023/4,2023,Método de cálculo del viento a partir de datos satelitales,4,Viento derivado del movimiento observado en varios canales espectrales,,,,,Operational,Original
bufr4/0/02/023/5,2023,Método de cálculo del viento a partir de datos satelitales,5,Viento derivado del movimiento observado en el canal del vapor de agua en cielo despejado,,,,,Operational,Original
bufr4/0/02/023/6,2023,Método de cálculo del viento a partir de datos satelitales,6,Viento derivado del movimiento observado en el canal del ozono,,,,,Operational,Original
bufr4/0/02/023/7,2023,Método de cálculo del viento a partir de datos satelitales,7,Viento derivado del movimiento observado en el canal del vapor de agua (nubes o cielo despejado no especificados),,,,,Operational,Original
bufr4/0/02/023/8-12,2023,Método de cálculo del viento a partir de datos satelitales,8-12,Reservadas,,,,,Operational,Original
bufr4/0/02/023/13,2023,Método de cálculo del viento a partir de datos satelitales,13,Media cuadrática,,,,,Operational,Original
bufr4/0/02/023/14,2023,Método de cálculo del viento a partir de datos satelitales,14,Reservada,,,,,Operational,Original
bufr4/0/02/023/15,2023,Método de cálculo del viento a partir de datos satelitales,15,Valor faltante,,,,,Operational,Original
bufr4/0/02/024/0,2024,Método de cálculo de la humedad media integrada,0,Reservada,,,,,Operational,Original
bufr4/0/02/024/1,2024,Método de cálculo de la humedad media integrada,1,Tabla con toda la gama de variación de la humedad en la capa,,,,,Operational,Original
bufr4/0/02/024/2,2024,Método de cálculo de la humedad media integrada,2,Técnica de regresión aplicada a 2 valores de humedad de la capa,,,,,Operational,Original
bufr4/0/02/024/3-14,2024,Método de cálculo de la humedad media integrada,3-14,Reservadas,,,,,Operational,Original
bufr4/0/02/024/15,2024,Método de cálculo de la humedad media integrada,15,Valor faltante,,,,,Operational,Original
bufr4/0/02/025/1,2025,Canal(es) satelital(es) utilizado(s) en el cálculo,1,Reservado,"Los banderines de bits indican el instrumento y/o canales utilizados para obtener diversos parámetros físicos. Cuando, en cualquier grupo de parámetros, todos los bits = 0, no se efectúa recuperación respecto a ese parámetro o serie de parámetros.",,,,Operational,Original
bufr4/0/02/025,2025,Canal(es) satelital(es) utilizado(s) en el cálculo,,"Grupo 1 - Agua precipitable para las capas: superficie hasta 700 hPa, 700 a 500 hPa, y 500 a 300 hPa",,,,,Operational,Original
bufr4/0/02/025/2,2025,Canal(es) satelital(es) utilizado(s) en el cálculo,2,HIRS,,,,,Operational,Original
bufr4/0/02/025/3,2025,Canal(es) satelital(es) utilizado(s) en el cálculo,3,MSU,,,,,Operational,Original
bufr4/0/02/025/4-5,2025,Canal(es) satelital(es) utilizado(s) en el cálculo,4-5,Reservados,,,,,Operational,Original
bufr4/0/02/025,2025,Canal(es) satelital(es) utilizado(s) en el cálculo,,Grupo 2 - Temperatura y presión tropopáusicas,,,,,Operational,Original
bufr4/0/02/025/6,2025,Canal(es) satelital(es) utilizado(s) en el cálculo,6,HIRS,,,,,Operational,Original
bufr4/0/02/025/7,2025,Canal(es) satelital(es) utilizado(s) en el cálculo,7,MSU,,,,,Operational,Original
bufr4/0/02/025/8-9,2025,Canal(es) satelital(es) utilizado(s) en el cálculo,8-9,Reservados,,,,,Operational,Original
bufr4/0/02/025,2025,Canal(es) satelital(es) utilizado(s) en el cálculo,,Grupo 3 - Total de ozono,,,,,Operational,Original
bufr4/0/02/025/10,2025,Canal(es) satelital(es) utilizado(s) en el cálculo,10,"HIRS (1, 2, 3, 8, 9, 16, 17)",,,,,Operational,Original
bufr4/0/02/025/11,2025,Canal(es) satelital(es) utilizado(s) en el cálculo,11,"HIRS (1, 2, 3, 9, 17)",,,,,Operational,Original
bufr4/0/02/025/12,2025,Canal(es) satelital(es) utilizado(s) en el cálculo,12,MSU,,,,,Operational,Original
bufr4/0/02/025/13-14,2025,Canal(es) satelital(es) utilizado(s) en el cálculo,13-14,Reservados,,,,,Operational,Original
bufr4/0/02/025,2025,Canal(es) satelital(es) utilizado(s) en el cálculo,,"Grupo 4 - Temperatura media para las capas: superficie hasta 850 hPa, 850 a 700 hPa, 700 a 500 hPa, 500 a 400 hPa, 400 a 300 hPa, 300 a 200 hPa, y 200 a 100 hPa",,,,,Operational,Original
bufr4/0/02/025/15,2025,Canal(es) satelital(es) utilizado(s) en el cálculo,15,HIRS,,,,,Operational,Original
bufr4/0/02/025/16,2025,Canal(es) satelital(es) utilizado(s) en el cálculo,16,HIRS,,,*,,Operational,Original
bufr4/0/02/025/17,2025,Canal(es) satelital(es) utilizado(s) en el cálculo,17,MSU,,,,,Operational,Original
bufr4/0/02/025/18,2025,Canal(es) satelital(es) utilizado(s) en el cálculo,18,SKINTK (únicamente océano),,,,,Operational,Original
bufr4/0/02/025/19-20,2025,Canal(es) satelital(es) utilizado(s) en el cálculo,19-20,Reservados,,,,,Operational,Original
bufr4/0/02/025,2025,Canal(es) satelital(es) utilizado(s) en el cálculo,,"Grupo 5 - Combinaciones de canales utilizadas para obtener temperaturas medias de las capas: 100 a 70 hPa, 70 a 50 hPa, 50 a 30 hPa, 30 a 10 hPa, 10 a 5 hPa, 5 a 2 hPa, 2 a 1 hPa, 1 a 0,4 hPa",,,,,Operational,Original
bufr4/0/02/025/21,2025,Canal(es) satelital(es) utilizado(s) en el cálculo,21,HIRS,,,*,,Operational,Original
bufr4/0/02/025/22,2025,Canal(es) satelital(es) utilizado(s) en el cálculo,22,SSU,,,* Valor relegado. Utilícese en su lugar la cifra de clave 6.,,Operational,Original
bufr4/0/02/025/23,2025,Canal(es) satelital(es) utilizado(s) en el cálculo,23,"MSU (3, 4)",,,,,Operational,Original
bufr4/0/02/025/24,2025,Canal(es) satelital(es) utilizado(s) en el cálculo,24,Reservado,,,,,Operational,Original
bufr4/0/02/025/All-25,2025,Canal(es) satelital(es) utilizado(s) en el cálculo,Los 25,Valor faltante,,,,,Operational,Original
bufr4/0/02/030/0,2030,Método de medición de la corriente,0,Reservada,,,,,Operational,Original
bufr4/0/02/030/1,2030,Método de medición de la corriente,1,ADCP (perfilador de corriente de efecto Doppler),,,*,,Operational,Original
bufr4/0/02/030/2,2030,Método de medición de la corriente,2,GEK (Electrocinetógrafo geomagnético),,,,,Operational,Original
bufr4/0/02/030/3,2030,Método de medición de la corriente,3,Dirección y deriva del buque determinadas mediante marcaciones efectuadas a intervalos de 3 a 6 horas,,,,,Operational,Original
bufr4/0/02/030/4,2030,Método de medición de la corriente,4,"Dirección y deriva del buque determinadas mediante marcaciones efectuadas a intervalos superiores a 6 horas, pero inferiores a 12 horas",Entre H-1 y H,,,,Operational,Original
bufr4/0/02/030/5,2030,Método de medición de la corriente,5,Deriva de la boya,Entre H-1 y H,,,,Operational,Original
bufr4/0/02/030/6,2030,Método de medición de la corriente,6,ADCP (perfilador de corriente de efecto Doppler),Entre H-1 y H,,,,Operational,Original
bufr4/0/02/030/7,2030,Método de medición de la corriente,7,Valor faltante,Entre H-1 y H,,,,Operational,Original
bufr4/0/02/031/0,2031,Duración y hora de medición de la corriente,0,Reservada,Entre H-2 y H-1,,,,Operational,Original
bufr4/0/02/031/1,2031,Duración y hora de medición de la corriente,1,Instantánea,Entre H-2 y H-1,,,,Operational,Original
bufr4/0/02/031/2,2031,Duración y hora de medición de la corriente,2,Promedio de 3 min o menos,Entre H-2 y H-1,,,,Operational,Original
