Id,FXY,ElementName_es,CodeFigure,EntryName_es,EntryName_sub1_es,EntryName_sub2_es,Note_es,noteIDs,Status,translated_by
bufr4/0/23/002/11,23002,Actividad o instalación relacionada con el incidente,11,Eliminación de radioisótopos,,,,,Operational,Original
bufr4/0/23/002/12,23002,Actividad o instalación relacionada con el incidente,12,Transporte de radioisótopos,,,,,Operational,Original
bufr4/0/23/002/13,23002,Actividad o instalación relacionada con el incidente,13,Utilización de radioisótopos para la producción de energía,,,,,Operational,Original
bufr4/0/23/002/14-29,23002,Actividad o instalación relacionada con el incidente,14-29,Reservadas,,,,,Operational,Original
bufr4/0/23/002/30,23002,Actividad o instalación relacionada con el incidente,30,Otras,,,,,Operational,Original
bufr4/0/23/002/31,23002,Actividad o instalación relacionada con el incidente,31,Valor faltante,,,,,Operational,Original
bufr4/0/23/003/0,23003,Tipo de emisión de sustancias,0,Ninguna emisión,,,,,Operational,Original
bufr4/0/23/003/1,23003,Tipo de emisión de sustancias,1,Emisión en la atmósfera,,,,,Operational,Original
bufr4/0/23/003/2,23003,Tipo de emisión de sustancias,2,Emisión en el agua,,,,,Operational,Original
bufr4/0/23/003/3,23003,Tipo de emisión de sustancias,3,Emisión en la atmósfera y en el agua,,,,,Operational,Original
bufr4/0/23/003/4,23003,Tipo de emisión de sustancias,4,Emisión prevista en la atmósfera,,,,,Operational,Original
bufr4/0/23/003/5,23003,Tipo de emisión de sustancias,5,Emisión prevista en el agua,,,,,Operational,Original
bufr4/0/23/003/6,23003,Tipo de emisión de sustancias,6,Emisión prevista en la atmósfera y en el agua,,,,,Operational,Original
bufr4/0/23/003/7,23003,Tipo de emisión de sustancias,7,Valor faltante,,,,,Operational,Original
bufr4/0/23/004/0,23004,Contramedidas tomadas cerca de la frontera,0,Ninguna contramedida,,,,,Operational,Original
bufr4/0/23/004/1,23004,Contramedidas tomadas cerca de la frontera,1,Evacuación,,,,,Operational,Original
bufr4/0/23/004/2,23004,Contramedidas tomadas cerca de la frontera,2,Protección en refugios,,,,,Operational,Original
bufr4/0/23/004/3,23004,Contramedidas tomadas cerca de la frontera,3,Medidas profilácticas,,,,,Operational,Original
bufr4/0/23/004/4,23004,Contramedidas tomadas cerca de la frontera,4,Agua,,,,,Operational,Original
bufr4/0/23/004/5-6,23004,Contramedidas tomadas cerca de la frontera,5-6,Reservadas,,,,,Operational,Original
bufr4/0/23/004/7,23004,Contramedidas tomadas cerca de la frontera,7,Valor faltante,,,,,Operational,Original
bufr4/0/23/005/0,23005,Causa del incidente,0,Las autoridades del Estado donde se produjo el incidente no se explican lo sucedido,,,,,Operational,Original
bufr4/0/23/005/1,23005,Causa del incidente,1,Las autoridades del Estado donde se produjo el incidente conocen su causa,,,,,Operational,Original
bufr4/0/23/005/2,23005,Causa del incidente,2,Reservada,,,,,Operational,Original
bufr4/0/23/005/3,23005,Causa del incidente,3,Valor faltante,,,,,Operational,Original
bufr4/0/23/006/0,23006,Situación luego del incidente,0,La situación no mejora,,,,,Operational,Original
bufr4/0/23/006/1,23006,Situación luego del incidente,1,Situación inestable,,,,,Operational,Original
bufr4/0/23/006/2,23006,Situación luego del incidente,2,La situación no empeora,,,,,Operational,Original
bufr4/0/23/006/3,23006,Situación luego del incidente,3,La situación mejora,,,,,Operational,Original
bufr4/0/23/006/4,23006,Situación luego del incidente,4,Situación estable,,,,,Operational,Original
bufr4/0/23/006/5,23006,Situación luego del incidente,5,La situación empeora,,,,,Operational,Original
bufr4/0/23/006/6,23006,Situación luego del incidente,6,Reservada,,,,,Operational,Original
bufr4/0/23/006/7,23006,Situación luego del incidente,7,Valor faltante,,,,,Operational,Original
bufr4/0/23/007/0,23007,Características de la emisión de sustancias,0,No hay emisión,,,,,Operational,Original
bufr4/0/23/007/1,23007,Características de la emisión de sustancias,1,La emisión ha cesado,,,,,Operational,Original
bufr4/0/23/007/2,23007,Características de la emisión de sustancias,2,Emisión,,,,,Operational,Original
bufr4/0/23/007/3,23007,Características de la emisión de sustancias,3,La emisión continúa,,,,,Operational,Original
bufr4/0/23/007/4-6,23007,Características de la emisión de sustancias,4-6,Reservadas,,,,,Operational,Original
bufr4/0/23/007/7,23007,Características de la emisión de sustancias,7,Valor faltante,,,,,Operational,Original
bufr4/0/23/008/0,23008,Estado actual de la emisión de sustancias,0,Gaseosa,,,,,Operational,Original
bufr4/0/23/008/1,23008,Estado actual de la emisión de sustancias,1,De partículas,,,,,Operational,Original
bufr4/0/23/008/2,23008,Estado actual de la emisión de sustancias,2,Mezcla de emisiones gaseosas y de partículas,,,,,Operational,Original
bufr4/0/23/008/3,23008,Estado actual de la emisión de sustancias,3,Valor faltante,,,,,Operational,Original
bufr4/0/23/009/0,23009,Estado previsto de la emisión de sustancias,0,Gaseosa,,,,,Operational,Original
bufr4/0/23/009/1,23009,Estado previsto de la emisión de sustancias,1,De partículas,,,,,Operational,Original
bufr4/0/23/009/2,23009,Estado previsto de la emisión de sustancias,2,Mezcla de emisiones gaseosas y de partículas,,,,,Operational,Original
bufr4/0/23/009/3,23009,Estado previsto de la emisión de sustancias,3,Valor faltante,,,,,Operational,Original
bufr4/0/23/016/0,23016,Riesgo de una importante intoxicación de origen químico que afecte a la salud,0,No hay ninguna importante intoxicación de origen químico que afecte a la salud,,,,,Operational,Original
bufr4/0/23/016/1,23016,Riesgo de una importante intoxicación de origen químico que afecte a la salud,1,Riesgo de una importante intoxicación de origen químico que afecte a la salud,,,,,Operational,Original
bufr4/0/23/016/2,23016,Riesgo de una importante intoxicación de origen químico que afecte a la salud,2,Reservada,,,,,Operational,Original
bufr4/0/23/016/3,23016,Riesgo de una importante intoxicación de origen químico que afecte a la salud,3,Valor faltante,,,,,Operational,Original
bufr4/0/23/018/0,23018,Evolución de la emisión de sustancias con el paso del tiempo,0,La emisión ha cesado,,,,,Operational,Original
bufr4/0/23/018/1,23018,Evolución de la emisión de sustancias con el paso del tiempo,1,La emisión prosigue,,,,,Operational,Original
bufr4/0/23/018/2,23018,Evolución de la emisión de sustancias con el paso del tiempo,2,Se prevé un aumento de la emisión en las próximas seis horas,,,,,Operational,Original
bufr4/0/23/018/3,23018,Evolución de la emisión de sustancias con el paso del tiempo,3,Se prevé que la emisión permanecerá constante en las próximas seis horas,,,,,Operational,Original
bufr4/0/23/018/4,23018,Evolución de la emisión de sustancias con el paso del tiempo,4,Se prevé una disminución de la emisión en las próximas seis horas,,,,,Operational,Original
bufr4/0/23/018/5-6,23018,Evolución de la emisión de sustancias con el paso del tiempo,5-6,Reservadas,,,,,Operational,Original
bufr4/0/23/018/7,23018,Evolución de la emisión de sustancias con el paso del tiempo,7,Valor faltante,,,,,Operational,Original
bufr4/0/23/031/0,23031,Riesgo de que la columna radiactiva encuentre precipitaciones en el país en que ha ocurrido el incidente,0,La columna radiactiva no encontrará lluvia en el país donde se ha producido el incidente,,,,,Operational,Original
bufr4/0/23/031/1,23031,Riesgo de que la columna radiactiva encuentre precipitaciones en el país en que ha ocurrido el incidente,1,La columna radiactiva encontrará lluvia en el país donde se ha producido el incidente,,,,,Operational,Original
bufr4/0/23/031/2,23031,Riesgo de que la columna radiactiva encuentre precipitaciones en el país en que ha ocurrido el incidente,2,Reservada,,,,,Operational,Original
bufr4/0/23/031/3,23031,Riesgo de que la columna radiactiva encuentre precipitaciones en el país en que ha ocurrido el incidente,3,Valor faltante,,,,,Operational,Original
bufr4/0/23/032/0,23032,Posibilidad de que la columna radiactiva sea afectada por un cambio en la dirección o en la velocidad del viento,0,No se prevé ningún cambio importante en las próximas seis horas,,,,,Operational,Original
bufr4/0/23/032/1,23032,Posibilidad de que la columna radiactiva sea afectada por un cambio en la dirección o en la velocidad del viento,1,Se prevé un cambio importante en las próximas seis horas,,,,,Operational,Original
bufr4/0/23/032/2,23032,Posibilidad de que la columna radiactiva sea afectada por un cambio en la dirección o en la velocidad del viento,2,Reservada,,,,,Operational,Original
bufr4/0/23/032/3,23032,Posibilidad de que la columna radiactiva sea afectada por un cambio en la dirección o en la velocidad del viento,3,Valor faltante,,,,,Operational,Original
