Id,ClassNo,ClassName_es,FXY,ElementName_es,BUFR_Unit_es,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit_es,CREX_Scale,CREX_DataWidth_Char,Note_es,noteIDs,Status,translated_by
bufr4/0/05/031,05,Clase 05 — Ubicación BUFR/CREX (horizontal – 1),005031,Número de la fila Numérica,,0,0,Numérica 12,,0,4,,,Operational,Original
bufr4/0/05/032,05,Clase 05 — Ubicación BUFR/CREX (horizontal – 1),005032,Compensación en Y (véase la nota 6) m,,2 -1073741824,,m 31,,2,11,,,Operational,Original
bufr4/0/05/033,05,Clase 05 — Ubicación BUFR/CREX (horizontal – 1),005033,Tamaño de los píxeles en la horizontal – 1 m,,-1,0,m 16,,-1,5,,,Operational,Original
bufr4/0/05/034,05,Clase 05 — Ubicación BUFR/CREX (horizontal – 1),005034,Número de la fila a lo largo de la trayectoria Numérica,,0,0,Numérica 11,,0,4,,,Operational,Original
bufr4/0/05/035,05,Clase 05 — Ubicación BUFR/CREX (horizontal – 1),005035,Tamaño máximo de la dimensión x Numérica,,0,0,Numérica 12,,0,4,,,Operational,Original
bufr4/0/05/036,05,Clase 05 — Ubicación BUFR/CREX (horizontal – 1),005036,Número de transecta del buque según el SOOP Numérica,,0,0,Numérica 7,,0,2,,,Operational,Original
bufr4/0/05/040,05,Clase 05 — Ubicación BUFR/CREX (horizontal – 1),005040,Número de la órbita Numérica,,0,0,Numérica 24,,0,8,,,Operational,Original
bufr4/0/05/041,05,Clase 05 — Ubicación BUFR/CREX (horizontal – 1),005041,Número de la línea de exploración Numérica,,0,0,Numérica 8,,0,3,,,Operational,Original
bufr4/0/05/042,05,Clase 05 — Ubicación BUFR/CREX (horizontal – 1),005042,Número del canal Numérica,,0,0,Numérica 6,I.2 – BUFR/CREX Tabla B/05 – 1,0,2 (continúa),,,Operational,Original
bufr4/0/05/043,05,Clase 05 — Ubicación BUFR/CREX (horizontal – 1),005043,Número del campo de visión Numérica,,0,0,Numérica 8,,0,3,,,Operational,Original
bufr4/0/05/044,05,Clase 05 — Ubicación BUFR/CREX (horizontal – 1),005044,Número de ciclo del satélite Numérica,,0,0,Numérica 11,,0,4,,,Operational,Original
bufr4/0/05/045,05,Clase 05 — Ubicación BUFR/CREX (horizontal – 1),005045,Número del campo de referencia Numérica,,0,0,Numérica 8,,0,3,,,Operational,Original
bufr4/0/05/052,05,Clase 05 — Ubicación BUFR/CREX (horizontal – 1),005052,Incremento del número del canal Numérica,,0,0,Numérica 5,,0,2,,,Operational,Original
bufr4/0/05/053,05,Clase 05 — Ubicación BUFR/CREX (horizontal – 1),005053,Incremento del número del campo de visión Numérica,,0,0,Numérica 5,,0,2,,,Operational,Original
bufr4/0/05/060,05,Clase 05 — Ubicación BUFR/CREX (horizontal – 1),005060,Posición angular Y desde el centro de gravedad º,,6,-8000000,º 24,,6,8,,,Operational,Original
bufr4/0/05/061,05,Clase 05 — Ubicación BUFR/CREX (horizontal – 1),005061,Posición angular Z desde el centro de gravedad º,,6,-8000000,º 24,,6,8,,,Operational,Original
bufr4/0/05/063,05,Clase 05 — Ubicación BUFR/CREX (horizontal – 1),005063,Eje longitudinal de la aeronave º,,2,0,º 16,,2,5,,,Operational,Original
bufr4/0/05/064,05,Clase 05 — Ubicación BUFR/CREX (horizontal – 1),005064,Eje horizontal de la aeronave º,,2,0,º 16,,2,5,,,Operational,Original
bufr4/0/05/066,05,Clase 05 — Ubicación BUFR/CREX (horizontal – 1),005066,Eje transversal de la aeronave º,,2,0,º 16,,2,5,,,Operational,Original
bufr4/0/05/067,05,Clase 05 — Ubicación BUFR/CREX (horizontal – 1),005067,Número de líneas de exploración Numérica,,0,0,Numérica 8,,0,3,,,Operational,Original
bufr4/0/05/068,05,Clase 05 — Ubicación BUFR/CREX (horizontal – 1),005068,Número de perfil Numérica,,0,0,Numérica 16,,0,5,,,Operational,Original
bufr4/0/05/069,05,Clase 05 — Ubicación BUFR/CREX (horizontal – 1),005069,Canal receptor Tabla de cifrado,,0,0,Tabla de cifrado 2,,0,1,,,Operational,Original
bufr4/0/05/070,05,Clase 05 — Ubicación BUFR/CREX (horizontal – 1),005070,Identificador de la observación Numérica,,0,0,Numérica 30,,0,10,,,Operational,Original
bufr4/0/05/071,05,Clase 05 — Ubicación BUFR/CREX (horizontal – 1),005071,Identificador Stripmap Numérica,,0,0,Numérica 16,,0,5,,,Operational,Original
bufr4/0/05/072,05,Clase 05 — Ubicación BUFR/CREX (horizontal – 1),005072,Número de espectros en la dirección del alcance Numérica,,0,0,Numérica 8,,0,3,,,Operational,Original
bufr4/0/05/073,05,Clase 05 — Ubicación BUFR/CREX (horizontal – 1),005073,Número de espectros en dirección azimutal Numérica,,0,0,Numérica 8,,0,3,,,Operational,Original
bufr4/0/05/074,05,Clase 05 — Ubicación BUFR/CREX (horizontal – 1),005074,Índice en la dirección del alcance Numérica,,0,0,Numérica 8,,0,3,,,Operational,Original
bufr4/0/05/075,05,Clase 05 — Ubicación BUFR/CREX (horizontal – 1),005075,Índice en dirección azimutal Numérica,,0,0,Numérica 8,,0,3 (continúa),,,Operational,Original
