Id,FXY,ElementName_es,CodeFigure,EntryName_es,EntryName_sub1_es,EntryName_sub2_es,Note_es,noteIDs,Status,translated_by
bufr4/0/11/031/8,11031,Grado de turbulencia,8,Ninguna,Nubes/aire claro no especificado,,,,Operational,Original
bufr4/0/11/031/9,11031,Grado de turbulencia,9,Leve,Nubes/aire claro no especificado,,,,Operational,Original
bufr4/0/11/031/10,11031,Grado de turbulencia,10,Moderada,Nubes/aire claro no especificado,,,,Operational,Original
bufr4/0/11/031/11,11031,Grado de turbulencia,11,Fuerte,Nubes/aire claro no especificado,,,,Operational,Original
bufr4/0/11/031/12,11031,Grado de turbulencia,12,"Extrema, en cielo despejado",,,,,Operational,Original
bufr4/0/11/031/13,11031,Grado de turbulencia,13,"Extrema, en cielo nuboso",,,,,Operational,Original
bufr4/0/11/031/14,11031,Grado de turbulencia,14,"Extrema, en cielo nuboso/despejado - no especificado",,,,,Operational,Original
bufr4/0/11/031/15,11031,Grado de turbulencia,15,Valor faltante,,,,,Operational,Original
bufr4/0/11/037/0,11037,Índice de turbulencia,0,"med < 0,1","máx < 0,1",,,,Operational,Original
bufr4/0/11/037/1,11037,Índice de turbulencia,1,"med < 0,1","0,1 ≤máx < 0,2",,,,Operational,Original
bufr4/0/11/037/2,11037,Índice de turbulencia,2,"0,1 ≤ med < 0,2","0,1 ≤ máx < 0,2",,,,Operational,Original
bufr4/0/11/037/3,11037,Índice de turbulencia,3,"med < 0,1","0,2 ≤ máx < 0,3",,,,Operational,Original
bufr4/0/11/037/4,11037,Índice de turbulencia,4,"0,1 ≤med < 0,2","0,2 ≤máx < 0,3",,,,Operational,Original
bufr4/0/11/037/5,11037,Índice de turbulencia,5,"0,2 ≤ med < 0,3","0,2 ≤máx < 0,3",,,,Operational,Original
bufr4/0/11/037/6,11037,Índice de turbulencia,6,"med < 0,1","0,3 ≤máx < 0,4",,,,Operational,Original
bufr4/0/11/037/7,11037,Índice de turbulencia,7,"0,1 ≤ med < 0,2","0,3 ≤máx < 0,4",,,,Operational,Original
bufr4/0/11/037/8,11037,Índice de turbulencia,8,"0,2 ≤ med < 0,3","0,3 ≤máx < 0,4",,,,Operational,Original
bufr4/0/11/037/9,11037,Índice de turbulencia,9,"0,3 ≤ med < 0,4","0,3 ≤máx < 0,4",,,,Operational,Original
bufr4/0/11/037/10,11037,Índice de turbulencia,10,"med < 0,1","0,4 ≤máx < 0,5",,,,Operational,Original
bufr4/0/11/037/11,11037,Índice de turbulencia,11,"0,1 ≤ med < 0,2","0,4 ≤máx < 0,5",,,,Operational,Original
bufr4/0/11/037/12,11037,Índice de turbulencia,12,"0,2 ≤ med < 0,3","0,4 ≤máx < 0,5",,,,Operational,Original
bufr4/0/11/037/13,11037,Índice de turbulencia,13,"0,3 ≤ med < 0,4","0,4 ≤máx < 0,5",,,,Operational,Original
bufr4/0/11/037/14,11037,Índice de turbulencia,14,"0,4 ≤ med < 0,5","0,4 ≤máx < 0,5",,,,Operational,Original
bufr4/0/11/037/15,11037,Índice de turbulencia,15,"med < 0,1","0,5 ≤máx < 0,8",,,,Operational,Original
bufr4/0/11/037/16,11037,Índice de turbulencia,16,"0,1 ≤ med < 0,2","0,5 ≤máx < 0,8",,,,Operational,Original
bufr4/0/11/037/17,11037,Índice de turbulencia,17,"0,2 ≤ med < 0,3","0,5 ≤máx < 0,8",,,,Operational,Original
bufr4/0/11/037/18,11037,Índice de turbulencia,18,"0,3 ≤ med < 0,4","0,5 ≤máx < 0,8",,,,Operational,Original
bufr4/0/11/037/19,11037,Índice de turbulencia,19,"0,4 ≤ med < 0,5","0,5 ≤máx < 0,8",,,,Operational,Original
bufr4/0/11/037/20,11037,Índice de turbulencia,20,"0,5 ≤ med < 0,8","0,5 ≤máx < 0,8",,,,Operational,Original
bufr4/0/11/037/21,11037,Índice de turbulencia,21,"med < 0,1","0,8 ≤máx",,,,Operational,Original
bufr4/0/11/037/22,11037,Índice de turbulencia,22,"0,1 ≤ med < 0,2","0,8 ≤máx",,,,Operational,Original
bufr4/0/11/037/23,11037,Índice de turbulencia,23,"0,2 ≤med < 0,3","0,8 ≤máx",,,,Operational,Original
bufr4/0/11/037/24,11037,Índice de turbulencia,24,"0,3 ≤ med < 0,4","0,8 ≤máx",,,,Operational,Original
bufr4/0/11/037/25,11037,Índice de turbulencia,25,"0,4 ≤ med < 0,5","0,8 ≤máx",,,,Operational,Original
bufr4/0/11/037/26,11037,Índice de turbulencia,26,"0,5 ≤med < 0,8","0,8 ≤máx",,,,Operational,Original
bufr4/0/11/037/27,11037,Índice de turbulencia,27,"0,8 ≤med","0,8 ≤máx",,,,Operational,Original
bufr4/0/11/037/28,11037,Índice de turbulencia,28,Ninguna turbulencia,Ninguna turbulencia,,,,Operational,Original
bufr4/0/11/037/29-62,11037,Índice de turbulencia,29-62,Reservadas,Reservadas,,,,Operational,Original
bufr4/0/11/037/63,11037,Índice de turbulencia,63,Valor faltante,Valor faltante,,,,Operational,Original
bufr4/0/11/038/0,11038,Hora a la que se produce la máxima tasa de disipación de los remolinos,0,min < 1,,,,,Operational,Original
bufr4/0/11/038/1,11038,Hora a la que se produce la máxima tasa de disipación de los remolinos,1,1 ≤ min < 2,,,,,Operational,Original
bufr4/0/11/038/2,11038,Hora a la que se produce la máxima tasa de disipación de los remolinos,2,2 ≤ min < 3,,,,,Operational,Original
bufr4/0/11/038/3,11038,Hora a la que se produce la máxima tasa de disipación de los remolinos,3,3 ≤ min < 4,,,,,Operational,Original
bufr4/0/11/038/4,11038,Hora a la que se produce la máxima tasa de disipación de los remolinos,4,4 ≤ min < 5,,,,,Operational,Original
bufr4/0/11/038/5,11038,Hora a la que se produce la máxima tasa de disipación de los remolinos,5,5 ≤ min < 6,,,,,Operational,Original
bufr4/0/11/038/6,11038,Hora a la que se produce la máxima tasa de disipación de los remolinos,6,6 ≤ min < 7,,,,,Operational,Original
bufr4/0/11/038/7,11038,Hora a la que se produce la máxima tasa de disipación de los remolinos,7,7 ≤ min < 8,,,,,Operational,Original
bufr4/0/11/038/8,11038,Hora a la que se produce la máxima tasa de disipación de los remolinos,8,8 ≤ min < 9,,,,,Operational,Original
bufr4/0/11/038/9,11038,Hora a la que se produce la máxima tasa de disipación de los remolinos,9,9 ≤ min < 10,,,,,Operational,Original
bufr4/0/11/038/10,11038,Hora a la que se produce la máxima tasa de disipación de los remolinos,10,10 ≤ min < 11,,,,,Operational,Original
bufr4/0/11/038/11,11038,Hora a la que se produce la máxima tasa de disipación de los remolinos,11,11 ≤ min < 12,,,,,Operational,Original
bufr4/0/11/038/12,11038,Hora a la que se produce la máxima tasa de disipación de los remolinos,12,12 ≤ min < 13,,,,,Operational,Original
bufr4/0/11/038/13,11038,Hora a la que se produce la máxima tasa de disipación de los remolinos,13,13 ≤ min < 14,,,,,Operational,Original
bufr4/0/11/038/14,11038,Hora a la que se produce la máxima tasa de disipación de los remolinos,14,14 ≤ min < 15,,,,,Operational,Original
bufr4/0/11/038/15,11038,Hora a la que se produce la máxima tasa de disipación de los remolinos,15,No horaria no disponible,,,,,Operational,Original
bufr4/0/11/038/16-30,11038,Hora a la que se produce la máxima tasa de disipación de los remolinos,16-30,Reservadas,,,,,Operational,Original
bufr4/0/11/038/31,11038,Hora a la que se produce la máxima tasa de disipación de los remolinos,31,Valor faltante,,,,,Operational,Original
bufr4/0/11/039/0,11039,Hora ampliada a la que se produce la máxima tasa de disipación de los remolinos,0,min < 1,,,,,Operational,Original
bufr4/0/11/039/1,11039,Hora ampliada a la que se produce la máxima tasa de disipación de los remolinos,1,1 ≤ min < 2,,,,,Operational,Original
bufr4/0/11/039/2,11039,Hora ampliada a la que se produce la máxima tasa de disipación de los remolinos,2,2 ≤ min < 3,,,,,Operational,Original
bufr4/0/11/039/3,11039,Hora ampliada a la que se produce la máxima tasa de disipación de los remolinos,3,3 ≤ min < 4,,,,,Operational,Original
bufr4/0/11/039/4,11039,Hora ampliada a la que se produce la máxima tasa de disipación de los remolinos,4,4 ≤ min < 5,,,,,Operational,Original
bufr4/0/11/039/5,11039,Hora ampliada a la que se produce la máxima tasa de disipación de los remolinos,5,5 ≤ min < 6,,,,,Operational,Original
bufr4/0/11/039/6,11039,Hora ampliada a la que se produce la máxima tasa de disipación de los remolinos,6,6 ≤ min < 7,,,,,Operational,Original
bufr4/0/11/039/7,11039,Hora ampliada a la que se produce la máxima tasa de disipación de los remolinos,7,7 ≤ min < 8,,,,,Operational,Original
bufr4/0/11/039/8,11039,Hora ampliada a la que se produce la máxima tasa de disipación de los remolinos,8,8 ≤ min < 9,,,,,Operational,Original
bufr4/0/11/039/9,11039,Hora ampliada a la que se produce la máxima tasa de disipación de los remolinos,9,9 ≤ min < 10,,,,,Operational,Original
bufr4/0/11/039/10,11039,Hora ampliada a la que se produce la máxima tasa de disipación de los remolinos,10,10 ≤ min < 11,,,,,Operational,Original
bufr4/0/11/039/11,11039,Hora ampliada a la que se produce la máxima tasa de disipación de los remolinos,11,11 ≤ min < 12,,,,,Operational,Original
bufr4/0/11/039/12,11039,Hora ampliada a la que se produce la máxima tasa de disipación de los remolinos,12,12 ≤ min < 13,,,,,Operational,Original
bufr4/0/11/039/13,11039,Hora ampliada a la que se produce la máxima tasa de disipación de los remolinos,13,13 ≤ min < 14,,,,,Operational,Original
bufr4/0/11/039/14,11039,Hora ampliada a la que se produce la máxima tasa de disipación de los remolinos,14,14 ≤ min < 15,,,,,Operational,Original
bufr4/0/11/039/15-59,11039,Hora ampliada a la que se produce la máxima tasa de disipación de los remolinos,15-59,Como anteriormente hasta 59 ≤ min < 60,,,,,Operational,Original
bufr4/0/11/039/60,11039,Hora ampliada a la que se produce la máxima tasa de disipación de los remolinos,60,Información horaria no disponible,,,,,Operational,Original
bufr4/0/11/039/61-62,11039,Hora ampliada a la que se produce la máxima tasa de disipación de los remolinos,61-62,Reservadas,,,,,Operational,Original
bufr4/0/11/039/63,11039,Hora ampliada a la que se produce la máxima tasa de disipación de los remolinos,63,Valor faltante,,,,,Operational,Original
