Id,ClassNo,ClassName_es,FXY,ElementName_es,BUFR_Unit_es,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit_es,CREX_Scale,CREX_DataWidth_Char,Note_es,noteIDs,Status,translated_by
bufr4/0/07/026,07,Clase 07 — Ubicación BUFR/CREX (vertical),007026,Ángulo cenital del satélite º,,4 -900000,21,º,4,7,,,,Operational,Original
bufr4/0/07/030,07,Clase 07 — Ubicación BUFR/CREX (vertical),007030,Altura del suelo de la estación sobre el nivel m,,1 -4000,17,m,1,5,,,,Operational,Original
bufr4/0/07/031,07,Clase 07 — Ubicación BUFR/CREX (vertical),007031,Altura del barómetro sobre el nivel medio del mar m,,1 -4000,17,m I.2 - BUFR/CREX Tabla B/07 - 1,1,5 (continúa),,,,Operational,Original
bufr4/0/07/033,07,Clase 07 — Ubicación BUFR/CREX (vertical),007033,Altura del sensor sobre la superficie del agua m,,1,0 12,m,1,4,,,,Operational,Original
bufr4/0/07/035,07,Clase 07 — Ubicación BUFR/CREX (vertical),007035,Tamaño máximo de la dimensión z Numérica,,0,0 12,Numérica,0,4,,,,Operational,Original
bufr4/0/07/036,07,Clase 07 — Ubicación BUFR/CREX (vertical),007036,Índice del nivel de z Numérica,,0,0 12,Numérica,0,4,,,,Operational,Original
bufr4/0/07/040,07,Clase 07 — Ubicación BUFR/CREX (vertical),007040,Parámetro de impacto (véase la nota 7) m,,1 62000000,22,m,1,8,,,,Operational,Original
bufr4/0/07/061,07,Clase 07 — Ubicación BUFR/CREX (vertical),007061,Profundidad por debajo de la superficie de la tierra m,,2,0 14,m,2,5,,,,Operational,Original
bufr4/0/07/062,07,Clase 07 — Ubicación BUFR/CREX (vertical),007062,Profundidad por debajo de la superficie del m,,1,0 17,m,1,6,,,,Operational,Original
bufr4/0/07/063,07,Clase 07 — Ubicación BUFR/CREX (vertical),007063,Profundidad bajo la superficie del mar/agua m,,2,0 20,m,2,7,,,,Operational,Original
bufr4/0/07/064,07,Clase 07 — Ubicación BUFR/CREX (vertical),007064,Altura representativa del sensor por encima de la m,,0,0,m 4,0,2,,,,Operational,Original
bufr4/0/07/065,07,Clase 07 — Ubicación BUFR/CREX (vertical),007065,Presión del agua Pa,–3,,0 17,Pa,–3,6,,,,Operational,Original
bufr4/0/07/070,07,Clase 07 — Ubicación BUFR/CREX (vertical),007070,Profundidad del ancla flotante m,,0,0 10,m,0,4,,,,Operational,Original
bufr4/0/07/071,07,Clase 07 — Ubicación BUFR/CREX (vertical),007071,Altura (alta resolución) m,,3 -10000000,26,m,3,8,,,,Operational,Original
bufr4/0/07/072,07,Clase 07 — Ubicación BUFR/CREX (vertical),007072,Ángulo de exploración grado,,-9000,15,grados,2,6 (continúa),,,,Operational,Original
bufr4/0/07/031,07,Clase 07 — Ubicación BUFR/CREX (vertical),007031,"deberían utilizarse y preferirse para representar la elevación del suelo y la elevación del barómetro, respectivamente, según se define en (OMM-Nº 9), volumen A, Estaciones de observación. Con respecto a estaciones marinas, este descriptor se refiere a la altura sobre el nivel medio del Guía de instrumentos y métodos de observación meteorológicos","(OMM-Nº 8), 1996).",,,,,Informes,,,,Operational,Original
bufr4/0/07/030,07,Clase 07 — Ubicación BUFR/CREX (vertical),007030,ni 0 07 032. El valor definido previamente de 0 07 033 puede cancelarse asignando a 0 07 033 un “valor faltante”.,,,,I.2 - BUFR/CREX Tabla B/07 - 3,,,,,,Operational,Original
