Id,Category,CategoryOfSequences_es,FXY1,Title_es,SubTitle_es,FXY2,ElementName_es,ElementDescription_es,Note_es,noteIDs,Status,translated_by
bufr4/3/06/007/5/027003,06,Secuencias meteorológicas u oceanográficas comunes a las,306007,(Parámetros del bloque de reserva para boyas),,027003,Latitud alterna (precisión aproximada),,,,Operational,Original
bufr4/3/06/007/6/028003,06,Secuencias meteorológicas u oceanográficas comunes a las,306007,(Parámetros del bloque de reserva para boyas),,028003,Longitud alterna (precisión aproximada),,,,Operational,Original
bufr4/3/06/008/1/002034,06,Secuencias meteorológicas u oceanográficas comunes a las,306008,(Parámetros de los instrumentos de las boyas),,002034,Tipo de ancla flotante,,,,Operational,Original
bufr4/3/06/008/2/002035,06,Secuencias meteorológicas u oceanográficas comunes a las,306008,(Parámetros de los instrumentos de las boyas),,002035,Longitud del cable,,,,Operational,Original
bufr4/3/06/008/3/002036,06,Secuencias meteorológicas u oceanográficas comunes a las,306008,(Parámetros de los instrumentos de las boyas),,002036,Tipo de boya,,,,Operational,Original
bufr4/3/06/011/1/301021,06,Secuencias meteorológicas u oceanográficas comunes a las,306011,"(Secuencia para la representación de identificación de la estación de observación de mareas, método de transmisión, hora en que se transmite el mensaje y tiempo de referencia para los informes en una serie temporal)",,301021,Latitud/longitud (gran exactitud),,,,Operational,Original
bufr4/3/06/011/2/001075,06,Secuencias meteorológicas u oceanográficas comunes a las,306011,"(Secuencia para la representación de identificación de la estación de observación de mareas, método de transmisión, hora en que se transmite el mensaje y tiempo de referencia para los informes en una serie temporal)",,001075,Identificación de la estación de observación de Identificación mareas alfanumérica,,,,Operational,Original
bufr4/3/06/011/3/002147,06,Secuencias meteorológicas u oceanográficas comunes a las,306011,"(Secuencia para la representación de identificación de la estación de observación de mareas, método de transmisión, hora en que se transmite el mensaje y tiempo de referencia para los informes en una serie temporal)",,002147,Método de transmisión al centro de recopilación,,,,Operational,Original
bufr4/3/06/011/4/301011,06,Secuencias meteorológicas u oceanográficas comunes a las,306011,"(Secuencia para la representación de identificación de la estación de observación de mareas, método de transmisión, hora en que se transmite el mensaje y tiempo de referencia para los informes en una serie temporal)",,301011,"Año, mes, día",,,,Operational,Original
bufr4/3/06/011/5/301013,06,Secuencias meteorológicas u oceanográficas comunes a las,306011,"(Secuencia para la representación de identificación de la estación de observación de mareas, método de transmisión, hora en que se transmite el mensaje y tiempo de referencia para los informes en una serie temporal)",,301013,"Hora, minuto, segundo (Secuencia para la representación del tipo de sensor, calificador significativo del sensor y estado de funcionamiento)",,,,Operational,Original
bufr4/3/06/012/1/002007,06,Secuencias meteorológicas u oceanográficas comunes a las,306012,(5 caracteres),,002007,Tipo de sensor del instrumento de medición del nivel de agua,,,,Operational,Original
bufr4/3/06/012/2/008015,06,Secuencias meteorológicas u oceanográficas comunes a las,306012,(5 caracteres),,008015,Calificador significativo del sensor,,,,Operational,Original
bufr4/3/06/012/3/008032,06,Secuencias meteorológicas u oceanográficas comunes a las,306012,(5 caracteres),,008032,Estado de funcionamiento,,,,Operational,Original
bufr4/3/06/012/4/306029,06,Secuencias meteorológicas u oceanográficas comunes a las,306012,(5 caracteres),,306029,Secuencia para la representación de información sobre el muestreo del tsunámetro respecto de las alturas de la columna de agua en el informe de la serie temporal,,,,Operational,Original
bufr4/3/06/013/1/306012,06,Secuencias meteorológicas u oceanográficas comunes a las,306013,(Secuencia para la representación del nivel y residuo de agua en la serie temporal),,306012,"Secuencia para la representación del tipo de sensor, calificador significativo del sensor y estado de funcionamiento",,,,Operational,Original
bufr4/3/06/013/2/301011,06,Secuencias meteorológicas u oceanográficas comunes a las,306013,(Secuencia para la representación del nivel y residuo de agua en la serie temporal),,301011,"Fecha de referencia Año, mes, día para la serie temporal",,,,Operational,Original
bufr4/3/06/013/3/301013,06,Secuencias meteorológicas u oceanográficas comunes a las,306013,(Secuencia para la representación del nivel y residuo de agua en la serie temporal),,301013,"Hora de referencia Hora, minuto, segundo para la serie temporal",,,,Operational,Original
bufr4/3/06/013/4/022120,06,Secuencias meteorológicas u oceanográficas comunes a las,306013,(Secuencia para la representación del nivel y residuo de agua en la serie temporal),,022120,Verificación automática del nivel del agua en una estación de mareas,,,,Operational,Original
bufr4/3/06/013/5/022121,06,Secuencias meteorológicas u oceanográficas comunes a las,306013,,,022121,Verificación manual del nivel del agua en una estación de mareas,,,,Operational,Original
bufr4/3/06/013/6/004015,06,Secuencias meteorológicas u oceanográficas comunes a las,306013,,,004015,Añadido para Incremento de tiempo inicializar la hora de referencia,,,,Operational,Original
bufr4/3/06/013/7/004065,06,Secuencias meteorológicas u oceanográficas comunes a las,306013,,,004065,Añadido a cada valor Incremento de tiempo abreviado de datos de la serie temporal,,,,Operational,Original
bufr4/3/06/013/8/102000,06,Secuencias meteorológicas u oceanográficas comunes a las,306013,,,102000,Repetición diferida de 2 descriptores,,,,Operational,Original
bufr4/3/06/013/9/031001,06,Secuencias meteorológicas u oceanográficas comunes a las,306013,,,031001,Factor de repetición diferida del descriptor,,,,Operational,Original
bufr4/3/06/013/10/022038,06,Secuencias meteorológicas u oceanográficas comunes a las,306013,,,022038,Altura de las mareas con relación al cero hidrográfico local,,,,Operational,Original
bufr4/3/06/013/11/022040,06,Secuencias meteorológicas u oceanográficas comunes a las,306013,,,022040,Altura residual meteorológica de las mareas,,,,Operational,Original
bufr4/3/06/014/1/306012,06,Secuencias meteorológicas u oceanográficas comunes a las,306014,(positiva o negativa),,306012,"Secuencia para la representación del tipo de sensor, calificador significativo del sensor y estado de funcionamiento",,,,Operational,Original
bufr4/3/06/014/2/301011,06,Secuencias meteorológicas u oceanográficas comunes a las,306014,(positiva o negativa),,301011,"Fecha de referencia Año, mes, día para la serie temporal",,,,Operational,Original
bufr4/3/06/014/3/301013,06,Secuencias meteorológicas u oceanográficas comunes a las,306014,(positiva o negativa),,301013,"Hora de referencia Hora, minuto, segundo para la serie temporal",,,,Operational,Original
bufr4/3/06/014/4/022120,06,Secuencias meteorológicas u oceanográficas comunes a las,306014,(positiva o negativa),,022120,Verificación automática del nivel del agua en una estación de mareas,,,,Operational,Original
bufr4/3/06/014/5/022121,06,Secuencias meteorológicas u oceanográficas comunes a las,306014,(positiva o negativa),,022121,verificación manual del nivel del agua en una estación de mareas,,,,Operational,Original
bufr4/3/06/014/6/004015,06,Secuencias meteorológicas u oceanográficas comunes a las,306014,(positiva o negativa),,004015,Añadido para Incremento de tiempo inicializar la hora de referencia,,,,Operational,Original
bufr4/3/06/014/7/004065,06,Secuencias meteorológicas u oceanográficas comunes a las,306014,(positiva o negativa),,004065,Añadido a cada valor Incremento de tiempo abreviado de datos de la serie temporal,,,,Operational,Original
bufr4/3/06/014/8/101000,06,Secuencias meteorológicas u oceanográficas comunes a las,306014,(positiva o negativa),,101000,Repetición diferida de 1 descriptor,,,,Operational,Original
bufr4/3/06/014/9/031001,06,Secuencias meteorológicas u oceanográficas comunes a las,306014,(positiva o negativa),,031001,Factor de repetición diferida del descriptor,,,,Operational,Original
bufr4/3/06/014/10/022038,06,Secuencias meteorológicas u oceanográficas comunes a las,306014,(positiva o negativa),,022038,Altura de las mareas con relación al cero hidrográfico local,,,,Operational,Original
bufr4/3/06/016/1/301011,06,Secuencias meteorológicas u oceanográficas comunes a las,306016,(Secuencia para la representación de datos meteorológicos complementarios asociados con datos sobre el nivel de agua),,301011,"Fecha de referencia Año, mes, día para la serie temporal",,,,Operational,Original
bufr4/3/06/016/2/301013,06,Secuencias meteorológicas u oceanográficas comunes a las,306016,(Secuencia para la representación de datos meteorológicos complementarios asociados con datos sobre el nivel de agua),,301013,"Hora de referencia Hora, minuto, segundo para la serie temporal",,,,Operational,Original
bufr4/3/06/016/3/010004,06,Secuencias meteorológicas u oceanográficas comunes a las,306016,(Secuencia para la representación de datos meteorológicos complementarios asociados con datos sobre el nivel de agua),,010004,Presión Nivel de la estación,,,,Operational,Original
bufr4/3/06/016/4/010051,06,Secuencias meteorológicas u oceanográficas comunes a las,306016,(Secuencia para la representación de datos meteorológicos complementarios asociados con datos sobre el nivel de agua),,010051,Presión reducida al nivel medio del mar,,,,Operational,Original
bufr4/3/06/016/5/302032,06,Secuencias meteorológicas u oceanográficas comunes a las,306016,,,302032,Datos de temperatura y humedad,,,,Operational,Original
bufr4/3/06/016/6/007032,06,Secuencias meteorológicas u oceanográficas comunes a las,306016,,,007032,Altura del sensor sobre el suelo local (o la cubierta de la plataforma marina),,,,Operational,Original
bufr4/3/06/016/7/002002,06,Secuencias meteorológicas u oceanográficas comunes a las,306016,,,002002,Tipo de instrumentos para la medición del viento,,,,Operational,Original
bufr4/3/06/016/8/008021,06,Secuencias meteorológicas u oceanográficas comunes a las,306016,,,008021,= 2 promediada en el Significación temporal tiempo,,,,Operational,Original
bufr4/3/06/016/9/004025,06,Secuencias meteorológicas u oceanográficas comunes a las,306016,,,004025,"P. ej. = 1 para 1 Período o desplazamiento de tiempo minuto, = 10 para 10 minutos",,,,Operational,Original
bufr4/3/06/016/10/011001,06,Secuencias meteorológicas u oceanográficas comunes a las,306016,,,011001,Dirección del viento,,,,Operational,Original
bufr4/3/06/016/11/011002,06,Secuencias meteorológicas u oceanográficas comunes a las,306016,,,011002,Velocidad del viento,,,,Operational,Original
bufr4/3/06/016/12/004025,06,Secuencias meteorológicas u oceanográficas comunes a las,306016,,,004025,Período o desplazamiento de tiempo En minutos,,,,Operational,Original
bufr4/3/06/016/13/011043,06,Secuencias meteorológicas u oceanográficas comunes a las,306016,,,011043,Dirección máxima de las ráfagas de viento,,,,Operational,Original
bufr4/3/06/016/14/011041,06,Secuencias meteorológicas u oceanográficas comunes a las,306016,,,011041,Velocidad máxima de las ráfagas de viento,,,,Operational,Original
bufr4/3/06/016/15/025026,06,Secuencias meteorológicas u oceanográficas comunes a las,306016,,,025026,Voltaje de la batería Voltaje de la batería (intervalo amplio) de la EMA,,,,Operational,Original
bufr4/3/06/016/16/012060,06,Secuencias meteorológicas u oceanográficas comunes a las,306016,,,012060,Temperatura interna del recinto de la EMA,,,,Operational,Original
bufr4/3/06/017/1/002032,06,Secuencias meteorológicas u oceanográficas comunes a las,306017,(Perfil de la temperatura subsuperficial (gran exactitud/ precisión) con banderines de calidad),,002032,= 0 profundidades Indicador de digitalización fijas del sensor,,,,Operational,Original
bufr4/3/06/017/2/008034,06,Secuencias meteorológicas u oceanográficas comunes a las,306017,(Perfil de la temperatura subsuperficial (gran exactitud/ precisión) con banderines de calidad),,008034,Calificador de medición de la temperatura/salinidad,,,,Operational,Original
bufr4/3/06/017/3/106000,06,Secuencias meteorológicas u oceanográficas comunes a las,306017,(Perfil de la temperatura subsuperficial (gran exactitud/ precisión) con banderines de calidad),,106000,Repetición diferida de 6 descriptores,,,,Operational,Original
bufr4/3/06/017/4/031002,06,Secuencias meteorológicas u oceanográficas comunes a las,306017,(Perfil de la temperatura subsuperficial (gran exactitud/ precisión) con banderines de calidad),,031002,Factor ampliado de repetición diferida del Número de descriptor profundidades,,,,Operational,Original
bufr4/3/06/017/5/007065,06,Secuencias meteorológicas u oceanográficas comunes a las,306017,(Perfil de la temperatura subsuperficial (gran exactitud/ precisión) con banderines de calidad),,007065,Presión del agua En Pa,,,,Operational,Original
bufr4/3/06/017/6/008080,06,Secuencias meteorológicas u oceanográficas comunes a las,306017,(Perfil de la temperatura subsuperficial (gran exactitud/ precisión) con banderines de calidad),,008080,Calificador del banderín de calidad del GTSPP,,,,Operational,Original
bufr4/3/06/017/7/033050,06,Secuencias meteorológicas u oceanográficas comunes a las,306017,(Perfil de la temperatura subsuperficial (gran exactitud/ precisión) con banderines de calidad),,033050,Banderín de calidad mundial del GTSPP,,,,Operational,Original
bufr4/3/06/017/8/022045,06,Secuencias meteorológicas u oceanográficas comunes a las,306017,(Perfil de la temperatura subsuperficial (gran exactitud/ precisión) con banderines de calidad),,022045,En K con tres Temperatura del mar/agua decimales,,,,Operational,Original
bufr4/3/06/017/9/008080,06,Secuencias meteorológicas u oceanográficas comunes a las,306017,(Perfil de la temperatura subsuperficial (gran exactitud/ precisión) con banderines de calidad),,008080,Calificador del banderín de calidad del GTSPP,,,,Operational,Original
bufr4/3/06/017/10/033050,06,Secuencias meteorológicas u oceanográficas comunes a las,306017,(Perfil de la temperatura subsuperficial (gran exactitud/ precisión) con banderines de calidad),,033050,Banderín de calidad mundial del GTSPP,,,,Operational,Original
bufr4/3/06/017/11/008034,06,Secuencias meteorológicas u oceanográficas comunes a las,306017,(Perfil de la temperatura subsuperficial (gran exactitud/ precisión) con banderines de calidad),,008034,Calificador de medición de la Fijar en faltante,,,,Operational,Original
bufr4/3/06/018/1/002032,06,Secuencias meteorológicas u oceanográficas comunes a las,306018,(anular),,002032,= 0 profundidades Indicador de digitalización fijas del sensor,,,,Operational,Original
bufr4/3/06/018/2/008034,06,Secuencias meteorológicas u oceanográficas comunes a las,306018,(anular),,008034,Calificador de medición de la temperatura/salinidad,,,,Operational,Original
bufr4/3/06/018/3/109000,06,Secuencias meteorológicas u oceanográficas comunes a las,306018,(anular),,109000,Repetición diferida de 9 descriptores,,,,Operational,Original
bufr4/3/06/018/4/031002,06,Secuencias meteorológicas u oceanográficas comunes a las,306018,(anular),,031002,Factor ampliado de repetición diferida del Número de descriptor profundidades,,,,Operational,Original
bufr4/3/06/018/5/007065,06,Secuencias meteorológicas u oceanográficas comunes a las,306018,(anular),,007065,Presión del agua En Pa,,,,Operational,Original
bufr4/3/06/018/6/008080,06,Secuencias meteorológicas u oceanográficas comunes a las,306018,(anular),,008080,Calificador del banderín de calidad del GTSPP,,,,Operational,Original
bufr4/3/06/018/7/033050,06,Secuencias meteorológicas u oceanográficas comunes a las,306018,(anular),,033050,Banderín de calidad mundial del GTSPP,,,,Operational,Original
bufr4/3/06/018/8/022045,06,Secuencias meteorológicas u oceanográficas comunes a las,306018,(anular),,022045,En K con tres Temperatura del mar/agua decimales,,,,Operational,Original
bufr4/3/06/018/9/008080,06,Secuencias meteorológicas u oceanográficas comunes a las,306018,(anular),,008080,Calificador del banderín de calidad del GTSPP,,,,Operational,Original
bufr4/3/06/018/10/033050,06,Secuencias meteorológicas u oceanográficas comunes a las,306018,,,033050,Banderín de calidad mundial del GTSPP,,,,Operational,Original
bufr4/3/06/018/11/022064,06,Secuencias meteorológicas u oceanográficas comunes a las,306018,,,022064,Salinidad,,,,Operational,Original
bufr4/3/06/018/12/008080,06,Secuencias meteorológicas u oceanográficas comunes a las,306018,,,008080,Calificador del banderín de calidad del GTSPP,,,,Operational,Original
bufr4/3/06/018/13/033050,06,Secuencias meteorológicas u oceanográficas comunes a las,306018,,,033050,Banderín de calidad mundial del GTSPP,,,,Operational,Original
bufr4/3/06/018/14/008034,06,Secuencias meteorológicas u oceanográficas comunes a las,306018,,,008034,Calificador de medición de la Fijar en faltante,,,,Operational,Original
bufr4/3/06/019/1/001075,06,Secuencias meteorológicas u oceanográficas comunes a las,306019,(anular),,001075,Identificación de la estación de observación de Alfanumérica mareas,,,,Operational,Original
bufr4/3/06/019/2/301011,06,Secuencias meteorológicas u oceanográficas comunes a las,306019,(anular),,301011,"Año, mes, día",,,,Operational,Original
bufr4/3/06/019/3/301012,06,Secuencias meteorológicas u oceanográficas comunes a las,306019,(anular),,301012,"Hora, minuto",,,,Operational,Original
bufr4/3/06/019/4/022042,06,Secuencias meteorológicas u oceanográficas comunes a las,306019,(anular),,022042,Temperatura del agua/mar,,,,Operational,Original
bufr4/3/06/019/5/022120,06,Secuencias meteorológicas u oceanográficas comunes a las,306019,(anular),,022120,Verificación automática del nivel del agua en una estación de mareas,,,,Operational,Original
bufr4/3/06/019/6/022121,06,Secuencias meteorológicas u oceanográficas comunes a las,306019,(anular),,022121,Verificación manual del nivel del agua en una estación de mareas,,,,Operational,Original
bufr4/3/06/019/7/004015,06,Secuencias meteorológicas u oceanográficas comunes a las,306019,(anular),,004015,Incremento de tiempo (véase la nota 1) Minutos,,,,Operational,Original
bufr4/3/06/019/8/004065,06,Secuencias meteorológicas u oceanográficas comunes a las,306019,(anular),,004065,Incremento de tiempo abreviado,,,,Operational,Original
bufr4/3/06/020/1/001075,06,Secuencias meteorológicas u oceanográficas comunes a las,306020,"(Identificación del informe sobre mareas, verificaciones del nivel del agua, período o desplazamiento de tiempo, incremento de tiempo) (Véase la nota 2)",,001075,Identificación de la estación de observación de Alfanumérica mareas,,,,Operational,Original
bufr4/3/06/020/2/301011,06,Secuencias meteorológicas u oceanográficas comunes a las,306020,"(Identificación del informe sobre mareas, verificaciones del nivel del agua, período o desplazamiento de tiempo, incremento de tiempo) (Véase la nota 2)",,301011,"Año, mes, día",,,,Operational,Original
bufr4/3/06/020/3/301012,06,Secuencias meteorológicas u oceanográficas comunes a las,306020,"(Identificación del informe sobre mareas, verificaciones del nivel del agua, período o desplazamiento de tiempo, incremento de tiempo) (Véase la nota 2)",,301012,"Hora, minuto",,,,Operational,Original
bufr4/3/06/020/4/022042,06,Secuencias meteorológicas u oceanográficas comunes a las,306020,"(Identificación del informe sobre mareas, verificaciones del nivel del agua, período o desplazamiento de tiempo, incremento de tiempo) (Véase la nota 2)",,022042,Temperatura del mar/agua,,,,Operational,Original
bufr4/3/06/020/5/022120,06,Secuencias meteorológicas u oceanográficas comunes a las,306020,"(Identificación del informe sobre mareas, verificaciones del nivel del agua, período o desplazamiento de tiempo, incremento de tiempo) (Véase la nota 2)",,022120,Verificación automática del nivel del agua en una estación de mareas,,,,Operational,Original
bufr4/3/06/020/6/022121,06,Secuencias meteorológicas u oceanográficas comunes a las,306020,"(Identificación del informe sobre mareas, verificaciones del nivel del agua, período o desplazamiento de tiempo, incremento de tiempo) (Véase la nota 2)",,022121,Verificación manual del nivel del agua en una estación de mareas,,,,Operational,Original
bufr4/3/06/020/7/004075,06,Secuencias meteorológicas u oceanográficas comunes a las,306020,"(Identificación del informe sobre mareas, verificaciones del nivel del agua, período o desplazamiento de tiempo, incremento de tiempo) (Véase la nota 2)",,004075,Período o desplazamiento de tiempo abreviado,,,,Operational,Original
bufr4/3/06/020/8/004065,06,Secuencias meteorológicas u oceanográficas comunes a las,306020,"(Identificación del informe sobre mareas, verificaciones del nivel del agua, período o desplazamiento de tiempo, incremento de tiempo) (Véase la nota 2)",,004065,Incremento de tiempo abreviado,,,,Operational,Original
bufr4/3/06/021/1/001075,06,Secuencias meteorológicas u oceanográficas comunes a las,306021,(Parámetros meteorológicos en la estación de observación de mareas),,001075,Identificación de la estación de observación de Alfanumérica mareas,,,,Operational,Original
bufr4/3/06/021/2/301011,06,Secuencias meteorológicas u oceanográficas comunes a las,306021,(Parámetros meteorológicos en la estación de observación de mareas),,301011,"Año, mes, día",,,,Operational,Original
bufr4/3/06/021/3/301012,06,Secuencias meteorológicas u oceanográficas comunes a las,306021,(Parámetros meteorológicos en la estación de observación de mareas),,301012,"Hora, minuto",,,,Operational,Original
bufr4/3/06/021/4/022122,06,Secuencias meteorológicas u oceanográficas comunes a las,306021,(Parámetros meteorológicos en la estación de observación de mareas),,022122,Verificación automática de los datos meteorológicos en una estación de mareas,,,,Operational,Original
bufr4/3/06/021/5/022123,06,Secuencias meteorológicas u oceanográficas comunes a las,306021,(Parámetros meteorológicos en la estación de observación de mareas),,022123,Verificación manual de los datos meteorológicos en una estación de mareas,,,,Operational,Original
bufr4/3/06/021/6/012001,06,Secuencias meteorológicas u oceanográficas comunes a las,306021,(Parámetros meteorológicos en la estación de observación de mareas),,012001,Temperatura/temperatura del aire,,,,Operational,Original
bufr4/3/06/021/7/303002,06,Secuencias meteorológicas u oceanográficas comunes a las,306021,(Parámetros meteorológicos en la estación de observación de mareas),,303002,Viento al nivel de la presión,,,,Operational,Original
bufr4/3/06/022/1/001075,06,Secuencias meteorológicas u oceanográficas comunes a las,306022,(Altura de la marea),,001075,Identificación de la estación de mareas,,,,Operational,Original
bufr4/3/06/022/2/301011,06,Secuencias meteorológicas u oceanográficas comunes a las,306022,(Altura de la marea),,301011,"Año, mes, día",,,,Operational,Original
bufr4/3/06/022/3/301012,06,Secuencias meteorológicas u oceanográficas comunes a las,306022,(Altura de la marea),,301012,"Hora, minuto",,,,Operational,Original
bufr4/3/06/022/4/022038,06,Secuencias meteorológicas u oceanográficas comunes a las,306022,(Altura de la marea),,022038,Altura de las mareas con relación al cero hidrográfico local,,,,Operational,Original
bufr4/3/06/022/5/022039,06,Secuencias meteorológicas u oceanográficas comunes a las,306022,(Altura de la marea),,022039,Altura residual meteorológica de las mareas,,,,Operational,Original
bufr4/3/06/023/1/001015,06,Secuencias meteorológicas u oceanográficas comunes a las,306023,(positiva o negativa),,001015,Nombre de la estación o emplazamiento,,,,Operational,Original
bufr4/3/06/023/2/301023,06,Secuencias meteorológicas u oceanográficas comunes a las,306023,(positiva o negativa),,301023,Latitud/longitud (precisión aproximada),,,,Operational,Original
bufr4/3/06/023/3/301011,06,Secuencias meteorológicas u oceanográficas comunes a las,306023,(positiva o negativa),,301011,"Año, mes, día",,,,Operational,Original
bufr4/3/06/023/4/301012,06,Secuencias meteorológicas u oceanográficas comunes a las,306023,(positiva o negativa),,301012,"Hora, minuto",,,,Operational,Original
bufr4/3/06/023/5/022038,06,Secuencias meteorológicas u oceanográficas comunes a las,306023,(positiva o negativa),,022038,Altura de las mareas con relación al cero hidrográfico local,,,,Operational,Original
bufr4/3/06/023/6/022039,06,Secuencias meteorológicas u oceanográficas comunes a las,306023,(positiva o negativa),,022039,Altura residual meteorológica de las mareas,,,,Operational,Original
bufr4/3/06/023/7/022120,06,Secuencias meteorológicas u oceanográficas comunes a las,306023,(positiva o negativa),,022120,Verificación automática del nivel del agua en una estación de mareas,,,,Operational,Original
bufr4/3/06/023/8/022121,06,Secuencias meteorológicas u oceanográficas comunes a las,306023,(positiva o negativa),,022121,Verificación manual del nivel del agua en una estación de mareas (Series sobre la altura de las mareas) (Véase la nota 3),,,,Operational,Original
