Id,ClassNo,ClassName_es,FXY,ElementName_es,BUFR_Unit_es,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit_es,CREX_Scale,CREX_DataWidth_Char,Note_es,noteIDs,Status,translated_by
bufr4/0/22/040,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022040,m Altura residual meteorológica de las mareas (positiva o negativa) (véase la nota 4),,3,-5000,m 14,3,5,,,,Operational,Original
bufr4/0/22/041,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022041,K Temperatura de la superficie del mar (media móvil en 15 días),,1,0,K 12,1,4,,,,Operational,Original
bufr4/0/22/042,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022042,Temperatura del agua/mar K,,1,0,K 12,1,4,,,,Operational,Original
bufr4/0/22/043,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022043,Temperatura del agua/mar K,,2,0,K 15,2,5,,,,Operational,Original
bufr4/0/22/044,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022044,Velocidad del sonido m s,–1,1,0,m s 14 -1,1,5,,,,Operational,Original
bufr4/0/22/045,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022045,Temperatura del agua/mar K,,3,0,K 19,3,6,,,,Operational,Original
bufr4/0/22/046,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022046,Fracción de hielo marino Numérica,,2,0,Numérica 7,2,3,,,,Operational,Original
bufr4/0/22/049,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022049,Temperatura en la superficie del mar K,,2,0,K 15,2,5,,,,Operational,Original
bufr4/0/22/050,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022050,K Desviación estándar de la temperatura de la superficie del mar,,2,0,K 8,2,3,,,,Operational,Original
bufr4/0/22/055,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022055,Número de ciclo del flotador Numérica,,0,0,Numérica 10,0,3,,,,Operational,Original
bufr4/0/22/056,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022056,Dirección del perfil Tabla de cifrado,,0,0,Tabla de cifrado 2,0,1,,,,Operational,Original
bufr4/0/22/059,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022059,Salinidad en la superficie del mar ‰,,2,0,‰ 14,2,5 (continúa),,,,Operational,Original
bufr4/0/22/060,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022060,Estado del ancla flotante de la boya lagrangiana Tabla de a la deriva cifrado,,0,0,Tabla de cifrado 3,0,1,,,,Operational,Original
bufr4/0/22/061,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022061,Estado del mar Tabla de cifrado,,0,0,Tabla de cifrado 4,0,2,,,,Operational,Original
bufr4/0/22/062,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022062,Salinidad ‰,,2,0,‰ 14,2,5,,,,Operational,Original
bufr4/0/22/063,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022063,Profundidad total del agua m,,0,0,m 14,0,5,,,,Operational,Original
bufr4/0/22/064,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022064,Salinidad ‰,,3,0,‰ 17,3,6,,,,Operational,Original
bufr4/0/22/065,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022065,Presión del agua Pa,,-3,0,Pa 17,–3,6,,,,Operational,Original
bufr4/0/22/066,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022066,Conductividad del agua S m,–1,6,0,S m 26 -1,6,8,,,,Operational,Original
bufr4/0/22/067,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022067,Tipo de instrumento para la medición del perfil Tabla de de la temperatura/salinidad del agua cifrado,,0,0,Tabla de cifrado 10,0,4,,,,Operational,Original
bufr4/0/22/068,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022068,Tipos de registrador del perfil de la temperatura Tabla de del agua cifrado,,0,0,Tabla de cifrado 7,0,3,,,,Operational,Original
bufr4/0/22/069,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022069,Densidad espectral de las olas m Hz 2,–1,3,0,m Hz 22 2 -1,3,7,,,,Operational,Original
bufr4/0/22/070,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022070,Altura significativa de las olas m,,2,0,m 13,2,4,,,,Operational,Original
bufr4/0/22/071,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022071,Período espectral máximo de las olas s,,1,0,s 9,1,3,,,,Operational,Original
bufr4/0/22/072,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022072,Longitud espectral máxima de las olas m,,0,0,m 13,0,4,,,,Operational,Original
bufr4/0/22/073,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022073,Altura máxima de las olas m,,2,0,m 13,2,4,,,,Operational,Original
bufr4/0/22/074,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022074,Período medio de las olas s,,1,0,s 9,1,3,,,,Operational,Original
bufr4/0/22/075,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022075,Longitud media de las olas m,,0,0,m 13,0,4,,,,Operational,Original
bufr4/0/22/076,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022076,Dirección de la cual provienen las olas grado dominantes verdadero,,0,0,grado 9 verdadero I.2 - BUFR/CREX Tabla B/22 - 3,0,3 (continúa),,,,Operational,Original
bufr4/0/22/077,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022077,Dispersión direccional de la ola dominante º,,0,0,º 9,0,3,,,,Operational,Original
bufr4/0/22/078,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022078,Duración del registro de las olas s,,0,0,s 12,0,4,,,,Operational,Original
bufr4/0/22/079,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022079,Longitud del registro de las olas m,,0,0,m 16,0,5,,,,Operational,Original
bufr4/0/22/080,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022080,Frecuencia central de las bandas de ondas Hz,,3,0,Hz 10,3,4,,,,Operational,Original
bufr4/0/22/081,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022081,Número de onda central de las bandas de ondas m–1,,5,0,m 13 -1,5,4,,,,Operational,Original
bufr4/0/22/082,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022082,m s Densidad espectral máxima no direccional de las 2 olas,,2,0,m s 2 20,2,7,,,,Operational,Original
bufr4/0/22/083,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022083,Número de onda espectral máximo no m 3 direccional,,2,0,m 20 3,2,7,,,,Operational,Original
bufr4/0/22/084,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022084,Numérica Banda que contiene la densidad espectral máxima no direccional de las olas,,0,0,Numérica 7,0,3,,,,Operational,Original
bufr4/0/22/085,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022085,Relación de densidad espectral de las olas Numérica,,0,0,Numérica 7,0,3,,,,Operational,Original
bufr4/0/22/086,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022086,Dirección media de donde provienen las olas grado verdadero,,0,0,grado 9 verdadero,0,3,,,,Operational,Original
bufr4/0/22/087,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022087,Dirección principal de donde provienen las olas grado verdadero,,0,0,grado 9 verdadero,0,3,,,,Operational,Original
bufr4/0/22/088,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022088,Numérica Primera coordenada polar normalizada obtenida con los coeficientes de Fourier,,2,0,Numérica 7,2,3,,,,Operational,Original
bufr4/0/22/089,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022089,Numérica Segunda coordenada polar normalizada obtenida con los coeficientes de Fourier,,2,0,Numérica 7,2,3,,,,Operational,Original
bufr4/0/22/090,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022090,m s Estimación espectral no direccional atendiendo 2 la frecuencia de las olas,,2,0,m s 2 20,2,7,,,,Operational,Original
bufr4/0/22/091,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022091,Estimación espectral no direccional atendiendo m 3 al número de onda,,2,0,m 20 3,2,7 (continúa),,,,Operational,Original
bufr4/0/22/092,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022092,m rad Estimación espectral direccional atendiendo a la 2 frecuencia de las olas,s -1,2,0,m rad s 2 -1 20,2,7,,,,Operational,Original
bufr4/0/22/093,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022093,Estimación espectral direccional atendiendo al m 4 número de onda,,2,0,m 20 4,2,7,,,,Operational,Original
bufr4/0/22/094,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022094,Número total de bandas de ondas Numérica,,0,0,Numérica 7,0,3,,,,Operational,Original
bufr4/0/22/095,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022095,Dispersión direccional de cada ola º,,0,0,º 8,0,3,,,,Operational,Original
bufr4/0/22/096,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022096,Anchura espectral de la banda s -1,,3,0,s 4 -1,3,2,,,,Operational,Original
bufr4/0/22/097,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022097,m Longitud de onda (> 731 m) media del espectro de la imagen con números de onda bajos,,0,0,m 14,0,5,,,,Operational,Original
bufr4/0/22/098,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022098,m Dispersión de la longitud de onda (> 731 m) con números de onda bajos,,0,0,m 14,0,5,,,,Operational,Original
bufr4/0/22/099,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022099,Dirección media con números de onda bajos grado (longitud de onda > 731 m) verdadero,,0,0,grado 9 verdadero,0,3,,,,Operational,Original
bufr4/0/22/100,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022100,º Dispersión de la dirección con números de onda bajos (longitud de onda > 731 m),,0,0,º 9,0,3,,,,Operational,Original
bufr4/0/22/101,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022101,Numérica Energía total con números de onda bajos (longitud de onda > 731 m),,0,0,Numérica 31,0,10,,,,Operational,Original
bufr4/0/22/102,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022102,m s Densidad espectral máxima ajustada no 2 direccional de las olas según la frecuencia (véase la nota 10),,0,0,m s 2 14,0,5,,,,Operational,Original
bufr4/0/22/103,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022103,Densidad espectral máxima ajustada no m 3 direccional de las olas según el número de onda (véase la nota 10),,0,0,m 14 3,0,5,,,,Operational,Original
bufr4/0/22/104,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022104,m s Densidad espectral ajustada no direccional de 2 las olas según la frecuencia (véase la nota 10),,0,0,m s 2 14 I.2 - BUFR/CREX Tabla B/22 - 5,0,5 (continúa),,,,Operational,Original
bufr4/0/22/105,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022105,Densidad espectral ajustada no direccional de m 3 las olas según el número de onda (véase la nota 10),,0,0,m 14 3,0,5,,,,Operational,Original
bufr4/0/22/106,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022106,m s rad Densidad espectral ajustada direccional de las 2 olas según la frecuencia (véase la nota 10),-1,0,0,m s rad 2 -1 14,0,5,,,,Operational,Original
bufr4/0/22/107,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022107,Densidad espectral ajustada direccional de las m 4 olas según el número de onda (véase la nota 10),,0,0,m 14 4,0,5,,,,Operational,Original
bufr4/0/22/108,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022108,Relación de densidad espectral de las olas %,,0,0,% 7,0,3,,,,Operational,Original
bufr4/0/22/120,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022120,Verificación automática del nivel del agua en Tabla de una estación de mareas cifrado,,0,0,Tabla de cifrado 5,0,2,,,,Operational,Original
bufr4/0/22/121,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022121,Verificación manual del nivel del agua en una Tabla de estación de mareas cifrado,,0,0,Tabla de cifrado 5,0,2,,,,Operational,Original
bufr4/0/22/122,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022122,Verificación automática de los datos Tabla de meteorológicos en una estación de mareas cifrado,,0,0,Tabla de cifrado 5,0,2,,,,Operational,Original
bufr4/0/22/123,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022123,Verificación manual de los datos meteorológicos Tabla de en una estación de mareas cifrado,,0,0,Tabla de cifrado 5,0,2,,,,Operational,Original
bufr4/0/22/130,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022130,Número de puntos válidos para banda específica Numérica,,0,0,Numérica 10,0,4,,,,Operational,Original
bufr4/0/22/131,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022131,m Media cuadrática de la altura de ola significativa en banda específica,,3,0,m 16,3,5,,,,Operational,Original
bufr4/0/22/132,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022132,Numérica Número de puntos válidos para la altura de ola significativa en banda específica,,0,0,Numérica 10,0,4,,,,Operational,Original
bufr4/0/22/133,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022133,m Corrección instrumental neta de la altura de ola significativa en banda específica,,3,-1000,m 11,3,4,,,,Operational,Original
bufr4/0/22/134,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022134,Numérica Número de puntos válidos para retrodispersión en banda específica,,0,0,Numérica 10,0,4 (continúa),,,,Operational,Original
bufr4/0/22/141,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022141,K Temperatura de la superficie del mar (media móvil en 15 días),,2,0,K 15,2,5,,,,Operational,Original
bufr4/0/22/142,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022142,Cuadrado de la altura de onda significativa m 2,,3 -33554432,,m 26 2,3,8,,,,Operational,Original
bufr4/0/22/143,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022143,Cuadrado de la desviación estándar de la altura m 2 de ola significativa a 20 Hz,,3 -8388608,,m 24 2,3,8,,,,Operational,Original
bufr4/0/22/144,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022144,Cuadrado del número de puntos válidos a 20 Hz Numérica respecto de la altura de ola significativa,,0,0,9 Numérica,0,3,,,,Operational,Original
bufr4/0/22/145,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022145,Desviación típica del intervalo oceánico a 20 Hz m,,3 -33554432,,m 31,3,10,,,,Operational,Original
bufr4/0/22/146,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022146,m Intervalo de desplazamiento del centro de gravedad,,3,0,m 31,3,10,,,,Operational,Original
bufr4/0/22/147,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022147,m Desviación típica del intervalo de desplazamiento del centro de gravedad a 20 Hz,,3 -8388608,,m 31,3,10,,,,Operational,Original
bufr4/0/22/148,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022148,Numérica Número de puntos válidos respecto del intervalo oceánico a 20 Hz,,0,0,Numérica 9,0,3,,,,Operational,Original
bufr4/0/22/149,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022149,Cuadrado de la altura de ola significativa a 20 Hz m 2,,3 -33554432,,m 26 2,3,8,,,,Operational,Original
bufr4/0/22/150,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022150,Número de puntos válidos a 18 Hz para banda Ku Numérica,,0,0,Numérica 10,0,4,,,,Operational,Original
bufr4/0/22/151,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022151,Alcance oceánico en banda Ku m,,3,0,m 31,3,10,,,,Operational,Original
bufr4/0/22/152,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022152,Alcance oceánico estándar a 18Hz en banda Ku m,,3,0,m 16,3,5,,,,Operational,Original
bufr4/0/22/153,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022153,Número de puntos válidos a 18 Hz para banda S Numérica,,0,0,Numérica 10,0,4,,,,Operational,Original
bufr4/0/22/154,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022154,Alcance oceánico en banda S m,,3,0,m 31,3,10,,,,Operational,Original
bufr4/0/22/155,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022155,Alcance oceánico estándar a 18 Hz en banda S m,,3,0,m 16,3,5,,,,Operational,Original
bufr4/0/22/156,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022156,Altura significativa de las olas en banda Ku m,,3,0,m 16 I.2 - BUFR/CREX Tabla B/22 - 7,3,5 (continúa),,,,Operational,Original
bufr4/0/22/157,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022157,m Altura significativa estándar de las olas a18 Hz en banda Ku,,3,0,m 16,3,5,,,,Operational,Original
bufr4/0/22/158,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022158,Altura significativa de las olas en banda S m,,3,0,m 16,3,5,,,,Operational,Original
bufr4/0/22/159,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022159,m Altura significativa estándar de las olas a18 Hz en banda S,,3,0,m 16,3,5,,,,Operational,Original
bufr4/0/22/160,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022160,Edad de ola inversa normalizada Numérica,,6,0,Numérica 21,6,7,,,,Operational,Original
bufr4/0/22/161,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022161,Espectros de las olas m 4,,4,0,m 27 4,4,9,,,,Operational,Original
bufr4/0/22/162,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022162,m Media cuadrática del alcance oceánico en banda Ku a 20 Hz,,3,0,m 16,3,5,,,,Operational,Original
bufr4/0/22/163,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022163,Número de puntos válidos a 20 Hz para banda Ku Numérica,,0,0,Numérica 10,0,4,,,,Operational,Original
bufr4/0/22/164,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022164,m Media cuadrática de la altura de ola significativa a 20 Hz en banda Ku,,3,0,m 16,3,5,,,,Operational,Original
bufr4/0/22/165,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022165,Numérica Número de puntos válidos a 20 Hz para altura de ola significativa en banda Ku,,0,0,Numérica 10,0,4,,,,Operational,Original
bufr4/0/22/166,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022166,m Corrección instrumental neta de la altura de ola significativa en banda Ku,,3,-1000,m 11,3,4,,,,Operational,Original
bufr4/0/22/167,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022167,Numérica Número de puntos válidos de retrodispersión en banda Ku,,0,0,Numérica 10,3,4,,,,Operational,Original
bufr4/0/22/168,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022168,Alcance oceánico en banda C m,,3,0,m 31,3,10,,,,Operational,Original
bufr4/0/22/169,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022169,m Media cuadrática del alcance oceánico en banda C,,3,0,m 16,3,5,,,,Operational,Original
bufr4/0/22/170,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022170,Número de puntos válidos a 20 Hz en banda C Numérica,,0,0,Numérica 10,0,4,,,,Operational,Original
bufr4/0/22/171,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022171,Altura de ola significativa en banda C m,,3,0,m 16,3,5 (continúa),,,,Operational,Original
bufr4/0/22/172,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022172,m Media cuadrática de la altura de ola significativa a 20 Hz en banda C,,3,0,m 16,3,5,,,,Operational,Original
bufr4/0/22/173,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022173,Numérica Número de puntos válidos a 20 Hz respecto de la altura de ola significativa en banda C,,0,0,Numérica 10,0,4,,,,Operational,Original
bufr4/0/22/174,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022174,m Corrección instrumental neta respecto de la altura de ola significativa en banda C,,3,-1000,m 11,3,4,,,,Operational,Original
bufr4/0/22/175,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022175,Numérica Número de puntos válidos respecto de la retrodispersión en banda C,,0,0,Numérica 10,0,4,,,,Operational,Original
bufr4/0/22/177,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022177,m Altura del dispositivo de lanzamiento de XBT/XCTD,,0,0,m 6,0,3,,,,Operational,Original
bufr4/0/22/178,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022178,Tipo de dispositivo de lanzamiento de XBT/XCTD Tabla de cifrado,,0,0,Tabla de cifrado 8,0,3,,,,Operational,Original
bufr4/0/22/179,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022179,m Altura de ola significativa en banda específica (referencia negativa) (véase la nota 13),,3,-500,m 16,3,6,,,,Operational,Original
bufr4/0/22/182,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022182,Altura de la columna de agua (véase la nota 9) m,,3,0,m 23,3,7,,,,Operational,Original
bufr4/0/22/184,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022184,m Desviación de la altura de la columna de agua respecto del valor de referencia,,3,-2000,m 12,3,4,,,,Operational,Original
bufr4/0/22/185,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022185,Recuento de transmisiones del BPR Numérica,,0,0,Numérica 10,0,3,,,,Operational,Original
bufr4/0/22/186,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022186,Dirección de donde provienen las olas (véase la grado nota 11) verdadero,,0,0,grado 9 verdadero,0,3,,,,Operational,Original
bufr4/0/22/187,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022187,° Dispersión direccional de la ola (véase la nota 12),,0,0,° 9,0,3,,,,Operational,Original
bufr4/0/22/188,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022188,Oxígeno disuelto μmol kg,–1,3,0,-1 μmol kg 19,3,6,,,,Operational,Original
bufr4/0/22/189,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022189,Alcance oceánico en banda específica m,,3,0,m 31,3,10,,,,Operational,Original
bufr4/0/22/190,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022190,Altura de ola significativa en banda específica m,,3,0,m 16 I.2 - BUFR/CREX Tabla B/22 - 9,3,5 (continúa),,,,Operational,Original
bufr4/0/22/191,22,Clase 22 — Elementos oceanográficos BUFR/CREX,022191,"m Media cuadrática del alcance oceánico en banda específica  1, y la dirección principal de las olas por el ángulo × cos (alpha – alpha 1) + r × cos (2 (alpha – alpha 2))) / pi 1 2 es el espectro no direccional; y la parte de la derecha de esta expresión son los dos primeros 11 097 gama nominal de valores de entrada 0 – 10 000 098 gama nominal de valores de entrada 0 – 10 000 099 gama nominal de valores de entrada 0 – 359 100 gama nominal de valores de entrada 0 – 359 101 gama nominal de valores de entrada 0 – 2 x 106, pero podría ser mayor debido a la incertidumbre.",,4,"0  2, en la expresión S(f, alpha) es aproximadamente",m 16,4,5 (continúa),,,,Operational,Original
