Id,ClassNo,ClassName_es,FXY,ElementName_es,BUFR_Unit_es,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit_es,CREX_Scale,CREX_DataWidth_Char,Note_es,noteIDs,Status,translated_by
bufr4/0/01/041,01,Clase 01 — Identificación BUFR/CREX,001041,Velocidad absoluta de la plataforma — m s–1,,5 -1073741824,,m s -1 31,,5,10,,,Operational,Original
bufr4/0/01/042,01,Clase 01 — Identificación BUFR/CREX,001042,Velocidad absoluta de la plataforma— m s–1,,5 -1073741824,,m s -1 31,,5,10,,,Operational,Original
bufr4/0/01/043,01,Clase 01 — Identificación BUFR/CREX,001043,Velocidad absoluta de la plataforma — m s–1,,5 -1073741824,,m s -1 31,I.2 – BUFR/CREX Tabla B/01 – 3,5,10 (continúa),,,Operational,Original
bufr4/0/01/044,01,Clase 01 — Identificación BUFR/CREX,001044,Aplicación de producción estándar Tabla de cifrado,,0,0,Tabla de cifrado 8,,0,3,,,Operational,Original
bufr4/0/01/050,01,Clase 01 — Identificación BUFR/CREX,001050,Número de identificación del transmisor de la Numérica,,0,0,Numérica 17,,0,6,,,Operational,Original
bufr4/0/01/051,01,Clase 01 — Identificación BUFR/CREX,001051,Número de identificación del transmisor de la CCITT IA5,,0,0,Carácter 96,,0,12,,,Operational,Original
bufr4/0/01/052,01,Clase 01 — Identificación BUFR/CREX,001052,Identificación del transmisor de la plataforma Tabla de cifrado,,0,0,Tabla de cifrado 3,,0,1,,,Operational,Original
bufr4/0/01/053,01,Clase 01 — Identificación BUFR/CREX,001053,Número de secuencia del informe de tsunámetro Numérica,,0,0,Numérica 7,,0,2,,,Operational,Original
bufr4/0/01/060,01,Clase 01 — Identificación BUFR/CREX,001060,Punto de notificación de la aeronave CCITT IA5,,0,0,Carácter 64,,0,8,,,Operational,Original
bufr4/0/01/062,01,Clase 01 — Identificación BUFR/CREX,001062,Indicador de ubicación abreviado de la OACI CCITT IA5,,0,0,Carácter 32,,0,4,,,Operational,Original
bufr4/0/01/063,01,Clase 01 — Identificación BUFR/CREX,001063,Indicador de ubicación de la OACI CCITT IA5,,0,0,Carácter 64,,0,8,,,Operational,Original
bufr4/0/01/064,01,Clase 01 — Identificación BUFR/CREX,001064,Denominador de la pista CCITT IA5,,0,0,Carácter 32,,0,4,,,Operational,Original
bufr4/0/01/065,01,Clase 01 — Identificación BUFR/CREX,001065,Identificador de región OACI CCITT IA5,,0,0,Carácter 256,,0,32,,,Operational,Original
bufr4/0/01/075,01,Clase 01 — Identificación BUFR/CREX,001075,Identificación de la estación de observación de CCITT IA5,,0,0,Carácter 40,,0,5,,,Operational,Original
bufr4/0/01/079,01,Clase 01 — Identificación BUFR/CREX,001079,Identificador único del perfil CCITT IA5,,0,0,Carácter 64,,0,8,,,Operational,Original
bufr4/0/01/080,01,Clase 01 — Identificación BUFR/CREX,001080,Número del buque de línea según el SOOP CCITT IA5,,0,0,Carácter 32,,0,4,,,Operational,Original
bufr4/0/01/081,01,Clase 01 — Identificación BUFR/CREX,001081,Número de serie de la radiosonda CCITT IA5,,0,0,Carácter 160,,0,20,,,Operational,Original
bufr4/0/01/082,01,Clase 01 — Identificación BUFR/CREX,001082,Número de ascenso de la radiosonda Numérica,,0,0,Numérica 14,,0,4,,,Operational,Original
bufr4/0/01/083,01,Clase 01 — Identificación BUFR/CREX,001083,Número de liberación de la radiosonda Numérica,,0,0,Numérica 3,,0,1 (continúa),,,Operational,Original
bufr4/0/01/085,01,Clase 01 — Identificación BUFR/CREX,001085,Modelo del fabricante de la plataforma de CCITT IA5,,0,0,Carácter 160,,0,20,,,Operational,Original
bufr4/0/01/086,01,Clase 01 — Identificación BUFR/CREX,001086,Número de serie del fabricante de la plataforma de CCITT IA5,,0,0,Carácter 256,,0,32,,,Operational,Original
bufr4/0/01/087,01,Clase 01 — Identificación BUFR/CREX,001087,Indicador ampliado de la plataforma OMM de Numérica,,0,0,Numérica 23,,0,7,,,Operational,Original
bufr4/0/01/090,01,Clase 01 — Identificación BUFR/CREX,001090,Técnica para la composición de perturbacione Tabla de cifrado,s,0,0,Tabla de cifrado 8,,0,3,,,Operational,Original
bufr4/0/01/091,01,Clase 01 — Identificación BUFR/CREX,001091,Número de miembros del conjunto Numérica,,0,0,Numérica 10,,0,4,,,Operational,Original
bufr4/0/01/092,01,Clase 01 — Identificación BUFR/CREX,001092,Tipo de predicción por conjunto Tabla de cifrado,s,0,0,Tabla de cifrado 8,,0,3,,,Operational,Original
bufr4/0/01/093,01,Clase 01 — Identificación BUFR/CREX,001093,Número de lote del globo CCITT IA5,,0,0,Carácter 96,,0,12,,,Operational,Original
bufr4/0/01/094,01,Clase 01 — Identificación BUFR/CREX,001094,Número de WBAN Numérica,,0,0,Numérica 17,,0,5,,,Operational,Original
bufr4/0/01/095,01,Clase 01 — Identificación BUFR/CREX,001095,Identificación del observador CCITT IA5,,0,0,Carácter 32,,0,4,,,Operational,Original
bufr4/0/01/096,01,Clase 01 — Identificación BUFR/CREX,001096,Adquisición de estación CCITT IA5,,0,0,Carácter 160,,0,20,,,Operational,Original
bufr4/0/01/099,01,Clase 01 — Identificación BUFR/CREX,001099,Definición única del producto CCITT IA5,,0,0,Carácter 248,,0,31,,,Operational,Original
bufr4/0/01/101,01,Clase 01 — Identificación BUFR/CREX,001101,Identificador de Estado Tabla de cifrado,,0,0,Tabla de cifrado 10,,0,3,,,Operational,Original
bufr4/0/01/102,01,Clase 01 — Identificación BUFR/CREX,001102,Número nacional de estación Numérica,,0,0,Numérica 30,,0,9,,,Operational,Original
bufr4/0/01/103,01,Clase 01 — Identificación BUFR/CREX,001103,Número OMI. Registro Lloyd único Numérica,,0,0,Numérica 24,,0,7,,,Operational,Original
bufr4/0/01/104,01,Clase 01 — Identificación BUFR/CREX,001104,Identificador de Estado/Estado federal CCITT IA5,,0,0,Carácter 32,,0,4,,,Operational,Original
bufr4/0/01/105,01,Clase 01 — Identificación BUFR/CREX,001105,Denominador de la ruta principal CCITT IA5,,0,0,Carácter 40,,0,5,,,Operational,Original
bufr4/0/01/106,01,Clase 01 — Identificación BUFR/CREX,001106,Lugar a lo largo de la ruta principal indicado por m,,-2,0,m 14,I.2 – BUFR/CREX Tabla B/01 – 5,-2,5 (continúa),,,Operational,Original
bufr4/0/01/110,01,Clase 01 — Identificación BUFR/CREX,001110,Número de cola de la aeronave CCITT IA5,,0,0,Carácter 48,,0,6,,,Operational,Original
bufr4/0/01/111,01,Clase 01 — Identificación BUFR/CREX,001111,Aeropuerto de origen CCITT IA5,,0,0,Carácter 24,,0,3,,,Operational,Original
bufr4/0/01/112,01,Clase 01 — Identificación BUFR/CREX,001112,Aeropuerto de destino CCITT IA5,,0,0,Carácter 24,,0,3,,,Operational,Original
bufr4/0/01/113,01,Clase 01 — Identificación BUFR/CREX,001113,Número de versión del modelo definido por el centro Numérica,,1,0,Numérica 9,,1,3,,,Operational,Original
bufr4/0/01/114,01,Clase 01 — Identificación BUFR/CREX,001114,Identificación encriptada del buque o de la estación CCITT IA5,,0,0,Carácter 352,,0,44,,,Operational,Original
bufr4/0/01/115,01,Clase 01 — Identificación BUFR/CREX,001115,Identificador del crucero o de la misión en que se CCITT IA5,,0,0,Carácter 160,,0,20,,,Operational,Original
bufr4/0/01/124,01,Clase 01 — Identificación BUFR/CREX,001124,Identificador de punto de retícula Numérica,,0,0,Numérica 24,,0,8,,,Operational,Original
bufr4/0/01/125,01,Clase 01 — Identificación BUFR/CREX,001125,Serie de identificadores del WIGOS Numérica,,0,0,Numérica 4,,0,2,,,Operational,Original
bufr4/0/01/126,01,Clase 01 — Identificación BUFR/CREX,001126,Emisor del identificador del WIGOS Numérica,,0,0,Numérica 16,,0,5,,,Operational,Original
bufr4/0/01/127,01,Clase 01 — Identificación BUFR/CREX,001127,Numero de emisión del WIGOS Numérica,,0,0,Numérica 16,,0,5,,,Operational,Original
bufr4/0/01/128,01,Clase 01 — Identificación BUFR/CREX,001128,Identificador local del WIGOS (carácter) CCITT IA5,,0,0,Carácter 128,,0,16,,,Operational,Original
bufr4/0/01/144,01,Clase 01 — Identificación BUFR/CREX,001144,Identificador de instantánea Numérica,,0,0,Numérica 31,,0,10,,,Operational,Original
bufr4/0/01/150,01,Clase 01 — Identificación BUFR/CREX,001150,Sistema de coordenadas de referencia Tabla de cifrado,,0,0,Tabla de cifrado 16,,0,5,,,Operational,Original
bufr4/0/01/151,01,Clase 01 — Identificación BUFR/CREX,001151,Dato de referencia del nivel medio del mar obtenido Tabla de cifrado,,0,0,Tabla de cifrado 12,,0,4,,,Operational,Original
bufr4/0/01/152,01,Clase 01 — Identificación BUFR/CREX,001152,Semieje mayor del elipsoide de rotación m,,2,0,m 31,,2,11,,,Operational,Original
bufr4/0/01/153,01,Clase 01 — Identificación BUFR/CREX,001153,Semieje menor del elipsoide de rotación m,,2,0,m 31,,2,11,,,Operational,Original
bufr4/0/01/154,01,Clase 01 — Identificación BUFR/CREX,001154,Identificador del sensor Numérica,,0,0,Numérica 12,,0,4 (continúa),,,Operational,Original
