Id,ClassNo,ClassName_es,FXY,ElementName_es,BUFR_Unit_es,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit_es,CREX_Scale,CREX_DataWidth_Char,Note_es,noteIDs,Status,translated_by
bufr4/0/10/052,10,Clase 10 — Ubicación sin coordenadas BUFR/CREX (vertical),010052,Ajuste del altímetro (QNH) Pa,–1,,0 14,Pa,–1,5,,,,Operational,Original
bufr4/0/10/053,10,Clase 10 — Ubicación sin coordenadas BUFR/CREX (vertical),010053,Altitud del Sistema mundial de satélites para la m,,0 -1000,17,m,0,5,,,,Operational,Original
bufr4/0/10/060,10,Clase 10 — Ubicación sin coordenadas BUFR/CREX (vertical),010060,Cambio de presión Pa,–1,-1024,11,Pa,–1,4,,,,Operational,Original
bufr4/0/10/061,10,Clase 10 — Ubicación sin coordenadas BUFR/CREX (vertical),010061,Cambio de presión en 3 hora Pa,s–1,,-500 10,Pa,–1,4,,,,Operational,Original
bufr4/0/10/062,10,Clase 10 — Ubicación sin coordenadas BUFR/CREX (vertical),010062,Cambio de presión en 24 hora Pa,s–1,-1000,11,Pa,–1,4,,,,Operational,Original
bufr4/0/10/063,10,Clase 10 — Ubicación sin coordenadas BUFR/CREX (vertical),010063,Característica de la tendencia barométrica Tabla de cifrado,,0,0,Tabla de cifrado 4,0,2,,,,Operational,Original
bufr4/0/10/064,10,Clase 10 — Ubicación sin coordenadas BUFR/CREX (vertical),010064,Nivel de crucero SIGMET Tabla de cifrado,,0,0,Tabla de cifrado 3,0,1,,,,Operational,Original
bufr4/0/10/070,10,Clase 10 — Ubicación sin coordenadas BUFR/CREX (vertical),010070,Altitud de la aeronave indicada m,,0,-400 16,m,0,5,,,,Operational,Original
bufr4/0/10/071,10,Clase 10 — Ubicación sin coordenadas BUFR/CREX (vertical),010071,Resolución vertical m,,0,0 14,m,0,5,,,,Operational,Original
bufr4/0/10/079,10,Clase 10 — Ubicación sin coordenadas BUFR/CREX (vertical),010079,Ángulo desde el nadir del satélite según los dato º,s,4,0 16,º,4,5,,,,Operational,Original
bufr4/0/10/080,10,Clase 10 — Ubicación sin coordenadas BUFR/CREX (vertical),010080,Ángulo de visión cenital º,,2 -9000,15,º,2,5,,,,Operational,Original
bufr4/0/10/081,10,Clase 10 — Ubicación sin coordenadas BUFR/CREX (vertical),010081,Altitud del centro de gravedad sobre el elipsoide m,,3,0 31,m,3,10,,,,Operational,Original
bufr4/0/10/082,10,Clase 10 — Ubicación sin coordenadas BUFR/CREX (vertical),010082,Tasa de altitud instantánea m s–1,,3 -65536,17,m s -1,3,6,,,,Operational,Original
bufr4/0/10/083,10,Clase 10 — Ubicación sin coordenadas BUFR/CREX (vertical),010083,Ángulo de nadir al cuadrado externo del satélite grado,2,2,0 16,grado 2,2,5 (continúa),,,,Operational,Original
bufr4/0/10/084,10,Clase 10 — Ubicación sin coordenadas BUFR/CREX (vertical),010084,Ángulo de nadir al cuadrado externo del satélite grado,2,2,0 16,grado 2,2,5,,,,Operational,Original
bufr4/0/10/085,10,Clase 10 — Ubicación sin coordenadas BUFR/CREX (vertical),010085,Altura media de la superficie del mar m,,3 -131072,18,m,3,6,,,,Operational,Original
bufr4/0/10/086,10,Clase 10 — Ubicación sin coordenadas BUFR/CREX (vertical),010086,Altura del geoide m,,3 -131072,18,m,3,6,,,,Operational,Original
bufr4/0/10/087,10,Clase 10 — Ubicación sin coordenadas BUFR/CREX (vertical),010087,Profundidad del océano/elevación de la tierra m,,1 -131072,18,m,1,6,,,,Operational,Original
bufr4/0/10/088,10,Clase 10 — Ubicación sin coordenadas BUFR/CREX (vertical),010088,Altura total de la marea oceánica geocéntrica m,,3 -32768,16,m,3,5,,,,Operational,Original
bufr4/0/10/089,10,Clase 10 — Ubicación sin coordenadas BUFR/CREX (vertical),010089,Altura total de la marea oceánica geocéntrica m,,3 -32768,16,m,3,5,,,,Operational,Original
bufr4/0/10/090,10,Clase 10 — Ubicación sin coordenadas BUFR/CREX (vertical),010090,Altura de la marea de período largo m,,3 -32768,16,m,3,5,,,,Operational,Original
bufr4/0/10/091,10,Clase 10 — Ubicación sin coordenadas BUFR/CREX (vertical),010091,Altura de la carga de la marea m,,3 -32768,16,m,3,5,,,,Operational,Original
bufr4/0/10/092,10,Clase 10 — Ubicación sin coordenadas BUFR/CREX (vertical),010092,Altura de la marea en tierra sólida m,,3 -32768,16,m,3,5,,,,Operational,Original
bufr4/0/10/093,10,Clase 10 — Ubicación sin coordenadas BUFR/CREX (vertical),010093,Altura de la marea en polo geocéntrico m,,3 -32768,16,m,3,5,,,,Operational,Original
bufr4/0/10/095,10,Clase 10 — Ubicación sin coordenadas BUFR/CREX (vertical),010095,Altura de la atmósfera utilizada m,,3,0 16,m,0,5,,,,Operational,Original
bufr4/0/10/096,10,Clase 10 — Ubicación sin coordenadas BUFR/CREX (vertical),010096,Topografía dinámica media m,,3 -131072,18,m,3,6,,,,Operational,Original
bufr4/0/10/097,10,Clase 10 — Ubicación sin coordenadas BUFR/CREX (vertical),010097,Altura media de la superficie del mar mediante m,,3 -131072,18,m,3,6,,,,Operational,Original
bufr4/0/10/098,10,Clase 10 — Ubicación sin coordenadas BUFR/CREX (vertical),010098,Altura de la carga de la marea - marea oceánica m,,4 -2000,12,m,4,4,,,,Operational,Original
bufr4/0/10/099,10,Clase 10 — Ubicación sin coordenadas BUFR/CREX (vertical),010099,Altura de la carga de la marea - marea oceánica m,,4 -2000,12,m,4,4,,,,Operational,Original
bufr4/0/10/100,10,Clase 10 — Ubicación sin coordenadas BUFR/CREX (vertical),010100,Altura de la marea de período largo no en m,,4 -2000,12,m I.2 - BUFR/CREX Tabla B/10 - 3,4,4 (continúa),,,,Operational,Original
bufr4/0/10/101,10,Clase 10 — Ubicación sin coordenadas BUFR/CREX (vertical),010101,Cuadrado del ángulo del satélite respecto del grado,2,2 -32768,16,grado 2,2,5,,,,Operational,Original
bufr4/0/10/102,10,Clase 10 — Ubicación sin coordenadas BUFR/CREX (vertical),010102,Anomalía de la altura de la superficie del mar m,,3 -32768,16,m,3,5,,,,Operational,Original
bufr4/0/10/103,10,Clase 10 — Ubicación sin coordenadas BUFR/CREX (vertical),010103,"Exactitud de la topografía dinámica media m x , y y z negativos.",,3 -131072,18,m,3,6 (continúa),,,,Operational,Original
