Id,ClassNo,ClassName_es,FXY,ElementName_es,BUFR_Unit_es,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit_es,CREX_Scale,CREX_DataWidth_Char,Note_es,noteIDs,Status,translated_by
bufr4/0/13/031,13,Clase 13 — Elementos hidrográfico e hidrológico BUFR/CREX,013031,Evapotranspiración kg m–2–2 kg m–2 Tabla de cifrado Tabla de cifrado Tabla de cifrado Tabla de cifrado K K K K K,,0 1 1 0 0 0 0 0 0 0 0 0,0 0 0 10 0 0 0 0 -20 -20 -30 -30 -30,kg m -2 7 kg m -2 8 kg m -2 Tabla de cifrado 2 Tabla de cifrado 3 Tabla de cifrado 4 Tabla de cifrado 4 K 6 K 6 K 8 K 8 K 8,0 1 1 0 0 0 0 0 0 0 0 0,3 3 4 1 1 2 2 2 2 3 3 3,,,,Operational,Original
bufr4/0/13/047,13,Clase 13 — Elementos hidrográfico e hidrológico BUFR/CREX,013047,Índice modificado de estabilidad de Showalter K,,0,-60,ºC 6,0,2 (continúa),,,,Operational,Original
bufr4/0/13/048,13,Clase 13 — Elementos hidrográfico e hidrológico BUFR/CREX,013048,Fracción de agua %,,1,0 10,%,1,4,,,,Operational,Original
bufr4/0/13/051,13,Clase 13 — Elementos hidrográfico e hidrológico BUFR/CREX,013051,"Grupo de frecuencia, precipitación Tabla de cifrado kg m–2 kg m–2",s–1,0 1 4,0 -1 14 0,Tabla de cifrado 4 kg m -2 mm h -1 8,0 1 1,2 5 4,,,,Operational,Original
bufr4/0/13/056,13,Clase 13 — Elementos hidrográfico e hidrológico BUFR/CREX,013056,Naturaleza e intensidad de la precipitación Tabla de cifrado,,0,0,Tabla de cifrado 4,0,2,,,,Operational,Original
bufr4/0/13/057,13,Clase 13 — Elementos hidrográfico e hidrológico BUFR/CREX,013057,Hora de comienzo o fin de la precipitación Tabla de cifrado m Numérica kg m–2 m m m,,0 4 0 1 2 2 2,0 0 0 -10 17 0 14 0 14 0 14,Tabla de cifrado 4 mm 7 Numérica 7 kg m -2 m m m,0 1 0 1 2 2 2,2 3 3 5 4 4 4,,,,Operational,Original
bufr4/0/13/074,13,Clase 13 — Elementos hidrográfico e hidrológico BUFR/CREX,013074,Nivel de agua subterránea m Unidades pH S m–1,,2 1 3,0 18 0 10 0 14,m Unidades pH S m -1,2 1 3,6 3 4,,,,Operational,Original
bufr4/0/13/082,13,Clase 13 — Elementos hidrográfico e hidrológico BUFR/CREX,013082,Temperatura del agua K,,1,0 12,K,1,4,,,,Operational,Original
bufr4/0/13/083,13,Clase 13 — Elementos hidrográfico e hidrológico BUFR/CREX,013083,Oxígeno disuelto kg m–3,,6,0 15,kg m -3,6,5,,,,Operational,Original
bufr4/0/13/084,13,Clase 13 — Elementos hidrográfico e hidrológico BUFR/CREX,013084,Turbiedad Lumen,,0,0 14,Lumen,0,4,,,,Operational,Original
bufr4/0/13/085,13,Clase 13 — Elementos hidrográfico e hidrológico BUFR/CREX,013085,Potencial de reducción de oxidación (ORP) V,,3,0 14,V I.2 - BUFR/CREX Tabla B/13 - 3,3,4 (continúa),,,,Operational,Original
bufr4/0/13/090,13,Clase 13 — Elementos hidrográfico e hidrológico BUFR/CREX,013090,Contenido en vapor de agua radiométrico kg m–2,,1,0 10,kg m -2,1,4,,,,Operational,Original
bufr4/0/13/091,13,Clase 13 — Elementos hidrográfico e hidrológico BUFR/CREX,013091,Contenido líquido radiométrico kg m–2,,2,0,kg m -2 8,2,3,,,,Operational,Original
bufr4/0/13/093,13,Clase 13 — Elementos hidrográfico e hidrológico BUFR/CREX,013093,Espesor óptico de la nube Numérica,,0,0,Numérica 8,0,3,,,,Operational,Original
bufr4/0/13/095,13,Clase 13 — Elementos hidrográfico e hidrológico BUFR/CREX,013095,Vapor de agua total en columna kg m–2,,4,0 19,kg m -2,4,6,,,,Operational,Original
bufr4/0/13/096,13,Clase 13 — Elementos hidrográfico e hidrológico BUFR/CREX,013096,Contenido de vapor de agua según MWR kg m–2,,2,0 14,kg m -2,2,5,,,,Operational,Original
bufr4/0/13/097,13,Clase 13 — Elementos hidrográfico e hidrológico BUFR/CREX,013097,Contenido de agua líquida según MWR kg m–2,,2,0 14,kg m -2,2,5,,,,Operational,Original
bufr4/0/13/098,13,Clase 13 — Elementos hidrográfico e hidrológico BUFR/CREX,013098,Densidad de vapor de agua integrada kg m–2,,8,0 30,kg m -2,8,10,,,,Operational,Original
bufr4/0/13/099,13,Clase 13 — Elementos hidrográfico e hidrológico BUFR/CREX,013099,Log log(m-de la densidad de partículas de nube 10,) 2,1,0,log(m- ) 2 7,1,3,,,,Operational,Original
bufr4/0/13/100,13,Clase 13 — Elementos hidrográfico e hidrológico BUFR/CREX,013100,Log del área de partículas de nube integrada log(m 10,m ) 2–2,1,-70,log(m m 2 -2 7,) 1,2,,,,Operational,Original
bufr4/0/13/101,13,Clase 13 — Elementos hidrográfico e hidrológico BUFR/CREX,013101,Log del volumen de partículas de nube integrado log(m 10,m ) 3–2,1,-140,log(m m 3 -2 7,) 1,3,,,,Operational,Original
bufr4/0/13/109,13,Clase 13 — Elementos hidrográfico e hidrológico BUFR/CREX,013109,Trayectoria del agua helada/líquida–2 kg m,,3,0 10,-2 kg m,3,4,,,,Operational,Original
bufr4/0/13/110,13,Clase 13 — Elementos hidrográfico e hidrológico BUFR/CREX,013110,Cociente de mezclado de masa %,,0,0,% 7,0,3,,,,Operational,Original
bufr4/0/13/111,13,Clase 13 — Elementos hidrográfico e hidrológico BUFR/CREX,013111,Humedad del suelo g kg–1,,0,0 10,g kg -1,0,4,,,,Operational,Original
bufr4/0/13/112,13,Clase 13 — Elementos hidrográfico e hidrológico BUFR/CREX,013112,Duración de la humedad del objeto s,,0,0 17,s,0,5,,,,Operational,Original
bufr4/0/13/114,13,Clase 13 — Elementos hidrográfico e hidrológico BUFR/CREX,013114,Tasa de acreción de hielo–2 kg m,–1 h,1,0 11,-2 -1 kg m h,1,4,,,,Operational,Original
bufr4/0/13/115,13,Clase 13 — Elementos hidrográfico e hidrológico BUFR/CREX,013115,Espesor del hielo (véase la nota 9) m,,2,0 19,m,2,6,,,,Operational,Original
bufr4/0/13/116,13,Clase 13 — Elementos hidrográfico e hidrológico BUFR/CREX,013116,Espesor de la lámina de agua m,,4,0 10,m,3,2,,,,Operational,Original
bufr4/0/13/117,13,Clase 13 — Elementos hidrográfico e hidrológico BUFR/CREX,013117,Densidad de la nieve (contenido de agua líquida) kg–3,m,0,0 10,-3 kg m,0,3 (continúa),,,,Operational,Original
bufr4/0/13/155,13,Clase 13 — Elementos hidrográfico e hidrológico BUFR/CREX,013155,"Intensidad de la precipitación (gran precisión)–2 kg m kg m–2 kg m–2 kg m–2 m–2 antes de la aplicación del factor de escala (–1 después de su aplicación o en la clave CREX) indicará “trazas” (no mensurable, menos de ). Vocabulario Meteorológico Internacional",–1 s,5 2 2 0 3 -131072,-1 16 -350 10 0 0 16 18 (OMM-Nº 182)) se define como la diferencia entre la,-1 mm h kg m -2 kg m -2 8 kg m -2 m I.2 - BUFR/CREX Tabla B/13 - 5,1 2 2 0 3,5 3 3 5 6 (continúa),,,,Operational,Original
