Id,ClassNo,ClassName_es,FXY,ElementName_es,BUFR_Unit_es,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit_es,CREX_Scale,CREX_DataWidth_Char,Note_es,noteIDs,Status,translated_by
bufr4/0/08/033,08,Clase 08 — Calificadores de significación BUFR/CREX,008033,Método de derivación del porcentaje de confianza Tabla de cifrado,,0,0,Tabla de cifrado 7,0,3 (continúa),,,,Operational,Original
bufr4/0/08/034,08,Clase 08 — Calificadores de significación BUFR/CREX,008034,Calificador de medición de la temperatura/ Tabla de cifrado,,0,0,Tabla de cifrado 4,0,2,,,,Operational,Original
bufr4/0/08/035,08,Clase 08 — Calificadores de significación BUFR/CREX,008035,Tipo de ejercicio de control Tabla de cifrado,,0,0,Tabla de cifrado 3,0,1,,,,Operational,Original
bufr4/0/08/036,08,Clase 08 — Calificadores de significación BUFR/CREX,008036,Tipo de centro o estación que realiza el control Tabla de cifrado Tabla de cifrado Tabla de cifrado Tabla de cifrado,,0 0 0 0,0 0 0 0,Tabla de cifrado 3 Tabla de cifrado 5 Tabla de cifrado 8 Tabla de cifrado 6,0 0 0 0,1 2 3 2,,,,Operational,Original
bufr4/0/08/040,08,Clase 08 — Calificadores de significación BUFR/CREX,008040,Significación del nivel de vuelo Tabla de cifrado,,0,0,Tabla de cifrado 6,0,2,,,,Operational,Original
bufr4/0/08/041,08,Clase 08 — Calificadores de significación BUFR/CREX,008041,Significación de dato Tabla de cifrado,s,0,0,Tabla de cifrado 5,0,2,,,,Operational,Original
bufr4/0/08/042,08,Clase 08 — Calificadores de significación BUFR/CREX,008042,Significación del sondeo vertical ampliado Tabla de banderines,,0,0 18,Tabla de banderines,0,6,,,,Operational,Original
bufr4/0/08/043,08,Clase 08 — Calificadores de significación BUFR/CREX,008043,Tipo de componente atmosférico químico o físico Tabla de cifrado,,0,0,Tabla de cifrado 8,0,3,,,,Operational,Original
bufr4/0/08/044,08,Clase 08 — Calificadores de significación BUFR/CREX,008044,Número de registro del CAS CCITT IA5,,0,0 88,Caracteres,0,11,,,,Operational,Original
bufr4/0/08/046,08,Clase 08 — Calificadores de significación BUFR/CREX,008046,Tipo de componente químico o físico atmosférico Tabla de cifrado común C-14,,0,0 16,Tabla de cifrado común C-14,0,5,,,,Operational,Original
bufr4/0/08/049,08,Clase 08 — Calificadores de significación BUFR/CREX,008049,Número de observacione Numérica,s,0,0,Numérica 8,0,3,,,,Operational,Original
bufr4/0/08/050,08,Clase 08 — Calificadores de significación BUFR/CREX,008050,Calificador del número de valores faltantes en el Tabla de cifrado,,0,0,Tabla de cifrado 4,0,2,,,,Operational,Original
bufr4/0/08/051,08,Clase 08 — Calificadores de significación BUFR/CREX,008051,Calificador del número de valores faltantes en el Tabla de cifrado,,0,0,Tabla de cifrado 3 I.2 - BUFR/CREX Tabla B/08 - 3,0,1 (continúa),,,,Operational,Original
bufr4/0/08/052,08,Clase 08 — Calificadores de significación BUFR/CREX,008052,Condición por la que se deduce el número de día Tabla de cifrado,s,0,0,Tabla de cifrado 5,0,2,,,,Operational,Original
bufr4/0/08/053,08,Clase 08 — Calificadores de significación BUFR/CREX,008053,Calificador del día de ocurrencia Tabla de cifrado,,0,0,Tabla de cifrado 2,0,1,,,,Operational,Original
bufr4/0/08/054,08,Clase 08 — Calificadores de significación BUFR/CREX,008054,Calificador de la velocidad del viento o de la Tabla de cifrado,s,0,0,Tabla de cifrado 3,0,1,,,,Operational,Original
bufr4/0/08/060,08,Clase 08 — Calificadores de significación BUFR/CREX,008060,Significación del modo de exploración de la Tabla de cifrado,,0,0,Tabla de cifrado 4,0,2,,,,Operational,Original
bufr4/0/08/065,08,Clase 08 — Calificadores de significación BUFR/CREX,008065,Indicador de destello solar Tabla de cifrado,,0,0,Tabla de cifrado 2,0,1,,,,Operational,Original
bufr4/0/08/066,08,Clase 08 — Calificadores de significación BUFR/CREX,008066,Indicador de semitransparencia Tabla de cifrado,,0,0,Tabla de cifrado 2,0,1,,,,Operational,Original
bufr4/0/08/070,08,Clase 08 — Calificadores de significación BUFR/CREX,008070,Calificador del producto de sondeo vertical Tabla de cifrado,,0,0,Tabla de cifrado 4,0,2,,,,Operational,Original
bufr4/0/08/072,08,Clase 08 — Calificadores de significación BUFR/CREX,008072,Tipo de píxel(es) Tabla de cifrado,,0,0,Tabla de cifrado 3,0,1,,,,Operational,Original
bufr4/0/08/074,08,Clase 08 — Calificadores de significación BUFR/CREX,008074,Tipo de eco del altímetro Tabla de cifrado,,0,0,Tabla de cifrado 2,0,1,,,,Operational,Original
bufr4/0/08/075,08,Clase 08 — Calificadores de significación BUFR/CREX,008075,Calificador de órbita ascendente/descendente Tabla de cifrado,,0,0,Tabla de cifrado 2,0,1,,,,Operational,Original
bufr4/0/08/076,08,Clase 08 — Calificadores de significación BUFR/CREX,008076,Tipo de banda Tabla de cifrado,,0,0,Tabla de cifrado 6,0,2,,,,Operational,Original
bufr4/0/08/077,08,Clase 08 — Calificadores de significación BUFR/CREX,008077,Tipo de superficie detectada mediante radiómetro Tabla de cifrado,,0,0,Tabla de cifrado 7,0,3,,,,Operational,Original
bufr4/0/08/079,08,Clase 08 — Calificadores de significación BUFR/CREX,008079,Estado del producto Tabla de cifrado,,0,0,Tabla de cifrado 4,0,2,,,,Operational,Original
bufr4/0/08/080,08,Clase 08 — Calificadores de significación BUFR/CREX,008080,Calificador del banderín de calidad del GTSPP Tabla de cifrado,,0,0,Tabla de cifrado 6,0,2,,,,Operational,Original
bufr4/0/08/081,08,Clase 08 — Calificadores de significación BUFR/CREX,008081,Tipo de equipo Tabla de cifrado,,0,0,Tabla de cifrado 6,0,2,,,,Operational,Original
bufr4/0/08/082,08,Clase 08 — Calificadores de significación BUFR/CREX,008082,Modificación de la altura del sensor a otro valor Tabla de cifrado,,0,0,Tabla de cifrado 3,0,1,,,,Operational,Original
bufr4/0/08/083,08,Clase 08 — Calificadores de significación BUFR/CREX,008083,Indicador del valor nominal Tabla de banderines,,0,0 15,Tabla de banderines,0,5 (continúa),,,,Operational,Original
bufr4/0/08/085,08,Clase 08 — Calificadores de significación BUFR/CREX,008085,Identificador del haz Tabla de cifrado,,0,0,Tabla de cifrado 3,0,1,,,,Operational,Original
bufr4/0/08/086,08,Clase 08 — Calificadores de significación BUFR/CREX,008086,Significación vertical para predicción numérica del Tabla de banderines,,0,0 12,Tabla de banderines,0,4,,,,Operational,Original
bufr4/0/08/087,08,Clase 08 — Calificadores de significación BUFR/CREX,008087,Posición esquinera de la observación Tabla de cifrado Tabla de cifrado,,0 0,0 0,Tabla de cifrado 3 Tabla de cifrado 6,0 0,1 2,,,,Operational,Original
bufr4/0/08/090,08,Clase 08 — Calificadores de significación BUFR/CREX,008090,Escala decimal de los significandos siguiente Numérica,s,0,-127,Numérica 8,0,3,,,,Operational,Original
bufr4/0/08/091,08,Clase 08 — Calificadores de significación BUFR/CREX,008091,Significación de las coordenada Tabla de cifrado,s,0,0,Tabla de cifrado 8,0,3,,,,Operational,Original
bufr4/0/08/092,08,Clase 08 — Calificadores de significación BUFR/CREX,008092,Expresión de la incertidumbre en la medición Tabla de cifrado,,0,0,Tabla de cifrado 5,0,2,,,,Operational,Original
bufr4/0/08/093,08,Clase 08 — Calificadores de significación BUFR/CREX,008093,Significación de la incertidumbre en la medición Tabla de cifrado,,0,0,Tabla de cifrado 5 I.2 - BUFR/CREX Tabla B/08 - 5,0,2 (continúa),,,,Operational,Original
