Id,ClassNo,ClassName_es,FXY,ElementName_es,BUFR_Unit_es,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit_es,CREX_Scale,CREX_DataWidth_Char,Note_es,noteIDs,Status,translated_by
bufr4/0/20/012,20,Clase 20 — Fenómenos observados BUFR/CREX,020012,Tipo de nube Tabla de cifrado,s,0,0,Tabla de cifrado 6,0,2,,,,Operational,Original
bufr4/0/20/013,20,Clase 20 — Fenómenos observados BUFR/CREX,020013,Altura de la base de las nube m,s,-1,-40 11,m,–1,4,,,,Operational,Original
bufr4/0/20/014,20,Clase 20 — Fenómenos observados BUFR/CREX,020014,Altura de la cima de las nube m,s,-1,-40 11,m,–1,4,,,,Operational,Original
bufr4/0/20/015,20,Clase 20 — Fenómenos observados BUFR/CREX,020015,Presión en la base de las nube Pa,s,-1,0 14,Pa,–1,5,,,,Operational,Original
bufr4/0/20/016,20,Clase 20 — Fenómenos observados BUFR/CREX,020016,Presión en la cima de las nube Pa,s,-1,0 14,Pa,–1,5,,,,Operational,Original
bufr4/0/20/017,20,Clase 20 — Fenómenos observados BUFR/CREX,020017,Descripción de la cima de las nube Tabla de cifrado,s,0,0,Tabla de cifrado 4,0,2,,,,Operational,Original
bufr4/0/20/018,20,Clase 20 — Fenómenos observados BUFR/CREX,020018,Tendencia del alcance visual en pista Tabla de cifrado,,0,0,Tabla de cifrado 2,0,1,,,,Operational,Original
bufr4/0/20/019,20,Clase 20 — Fenómenos observados BUFR/CREX,020019,Tiempo significativo presente o previsto (véase la CCITT IA5,,0,0 72,Carácter I.2 - BUFR/CREX Tabla B/20 - 1,0,9 (continúa),,,,Operational,Original
bufr4/0/20/020,20,Clase 20 — Fenómenos observados BUFR/CREX,020020,Fenómenos meteorológicos recientes (véase la CCITT IA5,,0,0 32,Carácter,0,4,,,,Operational,Original
bufr4/0/20/021,20,Clase 20 — Fenómenos observados BUFR/CREX,020021,Tipo de precipitación Tabla de banderines,,0,0 30,Tabla de banderines,0,10,,,,Operational,Original
bufr4/0/20/022,20,Clase 20 — Fenómenos observados BUFR/CREX,020022,Naturaleza de la precipitación Tabla de cifrado,,0,0,Tabla de cifrado 4,0,2,,,,Operational,Original
bufr4/0/20/023,20,Clase 20 — Fenómenos observados BUFR/CREX,020023,Otros fenómenos meteorológico Tabla de banderines,s,0,0 18,Tabla de banderines,0,6,,,,Operational,Original
bufr4/0/20/024,20,Clase 20 — Fenómenos observados BUFR/CREX,020024,Intensidad de los fenómeno Tabla de cifrado,s,0,0,Tabla de cifrado 3,0,1,,,,Operational,Original
bufr4/0/20/025,20,Clase 20 — Fenómenos observados BUFR/CREX,020025,Oscurecimiento Tabla de banderines,,0,0 21,Tabla de banderines,0,7,,,,Operational,Original
bufr4/0/20/026,20,Clase 20 — Fenómenos observados BUFR/CREX,020026,Carácter del oscurecimiento Tabla de cifrado,,0,0,Tabla de cifrado 4,0,2,,,,Operational,Original
bufr4/0/20/027,20,Clase 20 — Fenómenos observados BUFR/CREX,020027,Ocurrencia de los fenómeno Tabla de banderines,s,0,0,Tabla de 9 banderines,0,3,,,,Operational,Original
bufr4/0/20/028,20,Clase 20 — Fenómenos observados BUFR/CREX,020028,Cambio esperado en intensidad Tabla de cifrado,,0,0,Tabla de cifrado 3,0,1,,,,Operational,Original
bufr4/0/20/029,20,Clase 20 — Fenómenos observados BUFR/CREX,020029,Banderín de lluvia Tabla de cifrado,,0,0,Tabla de cifrado 2,0,1,,,,Operational,Original
bufr4/0/20/031,20,Clase 20 — Fenómenos observados BUFR/CREX,020031,Depósito de hielo (espesor) m,,2,0,m 7,2,3,,,,Operational,Original
bufr4/0/20/032,20,Clase 20 — Fenómenos observados BUFR/CREX,020032,Velocidad de acumulación del hielo (estimada) Tabla de cifrado,,0,0,Tabla de cifrado 3,0,1,,,,Operational,Original
bufr4/0/20/033,20,Clase 20 — Fenómenos observados BUFR/CREX,020033,Causa de la acumulación del hielo Tabla de banderines,,0,0,Tabla de 4 banderines,0,2,,,,Operational,Original
bufr4/0/20/034,20,Clase 20 — Fenómenos observados BUFR/CREX,020034,Concentración del hielo marino Tabla de cifrado,,0,0,Tabla de cifrado 5,0,2,,,,Operational,Original
bufr4/0/20/035,20,Clase 20 — Fenómenos observados BUFR/CREX,020035,Cantidad y tipo de hielo Tabla de cifrado,,0,0,Tabla de cifrado 4,0,2,,,,Operational,Original
bufr4/0/20/036,20,Clase 20 — Fenómenos observados BUFR/CREX,020036,Situación en el hielo Tabla de cifrado,,0,0,Tabla de cifrado 5,0,2,,,,Operational,Original
bufr4/0/20/037,20,Clase 20 — Fenómenos observados BUFR/CREX,020037,Formación del hielo Tabla de cifrado,,0,0,Tabla de cifrado 5,0,2 (continúa),,,,Operational,Original
bufr4/0/20/038,20,Clase 20 — Fenómenos observados BUFR/CREX,020038,Orientación del borde de hielo (véase la nota 3) grado verdadero,,0,0 12,grado verdadero,0,3,,,,Operational,Original
bufr4/0/20/039,20,Clase 20 — Fenómenos observados BUFR/CREX,020039,Distancia del hielo m,,-1,0 13,m,–1,4,,,,Operational,Original
bufr4/0/20/040,20,Clase 20 — Fenómenos observados BUFR/CREX,020040,Evolución de la deriva de la nieve Tabla de cifrado,,0,0,Tabla de cifrado 4,0,2,,,,Operational,Original
bufr4/0/20/041,20,Clase 20 — Fenómenos observados BUFR/CREX,020041,Engelamiento del fuselaje de la aeronave Tabla de cifrado,,0,0,Tabla de cifrado 4,0,2,,,,Operational,Original
bufr4/0/20/042,20,Clase 20 — Fenómenos observados BUFR/CREX,020042,Presencia de engelamiento del fuselaje de la Tabla de cifrado,,0,0,Tabla de cifrado 2,0,1,,,,Operational,Original
bufr4/0/20/043,20,Clase 20 — Fenómenos observados BUFR/CREX,020043,Contenido máximo de agua líquida kg m–3,,4,0,kg m -3 7,4,2,,,,Operational,Original
bufr4/0/20/044,20,Clase 20 — Fenómenos observados BUFR/CREX,020044,Contenido medio de agua líquida kg m–3,,4,0,kg m -3 7,4,2,,,,Operational,Original
bufr4/0/20/045,20,Clase 20 — Fenómenos observados BUFR/CREX,020045,Condiciones de gotitas de agua grande Tabla de cifrado,s,0,0,Tabla de cifrado 2,0,1,,,,Operational,Original
bufr4/0/20/048,20,Clase 20 — Fenómenos observados BUFR/CREX,020048,Evolución del elemento Tabla de cifrado,,0,0,Tabla de cifrado 4,0,2,,,,Operational,Original
bufr4/0/20/050,20,Clase 20 — Fenómenos observados BUFR/CREX,020050,Índice de nube Tabla de cifrado,s,0,0,Tabla de cifrado 8,0,3,,,,Operational,Original
bufr4/0/20/051,20,Clase 20 — Fenómenos observados BUFR/CREX,020051,Cantidad de nubes baja %,s,0,0,% 7,0,3,,,,Operational,Original
bufr4/0/20/052,20,Clase 20 — Fenómenos observados BUFR/CREX,020052,Cantidad de nubes a nivel medio %,,0,0,% 7,0,3,,,,Operational,Original
bufr4/0/20/053,20,Clase 20 — Fenómenos observados BUFR/CREX,020053,Cantidad de nubes alta %,s,0,0,% 7,0,3,,,,Operational,Original
bufr4/0/20/054,20,Clase 20 — Fenómenos observados BUFR/CREX,020054,Dirección verdadera desde donde se desplaza un grado verdadero,,0,0,grado verdadero 9,0,3,,,,Operational,Original
bufr4/0/20/055,20,Clase 20 — Fenómenos observados BUFR/CREX,020055,Estado del cielo en los trópico Tabla de cifrado,s,0,0,Tabla de cifrado 4,0,2,,,,Operational,Original
bufr4/0/20/056,20,Clase 20 — Fenómenos observados BUFR/CREX,020056,Fase de las nube Tabla de cifrado,s,0,0,Tabla de cifrado 3 I.2 - BUFR/CREX Tabla B/20 - 3,0,1 (continúa),,,,Operational,Original
bufr4/0/20/058,20,Clase 20 — Fenómenos observados BUFR/CREX,020058,Visibilidad hacia el mar desde una estación m,,-1,0 13,m,–1,4,,,,Operational,Original
bufr4/0/20/059,20,Clase 20 — Fenómenos observados BUFR/CREX,020059,Visibilidad horizontal mínima m,,-1,0,m 9,–1,3,,,,Operational,Original
bufr4/0/20/060,20,Clase 20 — Fenómenos observados BUFR/CREX,020060,Visibilidad horizontal reinante (véase la nota 7) m,,-1,0 10,m,–1,4,,,,Operational,Original
bufr4/0/20/061,20,Clase 20 — Fenómenos observados BUFR/CREX,020061,Alcance visual en pista m,,0,0 12,m,0,4,,,,Operational,Original
bufr4/0/20/062,20,Clase 20 — Fenómenos observados BUFR/CREX,020062,Estado del suelo (con o sin nieve) Tabla de cifrado,,0,0,Tabla de cifrado 5,0,2,,,,Operational,Original
bufr4/0/20/063,20,Clase 20 — Fenómenos observados BUFR/CREX,020063,Fenómenos especiale Tabla de cifrado,s,0,0 10,Tabla de cifrado,0,4,,,,Operational,Original
bufr4/0/20/065,20,Clase 20 — Fenómenos observados BUFR/CREX,020065,Cubierta de nieve (véase la nota 4) %,,0,0,% 7,0,3,,,,Operational,Original
bufr4/0/20/066,20,Clase 20 — Fenómenos observados BUFR/CREX,020066,Diámetro máximo del granizo m,,3,0,m 8,3,3,,,,Operational,Original
bufr4/0/20/067,20,Clase 20 — Fenómenos observados BUFR/CREX,020067,Diámetro del depósito m,,3,0,m 9,3,3,,,,Operational,Original
bufr4/0/20/070,20,Clase 20 — Fenómenos observados BUFR/CREX,020070,Número mínimo de parásitos atmosférico Numérica,s,0,0,Numérica 7,0,3,,,,Operational,Original
bufr4/0/20/071,20,Clase 20 — Fenómenos observados BUFR/CREX,020071,Exactitud de marcación y tasa de parásito Tabla de cifrado,s,0,0,Tabla de cifrado 4,0,2,,,,Operational,Original
bufr4/0/20/081,20,Clase 20 — Fenómenos observados BUFR/CREX,020081,Nubosidad en el segmento %,,0,0,% 7,0,3,,,,Operational,Original
bufr4/0/20/082,20,Clase 20 — Fenómenos observados BUFR/CREX,020082,Espacio sin nubes del segmento %,,0,0,% 7,0,3,,,,Operational,Original
bufr4/0/20/083,20,Clase 20 — Fenómenos observados BUFR/CREX,020083,Parte del segmento cubierta por la escena %,,0,0,% 7,0,3,,,,Operational,Original
bufr4/0/20/085,20,Clase 20 — Fenómenos observados BUFR/CREX,020085,Estado general de la pista Tabla de cifrado,,0,0,Tabla de cifrado 4,0,1,,,,Operational,Original
bufr4/0/20/086,20,Clase 20 — Fenómenos observados BUFR/CREX,020086,Depósitos en la pista Tabla de cifrado,,0,0,Tabla de cifrado 4,0,1,,,,Operational,Original
bufr4/0/20/087,20,Clase 20 — Fenómenos observados BUFR/CREX,020087,Contaminación en la pista Tabla de cifrado,,0,0,Tabla de cifrado 4,0,1,,,,Operational,Original
bufr4/0/20/088,20,Clase 20 — Fenómenos observados BUFR/CREX,020088,Espesor de los depósitos en la pista m,,3,0 12,m,0,4 (continúa),,,,Operational,Original
bufr4/0/20/089,20,Clase 20 — Fenómenos observados BUFR/CREX,020089,Coeficiente de rozamiento en la pista Tabla de cifrado,,0,0,Tabla de cifrado 7,0,2,,,,Operational,Original
bufr4/0/20/090,20,Clase 20 — Fenómenos observados BUFR/CREX,020090,Nubes especiale Tabla de cifrado,s,0,0,Tabla de cifrado 4,0,2,,,,Operational,Original
bufr4/0/20/091,20,Clase 20 — Fenómenos observados BUFR/CREX,020091,Visibilidad vertical ft,,-2,0 10,ft,–2,3,,,,Operational,Original
bufr4/0/20/092,20,Clase 20 — Fenómenos observados BUFR/CREX,020092,Altura de la base de las nube ft,s,-2,0 10,ft,–2,3,,,,Operational,Original
bufr4/0/20/093,20,Clase 20 — Fenómenos observados BUFR/CREX,020093,Altura de la inversión m,,-1,0,m 8,–1,3,,,,Operational,Original
bufr4/0/20/095,20,Clase 20 — Fenómenos observados BUFR/CREX,020095,Probabilidad de hielo Numérica,,3,0 10,Numérica,3,4,,,,Operational,Original
bufr4/0/20/096,20,Clase 20 — Fenómenos observados BUFR/CREX,020096,Edad de hielo (parámetro “A”) dB,,2,-4096 13,dB,2,4,,,,Operational,Original
bufr4/0/20/101,20,Clase 20 — Fenómenos observados BUFR/CREX,020101,Nombre de la langosta (acrídido) Tabla de cifrado,,0,0,Tabla de cifrado 4,0,2,,,,Operational,Original
bufr4/0/20/102,20,Clase 20 — Fenómenos observados BUFR/CREX,020102,Color de la langosta (adulta) Tabla de cifrado,,0,0,Tabla de cifrado 4,0,2,,,,Operational,Original
bufr4/0/20/103,20,Clase 20 — Fenómenos observados BUFR/CREX,020103,Fase de desarrollo de las langosta Tabla de cifrado,s,0,0,Tabla de cifrado 4,0,2,,,,Operational,Original
bufr4/0/20/104,20,Clase 20 — Fenómenos observados BUFR/CREX,020104,Estado de organización del enjambre o banda de Tabla de cifrado,,0,0,Tabla de cifrado 4,0,2,,,,Operational,Original
bufr4/0/20/105,20,Clase 20 — Fenómenos observados BUFR/CREX,020105,Tamaño del enjambre o banda de langostas y Tabla de cifrado,,0,0,Tabla de cifrado 4,0,2,,,,Operational,Original
bufr4/0/20/106,20,Clase 20 — Fenómenos observados BUFR/CREX,020106,Densidad de la población de langosta Tabla de cifrado,s,0,0,Tabla de cifrado 4,0,2,,,,Operational,Original
bufr4/0/20/107,20,Clase 20 — Fenómenos observados BUFR/CREX,020107,Dirección de los movimientos del enjambre de Tabla de cifrado,,0,0,Tabla de cifrado 4,0,2,,,,Operational,Original
bufr4/0/20/108,20,Clase 20 — Fenómenos observados BUFR/CREX,020108,Extensión de la vegetación Tabla de cifrado,,0,0,Tabla de cifrado 4,0,2,,,,Operational,Original
bufr4/0/20/111,20,Clase 20 — Fenómenos observados BUFR/CREX,020111,Componente principal de la elipse de error del m,,-1,0 17,m,–1,6,,,,Operational,Original
bufr4/0/20/112,20,Clase 20 — Fenómenos observados BUFR/CREX,020112,Componente menor de la elipse de error del eje y m,,-1,0 17,m I.2 - BUFR/CREX Tabla B/20 - 5,–1,6 (continúa),,,,Operational,Original
bufr4/0/20/113,20,Clase 20 — Fenómenos observados BUFR/CREX,020113,Componente de la elipse de error del eje z (véase m,,-1,0 17,m,–1,6,,,,Operational,Original
bufr4/0/20/114,20,Clase 20 — Fenómenos observados BUFR/CREX,020114,Ángulo del eje x en la elipse de error (véase la º,,2,-18000 16,º,2,5,,,,Operational,Original
bufr4/0/20/115,20,Clase 20 — Fenómenos observados BUFR/CREX,020115,Ángulo del eje z en la elipse de error (véase la º,,2,-18000 16,º,2,5,,,,Operational,Original
bufr4/0/20/116,20,Clase 20 — Fenómenos observados BUFR/CREX,020116,Altura de la base de las nubes a la que se emite m,,0,0 16,m,0,5,,,,Operational,Original
bufr4/0/20/117,20,Clase 20 — Fenómenos observados BUFR/CREX,020117,Amplitud de la descarga eléctrica A,,-1,-32000 16,A,–1,5,,,,Operational,Original
bufr4/0/20/118,20,Clase 20 — Fenómenos observados BUFR/CREX,020118,Error de detección de la descarga eléctrica m,,0,0 19,m,0,6,,,,Operational,Original
bufr4/0/20/119,20,Clase 20 — Fenómenos observados BUFR/CREX,020119,Polaridad de la descarga eléctrica Tabla de cifrado,,0,0,Tabla de cifrado 2,0,1,,,,Operational,Original
bufr4/0/20/121,20,Clase 20 — Fenómenos observados BUFR/CREX,020121,Valor de umbral para decisión de polaridad (véase V,,3,0 16,V,3,5,,,,Operational,Original
bufr4/0/20/122,20,Clase 20 — Fenómenos observados BUFR/CREX,020122,Valor de umbral para decisión de polaridad (véase A,,0,0 16,A,0,5,,,,Operational,Original
bufr4/0/20/123,20,Clase 20 — Fenómenos observados BUFR/CREX,020123,Umbral mínimo para detección (véase la nota 14) V–1,m,3,0 16,Vm -1,3,5,,,,Operational,Original
bufr4/0/20/124,20,Clase 20 — Fenómenos observados BUFR/CREX,020124,Rayo o relámpago Tabla de cifrado,,0,0,Tabla de cifrado 2,0,1,,,,Operational,Original
bufr4/0/20/126,20,Clase 20 — Fenómenos observados BUFR/CREX,020126,Tasa de descargas de rayo–1 h,,0,0 23,-1 h,0,7,,,,Operational,Original
bufr4/0/20/127,20,Clase 20 — Fenómenos observados BUFR/CREX,020127,Rayos - distancia desde la estación m,,-3,0,m 8,–3,3,,,,Operational,Original
bufr4/0/20/128,20,Clase 20 — Fenómenos observados BUFR/CREX,020128,Rayos - dirección desde la estación grado verdadero,,1,0 12,grado verdadero,1,4,,,,Operational,Original
bufr4/0/20/129,20,Clase 20 — Fenómenos observados BUFR/CREX,020129,"Densidad de rayos (descarga, relámpago o–2 m",,6,0 10,-2 m,6,4,,,,Operational,Original
bufr4/0/20/130,20,Clase 20 — Fenómenos observados BUFR/CREX,020130,Concentración de hidrometeoros de nube (véase Numérica,,0,0 10,Numérica,0,3 (continúa),,,,Operational,Original
bufr4/0/20/131,20,Clase 20 — Fenómenos observados BUFR/CREX,020131,Radio efectivo de los hidrometeoros de nube m,,5,0,m 6,5,2,,,,Operational,Original
bufr4/0/20/132,20,Clase 20 — Fenómenos observados BUFR/CREX,020132,Contenido de agua líquida en nube kg m–3,,5,0 11,kg m -3,5,4,,,,Operational,Original
bufr4/0/20/133,20,Clase 20 — Fenómenos observados BUFR/CREX,020133,Radio del hidrometeoro m,,5,0,m 6,5,2,,,,Operational,Original
bufr4/0/20/135,20,Clase 20 — Fenómenos observados BUFR/CREX,020135,Masa de hielo (en cilindro) kg m–1,,1,0 10,kg m -1,1,3,,,,Operational,Original
bufr4/0/20/136,20,Clase 20 — Fenómenos observados BUFR/CREX,020136,Tipo de nubes suplementario Tabla de cifrado,,0,0,Tabla de cifrado 9,0,3,,,,Operational,Original
bufr4/0/20/137,20,Clase 20 — Fenómenos observados BUFR/CREX,020137,Evolución de las nube Tabla de cifrado,s,0,0,Tabla de cifrado 4,0,2,,,,Operational,Original
bufr4/0/20/138,20,Clase 20 — Fenómenos observados BUFR/CREX,020138,Condición de la superficie de la carretera Tabla de cifrado,,0,0,Tabla de cifrado 4 I.2 - BUFR/CREX Tabla B/20 - 7,0,2 (continúa),,,,Operational,Original
