Category,CategoryOfSequences_es,FXY1,Title_es,SubTitle_es,FXY2,ElementName_es,ElementDescription_es,Note_es,Status,translated_by
08,Secuencias de los informes de superficie (mar).,D08007,,,D01055,"Identificación y tipo de estación, fecha/hora, localización de gran precisión, movimiento",,,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08007,,,D02011,Estación de baja altitud,Informe básico de superficie,,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08007,,,B07062,profundidad bajo la superficie del mar,,,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08007,,,B22042,Temperatura del mar/agua,,,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08009,(Secuencia para la representación de informes sinópticos de una estación marítima adecuada para datos SHIP),,D01093,"Identificación del buque, movimiento, fecha/hora, coordenadas horizontales y verticales",,,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08009,(Secuencia para la representación de informes sinópticos de una estación marítima adecuada para datos SHIP),,D02001,Presión y cambio de presión en 3 horas,,,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08009,(Secuencia para la representación de informes sinópticos de una estación marítima adecuada para datos SHIP),,D02054,"Enviar datos ""instantáneos""",,,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08009,(Secuencia para la representación de informes sinópticos de una estación marítima adecuada para datos SHIP),,B08002,significación vertical (observaciones de superficie),,,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08009,(Secuencia para la representación de informes sinópticos de una estación marítima adecuada para datos SHIP),,D02055,Glaseado y hielo,,,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08009,(Secuencia para la representación de informes sinópticos de una estación marítima adecuada para datos SHIP),,D02057,Datos marinos de barcos,,,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08009,(Secuencia para la representación de informes sinópticos de una estación marítima adecuada para datos SHIP),,D02060,"Enviar datos de ""período"".",,,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08010,(Plantilla TRACKOB),,B01011,Identificador de estación móvil terrestre o de barco,,,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08010,(Plantilla TRACKOB),,R13000,Replicación retrasada de 13 descriptores,,,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08010,(Plantilla TRACKOB),,D01011,"Año, mes, día",,,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08010,(Plantilla TRACKOB),,D01012,"Hora, minuto",,,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08010,(Plantilla TRACKOB),,D01021,Latitud/longitud (alta precisión),,,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08010,(Plantilla TRACKOB),,B04080,Período de promediado para el siguiente valor,,,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08010,(Plantilla TRACKOB),,B22049,temperatura de la superficie del mar,,,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08010,(Plantilla TRACKOB),,B04080,Período de promediado para el siguiente valor,,,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08010,(Plantilla TRACKOB),,B22059,Salinidad de la superficie del mar,,,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08010,(Plantilla TRACKOB),,B04080,Período de promediado para el siguiente valor,,,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08010,(Plantilla TRACKOB),,B22005,Dirección de la corriente de la superficie del mar,,,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08010,(Plantilla TRACKOB),,B02042,Indicador de la velocidad de la corriente en la superficie del mar,,,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08010,(Plantilla TRACKOB),,B22032,Velocidad de la corriente en la superficie del mar,,,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08010,(Plantilla TRACKOB),,B02042,Indicador de la velocidad de la corriente en la superficie del mar,Cancelar,,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08010,(Plantilla TRACKOB),,B04080,Período de promediado para el siguiente valor,Cancelar,,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08011,(Valores mensuales de una estación meteorológica oceánica - CLIMAT SHIP),,B01011,Identificador de estación móvil terrestre o de barco,Señal de llamada del barco,,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08011,(Valores mensuales de una estación meteorológica oceánica - datos de CLIMAT SHIP),,B02001,Tipo de estación,,,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08011,(Valores mensuales de una estación meteorológica oceánica - CLIMAT SHIP),,D01011,"Año, mes, día",,(ver Nota 2),Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08011,(Valores mensuales de una estación meteorológica oceánica - CLIMAT SHIP),,D01012,"Hora, minuto",,(ver Nota 2),Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08011,(Valores mensuales de una estación meteorológica oceánica - CLIMAT SHIP),,D01023,Latitud/longitud (exactitud aproximada),,,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08011,(Valores mensuales de una estación meteorológica oceánica - CLIMAT SHIP),,B07030,Altura del suelo de la estación sobre el nivel medio del mar,,(ver Nota 3),Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08011,(Valores mensuales de una estación meteorológica oceánica - CLIMAT SHIP),,B07031,Altura del barómetro sobre el nivel medio del mar,,(ver Nota 3),Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08011,(Valores mensuales de una estación meteorológica oceánica - CLIMAT SHIP),"Valores medios mensuales de presión, temperatura, presión del vapor y temperatura del mar/agua",B04074,Periodo corto de tiempo o desplazamiento),= UTC - LT,(ver Nota 2),Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08011,(Valores mensuales de una estación meteorológica oceánica - CLIMAT SHIP),"Valores medios mensuales de presión, temperatura, presión del vapor y temperatura del mar/agua",B04023,Período de tiempo o desplazamiento,Número de días en el mes,,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08011,(Valores mensuales de una estación meteorológica oceánica - CLIMAT SHIP),"Valores medios mensuales de presión, temperatura, presión del vapor y temperatura del mar/agua",B08023,Estadísticas de primer orden,= 4 Valor medio,,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08011,(Valores mensuales de una estación meteorológica oceánica - CLIMAT SHIP),"Valores medios mensuales de presión, temperatura, presión del vapor y temperatura del mar/agua",B10051,Presión reducida al nivel medio del mar,,,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08011,(Valores mensuales de una estación meteorológica oceánica - CLIMAT SHIP),"Valores medios mensuales de presión, temperatura, presión del vapor y temperatura del mar/agua",B07032,Altura del sensor sobre el suelo local (o cubierta de la plataforma marina),Medición de temperatura,(ver Nota 3),Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08011,(Valores mensuales de una estación meteorológica oceánica - CLIMAT SHIP),"Valores medios mensuales de presión, temperatura, presión del vapor y temperatura del mar/agua",B07033,Altura del sensor sobre la superficie del agua,Medición de temperatura,(ver Nota 3),Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08011,(Valores mensuales de una estación meteorológica oceánica - CLIMAT SHIP),"Valores medios mensuales de presión, temperatura, presión del vapor y temperatura del mar/agua",B12101,Temperatura/temperatura del aire,,,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08011,(Valores mensuales de una estación meteorológica oceánica - CLIMAT SHIP),"Valores medios mensuales de presión, temperatura, presión del vapor y temperatura del mar/agua",B13004,presión del vapor,,,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08011,(Valores mensuales de una estación meteorológica oceánica - CLIMAT SHIP),"Valores medios mensuales de presión, temperatura, presión del vapor y temperatura del mar/agua",B07032,Altura del sensor sobre el suelo local (o cubierta de la plataforma marina),Establecer como faltante (cancelar),,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08011,(Valores mensuales de una estación meteorológica oceánica - CLIMAT SHIP),"Valores medios mensuales de presión, temperatura, presión del vapor y temperatura del mar/agua",B07033,Altura del sensor sobre la superficie del agua,Establecer como faltante (cancelar),,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08011,(Valores mensuales de una estación meteorológica oceánica - CLIMAT SHIP),"Valores medios mensuales de presión, temperatura, presión del vapor y temperatura del mar/agua",D02056,Temperatura del mar/agua,"Temperatura de la superficie del mar, método de medición y profundidad bajo la superficie del mar",,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08011,(Valores mensuales de una estación meteorológica oceánica - CLIMAT SHIP),"Valores medios mensuales de presión, temperatura, presión del vapor y temperatura del mar/agua",B08023,Estadísticas de primer orden,Establecer como faltante,,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08011,(Valores mensuales de una estación meteorológica oceánica - CLIMAT SHIP),Precipitación,B04003,Día,= 1,(Consulte la Nota 4),Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08011,(Valores mensuales de una estación meteorológica oceánica - CLIMAT SHIP),Precipitación,B04004,Hora,= 6,(ver Nota 4),Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08011,(Valores mensuales de una estación meteorológica oceánica - CLIMAT SHIP),Precipitación,B04023,Período de tiempo o desplazamiento,Número de días en el mes,(ver Nota 4),Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08011,(Valores mensuales de una estación meteorológica oceánica - CLIMAT SHIP),Precipitación,B07032,Altura del sensor sobre el suelo local (o cubierta de la plataforma marina),,(ver Nota 3),Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08011,(Valores mensuales de una estación meteorológica oceánica - CLIMAT SHIP),Precipitación,B13060,Precipitación total acumulada,,,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08011,(Valores mensuales de una estación meteorológica oceánica - CLIMAT SHIP),Precipitación,B13051,"Grupo de frecuencia, precipitación",,,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08011,(Valores mensuales de una estación meteorológica oceánica - CLIMAT SHIP),Precipitación,B04053,Número de días con precipitación igual o superior a 1 mm,,,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08011,(Valores mensuales de una estación meteorológica oceánica - CLIMAT SHIP),Precipitación,B07032,Altura del sensor sobre el suelo local (o cubierta de la plataforma marina),Establecer como faltante (cancelar),,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08012,(Normales mensuales para una estación meteorológica oceánica),,B04001,Año,Inicio del período de referencia,,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08012,(Normales mensuales para una estación meteorológica oceánica),,B04001,Año,Finalización del período de referencia,,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08012,(Normales mensuales para una estación meteorológica oceánica),,B04002,Mes,,,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08012,(Normales mensuales para una estación meteorológica oceánica),,B04003,Día,= 1,(ver Nota 2),Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08012,(Normales mensuales para una estación meteorológica oceánica),,B04004,Hora,= 0,(ver Nota 2),Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08012,(Normales mensuales para una estación meteorológica oceánica),,B04074,Periodo corto de tiempo o desplazamiento,= UTC - LT,(ver Nota 2),Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08012,(Normales mensuales para una estación meteorológica oceánica),,B04022,Período de tiempo o desplazamiento,= 1,,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08012,(Normales mensuales para una estación meteorológica oceánica),"Normales de presión media mensual, temperatura, presión del vapor y temperatura del mar/agua.",B08023,Estadísticas de primer orden,= 4 Valor medio,,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08012,(Normales mensuales para una estación meteorológica oceánica),"Normales de presión media mensual, temperatura, presión de vapor y temperatura del mar/agua.",B10051,Presión reducida al nivel medio del mar,,,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08012,(Normales mensuales para una estación meteorológica oceánica),"Normales de presión media mensual, temperatura, presión del vapor y temperatura del mar/agua.",B07032,Altura del sensor sobre el suelo local (o cubierta de la plataforma marina),Medición de temperatura,(ver Nota 3),Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08012,(Normales mensuales para una estación meteorológica oceánica),"Normales de presión media mensual, temperatura, presión de vapor y temperatura del mar/agua.",B07033,Altura del sensor sobre la superficie del agua,Medición de temperatura,(ver Nota 3),Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08012,(Normales mensuales para una estación meteorológica oceánica),"Normales de presión media mensual, temperatura, presión de vapor y temperatura del mar/agua.",B12101,Temperatura/temperatura del aire,,,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08012,(Normales mensuales para una estación meteorológica oceánica),"Normales de presión media mensual, temperatura, presión de vapor y temperatura del mar/agua.",B13004,presión del vapor,,,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08012,(Normales mensuales para una estación meteorológica oceánica),"Normales de presión media mensual, temperatura, presión de vapor y temperatura del mar/agua.",B07032,Altura del sensor sobre el suelo local (o cubierta de la plataforma marina),Establecer como faltante (cancelar),,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08012,(Normales mensuales para una estación meteorológica oceánica),"Normales de presión media mensual, temperatura, presión de vapor y temperatura del mar/agua.",B07033,Altura del sensor sobre la superficie del agua,Establecer como faltante (cancelar),,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08012,(Normales mensuales para una estación meteorológica oceánica),"Normales de presión media mensual, temperatura, presión de vapor y temperatura del mar/agua.",D02056,Temperatura del mar/agua,"Temperatura de la superficie del mar, método de medición y profundidad bajo la superficie del mar",,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08012,(Normales mensuales para una estación meteorológica oceánica),"Normales de presión media mensual, temperatura, presión de vapor y temperatura del mar/agua.",B08023,Estadísticas de primer orden,Establecer como faltante,,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08012,(Normales mensuales para una estación meteorológica oceánica),"Normales de presión media mensual, temperatura, presión de vapor y temperatura del mar/agua.",B04001,Año,Inicio del período de referencia,,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08012,(Normales mensuales para una estación meteorológica oceánica),"Normales de presión media mensual, temperatura, presión de vapor y temperatura del mar/agua.",B04001,Año,Finalización del período de referencia,,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08012,(Normales mensuales para una estación meteorológica oceánica),"Normales de presión media mensual, temperatura, presión de vapor y temperatura del mar/agua.",B04002,Mes,,,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08012,(Normales mensuales para una estación meteorológica oceánica),"Normales de presión media mensual, temperatura, presión de vapor y temperatura del mar/agua.",B04003,Día,= 1,(Consulte la Nota 4),Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08012,(Normales mensuales para una estación meteorológica oceánica),"Normales de presión media mensual, temperatura, presión de vapor y temperatura del mar/agua.",B04004,Hora,= 6,(Consulte la Nota 4),Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08012,(Normales mensuales para una estación meteorológica oceánica),"Normales de presión media mensual, temperatura, presión de vapor y temperatura del mar/agua.",B04022,Período de tiempo o desplazamiento,= 1,,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08012,(Normales mensuales para una estación meteorológica oceánica),Normales de precipitación,B07032,Altura del sensor sobre el suelo local (o cubierta de la plataforma marina),Medición de precipitación,(ver Nota 3),Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08012,(Normales mensuales para una estación meteorológica oceánica),Normales de precipitación,B08023,Estadísticas de primer orden,= 4 Valor medio,,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08012,(Normales mensuales para una estación meteorológica oceánica),Normales de precipitación,B13060,Precipitación total acumulada,,,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08012,(Normales mensuales para una estación meteorológica oceánica),Normales de precipitación,B04053,Número de días con precipitación igual o superior a 1 mm,,,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08012,(Normales mensuales para una estación meteorológica oceánica),Normales de precipitación,B08023,Estadísticas de primer orden,Establecer como faltante,,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08013,(Representación de los datos de CLIMAT SHIP del mes actual y de los normales mensuales),,D08011,Valores mensuales de una estación meteorológica oceánica - CLIMAT SHIP,,,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08013,(Representación de los datos de CLIMAT SHIP del mes actual y de los normales mensuales),,D08012,Normales mensuales para una estación meteorológica oceánica,,,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08021,(Valores mensuales de una estación meteorológica oceánica en cumplimiento con las prácticas de reporte regionales o nacionales.),"Identificación de la estación, fecha/hora, coordenadas horizontales y coordenadas verticales",B01011,Identificador de estación móvil terrestre o de barco,Señal de llamada del barco,,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08021,(Valores mensuales de una estación meteorológica oceánica en cumplimiento con las prácticas de reporte regionales o nacionales.),"Identificación de la estación, fecha/hora, coordenadas horizontales y coordenadas verticales",B02001,Tipo de estación,,,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08021,(Valores mensuales de una estación meteorológica oceánica en cumplimiento con las prácticas de reporte regionales o nacionales.),"Identificación de la estación, fecha/hora, coordenadas horizontales y coordenadas verticales",D01011,"Año, mes, día",,,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08021,(Valores mensuales de una estación meteorológica oceánica en cumplimiento con las prácticas de informes regionales o nacionales.),"Identificación de la estación, fecha/hora, coordenadas horizontales y coordenadas verticales",D01012,"Hora, minuto",,,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08021,(Valores mensuales de una estación meteorológica oceánica en cumplimiento con las prácticas de reporte regionales o nacionales.),"Identificación de la estación, fecha/hora, coordenadas horizontales y coordenadas verticales",D01023,Latitud/longitud (exactitud aproximada),,,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08021,(Valores mensuales de una estación meteorológica oceánica en cumplimiento con las prácticas de reporte regionales o nacionales.),"Identificación de la estación, fecha/hora, coordenadas horizontales y coordenadas verticales",B07030,Altura del suelo de la estación sobre el nivel medio del mar,,,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08021,(Valores mensuales de una estación meteorológica oceánica en cumplimiento con las prácticas de reporte regionales o nacionales.),"Identificación de la estación, fecha/hora, coordenadas horizontales y coordenadas verticales",B07031,Altura del barómetro sobre el nivel medio del mar,,,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08021,(Valores mensuales de una estación meteorológica oceánica en cumplimiento con las prácticas de reporte regionales o nacionales.),"Valores medios mensuales de presión, temperatura, presión del vapor y temperatura del mar/agua",B04074,Periodo corto de tiempo o desplazamiento,,,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08021,(Valores mensuales de una estación meteorológica oceánica en cumplimiento con las prácticas de reporte regionales o nacionales.),"Valores medios mensuales de presión, temperatura, presión del vapor y temperatura del mar/agua",B04023,Período de tiempo o desplazamiento,Número de días en el mes,,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08021,(Valores mensuales de una estación meteorológica oceánica en cumplimiento con las prácticas de reporte regionales o nacionales.),"Valores medios mensuales de presión, temperatura, presión del vapor y temperatura del mar/agua",B08023,Estadísticas de primer orden,= 4 Valor medio,,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08021,(Valores mensuales de una estación meteorológica oceánica en cumplimiento con las prácticas de reporte regionales o nacionales.),"Valores medios mensuales de presión, temperatura, presión del vapor y temperatura del mar/agua",B10051,Presión reducida al nivel medio del mar,,,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08021,(Valores mensuales de una estación meteorológica oceánica en cumplimiento con las prácticas de reporte regionales o nacionales.),"Valores medios mensuales de presión, temperatura, presión del vapor y temperatura del mar/agua",B07032,Altura del sensor sobre el suelo local (o cubierta de la plataforma marina),Medición de temperatura,,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08021,(Valores mensuales de una estación meteorológica oceánica en cumplimiento con las prácticas de reporte regionales o nacionales.),"Valores medios mensuales de presión, temperatura, presión del vapor y temperatura del mar/agua",B07033,Altura del sensor sobre la superficie del agua,Medición de temperatura,,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08021,(Valores mensuales de una estación meteorológica oceánica en cumplimiento con las prácticas de reporte regionales o nacionales.),"Valores medios mensuales de presión, temperatura, presión del vapor y temperatura del mar/agua",B12101,Temperatura/temperatura del aire,,,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08021,(Valores mensuales de una estación meteorológica oceánica en cumplimiento con las prácticas de reporte regionales o nacionales.),"Valores medios mensuales de presión, temperatura, presión del vapor y temperatura del mar/agua",B13004,presión del vapor,,,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08021,(Valores mensuales de una estación meteorológica oceánica en cumplimiento con las prácticas de reporte regionales o nacionales.),"Valores medios mensuales de presión, temperatura, presión del vapor y temperatura del mar/agua",B07032,Altura del sensor sobre el suelo local (o cubierta de la plataforma marina),Establecer como faltante (cancelar),,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08021,(Valores mensuales de una estación meteorológica oceánica en cumplimiento con las prácticas de reporte regionales o nacionales.),"Valores medios mensuales de presión, temperatura, presión del vapor y temperatura del mar/agua",B07033,Altura del sensor sobre la superficie del agua,Establecer como faltante (cancelar),,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08021,(Valores mensuales de una estación meteorológica oceánica en cumplimiento con las prácticas de reporte regionales o nacionales.),"Valores medios mensuales de presión, temperatura, presión del vapor y temperatura del mar/agua",D02056,Temperatura del mar/agua,"Temperatura de la superficie del mar, método de medición y profundidad bajo la superficie del mar",,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08021,(Valores mensuales de una estación meteorológica oceánica en cumplimiento con las prácticas de reporte regionales o nacionales.),"Valores medios mensuales de presión, temperatura, presión del vapor y temperatura del mar/agua",B08023,Estadísticas de primer orden,Establecer como faltante (cancelar),,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08021,(Valores mensuales de una estación meteorológica oceánica en cumplimiento con las prácticas de reporte regionales o nacionales.),Precipitación,B04003,Día,= 1,,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08021,(Valores mensuales de una estación meteorológica oceánica en cumplimiento con las prácticas de reporte regionales o nacionales.),Precipitación,B04004,Hora,= 0,,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08021,(Valores mensuales de una estación meteorológica oceánica en cumplimiento con las prácticas de reporte regionales o nacionales.),Precipitación,B04074,Periodo corto de tiempo o desplazamiento,,,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08021,(Valores mensuales de una estación meteorológica oceánica en cumplimiento con las prácticas de reporte regionales o nacionales.),Precipitación,B04023,Período de tiempo o desplazamiento,Número de días en el mes,,Operational,AI Translator: MCP
08,Secuencias de los informes de superficie (mar).,D08021,(Valores mensuales de una estación meteorológica oceánica en cumplimiento con las prácticas de reporte regionales o nacionales.),Precipitación,B07032,Altura del sensor sobre el suelo local (o cubierta de la plataforma marina),,,Operational,AI Translator: MCP
