Id,ClassNo,ClassName_es,FXY,ElementName_es,BUFR_Unit_es,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit_es,CREX_Scale,CREX_DataWidth_Char,Note_es,noteIDs,Status,translated_by
bufr4/0/40/020,40,Clase 40 — Datos satelitales,040020,GqisFlagQualDetailed – Banderín de calidad Tabla de del sistema banderines,,0,0,Tabla de 17 banderines,0,6,,,,Operational,Original
bufr4/0/40/021,40,Clase 40 — Datos satelitales,040021,% Fracción de píxel AVHRR ponderado en un campo de visión de IASI cubierto de nieve/hielo,,0,0,% 7,0,3,,,,Operational,Original
bufr4/0/40/022,40,Clase 40 — Datos satelitales,040022,"Numérica Número de píxeles AVHRR faltantes, defectuosos o ausentes",,0,0,Numérica 7,0,3,,,,Operational,Original
bufr4/0/40/023,40,Clase 40 — Datos satelitales,040023,Banderines de estado del altímetro auxiliar Tabla de banderines,,0,0,Tabla de 5 banderines,0,2,,,,Operational,Original
bufr4/0/40/024,40,Clase 40 — Datos satelitales,040024,Disponibilidad de mapa meteorológico Tabla de cifrado,,0,0,Tabla de cifrado 3,0,1,,,,Operational,Original
bufr4/0/40/025,40,Clase 40 — Datos satelitales,040025,Tabla de cifrado Banderín de interpolación para la marea diurna media,,0,0,Tabla de cifrado 2,0,1,,,,Operational,Original
bufr4/0/40/026,40,Clase 40 — Datos satelitales,040026,Factor de cuantificación del índice Numérica,,2,0,Numérica 16,2,5,,,,Operational,Original
bufr4/0/40/027,40,Clase 40 — Datos satelitales,040027,Ángulo del destello solar °,,2,-18000,° 16,2,5,,,,Operational,Original
bufr4/0/40/028,40,Clase 40 — Datos satelitales,040028,Banderín de calidad GMI Tabla de cifrado,,0,0,Tabla de cifrado 4,0,2,,,,Operational,Original
bufr4/0/40/029,40,Clase 40 — Datos satelitales,040029,m Longitud horizontal de integración de las observaciones,,0,0,m 26,0,8,,,,Operational,Original
bufr4/0/40/030,40,Clase 40 — Datos satelitales,040030,Línea horizontal de viento a la vista m s -1,,2,-32767,m s -1 16,2,5 (continúa),,,,Operational,Original
bufr4/0/40/031,40,Clase 40 — Datos satelitales,040031,m s -1 Estimación del error de la línea horizontal de viento a la vista,,2,0,m s -1 15,2,5,,,,Operational,Original
bufr4/0/40/032,40,Clase 40 — Datos satelitales,040032,Viento derivado de la presión m s Pa -1,-1,3,-100000,m s Pa -1 -1 18,3,6,,,,Operational,Original
bufr4/0/40/033,40,Clase 40 — Datos satelitales,040033,Viento derivado de la temperatura m s K -1,-1,3,-100000,m s K -1 -1 18,3,6,,,,Operational,Original
bufr4/0/40/034,40,Clase 40 — Datos satelitales,040034,Viento derivado de la tasa de retrodispersión m s -1,,3,-200000,m s -1 19,3,6,,,,Operational,Original
bufr4/0/40/035,40,Clase 40 — Datos satelitales,040035,Distancia del satélite m,,0,380000,m 18,0,6,,,,Operational,Original
bufr4/0/40/036,40,Clase 40 — Datos satelitales,040036,Tipo de clasificación de productos Lidar L2b Tabla de cifrado,,0,0,Tabla de cifrado 4,0,2,,,,Operational,Original
bufr4/0/40/037,40,Clase 40 — Datos satelitales,040037,Tasa de retrodispersión Numérica,,3,500,Numérica 20,3,7,,,,Operational,Original
bufr4/0/40/038,40,Clase 40 — Datos satelitales,040038,Tamaño de las partículas de la nube m,,7,0,m 28,7,6,,,,Operational,Original
bufr4/0/40/039,40,Clase 40 — Datos satelitales,040039,Numérica Intensidad de las imágenes complejas de observación única,,2,-25,Numérica 5,0,3,,,,Operational,Original
bufr4/0/40/040,40,Clase 40 — Datos satelitales,040040,Numérica Asimetría de las imágenes complejas de observación única,,2,1,Numérica 13,0,4,,,,Operational,Original
bufr4/0/40/041,40,Clase 40 — Datos satelitales,040041,Numérica Curtosis de las imágenes complejas de observación única,,2,1,Numérica 13,0,4,,,,Operational,Original
bufr4/0/40/042,40,Clase 40 — Datos satelitales,040042,Numérica Varianza de las imágenes complejas de observación única,,2,1,Numérica 13,0,4,,,,Operational,Original
bufr4/0/40/043,40,Clase 40 — Datos satelitales,040043,Indicador de maniobras del satélite Tabla de cifrado,,0,0,Tabla de cifrado 3,0,1,,,,Operational,Original
bufr4/0/40/044,40,Clase 40 — Datos satelitales,040044,Índice de polvo Numérica,,1,0,Numérica 8,1,,,,,Operational,Original
bufr4/0/40/045,40,Clase 40 — Datos satelitales,040045,Formación de nubes y determinación de la Tabla de altura banderines,,0,0,Tabla de 5 banderines I.2 - BUFR/CREX Tabla B/40 - 3,0,2 (continúa),,,,Operational,Original
bufr4/0/40/046,40,Clase 40 — Datos satelitales,040046,Resumen de nubosidad Tabla de cifrado,,0,0,3,Tabla de cifrado,0,,,,Operational,Original
bufr4/0/40/047,40,Clase 40 — Datos satelitales,040047,Tabla de cifrado Banderín de validación para productos IASI o IASI-NG de nivel 1,,0,0,Tabla de cifrado 3,0,1,,,,Operational,Original
bufr4/0/40/048,40,Clase 40 — Datos satelitales,040048,Tabla de cifrado Banderín de validación del flujo de datos de nivel 1 de la sonda AMSU-A,,0,0,Tabla de cifrado 3,0,1,,,,Operational,Original
bufr4/0/40/049,40,Clase 40 — Datos satelitales,040049,Pruebas de nubes ejecutadas y resultados Tabla de banderines,,0,0,Tabla de 16 banderines,0,5,,,,Operational,Original
bufr4/0/40/050,40,Clase 40 — Datos satelitales,040050,Inicialización de la recuperación Tabla de banderines,,0,0,Tabla de 8 banderines,0,3,,,,Operational,Original
bufr4/0/40/051,40,Clase 40 — Datos satelitales,040051,Convergencia de la recuperación iterativa Tabla de cifrado,,0,0,Tabla de cifrado 3,0,1,,,,Operational,Original
bufr4/0/40/052,40,Clase 40 — Datos satelitales,040052,Indicación de superadiabático y Tabla de supersaturación en la recuperación final banderines,,0,0,Tabla de 8 banderines,0,3,,,,Operational,Original
bufr4/0/40/053,40,Clase 40 — Datos satelitales,040053,Numérica Número de iteraciones utilizadas para la recuperación,,0,0,Numérica 8,0,3,,,,Operational,Original
bufr4/0/40/054,40,Clase 40 — Datos satelitales,040054,Errores potenciales de cálculo y en las Tabla de entradas banderines,,0,0,Tabla de 13 banderines,0,4,,,,Operational,Original
bufr4/0/40/055,40,Clase 40 — Datos satelitales,040055,Diagnóstico sobre la recuperación Tabla de banderines,,0,0,Tabla de 21 banderines,0,7,,,,Operational,Original
bufr4/0/40/056,40,Clase 40 — Datos satelitales,040056,Calidad general de la recuperación Tabla de cifrado,,0,0,Tabla de cifrado 3,0,1,,,,Operational,Original
bufr4/0/40/057,40,Clase 40 — Datos satelitales,040057,Banderines de recuperación de IASI de nivel 2 Tabla de banderines,,0,0,Tabla de 31 banderines,0,10,,,,Operational,Original
bufr4/0/40/058,40,Clase 40 — Datos satelitales,040058,Numérica Número de vectores que describen las matrices de caracterización,,0,0,Numérica 8,0,3,,,,Operational,Original
bufr4/0/40/059,40,Clase 40 — Datos satelitales,040059,Número de capas efectivamente recuperadas Numérica,,0,0,Numérica 8,0,3 (continúa),,,,Operational,Original
bufr4/0/40/060,40,Clase 40 — Datos satelitales,040060,Numérica Número de perfiles recuperados en la línea de exploración,,0,0,Numérica 8,0,3,,,,Operational,Original
bufr4/0/40/061,40,Clase 40 — Datos satelitales,040061,mol/cm-² Columnas parciales de aire en cada capa recuperada,,3,0,mol/cm-² 16,3,5,,,,Operational,Original
bufr4/0/40/062,40,Clase 40 — Datos satelitales,040062,mol/cm-² Columnas parciales apriorísticas en cada capa recuperada,,10,0,mol/cm-² 16,10,5,,,,Operational,Original
bufr4/0/40/063,40,Clase 40 — Datos satelitales,040063,Numérica Vector de ajuste que multiplica el vector apriorístico para definir el vector recuperado,,5,0,Numérica 26,5,8,,,,Operational,Original
bufr4/0/40/064,40,Clase 40 — Datos satelitales,040064,Numérica Principales valores propios de la matriz de sensibilidad,,6,0,Numérica 31,6,10,,,,Operational,Original
bufr4/0/40/065,40,Clase 40 — Datos satelitales,040065,Numérica Principales vectores propios de la matriz de sensibilidad,,6 -1000000000,,Numérica 31,6,10,,,,Operational,Original
bufr4/0/40/066,40,Clase 40 — Datos satelitales,040066,Numérica Indicador de calidad del vapor de agua atmosférico,,1,0,Numérica 8,1,3,,,,Operational,Original
bufr4/0/40/067,40,Clase 40 — Datos satelitales,040067,Numérica Indicador de calidad de la temperatura atmosférica,,1,0,Numérica 8,1,3,,,,Operational,Original
bufr4/0/40/068,40,Clase 40 — Datos satelitales,040068,Tabla de cifrado Banderín de calidad de la recuperación general del SO 2,,0,0,Tabla de cifrado 4,0,2,,,,Operational,Original
bufr4/0/40/069,40,Clase 40 — Datos satelitales,040069,K Error de recuperación estimado mediante PWLR para la temperatura del aire en  superficie,,4 -1000000,,K 21,4,7,,,,Operational,Original
bufr4/0/40/070,40,Clase 40 — Datos satelitales,040070,K Error de recuperación estimado mediante PWLR* para el punto de rocío en superficie,,4 -1000000,,K 21 I.2 - BUFR/CREX Tabla B/40 - 5,4,7 (continúa),,,,Operational,Original
bufr4/0/40/071,40,Clase 40 — Datos satelitales,040071,Numérica Matriz de covarianza del error de recuperación para el ozono en el dominio del componente principal,,4 -1000000,,Numérica 2,4,7,,,,Operational,Original
bufr4/0/40/072,40,Clase 40 — Datos satelitales,040072,Numérica Indicador de calidad de la recuperación estimado mediante PWLR para el ozono atmosférico,,1,0,Numérica 8,1,3,,,,Operational,Original
bufr4/0/40/073,40,Clase 40 — Datos satelitales,040073,K Error de recuperación estimado mediante PWLR para la temperatura de la película superficial,,1,0,K 8,1,3,,,,Operational,Original
bufr4/0/40/074,40,Clase 40 — Datos satelitales,040074,Banderines de calidad de interferometría Tabla de general banderines,,0,0,16,,,,,,Operational,Original
