Category,CategoryOfSequences_es,FXY1,Title_es,SubTitle_es,FXY2,ElementName_es,ElementDescription_es,Note_es,Status,translated_by
16,Secuencias de características sinópticas,D16006,(Nube),,B08011,Característica meteorológica,Valor para la nube,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16006,(Nube),,B08007,Significado dimensional,Valor para el área,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16006,(Nube),,B07002,Altura o altitud,Nivel de vuelo (base de la capa),,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16006,(Nube),,B07002,Altura o altitud,Nivel de vuelo (parte superior de la capa),,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16006,(Nube),,R02000,Replicación retrasada de 2 descriptores,,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16006,(Nube),,B05002,Latitud (exactitud aproximada),,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16006,(Nube),,B06002,Longitud (exactitud aproximada),,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16006,(Nube),,B20011,Nubosidad,,(ver Nota 2),Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16006,(Nube),,B20012,tipo de nubes,,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16006,(Nube),,B08007,Significado dimensional,Cancelar,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16006,(Nube),,B08011,Característica meteorológica,Cancelar | Fin del objeto,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16007,(Frente),,R09000,Replicación retrasada de 9 descriptores,,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16007,(Frente),,B08011,Característica meteorológica,Valor para tipo de frente,(ver Nota 3),Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16007,(Frente),,B08007,Significado dimensional,Valor para línea,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16007,(Frente),,R04000,Replicación retrasada de 4 descriptores,,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16007,(Frente),,B05002,Latitud (exactitud aproximada),,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16007,(Frente),,B06002,Longitud (exactitud aproximada),,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16007,(Frente),,B19005,Dirección del movimiento de la característica,,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16007,(Frente),,B19006,Velocidad de movimiento de la característica,,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16007,(Frente),,B08007,Significado dimensional,Cancelar,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16007,(Frente),,B08011,Característica meteorológica,Cancelar | Fin del objeto,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16008,(Tropopausa),,R10000,Replicación retrasada de 10 descriptores,,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16008,(Tropopausa),,B08001,Significado de sondeo vertical,Bit 3 configurado para la tropopausa,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16008,(Tropopausa),,B08007,Significado dimensional,Valor para punto,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16008,(Tropopausa),,B08023,Estadísticas de primer orden,Tipo de valor de tropopausa,(Consulte la Nota 4),Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16008,(Tropopausa),,R03000,Replicación retrasada de 3 descriptores,,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16008,(Tropopausa),,B05002,Latitud (exactitud aproximada),,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16008,(Tropopausa),,B06002,Longitud (exactitud aproximada),,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16008,(Tropopausa),,B10002,Altura,,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16008,(Tropopausa),,B08023,Estadísticas de primer orden,Cancelar,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16008,(Tropopausa),,B08007,Significado dimensional,Cancelar,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16008,(Tropopausa),,B08001,Significado de sondeo vertical,Cancelar | Fin del objeto,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16009,(Área de formación de hielo en la estructura del avión),,R10000,Replicación retrasada de 10 descriptores,,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16009,(Área de formación de hielo en la estructura.),,B08011,Característica meteorológica,Valor para el engelamiento del fuselaje de la aeronave,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16009,(Área de formación de hielo en la estructura.),,B08007,Significado dimensional,Valor para el área,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16009,(Área de formación de hielo en la estructura.),,B07002,Altura o altitud,Nivel de vuelo (base de la capa),,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16009,(Área de formación de hielo en la estructura.),,B07002,Altura o altitud,Nivel de vuelo (parte superior de la capa),,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16009,(Área de formación de hielo en la estructura.),,R02000,Replicación retrasada de 2 descriptores,,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16009,(Área de formación de hielo en la estructura.),,B05002,Latitud (exactitud aproximada),,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16009,(Área de formación de hielo en la estructura.),,B06002,Longitud (exactitud aproximada),,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16009,(Área de formación de hielo en la estructura.),,B20041,Engelamiento del fuselaje de la aeronave,Tipo de engelamiento del fuselaje de la aeronave,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16009,(Área de formación de hielo en la estructura.),,B08007,Significado dimensional,Cancelar,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16009,(Área de formación de hielo en la estructura.),,B08011,Característica meteorológica,Cancelar | Fin del objeto,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16010,(Nombre de la característica),,R07000,Replicación retrasada de 7 descriptores,,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16010,(Nombre de la característica),,B08011,Característica meteorológica,,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16010,(Nombre de la característica),,B08007,Significado dimensional,Valor para punto,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16010,(Nombre de la característica),,B01022,Nombre de la característica,,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16010,(Nombre de la característica),,B05002,Latitud (exactitud aproximada),,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16010,(Nombre de la característica),,B06002,Longitud (exactitud aproximada),,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16010,(Nombre de la característica),,B08007,Significado dimensional,Cancelar,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16010,(Nombre de la característica),,B08011,Característica meteorológica,Cancelar | Fin del objeto,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16011,(Volcán en erupción),,R16000,Replicación retrasada de 16 descriptores,,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16011,(Volcán en erupción),,B08011,Característica meteorológica,Valor para nubes especiales,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16011,(Volcán en erupción),,B01022,Nombre de la característica,Nombre del volcán,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16011,(Volcán en erupción),,B08007,Significado dimensional,Valor para punto,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16011,(Volcán en erupción),,R02000,Replicación retrasada de 2 descriptores,,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16011,(Volcán en erupción),,B05002,Latitud (exactitud aproximada),,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16011,(Volcán en erupción),,B06002,Longitud (exactitud aproximada),,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16011,(Volcán en erupción),,B08021,Significado del tiempo,Hora de inicio de la erupción,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16011,(Volcán en erupción),,B04001,Año,,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16011,(Volcán en erupción),,B04002,Mes,,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16011,(Volcán en erupción),,B04003,Día,,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16011,(Volcán en erupción),,B04004,Hora,,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16011,(Volcán en erupción),,B04005,Minuto,,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16011,(Volcán en erupción),,B20090,Nubes especiales,Nubes de erupciones volcánicas,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16011,(Volcán en erupción),,B08021,Significado del tiempo,Cancelar,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16011,(Volcán en erupción),,B08007,Significado dimensional,Cancelar,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16011,(Volcán en erupción),,B08011,Característica meteorológica,Cancelar | Fin del objeto,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16020,(Identificación de tormentas tropicales),,B01033,Identificación del centro de origen/generación,,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16020,(Identificación de tormentas tropicales),,B01025,Identificador de tormentas,,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16020,(Identificación de tormentas tropicales),,B01027,Nombre largo de tormenta de la OMM,,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16020,(Identificación de tormentas tropicales),,D01011,"Año, mes, día",,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16020,(Identificación de tormentas tropicales),,D01012,"Hora, minuto",,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16021,(Datos de análisis),,D01023,latitud/longitud (exactitud aproximada),,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16021,(Datos de análisis),,B02041,Método para estimar informes relacionados con la configuración sinóptica,,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16021,(Datos de análisis),,B19001,Tipo de característica sinóptica,,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16021,(Datos de análisis),,B19007,Radio efectivo de la característica,,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16021,(Datos de análisis),,B19005,Dirección del movimiento de la característica,,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16021,(Datos de análisis),,B19006,Velocidad de movimiento de la característica,,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16021,(Datos de análisis),,B19008,Extensión vertical de la circulación,,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16021,(Datos de análisis),,B08005,Significado del atributo meteorológico,= 1 Centro de tormenta,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16021,(Datos de análisis),,B10004,Presión,Centro de tormenta en virtud del calificador de significancia precedente.,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16021,(Datos de análisis),,B08005,Significado del atributo meteorológico,= 2 Límite exterior o borde de la característica,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16021,(Datos de análisis),,B10004,Presión,Límite exterior,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16021,(Datos de análisis),,B19007,Radio efectivo de la característica,Límite exterior,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16021,(Datos de análisis),,B08005,Significado del atributo meteorológico,= 3 Ubicación del viento máximo,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16021,(Datos de análisis),,B08021,Significado del tiempo,Promedio de tiempo,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16021,(Datos de análisis),,B04075,Periodo corto de tiempo o desplazamiento,Minutos,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16021,(Datos de análisis),,B11040,Velocidad máxima del viento (viento medio),,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16021,(Datos de análisis),,B19007,Radio efectivo de la característica,Viento máximo,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16021,(Datos de análisis),,R05004,Replicar 5 descriptores 4 veces,,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16021,(Datos de análisis),,B05021,Rodamiento o azimut,Iniciando,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16021,(Datos de análisis),,B05021,Rodamiento o azimut,Finalización,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16021,(Datos de análisis),,R02002,Replicar 2 descriptores 2 veces,,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16021,(Datos de análisis),,B19003,Umbral de velocidad del viento,,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16021,(Datos de análisis),,B19004,Radio efectivo con respecto a velocidades del viento por encima del umbral,,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16022,(Datos de pronóstico),,B01032,Generando aplicación,"Nombre del modelo PNT, etc. tabla de cifrado definida por el centro de origen/generación",,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16022,(Datos de previsión),,B02041,Método para estimar informes relacionados con la configuración sinóptica,,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16022,(Datos de pronóstico),,B19001,Tipo de característica sinóptica,,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16022,(Datos de pronóstico),,B19010,Método para rastrear el centro de la característica sinóptica,,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16022,(Datos de pronóstico),,R18000,Replicación retrasada de 18 descriptores,,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16022,(Datos de pronóstico),,B08021,Significado del tiempo,Pronóstico,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16022,(Datos de pronóstico),,B04014,Incremento de tiempo,Horas,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16022,(Datos de pronóstico),,B08005,Significado del atributo meteorológico,Característica sinóptica de superficie,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16022,(Datos de pronóstico),,D01023,latitud/longitud (exactitud aproximada),,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16022,(Datos de pronóstico),,B19005,Dirección del movimiento de la característica,,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16022,(Datos de pronóstico),,B19006,Velocidad de movimiento de la característica,,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16022,(Datos de pronóstico),,B10004,Presión,,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16022,(Datos de pronóstico),,B11041,Velocidad máxima de ráfagas de viento,"Por ejemplo, utilizado en los Estados Unidos",,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16022,(Datos de pronóstico),,B08021,Significado del tiempo,Tiempo promedio pronosticado,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16022,(Datos de pronóstico),,B04075,Periodo corto de tiempo o desplazamiento,Minutos,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16022,(Datos de pronóstico),,B11040,Velocidad máxima del viento (viento medio),,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16022,(Datos de pronóstico),,B19008,Extensión vertical de la circulación,,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16022,(Datos de pronóstico),,R05004,Replicar 5 descriptores 4 veces,,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16022,(Datos de pronóstico),,B05021,Rodamiento o azimut,Iniciando,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16022,(Datos de pronóstico),,B05021,Rodamiento o azimut,Finalización,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16022,(Datos de pronóstico),,R02002,Replicar 2 descriptores 2 veces,,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16022,(Datos de pronóstico),,B19003,Umbral de velocidad del viento,,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16022,(Datos de pronóstico),,B19004,Radio efectivo con respecto a velocidades del viento por encima del umbral,,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16026,(Información de análisis de tormentas tropicales),,D16020,Identificación de tormentas tropicales,,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16026,(Información de análisis de tormentas tropicales),,D16021,Datos de análisis,,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16027,(Información del pronóstico de tormentas tropicales),,D16020,Identificación de tormentas tropicales,,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16027,(Información de pronóstico de tormenta tropical),,D16022,Datos de pronóstico,,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16030,(Encabezado SIGMET),,D01014,Período de tiempo,Para qué SIGMET es válido,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16030,(Encabezado SIGMET),,B01037,Identificador de secuencia SIGMET,,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16030,(Encabezado SIGMET),,B10064,Nivel de crucero SIGMET,,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16030,(Encabezado SIGMET),,B08019,Calificador para el identificador del centro siguiente,= 1 unidad ATS sirviendo FIR,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16030,(Encabezado SIGMET),,B01062,Indicador de ubicación ICAO corto,,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16030,(Encabezado SIGMET),,B08019,Calificador para el identificador del centro siguiente,"= 2 FIR, = 3 UIR, = 4 CTA",,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16030,(Encabezado SIGMET),,B01065,Identificador de región de la OACI,,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16030,(Encabezado SIGMET),,B08019,Calificador para el identificador del centro siguiente,= 6 MWO,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16030,(Encabezado SIGMET),,B01062,Indicador de ubicación ICAO corto,,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16030,(Encabezado SIGMET),,B08019,Calificador para el identificador del centro siguiente,Establecer como faltante (cancelar),,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16031,"(SIGMET, ubicación observada o posición pronosticada y movimiento)",,B08021,Significado del tiempo,"= 16 Análisis, = 4 Pronóstico",,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16031,"(SIGMET, ubicación observada o posición pronosticada y movimiento)",,D01011,"Año, mes, día",,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16031,"(SIGMET, ubicación observada o posición pronosticada y movimiento)",,D01012,"Hora, minuto",,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16031,"(SIGMET, ubicación observada o posición pronosticada y movimiento)",,D01027,Descripción de una característica en 3D o 2D,,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16031,"(SIGMET, ubicación observada o posición pronosticada y movimiento)",,B19005,Dirección del movimiento de la característica,,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16031,"(SIGMET, ubicación observada o posición pronosticada y movimiento)",,B19006,Velocidad de movimiento de la característica,,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16031,"(SIGMET, ubicación observada o posición pronosticada y movimiento)",,B20028,Cambio esperado en la intensidad,,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16031,"(SIGMET, ubicación observada o posición pronosticada y movimiento)",,B08021,Significado del tiempo,Establecer como faltante (cancelar),,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16032,"(SIGMET, posición prevista)",,B08021,Significado del tiempo,= 4 Pronóstico,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16032,"(SIGMET, posición prevista)",,D01011,"Año, mes, día",,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16032,"(SIGMET, posición prevista)",,D01012,"Hora, minuto",,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16032,"(SIGMET, posición prevista)",,D01027,Descripción de una característica en 3D o 2D,,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16032,"(SIGMET, posición prevista)",,B08021,Significado del tiempo,Establecer como faltante (cancelar),,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16033,"(SIGMET, Outlook)",,B08021,Significado del tiempo,= 4 Pronóstico,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16033,"(SIGMET, Outlook)",,D01011,"Año, mes, día",,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16033,"(SIGMET, Outlook)",,D01012,"Hora, minuto",,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16033,"(SIGMET, Outlook)",,R01000,Replicación retrasada de 1 descriptor,,,Operational,AI Translator: MCP
16,Secuencias de características sinópticas,D16033,"(SIGMET, Outlook)",,D01027,Descripción de una característica en 3D o 2D,,,Operational,AI Translator: MCP
