Id,ClassNo,ClassName_es,FXY,ElementName_es,BUFR_Unit_es,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit_es,CREX_Scale,CREX_DataWidth_Char,Note_es,noteIDs,Status,translated_by
bufr4/0/12/017,12,Clase 12 — Temperatura BUFR/CREX,012017,Temperatura mínima a 2 m en el curso de la K,s,1,0 12,°C,1,3,,,,Operational,Original
bufr4/0/12/021,12,Clase 12 — Temperatura BUFR/CREX,012021,Temperatura máxima a 2 K,m,2,0 16,°C I.2 - BUFR/CREX Tabla B/12 - 1,2,4 (continúa),,,,Operational,Original
bufr4/0/12/022,12,Clase 12 — Temperatura BUFR/CREX,012022,Temperatura mínima a 2 K,m,2,0 16,°C,2,4,,,,Operational,Original
bufr4/0/12/023,12,Clase 12 — Temperatura BUFR/CREX,012023,Temperatura °C,,0,-99,°C 8,0,2,,,,Operational,Original
bufr4/0/12/024,12,Clase 12 — Temperatura BUFR/CREX,012024,Temperatura del punto de rocío °C,,0,-99,°C 8,0,2,,,,Operational,Original
bufr4/0/12/030,12,Clase 12 — Temperatura BUFR/CREX,012030,Temperatura del suelo K,,1,0 12,°C,1,3,,,,Operational,Original
bufr4/0/12/049,12,Clase 12 — Temperatura BUFR/CREX,012049,Cambio de temperatura en un período K,,1,-30,°C 6,0,2,,,,Operational,Original
bufr4/0/12/051,12,Clase 12 — Temperatura BUFR/CREX,012051,Desviación típica de la temperatura K,,1,0 10,°C,1,3,,,,Operational,Original
bufr4/0/12/052,12,Clase 12 — Temperatura BUFR/CREX,012052,Temperatura media diaria más alta K,,1,0 12,°C,1,3,,,,Operational,Original
bufr4/0/12/060,12,Clase 12 — Temperatura BUFR/CREX,012060,Temperatura interna del recinto de la EMA K,,1,0 12,°C,1,3,,,,Operational,Original
bufr4/0/12/053,12,Clase 12 — Temperatura BUFR/CREX,012053,Temperatura media diaria más baja K,,1,0 12,°C,1,3,,,,Operational,Original
bufr4/0/12/061,12,Clase 12 — Temperatura BUFR/CREX,012061,Temperatura de la película superficial K,,1,0 12,°C,1,3,,,,Operational,Original
bufr4/0/12/062,12,Clase 12 — Temperatura BUFR/CREX,012062,Temperatura equivalente de cuerpo negro K,,1,0 12,°C,1,3,,,,Operational,Original
bufr4/0/12/063,12,Clase 12 — Temperatura BUFR/CREX,012063,Temperatura de luminancia K,,1,0 12,°C,1,3,,,,Operational,Original
bufr4/0/12/064,12,Clase 12 — Temperatura BUFR/CREX,012064,Temperatura del instrumento K,,1,0 12,K,1,4,,,,Operational,Original
bufr4/0/12/065,12,Clase 12 — Temperatura BUFR/CREX,012065,Desviación típica de la temperatura de luminancia,K,1,0 12,K,1,4,,,,Operational,Original
bufr4/0/12/066,12,Clase 12 — Temperatura BUFR/CREX,012066,Temperatura de la antena K,,2,0 16,°C,2,5,,,,Operational,Original
bufr4/0/12/070,12,Clase 12 — Temperatura BUFR/CREX,012070,Temperatura de carga caliente K,,2,0 16,K,2,5,,,,Operational,Original
bufr4/0/12/071,12,Clase 12 — Temperatura BUFR/CREX,012071,Temperatura más fría de agrupación K,,1,0 12,K,1,4,,,,Operational,Original
bufr4/0/12/072,12,Clase 12 — Temperatura BUFR/CREX,012072,Radiancia W m–2,sr–1,6,0 31,W m sr -2 -1,6,9 (continúa),,,,Operational,Original
bufr4/0/12/075,12,Clase 12 — Temperatura BUFR/CREX,012075,Radiancia espectral W m–3,sr–1–3,,0 16,W m sr -3 -1,–3,5,,,,Operational,Original
bufr4/0/12/076,12,Clase 12 — Temperatura BUFR/CREX,012076,Radiancia (véase la nota 2) W m–2,sr–1,3,0 16,W m sr -2 -1,3,5,,,,Operational,Original
bufr4/0/12/080,12,Clase 12 — Temperatura BUFR/CREX,012080,Parte real de la temperatura de brillo K,,2 -10000,16,K,2,5,,,,Operational,Original
bufr4/0/12/081,12,Clase 12 — Temperatura BUFR/CREX,012081,Parte imaginaria de la temperatura de brillo K,,2 -10000,16,K,2,5,,,,Operational,Original
bufr4/0/12/082,12,Clase 12 — Temperatura BUFR/CREX,012082,Exactitud radiométrica en píxele K,s,2,0 12,K,2,4,,,,Operational,Original
bufr4/0/12/101,12,Clase 12 — Temperatura BUFR/CREX,012101,Temperatura/temperatura del aire K,,2,0 16,°C,2,4,,,,Operational,Original
bufr4/0/12/102,12,Clase 12 — Temperatura BUFR/CREX,012102,Temperatura de bulbo húmedo K,,2,0 16,°C,2,4,,,,Operational,Original
bufr4/0/12/103,12,Clase 12 — Temperatura BUFR/CREX,012103,Temperatura de punto de rocío K,,2,0 16,°C,2,4,,,,Operational,Original
bufr4/0/12/104,12,Clase 12 — Temperatura BUFR/CREX,012104,Temperatura del aire a 2 K,m,2,0 16,°C,2,4,,,,Operational,Original
bufr4/0/12/105,12,Clase 12 — Temperatura BUFR/CREX,012105,Temperatura de termómetro húmedo a 2 K,m,2,0 16,°C,2,4,,,,Operational,Original
bufr4/0/12/106,12,Clase 12 — Temperatura BUFR/CREX,012106,Temperatura de punto de rocío a 2 K,m,2,0 16,°C,2,4,,,,Operational,Original
bufr4/0/12/107,12,Clase 12 — Temperatura BUFR/CREX,012107,Temperatura virtual K,,2,0 16,°C,2,4,,,,Operational,Original
bufr4/0/12/111,12,Clase 12 — Temperatura BUFR/CREX,012111,Temperatura máxima en altura y durante un K,,2,0 16,°C,2,4,,,,Operational,Original
bufr4/0/12/112,12,Clase 12 — Temperatura BUFR/CREX,012112,Temperatura mínima en altura y durante un K,,2,0 16,°C,2,4,,,,Operational,Original
bufr4/0/12/113,12,Clase 12 — Temperatura BUFR/CREX,012113,Temperatura mínima del suelo en el curso de la K,s,2,0 16,°C,2,4,,,,Operational,Original
bufr4/0/12/114,12,Clase 12 — Temperatura BUFR/CREX,012114,Temperatura máxima a 2 m en el curso de la K,s,2,0 16,°C,2,4,,,,Operational,Original
bufr4/0/12/115,12,Clase 12 — Temperatura BUFR/CREX,012115,Temperatura mínima a 2 m en el curso de la K,s,2,0 16,°C I.2 - BUFR/CREX Tabla B/12 - 3,2,4 (continúa),,,,Operational,Original
bufr4/0/12/116,12,Clase 12 — Temperatura BUFR/CREX,012116,Temperatura máxima a 2 m en el curso de la K,s,2,0 16,°C,2,4,,,,Operational,Original
bufr4/0/12/117,12,Clase 12 — Temperatura BUFR/CREX,012117,Temperatura mínima a 2 m en el curso de la K,s,2,0 16,°C,2,4,,,,Operational,Original
bufr4/0/12/118,12,Clase 12 — Temperatura BUFR/CREX,012118,Temperatura máxima en una altura determinada K,,2,0 16,°C,2,4,,,,Operational,Original
bufr4/0/12/119,12,Clase 12 — Temperatura BUFR/CREX,012119,Temperatura mínima en una altura determinada en K,,2,0 16,°C,2,4,,,,Operational,Original
bufr4/0/12/120,12,Clase 12 — Temperatura BUFR/CREX,012120,Temperatura del suelo K,,2,0 16,°C,2,4,,,,Operational,Original
bufr4/0/12/121,12,Clase 12 — Temperatura BUFR/CREX,012121,Temperatura mínima del suelo K,,2,0 16,°C,2,4,,,,Operational,Original
bufr4/0/12/122,12,Clase 12 — Temperatura BUFR/CREX,012122,Temperatura mínima del suelo de la noche K,,2,0 16,°C,2,4,,,,Operational,Original
bufr4/0/12/128,12,Clase 12 — Temperatura BUFR/CREX,012128,Temperatura de la superficie de la carretera K,,2,0 16,°C,2,5,,,,Operational,Original
bufr4/0/12/129,12,Clase 12 — Temperatura BUFR/CREX,012129,Temperatura de la subsuperficie de la carretera K,,2,0 16,°C,2,5,,,,Operational,Original
bufr4/0/12/130,12,Clase 12 — Temperatura BUFR/CREX,012130,Temperatura del suelo K,,2,0 16,°C,2,4,,,,Operational,Original
bufr4/0/12/131,12,Clase 12 — Temperatura BUFR/CREX,012131,Temperatura de la nieve K,,2,0 16,°C,2,4,,,,Operational,Original
bufr4/0/12/132,12,Clase 12 — Temperatura BUFR/CREX,012132,Temperatura en la superficie del hielo K,,2,0 16,°C,2,4,,,,Operational,Original
bufr4/0/12/151,12,Clase 12 — Temperatura BUFR/CREX,012151,Desviación estándar de la temperatura media K,,2,0 12,°C,2,4,,,,Operational,Original
bufr4/0/12/152,12,Clase 12 — Temperatura BUFR/CREX,012152,Temperatura media diaria más alta K,,2,0 16,°C,2,4,,,,Operational,Original
bufr4/0/12/153,12,Clase 12 — Temperatura BUFR/CREX,012153,Temperatura media diaria más baja K,,2,0 16,°C,2,4,,,,Operational,Original
bufr4/0/12/158,12,Clase 12 — Temperatura BUFR/CREX,012158,Temperatura delta equivalente de ruido durante K,,2,0 12,°C,2,4 (continúa),,,,Operational,Original
bufr4/0/12/159,12,Clase 12 — Temperatura BUFR/CREX,012159,Temperatura delta equivalente de ruido durante K,,2,0 12,°C,2,4,,,,Operational,Original
bufr4/0/12/161,12,Clase 12 — Temperatura BUFR/CREX,012161,Temperatura de la película superficial K,,2,0 16,°C,2,4,,,,Operational,Original
bufr4/0/12/162,12,Clase 12 — Temperatura BUFR/CREX,012162,Temperatura equivalente de cuerpo negro K,,2,0 16,°C,2,4,,,,Operational,Original
bufr4/0/12/163,12,Clase 12 — Temperatura BUFR/CREX,012163,Temperatura de luminancia K,,2,0 16,°C,2,4,,,,Operational,Original
bufr4/0/12/164,12,Clase 12 — Temperatura BUFR/CREX,012164,Temperatura del instrumento K,,2,0 16,K,2,5,,,,Operational,Original
bufr4/0/12/165,12,Clase 12 — Temperatura BUFR/CREX,012165,Temperatura de brillo de luz solar directa K,,0,0 23,K,0,7,,,,Operational,Original
bufr4/0/12/166,12,Clase 12 — Temperatura BUFR/CREX,012166,Exactitud de la instantánea K,,1 -4000,13,K,1,4,,,,Operational,Original
bufr4/0/12/167,12,Clase 12 — Temperatura BUFR/CREX,012167,Exactitud radiométrica (polarización pura) K,,1,0,K 9,1,3,,,,Operational,Original
bufr4/0/12/168,12,Clase 12 — Temperatura BUFR/CREX,012168,Exactitud radiométrica (polarización cruzada) K,,1,0,K 9,1,3,,,,Operational,Original
bufr4/0/12/171,12,Clase 12 — Temperatura BUFR/CREX,012171,Temperatura más fría de agrupación K,,2,0 16,K,2,5,,,,Operational,Original
bufr4/0/12/180,12,Clase 12 — Temperatura BUFR/CREX,012180,Temperatura de luminancia promedio a K,,2,0 16,K,2,5,,,,Operational,Original
bufr4/0/12/181,12,Clase 12 — Temperatura BUFR/CREX,012181,Temperatura de luminancia promedio a K,,2,0 16,K,2,5,,,,Operational,Original
bufr4/0/12/182,12,Clase 12 — Temperatura BUFR/CREX,012182,Temperatura de luminancia promedio a K,,2,0 16,K,2,5,,,,Operational,Original
bufr4/0/12/183,12,Clase 12 — Temperatura BUFR/CREX,012183,Temperatura de luminancia promedio a K,,2,0 16,K I.2 - BUFR/CREX Tabla B/12 - 5,2,5 (continúa),,,,Operational,Original
bufr4/0/12/184,12,Clase 12 — Temperatura BUFR/CREX,012184,Temperatura de luminancia promedio a K,,2,0 16,K,2,5,,,,Operational,Original
bufr4/0/12/185,12,Clase 12 — Temperatura BUFR/CREX,012185,Temperatura de luminancia promedio a K,,2,0 16,K,2,5,,,,Operational,Original
bufr4/0/12/186,12,Clase 12 — Temperatura BUFR/CREX,012186,Temperatura media de la superficie del mar en el K,,2,0 16,K,2,5,,,,Operational,Original
bufr4/0/12/187,12,Clase 12 — Temperatura BUFR/CREX,012187,Temperatura media de la superficie del mar en K,,2,0 16,K,2,5,,,,Operational,Original
bufr4/0/12/188,12,Clase 12 — Temperatura BUFR/CREX,012188,Temperatura de luminancia interpolada a K,,2,0 16,K,2,5,,,,Operational,Original
bufr4/0/12/189,12,Clase 12 — Temperatura BUFR/CREX,012189,Temperatura de luminancia interpolada a K,,2,0 16,K,2,5 (continúa),,,,Operational,Original
