Id,FXY,ElementName_es,CodeFigure,EntryName_es,EntryName_sub1_es,EntryName_sub2_es,Note_es,noteIDs,Status,translated_by
bufr4/0/40/049/10,040049,Pruebas en la nube ejecutadas y resultados,10,La fracción de nube integrada de AVHRR indica una nube.,,,,,Operational,AI Translator: MCP
bufr4/0/40/049/11,040049,Pruebas en la nube ejecutadas y resultados,11,Fracción de nubes integrada de AVHRR evaluada,,,,,Operational,AI Translator: MCP
bufr4/0/40/049/12,040049,Pruebas en la nube ejecutadas y resultados,12,La prueba de nubes AMSU indica una nube,,,,,Operational,AI Translator: MCP
bufr4/0/40/049/13,040049,Pruebas en la nube ejecutadas y resultados,13,Prueba de nube AMSU ejecutada,,,,,Operational,AI Translator: MCP
bufr4/0/40/049/14,040049,Pruebas en la nube ejecutadas y resultados,14,La prueba de nubes de la ventana IASI indica una nube,,,,,Operational,AI Translator: MCP
bufr4/0/40/049/15,040049,Pruebas en la nube ejecutadas y resultados,15,Prueba de nube de ventana IASI ejecutada,,,,,Operational,AI Translator: MCP
bufr4/0/40/049/All-16,040049,Pruebas en la nube ejecutadas y resultados,Todos los 16,Valor faltante,,,,,Operational,AI Translator: MCP
bufr4/0/40/050/1-4,040050,Inicialización de recuperación,1-4,Reservado,,,,,Operational,AI Translator: MCP
bufr4/0/40/050/5,040050,Inicialización de recuperación,5,Incluido MHS,,,,,Operational,AI Translator: MCP
bufr4/0/40/050/6,040050,Inicialización de recuperación,6,AMSU incluido,,,,,Operational,AI Translator: MCP
bufr4/0/40/050/7,040050,Inicialización de recuperación,7,IASI incluido,,,,,Operational,AI Translator: MCP
bufr4/0/40/050/All-8,040050,Inicialización de recuperación,Todos 8,Valor faltante,,,,,Operational,AI Translator: MCP
bufr4/0/40/051/0,040051,Convergencia de la recuperación iterativa,0,Métodos óptimos de estimación (OEM) no intentados,,,,,Operational,AI Translator: MCP
bufr4/0/40/051/1,040051,Convergencia de la recuperación iterativa,1,El OEM se abortó porque los residuos de la primera estimación son demasiado altos.,,,,,Operational,AI Translator: MCP
bufr4/0/40/051/2,040051,Convergencia de la recuperación iterativa,2,"La minimización no convergió, sonido rechazado.",,,,,Operational,AI Translator: MCP
bufr4/0/40/051/3,040051,Convergencia de la recuperación iterativa,3,"La minimización no convergió, sonido aceptado.",,,,,Operational,AI Translator: MCP
bufr4/0/40/051/4,040051,Convergencia de la recuperación iterativa,4,La minimización convergió pero el sondeo fue rechazado.,,,,,Operational,AI Translator: MCP
bufr4/0/40/051/5,040051,Convergencia de la recuperación iterativa,5,"La minimización convergió, sonido aceptado.",,,,,Operational,AI Translator: MCP
bufr4/0/40/051/6,040051,Convergencia de la recuperación iterativa,6,Reservado,,,,,Operational,AI Translator: MCP
bufr4/0/40/051/7,040051,Convergencia de la recuperación iterativa,7,Valor faltante,,,,,Operational,AI Translator: MCP
bufr4/0/40/052/1-3,040052,Indicación de superadiabático y supersaturación en la recuperación final,1-3,Reservado,,,,,Operational,AI Translator: MCP
bufr4/0/40/052/4,040052,Indicación de superadiabático y supersaturación en la recuperación final,4,Condiciones de supersaturación en la recuperación OEM,,,,,Operational,AI Translator: MCP
bufr4/0/40/052/5,040052,Indicación de superadiabático y supersaturación en la recuperación final,5,Condiciones superadiabáticas en la recuperación OEM,,,,,Operational,AI Translator: MCP
bufr4/0/40/052/6,040052,Indicación de superadiabático y supersaturación en la recuperación final,6,Condiciones de supersaturación en la primera estimación.,,,,,Operational,AI Translator: MCP
bufr4/0/40/052/7,040052,Indicación de superadiabático y supersaturación en la recuperación final,7,Condiciones superadiabáticas en la primera estimación.,,,,,Operational,AI Translator: MCP
bufr4/0/40/052/All-8,040052,Indicación de superadiabático y supersaturación en la recuperación final,Todos 8,Valor faltante,,,,,Operational,AI Translator: MCP
bufr4/0/40/054/1,040054,Errores potenciales de procesamiento y entradas.,1,Se ha detectado un error,,,,,Operational,AI Translator: MCP
bufr4/0/40/054/2,040054,Errores potenciales de procesamiento y entradas.,2,Mensaje de L1,,,,,Operational,AI Translator: MCP
bufr4/0/40/054/3,040054,Errores potenciales de procesamiento y entradas.,3,Mensaje de L2,,,,,Operational,AI Translator: MCP
bufr4/0/40/054/4,040054,Errores potenciales de procesamiento y entradas.,4,Mensaje de datos auxiliares,,,,,Operational,AI Translator: MCP
bufr4/0/40/054/5,040054,Errores potenciales de procesamiento y entradas.,5,Mensaje del procedimiento de ajuste,,,,,Operational,AI Translator: MCP
bufr4/0/40/054/6,040054,Errores potenciales de procesamiento y entradas.,6,Apertura de archivo,,,,,Operational,AI Translator: MCP
bufr4/0/40/054/7,040054,Errores potenciales de procesamiento y entradas.,7,Lectura de archivos,,,,,Operational,AI Translator: MCP
bufr4/0/40/054/8,040054,Errores potenciales de procesamiento y entradas.,8,Bandera de calidad,,,,,Operational,AI Translator: MCP
bufr4/0/40/054/9,040054,Errores potenciales de procesamiento y entradas.,9,"Nivel 2 ""de regresión lineal"" (F_Qual), informe un píxel donde L2 no sea completamente confiable.",,,,,Operational,AI Translator: MCP
bufr4/0/40/054/10,040054,Errores potenciales de procesamiento y entradas.,10,Campo o datos vacíos,,,,,Operational,AI Translator: MCP
bufr4/0/40/054/11,040054,Errores potenciales de procesamiento y entradas.,11,Valor de presión superficial faltante,,,,,Operational,AI Translator: MCP
bufr4/0/40/054/12,040054,Errores potenciales de procesamiento y entradas.,12,Filtrado de radiancia,,,,,Operational,AI Translator: MCP
bufr4/0/40/054/All-13,040054,Errores potenciales de procesamiento y entradas.,Todos los 13,Valor faltante,,,,,Operational,AI Translator: MCP
bufr4/0/40/055/1,040055,Diagnósticos sobre la recuperación,1,Filtrado de radiancia,,,,,Operational,AI Translator: MCP
bufr4/0/40/055/2,040055,Diagnósticos sobre la recuperación,2,Regiones polares,,,,,Operational,AI Translator: MCP
bufr4/0/40/055/3,040055,Diagnósticos sobre la recuperación,3,Ubicación en la noche,,,,,Operational,AI Translator: MCP
bufr4/0/40/055/4,040055,Diagnósticos sobre la recuperación,4,Superficie de altitud negativa por debajo del nivel medio del mar,,,,,Operational,AI Translator: MCP
bufr4/0/40/055/5,040055,Diagnósticos sobre la recuperación,5,Escena cubierta de nubes,,,,,Operational,AI Translator: MCP
bufr4/0/40/055/6,040055,Diagnósticos sobre la recuperación,6,Escena sobre el mar,,,,,Operational,AI Translator: MCP
bufr4/0/40/055/7,040055,Diagnósticos sobre la recuperación,7,Escena sobre el desierto,,,,,Operational,AI Translator: MCP
bufr4/0/40/055/8,040055,Diagnósticos sobre la recuperación,8,temperatura de la película superficial,,,,,Operational,AI Translator: MCP
bufr4/0/40/055/9,040055,Diagnósticos sobre la recuperación,9,Diferencial de temperatura de la piel,,,,,Operational,AI Translator: MCP
bufr4/0/40/055/10,040055,Diagnósticos sobre la recuperación,10,El contraste de la línea espectral es demasiado débil.,,,,,Operational,AI Translator: MCP
bufr4/0/40/055/11,040055,Diagnósticos sobre la recuperación,11,Número máximo de iteraciones excedido,,,,,Operational,AI Translator: MCP
bufr4/0/40/055/12,040055,Diagnósticos sobre la recuperación,12,Columnas parciales negativas,,,,,Operational,AI Translator: MCP
bufr4/0/40/055/13,040055,Diagnósticos sobre la recuperación,13,Matriz mal condicionada,,,,,Operational,AI Translator: MCP
bufr4/0/40/055/14,040055,Diagnósticos sobre la recuperación,14,Ajuste divergió,,,,,Operational,AI Translator: MCP
bufr4/0/40/055/15,040055,Diagnósticos sobre la recuperación,15,Error en el uso de la biblioteca científica GNU (GSL),,,,,Operational,AI Translator: MCP
bufr4/0/40/055/16,040055,Diagnósticos sobre la recuperación,16,"Residuos ""sesgados""",,,,,Operational,AI Translator: MCP
bufr4/0/40/055/17,040055,Diagnósticos sobre la recuperación,17,"Residuos ""inclinados""",,,,,Operational,AI Translator: MCP
bufr4/0/40/055/18,040055,Diagnósticos sobre la recuperación,18,El error cuadrático medio (RMS) de los residuos es grande.,,,,,Operational,AI Translator: MCP
bufr4/0/40/055/19,040055,Diagnósticos sobre la recuperación,19,Núcleos de promediación extraños,,,,,Operational,AI Translator: MCP
bufr4/0/40/055/20,040055,Diagnósticos sobre la recuperación,20,Presencia de hielo detectada,,,,,Operational,AI Translator: MCP
bufr4/0/40/055/All-21,040055,Diagnósticos sobre la recuperación,Todos los 21,Valor faltante,,,,,Operational,AI Translator: MCP
bufr4/0/40/056/0,040056,Calidad general de recuperación,0,Uso no recomendado,,,,,Operational,AI Translator: MCP
bufr4/0/40/056/1,040056,Calidad general de recuperación,1,Usar con precaución,,,,,Operational,AI Translator: MCP
bufr4/0/40/056/2,040056,Calidad general de recuperación,2,Mejor calidad,,,,,Operational,AI Translator: MCP
bufr4/0/40/056/3-6,040056,Calidad general de recuperación,3-6,Reservado,,,,,Operational,AI Translator: MCP
bufr4/0/40/056/7,040056,Calidad general de recuperación,7,Valor faltante,,,,,Operational,AI Translator: MCP
bufr4/0/40/057/1,040057,Banderas de recuperación de nivel 2 de IASI,1,Se ha detectado un error,,,,,Operational,AI Translator: MCP
bufr4/0/40/057/2,040057,Banderas de recuperación de nivel 2 de IASI,2,Mensaje de L1,,,,,Operational,AI Translator: MCP
bufr4/0/40/057/3,040057,Banderas de recuperación de nivel 2 de IASI,3,Mensaje de L2,,,,,Operational,AI Translator: MCP
bufr4/0/40/057/4,040057,Banderas de recuperación de nivel 2 de IASI,4,Mensaje de datos auxiliares,,,,,Operational,AI Translator: MCP
bufr4/0/40/057/5,040057,Banderas de recuperación de nivel 2 de IASI,5,Mensaje del procedimiento de ajuste,,,,,Operational,AI Translator: MCP
bufr4/0/40/057/6,040057,Banderas de recuperación de nivel 2 de IASI,6,Reservado,,,,,Operational,AI Translator: MCP
bufr4/0/40/057/7,040057,Banderas de recuperación de nivel 2 de IASI,7,Bandera L1 o L2 incorrecta activada,,,,,Operational,AI Translator: MCP
bufr4/0/40/057/8,040057,Banderas de recuperación de nivel 2 de IASI,8,Nivel 2 no completamente confiable,,,,,Operational,AI Translator: MCP
bufr4/0/40/057/9,040057,Banderas de recuperación de nivel 2 de IASI,9,Faltan niveles de temperatura o humedad en el perfil vertical,,,,,Operational,AI Translator: MCP
