Id,Category,CategoryOfSequences_es,FXY1,Title_es,SubTitle_es,FXY2,ElementName_es,ElementDescription_es,Note_es,noteIDs,Status,translated_by
bufr4/3/22/001/21/002071,22,Secuencias de sustancias químicas y aerosoles,322001,(Profundidad óptica de aerosol),,002071,Longitud de onda espectrográfica,,,,Operational,AI Translator: MCP
bufr4/3/22/001/22/008043,22,Secuencias de sustancias químicas y aerosoles,322001,(Profundidad óptica de aerosol),,008043,Tipo de componente atmosférico químico o físico,,,,Operational,AI Translator: MCP
bufr4/3/22/001/23/015024,22,Secuencias de sustancias químicas y aerosoles,322001,(Profundidad óptica de aerosol),,015024,Profundidad óptica,,,,Operational,AI Translator: MCP
bufr4/3/22/001/24/008043,22,Secuencias de sustancias químicas y aerosoles,322001,(Profundidad óptica de aerosol),,008043,Tipo de componente atmosférico químico o físico,,,,Operational,AI Translator: MCP
bufr4/3/22/001/25/015024,22,Secuencias de sustancias químicas y aerosoles,322001,(Profundidad óptica de aerosol),,015024,Profundidad óptica,,,,Operational,AI Translator: MCP
bufr4/3/22/001/26/015042,22,Secuencias de sustancias químicas y aerosoles,322001,(Profundidad óptica de aerosol),,015042,Reflectancia,,,,Operational,AI Translator: MCP
bufr4/3/22/001/27/224000,22,Secuencias de sustancias químicas y aerosoles,322001,(Profundidad óptica de aerosol),,224000,Los valores estadísticos de primer orden siguen,,,,Operational,AI Translator: MCP
bufr4/3/22/001/28/236000,22,Secuencias de sustancias químicas y aerosoles,322001,(Profundidad óptica de aerosol),,236000,Definir mapa de bits de datos,,,,Operational,AI Translator: MCP
bufr4/3/22/001/29/101000,22,Secuencias de sustancias químicas y aerosoles,322001,(Profundidad óptica de aerosol),,101000,Replicación retrasada de 1 descriptor,,,,Operational,AI Translator: MCP
bufr4/3/22/001/30/031002,22,Secuencias de sustancias químicas y aerosoles,322001,(Profundidad óptica de aerosol),,031002,Factor de replicación de descriptor retrasado extendido,,,,Operational,AI Translator: MCP
bufr4/3/22/001/31/031031,22,Secuencias de sustancias químicas y aerosoles,322001,(Profundidad óptica de aerosol),,031031,Indicador de datos presentes,,,,Operational,AI Translator: MCP
bufr4/3/22/001/32/001033,22,Secuencias de sustancias químicas y aerosoles,322001,(Profundidad óptica de aerosol),,001033,Identificación del centro de origen/generación,,,,Operational,AI Translator: MCP
bufr4/3/22/001/33/001032,22,Secuencias de sustancias químicas y aerosoles,322001,(Profundidad óptica de aerosol),,001032,Generando aplicación,,,,Operational,AI Translator: MCP
bufr4/3/22/001/34/008023,22,Secuencias de sustancias químicas y aerosoles,322001,(Profundidad óptica de aerosol),,008023,Estadísticas de primer orden,,,,Operational,AI Translator: MCP
bufr4/3/22/001/35/101000,22,Secuencias de sustancias químicas y aerosoles,322001,(Profundidad óptica de aerosol),,101000,Replicación retrasada de 1 descriptor,,,,Operational,AI Translator: MCP
bufr4/3/22/001/36/031002,22,Secuencias de sustancias químicas y aerosoles,322001,(Profundidad óptica de aerosol),,031002,Factor de replicación de descriptor retrasado extendido,,,,Operational,AI Translator: MCP
bufr4/3/22/001/37/224255,22,Secuencias de sustancias químicas y aerosoles,322001,(Profundidad óptica de aerosol),,224255,Operador marcador de valores estadísticos de primer orden,,,,Operational,AI Translator: MCP
bufr4/3/22/028/1/001007,22,Secuencias de sustancias químicas y aerosoles,322028,(GOME-2 de METOP),,001007,Identificador del satélite,,,,Operational,Original
bufr4/3/22/028/2/002019,22,Secuencias de sustancias químicas y aerosoles,322028,(GOME-2 de METOP),,002019,Instrumentos de satélite,,,,Operational,Original
bufr4/3/22/028/3/004001,22,Secuencias de sustancias químicas y aerosoles,322028,(GOME-2 de METOP),,004001,Año,,,,Operational,Original
bufr4/3/22/028/4/004002,22,Secuencias de sustancias químicas y aerosoles,322028,(GOME-2 de METOP),,004002,Mes,,,,Operational,Original
bufr4/3/22/028/5/004003,22,Secuencias de sustancias químicas y aerosoles,322028,(GOME-2 de METOP),,004003,Día,,,,Operational,Original
bufr4/3/22/028/6/004004,22,Secuencias de sustancias químicas y aerosoles,322028,(GOME-2 de METOP),,004004,Hora,,,,Operational,Original
bufr4/3/22/028/7/004005,22,Secuencias de sustancias químicas y aerosoles,322028,(GOME-2 de METOP),,004005,Minuto,,,,Operational,Original
bufr4/3/22/028/8/004006,22,Secuencias de sustancias químicas y aerosoles,322028,(GOME-2 de METOP),,004006,Segundo,,,,Operational,Original
bufr4/3/22/028/9/005001,22,Secuencias de sustancias químicas y aerosoles,322028,(GOME-2 de METOP),,005001,Latitud (gran exactitud),,,,Operational,Original
bufr4/3/22/028/10/006001,22,Secuencias de sustancias químicas y aerosoles,322028,(GOME-2 de METOP),,006001,Longitud (gran exactitud),,,,Operational,Original
bufr4/3/22/028/11/027001,22,Secuencias de sustancias químicas y aerosoles,322028,(GOME-2 de METOP),,027001,Latitud (gran exactitud),,,,Operational,Original
bufr4/3/22/028/12/028001,22,Secuencias de sustancias químicas y aerosoles,322028,(GOME-2 de METOP),,028001,Longitud (gran exactitud),,,,Operational,Original
bufr4/3/22/028/13/027001,22,Secuencias de sustancias químicas y aerosoles,322028,(GOME-2 de METOP),,027001,Latitud (gran exactitud),,,,Operational,Original
bufr4/3/22/028/14/028001,22,Secuencias de sustancias químicas y aerosoles,322028,(GOME-2 de METOP),,028001,Longitud (gran exactitud),,,,Operational,Original
bufr4/3/22/028/15/027001,22,Secuencias de sustancias químicas y aerosoles,322028,(GOME-2 de METOP),,027001,Latitud (gran exactitud),,,,Operational,Original
bufr4/3/22/028/16/028001,22,Secuencias de sustancias químicas y aerosoles,322028,(GOME-2 de METOP),,028001,Longitud (gran exactitud),,,,Operational,Original
bufr4/3/22/028/17/027001,22,Secuencias de sustancias químicas y aerosoles,322028,(GOME-2 de METOP),,027001,Latitud (gran exactitud),,,,Operational,Original
bufr4/3/22/028/18/028001,22,Secuencias de sustancias químicas y aerosoles,322028,(GOME-2 de METOP),,028001,Longitud (gran exactitud),,,,Operational,Original
bufr4/3/22/028/19/010001,22,Secuencias de sustancias químicas y aerosoles,322028,(GOME-2 de METOP),,010001,Altura del terreno,,,,Operational,Original
bufr4/3/22/028/20/014019,22,Secuencias de sustancias químicas y aerosoles,322028,(GOME-2 de METOP),,014019,Albedo en superficie,,,,Operational,Original
bufr4/3/22/028/21/007025,22,Secuencias de sustancias químicas y aerosoles,322028,(GOME-2 de METOP),,007025,Ángulo cenital del sol,,,,Operational,Original
bufr4/3/22/028/22/010080,22,Secuencias de sustancias químicas y aerosoles,322028,(GOME-2 de METOP),,010080,Ángulo cenital de visión,,,,Operational,Original
bufr4/3/22/028/23/005023,22,Secuencias de sustancias químicas y aerosoles,322028,(GOME-2 de METOP),,005023,Diferencia entre azimut solar y satelital,,,,Operational,Original
bufr4/3/22/028/24/020010,22,Secuencias de sustancias químicas y aerosoles,322028,(GOME-2 de METOP),,020010,Cubierta de nubes (total),,,,Operational,Original
bufr4/3/22/028/25/008003,22,Secuencias de sustancias químicas y aerosoles,322028,(GOME-2 de METOP),,008003,Significación vertical (observaciones satelitales),,,,Operational,Original
bufr4/3/22/028/26/007004,22,Secuencias de sustancias químicas y aerosoles,322028,(GOME-2 de METOP),,007004,Presión,,,,Operational,Original
bufr4/3/22/028/27/014026,22,Secuencias de sustancias químicas y aerosoles,322028,(GOME-2 de METOP),,014026,Albedo en la cima de las nubes,,,,Operational,Original
bufr4/3/22/028/28/020014,22,Secuencias de sustancias químicas y aerosoles,322028,(GOME-2 de METOP),,020014,Altura de la cima de las nubes,,,,Operational,Original
bufr4/3/22/028/29/013093,22,Secuencias de sustancias químicas y aerosoles,322028,(GOME-2 de METOP),,013093,Espesor óptico de la nube,,,,Operational,Original
bufr4/3/22/028/30/105000,22,Secuencias de sustancias químicas y aerosoles,322028,(GOME-2 de METOP),,105000,Repetición diferida de 5 descriptores,,,,Operational,Original
bufr4/3/22/028/31/031001,22,Secuencias de sustancias químicas y aerosoles,322028,(GOME-2 de METOP),,031001,Factor de repetición diferida del descriptor,,,,Operational,Original
bufr4/3/22/028/32/007004,22,Secuencias de sustancias químicas y aerosoles,322028,(GOME-2 de METOP),,007004,Presión,,,,Operational,Original
bufr4/3/22/028/33/007004,22,Secuencias de sustancias químicas y aerosoles,322028,(GOME-2 de METOP),,007004,Presión,,,,Operational,Original
bufr4/3/22/028/34/008043,22,Secuencias de sustancias químicas y aerosoles,322028,(GOME-2 de METOP),,008043,Tipo de componente atmosférico químico o físico,,,,Operational,Original
bufr4/3/22/028/35/008044,22,Secuencias de sustancias químicas y aerosoles,322028,(GOME-2 de METOP),,008044,Número de registro del CAS,,,,Operational,Original
bufr4/3/22/028/36/015021,22,Secuencias de sustancias químicas y aerosoles,322028,(GOME-2 de METOP),,015021,Densidad másica integrada,,,,Operational,Original
