Id,Category,CategoryOfSequences_es,FXY1,Title_es,SubTitle_es,FXY2,ElementName_es,ElementDescription_es,Note_es,noteIDs,Status,translated_by
bufr4/3/21/011/2/030032,21,Secuencias de los informes de las observaciones de radar,321011,,,030032,,,,,Operational,Original
bufr4/3/21/011/3/029002,21,Secuencias de los informes de las observaciones de radar,321011,,,029002,,,,,Operational,Original
bufr4/3/21/012/1/101000,21,Secuencias de los informes de las observaciones de radar,321012,,,101000,,,,,Operational,Original
bufr4/3/21/012/2/031001,21,Secuencias de los informes de las observaciones de radar,321012,,,031001,,,,,Operational,Original
bufr4/3/21/012/3/002135,21,Secuencias de los informes de las observaciones de radar,321012,,,002135,,,,,Operational,Original
bufr4/3/21/021/1/002003,21,Secuencias de los informes de las observaciones de radar,321021,,,002003,,,,,Operational,Original
bufr4/3/21/021/2/002101,21,Secuencias de los informes de las observaciones de radar,321021,,,002101,,,,,Operational,Original
bufr4/3/21/021/3/201130,21,Secuencias de los informes de las observaciones de radar,321021,,,201130,8 bits,,,,Operational,Original
bufr4/3/21/021/4/002106,21,Secuencias de los informes de las observaciones de radar,321021,,,002106,,,,,Operational,Original
bufr4/3/21/021/5/201000,21,Secuencias de los informes de las observaciones de radar,321021,,,201000,Anular,,,,Operational,Original
bufr4/3/21/021/6/201132,21,Secuencias de los informes de las observaciones de radar,321021,,,201132,11 bits,,,,Operational,Original
bufr4/3/21/021/7/202130,21,Secuencias de los informes de las observaciones de radar,321021,,,202130,Escala:–6,(continúa),,,Operational,Original
bufr4/3/21/022/1/010007,21,Secuencias de los informes de las observaciones de radar,321022,,,010007,,,,,Operational,Original
bufr4/3/21/022/2/204001,21,Secuencias de los informes de las observaciones de radar,321022,,,204001,1 bit,,,,Operational,Original
bufr4/3/21/022/3/031021,21,Secuencias de los informes de las observaciones de radar,321022,,,031021,,,,,Operational,Original
bufr4/3/21/022/4/011001,21,Secuencias de los informes de las observaciones de radar,321022,,,011001,,,,,Operational,Original
bufr4/3/21/022/5/204000,21,Secuencias de los informes de las observaciones de radar,321022,,,204000,Anular,,,,Operational,Original
bufr4/3/21/022/6/011002,21,Secuencias de los informes de las observaciones de radar,321022,,,011002,,,,,Operational,Original
bufr4/3/21/022/7/204001,21,Secuencias de los informes de las observaciones de radar,321022,,,204001,1 bit,,,,Operational,Original
bufr4/3/21/022/8/031021,21,Secuencias de los informes de las observaciones de radar,321022,,,031021,,,,,Operational,Original
bufr4/3/21/022/9/011006,21,Secuencias de los informes de las observaciones de radar,321022,,,011006,,,,,Operational,Original
bufr4/3/21/022/10/204000,21,Secuencias de los informes de las observaciones de radar,321022,,,204000,Anular,,,,Operational,Original
bufr4/3/21/022/11/021030,21,Secuencias de los informes de las observaciones de radar,321022,,,021030,,,,,Operational,Original
bufr4/3/21/023/1/007007,21,Secuencias de los informes de las observaciones de radar,321023,,,007007,,,,,Operational,Original
bufr4/3/21/023/2/021091,21,Secuencias de los informes de las observaciones de radar,321023,,,021091,,,,,Operational,Original
bufr4/3/21/023/3/021030,21,Secuencias de los informes de las observaciones de radar,321023,,,021030,,,,,Operational,Original
bufr4/3/21/023/4/202129,21,Secuencias de los informes de las observaciones de radar,321023,,,202129,Escala: 2,,,,Operational,Original
bufr4/3/21/023/5/021014,21,Secuencias de los informes de las observaciones de radar,321023,,,021014,,,,,Operational,Original
bufr4/3/21/023/6/201129,21,Secuencias de los informes de las observaciones de radar,321023,,,201129,9 bits,,,,Operational,Original
bufr4/3/21/023/7/021017,21,Secuencias de los informes de las observaciones de radar,321023,,,021017,,,,,Operational,Original
bufr4/3/21/023/8/202000,21,Secuencias de los informes de las observaciones de radar,321023,,,202000,Anular,,,,Operational,Original
bufr4/3/21/023/9/201000,21,Secuencias de los informes de las observaciones de radar,321023,,,201000,Anular,,,,Operational,Original
bufr4/3/21/024/1/007007,21,Secuencias de los informes de las observaciones de radar,321024,,,007007,,,,,Operational,Original
bufr4/3/21/024/2/204001,21,Secuencias de los informes de las observaciones de radar,321024,,,204001,1 bit,,,,Operational,Original
bufr4/3/21/024/3/031021,21,Secuencias de los informes de las observaciones de radar,321024,,,031021,,,,,Operational,Original
bufr4/3/21/024/4/012007,21,Secuencias de los informes de las observaciones de radar,321024,,,012007,,,,,Operational,Original
bufr4/3/21/024/5/011006,21,Secuencias de los informes de las observaciones de radar,321024,,,011006,,,,,Operational,Original
bufr4/3/21/024/6/204000,21,Secuencias de los informes de las observaciones de radar,321024,,,204000,Anular,,,,Operational,Original
bufr4/3/21/024/7/021030,21,Secuencias de los informes de las observaciones de radar,321024,,,021030,,,,,Operational,Original
bufr4/3/21/025/1/007007,21,Secuencias de los informes de las observaciones de radar,321025,,,007007,,,,,Operational,Original
bufr4/3/21/025/2/021091,21,Secuencias de los informes de las observaciones de radar,321025,,,021091,,,,,Operational,Original
bufr4/3/21/025/3/021030,21,Secuencias de los informes de las observaciones de radar,321025,,,021030,,,,,Operational,Original
bufr4/3/21/025/4/202129,21,Secuencias de los informes de las observaciones de radar,321025,,,202129,Escala: 2 I.2 – BUFR Tabla D/21 — 3,(continúa),,,Operational,Original
bufr4/3/21/026/1/010007,21,Secuencias de los informes de las observaciones de radar,321026,,,010007,,,,,Operational,Original
bufr4/3/21/026/2/204001,21,Secuencias de los informes de las observaciones de radar,321026,,,204001,1 bit,,,,Operational,Original
bufr4/3/21/026/3/031021,21,Secuencias de los informes de las observaciones de radar,321026,,,031021,,,,,Operational,Original
bufr4/3/21/026/4/012007,21,Secuencias de los informes de las observaciones de radar,321026,,,012007,,,,,Operational,Original
bufr4/3/21/026/5/025091,21,Secuencias de los informes de las observaciones de radar,321026,,,025091,) 2 n,,,,Operational,Original
bufr4/3/21/026/6/011071,21,Secuencias de los informes de las observaciones de radar,321026,,,011071,,,,,Operational,Original
bufr4/3/21/026/7/011072,21,Secuencias de los informes de las observaciones de radar,321026,,,011072,,,,,Operational,Original
bufr4/3/21/026/8/011073,21,Secuencias de los informes de las observaciones de radar,321026,,,011073,,,,,Operational,Original
bufr4/3/21/026/9/011074,21,Secuencias de los informes de las observaciones de radar,321026,,,011074,,,,,Operational,Original
bufr4/3/21/026/10/204000,21,Secuencias de los informes de las observaciones de radar,321026,,,204000,Anular,,,,Operational,Original
bufr4/3/21/027/1/021118,21,Secuencias de los informes de las observaciones de radar,321027,,,021118,,,,,Operational,Original
bufr4/3/21/027/2/202129,21,Secuencias de los informes de las observaciones de radar,321027,,,202129,,,,,Operational,Original
bufr4/3/21/027/3/201132,21,Secuencias de los informes de las observaciones de radar,321027,,,201132,,,,,Operational,Original
bufr4/3/21/027/4/002112,21,Secuencias de los informes de las observaciones de radar,321027,,,002112,,,,,Operational,Original
bufr4/3/21/027/5/201000,21,Secuencias de los informes de las observaciones de radar,321027,,,201000,Anular,,,,Operational,Original
bufr4/3/21/027/6/201131,21,Secuencias de los informes de las observaciones de radar,321027,,,201131,,,,,Operational,Original
bufr4/3/21/027/7/002111,21,Secuencias de los informes de las observaciones de radar,321027,,,002111,,,,,Operational,Original
bufr4/3/21/027/8/201000,21,Secuencias de los informes de las observaciones de radar,321027,,,201000,Anular,,,,Operational,Original
bufr4/3/21/027/9/202000,21,Secuencias de los informes de las observaciones de radar,321027,,,202000,Anular,,,,Operational,Original
bufr4/3/21/027/10/002104,21,Secuencias de los informes de las observaciones de radar,321027,,,002104,,,,,Operational,Original
bufr4/3/21/027/11/021105,21,Secuencias de los informes de las observaciones de radar,321027,,,021105,,,,,Operational,Original
bufr4/3/21/027/12/021106,21,Secuencias de los informes de las observaciones de radar,321027,,,021106,,,,,Operational,Original
bufr4/3/21/027/13/021107,21,Secuencias de los informes de las observaciones de radar,321027,,,021107,,,,,Operational,Original
bufr4/3/21/027/14/021114,21,Secuencias de los informes de las observaciones de radar,321027,,,021114,,,,,Operational,Original
bufr4/3/21/027/15/021115,21,Secuencias de los informes de las observaciones de radar,321027,,,021115,,,,,Operational,Original
bufr4/3/21/027/16/021116,21,Secuencias de los informes de las observaciones de radar,321027,,,021116,,(continúa),,,Operational,Original
bufr4/3/21/028/1/021118,21,Secuencias de los informes de las observaciones de radar,321028,,,021118,,,,,Operational,Original
bufr4/3/21/028/2/202129,21,Secuencias de los informes de las observaciones de radar,321028,,,202129,,,,,Operational,Original
bufr4/3/21/028/3/201132,21,Secuencias de los informes de las observaciones de radar,321028,,,201132,,,,,Operational,Original
bufr4/3/21/028/4/002112,21,Secuencias de los informes de las observaciones de radar,321028,,,002112,,,,,Operational,Original
bufr4/3/21/028/5/201000,21,Secuencias de los informes de las observaciones de radar,321028,,,201000,Anular,,,,Operational,Original
bufr4/3/21/028/6/201131,21,Secuencias de los informes de las observaciones de radar,321028,,,201131,,,,,Operational,Original
bufr4/3/21/028/7/002111,21,Secuencias de los informes de las observaciones de radar,321028,,,002111,,,,,Operational,Original
bufr4/3/21/028/8/201000,21,Secuencias de los informes de las observaciones de radar,321028,,,201000,Anular,,,,Operational,Original
bufr4/3/21/028/9/202000,21,Secuencias de los informes de las observaciones de radar,321028,,,202000,Anular,,,,Operational,Original
bufr4/3/21/028/10/002104,21,Secuencias de los informes de las observaciones de radar,321028,,,002104,,,,,Operational,Original
bufr4/3/21/028/11/021123,21,Secuencias de los informes de las observaciones de radar,321028,,,021123,,,,,Operational,Original
bufr4/3/21/028/12/021106,21,Secuencias de los informes de las observaciones de radar,321028,,,021106,,,,,Operational,Original
bufr4/3/21/028/13/021107,21,Secuencias de los informes de las observaciones de radar,321028,,,021107,,,,,Operational,Original
bufr4/3/21/028/14/021114,21,Secuencias de los informes de las observaciones de radar,321028,,,021114,,,,,Operational,Original
bufr4/3/21/028/15/021115,21,Secuencias de los informes de las observaciones de radar,321028,,,021115,,,,,Operational,Original
bufr4/3/21/028/16/021116,21,Secuencias de los informes de las observaciones de radar,321028,,,021116,,,,,Operational,Original
bufr4/3/21/028/17/008018,21,Secuencias de los informes de las observaciones de radar,321028,,,008018,,,,,Operational,Original
bufr4/3/21/028/18/021117,21,Secuencias de los informes de las observaciones de radar,321028,,,021117,,,,,Operational,Original
bufr4/3/21/030/1/008085,21,Secuencias de los informes de las observaciones de radar,321030,,,008085,,,,,Operational,Original
bufr4/3/21/030/2/202129,21,Secuencias de los informes de las observaciones de radar,321030,,,202129,Aumentar la escala en 10,1,,,Operational,Original
bufr4/3/21/030/3/201131,21,Secuencias de los informes de las observaciones de radar,321030,,,201131,Aumentar la anchura de datos en 3 bits,,,,Operational,Original
bufr4/3/21/030/4/002111,21,Secuencias de los informes de las observaciones de radar,321030,,,002111,,,,,Operational,Original
bufr4/3/21/030/5/201000,21,Secuencias de los informes de las observaciones de radar,321030,,,201000,Anular,,,,Operational,Original
bufr4/3/21/030/6/202000,21,Secuencias de los informes de las observaciones de radar,321030,,,202000,Anular,,,,Operational,Original
bufr4/3/21/030/7/002134,21,Secuencias de los informes de las observaciones de radar,321030,,,002134,,,,,Operational,Original
bufr4/3/21/030/8/021062,21,Secuencias de los informes de las observaciones de radar,321030,,,021062,,,,,Operational,Original
bufr4/3/21/030/9/021063,21,Secuencias de los informes de las observaciones de radar,321030,,,021063,,,,,Operational,Original
bufr4/3/21/030/10/021158,21,Secuencias de los informes de las observaciones de radar,321030,,,021158,,,,,Operational,Original
bufr4/3/21/030/11/021159,21,Secuencias de los informes de las observaciones de radar,321030,,,021159,,,,,Operational,Original
bufr4/3/21/030/12/021160,21,Secuencias de los informes de las observaciones de radar,321030,,,021160,,,,,Operational,Original
bufr4/3/21/030/13/021161,21,Secuencias de los informes de las observaciones de radar,321030,,,021161,,,,,Operational,Original
bufr4/3/21/030/14/021162,21,Secuencias de los informes de las observaciones de radar,321030,,,021162,,,,,Operational,Original
bufr4/3/21/030/15/021163,21,Secuencias de los informes de las observaciones de radar,321030,,,021163,,,,,Operational,Original
bufr4/3/21/030/16/021164,21,Secuencias de los informes de las observaciones de radar,321030,,,021164,,,,,Operational,Original
bufr4/3/21/030/17/021165,21,Secuencias de los informes de las observaciones de radar,321030,,,021165,,,,,Operational,Original
bufr4/3/21/030/18/021166,21,Secuencias de los informes de las observaciones de radar,321030,,,021166,I.2 – BUFR Tabla D/21 — 5,(continúa),,,Operational,Original
