Id,FXY,ElementName_es,CodeFigure,EntryName_es,EntryName_sub1_es,EntryName_sub2_es,Note_es,noteIDs,Status,translated_by
bufr4/0/35/031/2,035031,Calificador de los resultados del control,2,Suficiente pero parcialmente de calidad aceptable,,,,,Operational,AI Translator: MCP
bufr4/0/35/031/3,035031,Calificador de los resultados del control,3,Insuficiente pero todo de calidad aceptable,,,,,Operational,AI Translator: MCP
bufr4/0/35/031/4,035031,Calificador de los resultados del control,4,Insuficiente y de calidad inaceptable,,,,,Operational,AI Translator: MCP
bufr4/0/35/031/5,035031,Calificador de los resultados del control,5,Algunos mensajes no están completos,,,,,Operational,AI Translator: MCP
bufr4/0/35/031/6,035031,Calificador de los resultados del control,6,Los grupos sospechosos o codificados incorrectamente no pudieron interpretarse con confianza.,,,,,Operational,AI Translator: MCP
bufr4/0/35/031/7,035031,Calificador de los resultados del control,7,Errores graves de codificación,,,,,Operational,AI Translator: MCP
bufr4/0/35/031/8,035031,Calificador de los resultados del control,8,Orden secuencial de transmisión no observado,,,,,Operational,AI Translator: MCP
bufr4/0/35/031/9,035031,Calificador de los resultados del control,9,"Informe completamente distorsionado y, por lo tanto, descartado.",,,,,Operational,AI Translator: MCP
bufr4/0/35/031/10,035031,Calificador de los resultados del control,10,Deficiencias identificadas y corregidas,,,,,Operational,AI Translator: MCP
bufr4/0/35/031/11,035031,Calificador de los resultados del control,11,Deficiencias identificadas pero no rectificadas,,,,,Operational,AI Translator: MCP
bufr4/0/35/031/12,035031,Calificador de los resultados del control,12,Deficiencias no identificadas,,,,,Operational,AI Translator: MCP
bufr4/0/35/031/13,035031,Calificador de los resultados del control,13,Errores de medición,,,,,Operational,AI Translator: MCP
bufr4/0/35/031/14,035031,Calificador de los resultados del control,14,Inconsistencia mutua,,,,,Operational,AI Translator: MCP
bufr4/0/35/031/15,035031,Calificador de los resultados del control,15,Inconsistencia temporal,,,,,Operational,AI Translator: MCP
bufr4/0/35/031/16,035031,Calificador de los resultados del control,16,Error de pronóstico,,,,,Operational,AI Translator: MCP
bufr4/0/35/031/17,035031,Calificador de los resultados del control,17,Sesgo,,,,,Operational,AI Translator: MCP
bufr4/0/35/031/18,035031,Calificador de los resultados del control,18,Mejorar el sistema de control de calidad,,,,,Operational,AI Translator: MCP
bufr4/0/35/031/19,035031,Calificador de los resultados del control,19,Expandir programas de formación,,,,,Operational,AI Translator: MCP
bufr4/0/35/031/20-98,035031,Calificador de los resultados del control,20-98,Reservadas,,,,,Operational,AI Translator: MCP
bufr4/0/35/031/99-126,035031,Calificador de los resultados del control,99-126,No utilizadas,,,,,Operational,AI Translator: MCP
bufr4/0/35/031/127,035031,Calificador de los resultados del control,127,Valor faltante,,,,,Operational,AI Translator: MCP
bufr4/0/35/032/1,035032,Causa de los datos faltantes,1,Grupos de datos faltantes debido a desvanecimiento de radio,,,,,Operational,AI Translator: MCP
bufr4/0/35/032/2,035032,Causa de los datos faltantes,2,Grupos de datos faltantes debido a la interrupción del centro,,,,,Operational,AI Translator: MCP
bufr4/0/35/032/3,035032,Causa de los datos faltantes,3,Grupos de datos faltantes debido a la interrupción del circuito,,,,,Operational,AI Translator: MCP
bufr4/0/35/032/4,035032,Causa de los datos faltantes,4,No implementación o mantenimiento de la densidad requerida de RBSN,,,,,Operational,AI Translator: MCP
bufr4/0/35/032/5,035032,Causa de los datos faltantes,5,Escasez de personal calificado para operar estaciones,,,,,Operational,AI Translator: MCP
bufr4/0/35/032/6,035032,Causa de los datos faltantes,6,Falta de consumibles,,,,,Operational,AI Translator: MCP
bufr4/0/35/032/7,035032,Causa de los datos faltantes,7,Fallo de instrumento,,,,,Operational,AI Translator: MCP
bufr4/0/35/032/8,035032,Causa de los datos faltantes,8,No cumplimiento de los procedimientos de telecomunicaciones,,,,,Operational,AI Translator: MCP
bufr4/0/35/032/9,035032,Causa de los datos faltantes,9,Algunos programas de observación cesaron,,,,,Operational,AI Translator: MCP
bufr4/0/35/032/10-14,035032,Causa de los datos faltantes,10-14,No utilizadas,,,,,Operational,AI Translator: MCP
bufr4/0/35/032/15,035032,Causa de los datos faltantes,15,Valor faltante,,,,,Operational,AI Translator: MCP
bufr4/0/35/033/1,035033,Deficiencias de observación y recopilación,1,Sin deficiencia,,,,,Operational,AI Translator: MCP
bufr4/0/35/033/2,035033,Deficiencias de observación y recopilación,2,Observaciones no realizadas regularmente,,,,,Operational,AI Translator: MCP
bufr4/0/35/033/3,035033,Deficiencias de observación y recopilación,3,Observaciones no realizadas en el momento adecuado,,,,,Operational,AI Translator: MCP
bufr4/0/35/033/4,035033,Deficiencias de observación y recopilación,4,Observaciones realizadas pero no difundidas,,,,,Operational,AI Translator: MCP
bufr4/0/35/033/5,035033,Deficiencias de observación y recopilación,5,Observaciones realizadas y enviadas a usuarios incorrectos,,,,,Operational,AI Translator: MCP
bufr4/0/35/033/6,035033,Deficiencias de observación y recopilación,6,Colección no recibida,,,,,Operational,AI Translator: MCP
bufr4/0/35/033/7,035033,Deficiencias de observación y recopilación,7,Colección transmitida tarde,,,,,Operational,AI Translator: MCP
bufr4/0/35/033/8,035033,Deficiencias de observación y recopilación,8,Colección no transmitida,,,,,Operational,AI Translator: MCP
bufr4/0/35/033/9,035033,Deficiencias de observación y recopilación,9,Dificultades en la propagación de HF y la selección de una frecuencia adecuada,,,,,Operational,AI Translator: MCP
bufr4/0/35/033/10,035033,Deficiencias de observación y recopilación,10,Dificultades en el mantenimiento de equipos de comunicación en estaciones remotas,,,,,Operational,AI Translator: MCP
bufr4/0/35/033/11,035033,Deficiencias de observación y recopilación,11,No hay disposición alternativa para el enrutamiento de la observación meteorológica,,,,,Operational,AI Translator: MCP
bufr4/0/35/033/12-99,035033,Deficiencias de observación y recopilación,12-99,Reservadas,,,,,Operational,AI Translator: MCP
bufr4/0/35/033/100-122,035033,Deficiencias de observación y recopilación,100-122,No utilizadas,,,,,Operational,AI Translator: MCP
bufr4/0/35/033/123,035033,Deficiencias de observación y recopilación,123,Valor faltante,,,,,Operational,AI Translator: MCP
bufr4/0/35/034/1,035034,Tendencias estadísticas de la disponibilidad de datos (durante el (los) período(s) examinado(s)),1,Mejora leve,,,,,Operational,AI Translator: MCP
bufr4/0/35/034/2,035034,Tendencias estadísticas de la disponibilidad de datos (durante el (los) período(s) examinado(s)),2,Mejora significativa,,,,,Operational,AI Translator: MCP
bufr4/0/35/034/3,035034,Tendencias estadísticas de la disponibilidad de datos (durante el (los) período(s) examinado(s)),3,Mejora más significativa,,,,,Operational,AI Translator: MCP
bufr4/0/35/034/4,035034,Tendencias estadísticas de la disponibilidad de datos (durante el (los) período(s) examinado(s)),4,Estable,,,,,Operational,AI Translator: MCP
bufr4/0/35/034/5,035034,Tendencias estadísticas de la disponibilidad de datos (durante el (los) período(s) examinado(s)),5,Disminuyendo,,,,,Operational,AI Translator: MCP
bufr4/0/35/034/6,035034,Tendencias estadísticas de la disponibilidad de datos (durante el (los) período(s) examinado(s)),6,Esfuerzos requeridos para mejorar las observaciones nocturnas,,,,,Operational,AI Translator: MCP
bufr4/0/35/034/7,035034,Tendencias estadísticas de la disponibilidad de datos (durante el (los) período(s) examinado(s)),7,Valor faltante,,,,,Operational,AI Translator: MCP
bufr4/0/35/035/0,035035,Motivo de la terminación,0,Reservadas,,,,,Operational,AI Translator: MCP
bufr4/0/35/035/1,035035,Motivo de la terminación,1,Explosión de globo,,,,,Operational,AI Translator: MCP
bufr4/0/35/035/2,035035,Motivo de la terminación,2,Globo forzado a descender por formación de hielo,,,,,Operational,AI Translator: MCP
bufr4/0/35/035/3,035035,Motivo de la terminación,3,Globo con fugas o flotante,,,,,Operational,AI Translator: MCP
bufr4/0/35/035/4,035035,Motivo de la terminación,4,Señal débil o desvanecida,,,,,Operational,AI Translator: MCP
bufr4/0/35/035/5,035035,Motivo de la terminación,5,Fallo de batería,,,,,Operational,AI Translator: MCP
bufr4/0/35/035/6,035035,Motivo de la terminación,6,Falla de equipo de tierra,,,,,Operational,AI Translator: MCP
bufr4/0/35/035/7,035035,Motivo de la terminación,7,Interferencia de señal,,,,,Operational,AI Translator: MCP
bufr4/0/35/035/8,035035,Motivo de la terminación,8,Falla de radiosonda,,,,,Operational,AI Translator: MCP
bufr4/0/35/035/9,035035,Motivo de la terminación,9,Marcos de datos faltantes excesivos,,,,,Operational,AI Translator: MCP
bufr4/0/35/035/10,035035,Motivo de la terminación,10,Reservadas,,,,,Operational,AI Translator: MCP
bufr4/0/35/035/11,035035,Motivo de la terminación,11,Temperatura faltante excesiva,,,,,Operational,AI Translator: MCP
bufr4/0/35/035/12,035035,Motivo de la terminación,12,Presión faltante excesiva,,,,,Operational,AI Translator: MCP
bufr4/0/35/035/13,035035,Motivo de la terminación,13,Usuario terminado,,,,,Operational,AI Translator: MCP
bufr4/0/35/035/14,035035,Motivo de la terminación,14,Pérdida repentina de señal,,,,,Operational,AI Translator: MCP
bufr4/0/35/035/15,035035,Motivo de la terminación,15,Rastreo perdido,,,,,Operational,AI Translator: MCP
bufr4/0/35/035/16,035035,Motivo de la terminación,16,Presión creciente,,,,,Operational,AI Translator: MCP
bufr4/0/35/035/17,035035,Motivo de la terminación,17,Límites de tiempo de datos inválidos y/o perdidos excedidos,,,,,Operational,AI Translator: MCP
bufr4/0/35/035/18-29,035035,Motivo de la terminación,18-29,Reservadas,,,,,Operational,AI Translator: MCP
bufr4/0/35/035/30,035035,Motivo de la terminación,30,Otros,,,,,Operational,AI Translator: MCP
bufr4/0/35/035/31,035035,Motivo de la terminación,31,Valor faltante,,,,,Operational,AI Translator: MCP
