Id,Category,CategoryOfSequences_es,FXY1,Title_es,SubTitle_es,FXY2,ElementName_es,ElementDescription_es,Note_es,noteIDs,Status,translated_by
bufr4/3/05/011/3/004065,05,Secuencias meteorológicas o hidrológicas comunes a las,305011,,,004065,Intervalo de tiempo entre mediciones,,,,Operational,Original
bufr4/3/05/011/4/101000,05,Secuencias meteorológicas o hidrológicas comunes a las,305011,,,101000,,,,,Operational,Original
bufr4/3/05/011/5/031001,05,Secuencias meteorológicas o hidrológicas comunes a las,305011,,,031001,,,,,Operational,Original
bufr4/3/05/011/6/305010,05,Secuencias meteorológicas o hidrológicas comunes a las,305011,,,305010,Medición única,,,,Operational,Original
bufr4/3/05/016/1/014021,05,Secuencias meteorológicas o hidrológicas comunes a las,305016,,,014021,,,,,Operational,Original
bufr4/3/05/016/2/007004,05,Secuencias meteorológicas o hidrológicas comunes a las,305016,,,007004,Presión atmosférica,,,,Operational,Original
bufr4/3/05/016/3/013003,05,Secuencias meteorológicas o hidrológicas comunes a las,305016,,,013003,,,,,Operational,Original
bufr4/3/05/016/4/011002,05,Secuencias meteorológicas o hidrológicas comunes a las,305016,,,011002,,,,,Operational,Original
bufr4/3/05/016/5/011001,05,Secuencias meteorológicas o hidrológicas comunes a las,305016,,,011001,,,,,Operational,Original
bufr4/3/05/016/6/011041,05,Secuencias meteorológicas o hidrológicas comunes a las,305016,,,011041,,,,,Operational,Original
bufr4/3/05/016/7/011043,05,Secuencias meteorológicas o hidrológicas comunes a las,305016,,,011043,,,,,Operational,Original
bufr4/3/05/017/1/013080,05,Secuencias meteorológicas o hidrológicas comunes a las,305017,,,013080,,,,,Operational,Original
bufr4/3/05/017/2/013081,05,Secuencias meteorológicas o hidrológicas comunes a las,305017,,,013081,,,,,Operational,Original
bufr4/3/05/017/3/013083,05,Secuencias meteorológicas o hidrológicas comunes a las,305017,,,013083,,(continúa),,,Operational,Original
bufr4/3/05/017/4/013085,05,Secuencias meteorológicas o hidrológicas comunes a las,305017,,,013085,,,,,Operational,Original
bufr4/3/05/017/5/013084,05,Secuencias meteorológicas o hidrológicas comunes a las,305017,,,013084,,,,,Operational,Original
bufr4/3/05/018/1/301029,05,Secuencias meteorológicas o hidrológicas comunes a las,305018,,,301029,,,,,Operational,Original
bufr4/3/05/018/2/301012,05,Secuencias meteorológicas o hidrológicas comunes a las,305018,,,301012,Hora de la primera medición,,,,Operational,Original
bufr4/3/05/018/3/004065,05,Secuencias meteorológicas o hidrológicas comunes a las,305018,,,004065,Incremento horario,,,,Operational,Original
bufr4/3/05/018/4/103000,05,Secuencias meteorológicas o hidrológicas comunes a las,305018,,,103000,,,,,Operational,Original
bufr4/3/05/018/5/031001,05,Secuencias meteorológicas o hidrológicas comunes a las,305018,,,031001,,,,,Operational,Original
bufr4/3/05/018/6/305008,05,Secuencias meteorológicas o hidrológicas comunes a las,305018,,,305008,Idéntica al tipo de medición AOCHYCOS,,,,Operational,Original
bufr4/3/05/018/7/305016,05,Secuencias meteorológicas o hidrológicas comunes a las,305018,,,305016,,,,,Operational,Original
bufr4/3/05/018/8/305017,05,Secuencias meteorológicas o hidrológicas comunes a las,305018,,,305017,I.2 – BUFR Tabla D/05 — 3,,,,Operational,Original
