Id,FXY,ElementName_en,CodeFigure,EntryName_en,EntryName_sub1_en,EntryName_sub2_en,Note_en,noteIDs,Status
bufr4/0/40/056/0,040056,General retrieval quality,0,Use not recommended,,,,,Operational
bufr4/0/40/056/1,040056,General retrieval quality,1,Use with caution,,,,,Operational
bufr4/0/40/056/2,040056,General retrieval quality,2,Best quality,,,,,Operational
bufr4/0/40/056/3-6,040056,General retrieval quality,3-6,Reserved,,,,,Operational
bufr4/0/40/056/7,040056,General retrieval quality,7,Missing value,,,,,Operational
bufr4/0/40/057/1,040057,IASI level 2 retrieval flags,1,An error has been detected,,,,,Operational
bufr4/0/40/057/2,040057,IASI level 2 retrieval flags,2,Message from L1,,,,,Operational
bufr4/0/40/057/3,040057,IASI level 2 retrieval flags,3,Message from L2,,,,,Operational
bufr4/0/40/057/4,040057,IASI level 2 retrieval flags,4,Message from ancillary data,,,,,Operational
bufr4/0/40/057/5,040057,IASI level 2 retrieval flags,5,Message from fitting procedure,,,,,Operational
bufr4/0/40/057/6,040057,IASI level 2 retrieval flags,6,Reserved,,,,,Operational
bufr4/0/40/057/7,040057,IASI level 2 retrieval flags,7,Bad L1 or L2 flag raised,,,,,Operational
bufr4/0/40/057/8,040057,IASI level 2 retrieval flags,8,Level 2 not fully trusted,,,,,Operational
bufr4/0/40/057/9,040057,IASI level 2 retrieval flags,9,Missing temperature or humidity levels in the vertical profile,,,,,Operational
bufr4/0/40/057/10,040057,IASI level 2 retrieval flags,10,Missing surface pressure value,,,,,Operational
bufr4/0/40/057/11,040057,IASI level 2 retrieval flags,11,Radiance filtering,,,,,Operational
bufr4/0/40/057/12,040057,IASI level 2 retrieval flags,12,Polar regions,,,,,Operational
bufr4/0/40/057/13,040057,IASI level 2 retrieval flags,13,Location in the night,,,,,Operational
bufr4/0/40/057/14,040057,IASI level 2 retrieval flags,14,Negative altitude,,,,,Operational
bufr4/0/40/057/15,040057,IASI level 2 retrieval flags,15,Cloud covered scene,,,,,Operational
bufr4/0/40/057/16,040057,IASI level 2 retrieval flags,16,Scene above the sea,,,,,Operational
bufr4/0/40/057/17,040057,IASI level 2 retrieval flags,17,Scene above desert,,,,,Operational
bufr4/0/40/057/18,040057,IASI level 2 retrieval flags,18,Missing skin temperature,,,,,Operational
bufr4/0/40/068/0,040068,General retrieval quality flag for SO 2,0,Values calculated with IASI L2,,,,,Operational
bufr4/0/40/068/1,040068,General retrieval quality flag for SO 2,1,Pressure and temperature profiles missing in IASI L2 data; model/forecast data used instead,,,,,Operational
bufr4/0/40/068/2,040068,General retrieval quality flag for SO 2,2,Best quality,,,,,Operational
bufr4/0/40/068/3-14,040068,General retrieval quality flag for SO 2,3-14,Reserved,,,,,Operational
bufr4/0/40/068/15,040068,General retrieval quality flag for SO 2,15,Missing value,,,,,Operational
