Id,FXY,ElementName_en,CodeFigure,EntryName_en,EntryName_sub1_en,EntryName_sub2_en,Note_en,noteIDs,Status
bufr4/0/08/005/3,008005,Meteorological attribute significance,3,Location of maximum wind,,,,,Operational
bufr4/0/08/005/4,008005,Meteorological attribute significance,4,Location of the storm in the perturbed analysis,,,,,Operational
bufr4/0/08/005/5,008005,Meteorological attribute significance,5,Location of the storm in the analysis,,,,,Operational
bufr4/0/08/005/6-14,008005,Meteorological attribute significance,6-14,Reserved,,,,,Operational
bufr4/0/08/005/15,008005,Meteorological attribute significance,15,Missing value,,,,,Operational
bufr4/0/08/006/1,008006,Ozone vertical sounding significance,1,Surface,,,,,Operational
bufr4/0/08/006/2,008006,Ozone vertical sounding significance,2,Standard level,,,,,Operational
bufr4/0/08/006/3,008006,Ozone vertical sounding significance,3,Tropopause level,,,,,Operational
bufr4/0/08/006/4,008006,Ozone vertical sounding significance,4,Prominent maximum level,,,,,Operational
bufr4/0/08/006/5,008006,Ozone vertical sounding significance,5,Prominent minimum level,,,,,Operational
bufr4/0/08/006/6,008006,Ozone vertical sounding significance,6,Minimum pressure level,,,,,Operational
bufr4/0/08/006/7,008006,Ozone vertical sounding significance,7,Reserved,,,,,Operational
bufr4/0/08/006/8,008006,Ozone vertical sounding significance,8,Level of undetermined significance All 9 Missing value,,,,,Operational
bufr4/0/08/007/0,008007,Dimensional significance,0,Point,,,,,Operational
bufr4/0/08/007/1,008007,Dimensional significance,1,Line,,,,,Operational
bufr4/0/08/007/2,008007,Dimensional significance,2,Area,,,,,Operational
bufr4/0/08/007/3,008007,Dimensional significance,3,Volume,,,,,Operational
bufr4/0/08/007/4-14,008007,Dimensional significance,4-14,Reserved,,,,,Operational
bufr4/0/08/007/15,008007,Dimensional significance,15,"Missing value Note: A consecutive sequence of 2 or more of location coordinates, such as latitude and longitude pairs, defines a line or polygon. Points shall be joined in the order given in the message. Any area described will fall left of the drawn boundary in the direction established by the order of the points given in the message. This definition is for simple non-intersecting polygons without holes.",,,,,Operational
bufr4/0/08/008/1,008008,Radiation vertical sounding significance,1,Surface,,,,,Operational
bufr4/0/08/008/2,008008,Radiation vertical sounding significance,2,Standard level,,,,,Operational
bufr4/0/08/008/3,008008,Radiation vertical sounding significance,3,Tropopause level,,,,,Operational
bufr4/0/08/008/4,008008,Radiation vertical sounding significance,4,Level of beta radiation maximum,,,,,Operational
bufr4/0/08/008/5,008008,Radiation vertical sounding significance,5,Level of gamma radiation maximum,,,,,Operational
bufr4/0/08/008/6,008008,Radiation vertical sounding significance,6,Minimum pressure level,,,,,Operational
bufr4/0/08/008/7,008008,Radiation vertical sounding significance,7,Reserved,,,,,Operational
bufr4/0/08/008/8,008008,Radiation vertical sounding significance,8,Level of undetermined significance All 9 Missing value,,,,,Operational
bufr4/0/08/009/0,008009,Detailed phase of flight,0,"Level flight, routine observation, unsteady",,,,,Operational
bufr4/0/08/009/1,008009,Detailed phase of flight,1,"Level flight, highest wind encountered, unsteady",,,,,Operational
bufr4/0/08/009/2,008009,Detailed phase of flight,2,Unsteady (UNS),,,,,Operational
bufr4/0/08/009/3,008009,Detailed phase of flight,3,"Level flight, routine observation (LVR)",,,,,Operational
bufr4/0/08/009/4,008009,Detailed phase of flight,4,"Level flight, highest wind encountered (LVW)",,,,,Operational
bufr4/0/08/009/5,008009,Detailed phase of flight,5,Ascending (ASC),,,,,Operational
bufr4/0/08/009/6,008009,Detailed phase of flight,6,Descending (DES),,,,,Operational
bufr4/0/08/009/7,008009,Detailed phase of flight,7,"Ascending, observation intervals selected by time increments",,,,,Operational
bufr4/0/08/009/8,008009,Detailed phase of flight,8,"Ascending, observation intervals selected by time increments, unsteady",,,,,Operational
bufr4/0/08/009/9,008009,Detailed phase of flight,9,"Ascending, observation intervals selected by pressure increments",,,,,Operational
bufr4/0/08/009/10,008009,Detailed phase of flight,10,"Ascending, observation intervals selected by pressure increments, unsteady",,,,,Operational
bufr4/0/08/009/11,008009,Detailed phase of flight,11,"Descending, observation intervals selected by time increments",,,,,Operational
bufr4/0/08/009/12,008009,Detailed phase of flight,12,"Descending, observation intervals selected by time increments, unsteady",,,,,Operational
bufr4/0/08/009/13,008009,Detailed phase of flight,13,"Descending, observation intervals selected by pressure increments",,,,,Operational
bufr4/0/08/009/14,008009,Detailed phase of flight,14,"Descending, observation intervals selected by pressure increments, unsteady",,,,,Operational
bufr4/0/08/009/15,008009,Detailed phase of flight,15,Missing value,,,,,Operational
bufr4/0/08/010/0,008010,Surface qualifier (for temperature data),0,Reserved,,,,,Operational
bufr4/0/08/010/1,008010,Surface qualifier (for temperature data),1,Bare soil,,,,,Operational
bufr4/0/08/010/2,008010,Surface qualifier (for temperature data),2,Bare rock,,,,,Operational
bufr4/0/08/010/3,008010,Surface qualifier (for temperature data),3,Land grass cover,,,,,Operational
bufr4/0/08/010/4,008010,Surface qualifier (for temperature data),4,"Water (lake, sea)",,,,,Operational
bufr4/0/08/010/5,008010,Surface qualifier (for temperature data),5,Flood water underneath,,,,,Operational
bufr4/0/08/010/6,008010,Surface qualifier (for temperature data),6,Snow,,,,,Operational
bufr4/0/08/010/7,008010,Surface qualifier (for temperature data),7,Ice,,,,,Operational
bufr4/0/08/010/8,008010,Surface qualifier (for temperature data),8,Runway or road,,,,,Operational
bufr4/0/08/010/9,008010,Surface qualifier (for temperature data),9,Ship or platform deck in steel,,,,,Operational
bufr4/0/08/010/10,008010,Surface qualifier (for temperature data),10,Ship or platform deck in wood,,,,,Operational
bufr4/0/08/010/11,008010,Surface qualifier (for temperature data),11,Ship or platform deck partly covered with rubber mat,,,,,Operational
bufr4/0/08/010/12,008010,Surface qualifier (for temperature data),12,Building roof,,,,,Operational
bufr4/0/08/010/13-30,008010,Surface qualifier (for temperature data),13-30,Reserved,,,,,Operational
bufr4/0/08/010/31,008010,Surface qualifier (for temperature data),31,Missing value,,,,,Operational
bufr4/0/08/011/0,008011,Meteorological feature,0,Quasi-stationary front at the surface,,,,,Operational
bufr4/0/08/011/1,008011,Meteorological feature,1,Quasi-stationary front above the surface,,,,,Operational
bufr4/0/08/011/2,008011,Meteorological feature,2,Warm front at the surface,,,,,Operational
bufr4/0/08/011/3,008011,Meteorological feature,3,Warm front above the surface,,,,,Operational
bufr4/0/08/011/4,008011,Meteorological feature,4,Cold front at the surface,,,,,Operational
bufr4/0/08/011/5,008011,Meteorological feature,5,Cold front above the surface,,,,,Operational
bufr4/0/08/011/6,008011,Meteorological feature,6,Occlusion,,,,,Operational
bufr4/0/08/011/7,008011,Meteorological feature,7,Instability line,,,,,Operational
bufr4/0/08/011/8,008011,Meteorological feature,8,Intertropical front,,,,,Operational
bufr4/0/08/011/9,008011,Meteorological feature,9,Convergence line,,,,,Operational
bufr4/0/08/011/10,008011,Meteorological feature,10,Jet stream,,,,,Operational
bufr4/0/08/011/11,008011,Meteorological feature,11,Cloud clear,,,,,Operational
bufr4/0/08/011/12,008011,Meteorological feature,12,Cloud,,,,,Operational
bufr4/0/08/011/13,008011,Meteorological feature,13,Turbulence,,,,,Operational
bufr4/0/08/011/14,008011,Meteorological feature,14,Storm,,,,,Operational
bufr4/0/08/011/15,008011,Meteorological feature,15,Airframe icing,,,,,Operational
bufr4/0/08/011/16,008011,Meteorological feature,16,Phenomenon,,,,,Operational
bufr4/0/08/011/17,008011,Meteorological feature,17,Volcano,,,,,Operational
bufr4/0/08/011/18,008011,Meteorological feature,18,Atmospherics,,,,,Operational
bufr4/0/08/011/19,008011,Meteorological feature,19,Reserved,,,,,Operational
bufr4/0/08/011/20,008011,Meteorological feature,20,Special clouds,,,,,Operational
bufr4/0/08/011/21,008011,Meteorological feature,21,Thunderstorm,,,,,Operational
bufr4/0/08/011/22,008011,Meteorological feature,22,Tropical cyclone,,,,,Operational
bufr4/0/08/011/23,008011,Meteorological feature,23,Mountain wave,,,,,Operational
bufr4/0/08/011/24,008011,Meteorological feature,24,Duststorm,,,,,Operational
bufr4/0/08/011/25,008011,Meteorological feature,25,Sandstorm,,,,,Operational
bufr4/0/08/011/26-62,008011,Meteorological feature,26-62,Reserved,,,,,Operational
bufr4/0/08/011/63,008011,Meteorological feature,63,Missing value,,,,,Operational
bufr4/0/08/012/0,008012,Land/sea qualifier,0,Land,,,,,Operational
bufr4/0/08/012/1,008012,Land/sea qualifier,1,Sea,,,,,Operational
bufr4/0/08/012/2,008012,Land/sea qualifier,2,Coast,,,,,Operational
bufr4/0/08/012/3,008012,Land/sea qualifier,3,Missing value,,,,,Operational
bufr4/0/08/013/0,008013,Day/night qualifier,0,Night,,,,,Operational
bufr4/0/08/013/1,008013,Day/night qualifier,1,Day,,,,,Operational
bufr4/0/08/013/2,008013,Day/night qualifier,2,Twilight,,,,,Operational
bufr4/0/08/013/3,008013,Day/night qualifier,3,Missing value,,,,,Operational
bufr4/0/08/014/0,008014,Qualifier for runway visual range,0,10-minute mean value – normal value,,,,,Operational
bufr4/0/08/014/1,008014,Qualifier for runway visual range,1,10-minute mean value – above the upper limit for assessments of RVR (P),,,,,Operational
bufr4/0/08/014/2,008014,Qualifier for runway visual range,2,10-minute mean value – below the lower limit for assessments of RVR (M),,,,,Operational
bufr4/0/08/014/3,008014,Qualifier for runway visual range,3,one-minute minimum value – normal value,,,,,Operational
bufr4/0/08/014/4,008014,Qualifier for runway visual range,4,one-minute minimum value – above the upper limit for assessments of RVR (P),,,,,Operational
bufr4/0/08/014/5,008014,Qualifier for runway visual range,5,one-minute minimum value – below the lower limit for assessments of RVR (M),,,,,Operational
bufr4/0/08/014/6,008014,Qualifier for runway visual range,6,one-minute maximum value – normal value,,,,,Operational
bufr4/0/08/014/7,008014,Qualifier for runway visual range,7,one-minute maximum value – above the upper limit for assessments of RVR (P),,,,,Operational
bufr4/0/08/014/8,008014,Qualifier for runway visual range,8,one-minute maximum value – below the lower limit for assessments of RVR (M),,,,,Operational
bufr4/0/08/014/9-14,008014,Qualifier for runway visual range,9-14,Reserved,,,,,Operational
bufr4/0/08/014/15,008014,Qualifier for runway visual range,15,Missing value,,,,,Operational
bufr4/0/08/015/0,008015,Significant qualifier for sensor,0,Single sensor,,,,,Operational
bufr4/0/08/015/1,008015,Significant qualifier for sensor,1,Primary sensor,,,,,Operational
bufr4/0/08/015/2,008015,Significant qualifier for sensor,2,Secondary sensor (Backup),,,,,Operational
bufr4/0/08/015/3-6,008015,Significant qualifier for sensor,3-6,Reserved,,,,,Operational
bufr4/0/08/015/7,008015,Significant qualifier for sensor,7,Missing value,,,,,Operational
bufr4/0/08/016/0,008016,Change qualifier of a trend-type forecast or an aerodrome forecast,0,NOSIG,,,,,Operational
bufr4/0/08/016/1,008016,Change qualifier of a trend-type forecast or an aerodrome forecast,1,BECMG,,,,,Operational
bufr4/0/08/016/2,008016,Change qualifier of a trend-type forecast or an aerodrome forecast,2,TEMPO,,,,,Operational
bufr4/0/08/016/3,008016,Change qualifier of a trend-type forecast or an aerodrome forecast,3,FM,,,,,Operational
bufr4/0/08/016/4-6,008016,Change qualifier of a trend-type forecast or an aerodrome forecast,4-6,Reserved,,,,,Operational
bufr4/0/08/016/7,008016,Change qualifier of a trend-type forecast or an aerodrome forecast,7,Missing value,,,,,Operational
bufr4/0/08/017/0,008017,Qualifier of the time when the forecast change is expected,0,FM,,,,,Operational
bufr4/0/08/017/1,008017,Qualifier of the time when the forecast change is expected,1,TL,,,,,Operational
bufr4/0/08/017/2,008017,Qualifier of the time when the forecast change is expected,2,AT,,,,,Operational
bufr4/0/08/017/3,008017,Qualifier of the time when the forecast change is expected,3,Missing value,,,,,Operational
bufr4/0/08/018/1,008018,SEAWINDS land/ice surface type,1,Land is present,,,,,Operational
bufr4/0/08/018/2,008018,SEAWINDS land/ice surface type,2,Surface ice map indicates ice is present,,,,,Operational
bufr4/0/08/018/3-10,008018,SEAWINDS land/ice surface type,3-10,Reserved,,,,,Operational
bufr4/0/08/018/11,008018,SEAWINDS land/ice surface type,11,Ice map data not available,,,,,Operational
bufr4/0/08/018/12,008018,SEAWINDS land/ice surface type,12,Attenuation map data not available,,,,,Operational
bufr4/0/08/018/13-16,008018,SEAWINDS land/ice surface type,13-16,Reserved All 17 Missing value,,,,,Operational
bufr4/0/08/019/0,008019,Qualifier for following centre identifier,0,Reserved,,,,,Operational
bufr4/0/08/019/1,008019,Qualifier for following centre identifier,1,ATS (Air Traffic Service) unit serving FIR (Flight Information Region),,,,,Operational
bufr4/0/08/019/2,008019,Qualifier for following centre identifier,2,FIR (Flight Information Region),,,,,Operational
bufr4/0/08/019/3,008019,Qualifier for following centre identifier,3,UIR (Upper Flight Information Region),,,,,Operational
bufr4/0/08/019/4,008019,Qualifier for following centre identifier,4,CTA (Control Area),,,,,Operational
bufr4/0/08/019/5,008019,Qualifier for following centre identifier,5,VAAC (Volcanic Ash Advisory Centre),,,,,Operational
bufr4/0/08/019/6,008019,Qualifier for following centre identifier,6,MWO (Meteorological Watch Office) issuing SIGMET,,,,,Operational
bufr4/0/08/019/7-14,008019,Qualifier for following centre identifier,7-14,Reserved,,,,,Operational
bufr4/0/08/019/15,008019,Qualifier for following centre identifier,15,Missing value,,,,,Operational
bufr4/0/08/021/0,008021,Time significance,0,Reserved,,,,,Operational
bufr4/0/08/021/1,008021,Time significance,1,Time series,,,,,Operational
bufr4/0/08/021/2,008021,Time significance,2,Time averaged (see Note 1),,,,,Operational
bufr4/0/08/021/3,008021,Time significance,3,Accumulated,,,,,Operational
bufr4/0/08/021/4,008021,Time significance,4,Forecast,,,,,Operational
bufr4/0/08/021/5,008021,Time significance,5,Forecast time series,,,,,Operational
bufr4/0/08/021/6,008021,Time significance,6,Forecast time averaged,,,,,Operational
bufr4/0/08/021/7,008021,Time significance,7,Forecast accumulated,,,,,Operational
bufr4/0/08/021/8,008021,Time significance,8,Ensemble mean (see Note 2),,,,,Operational
bufr4/0/08/021/9,008021,Time significance,9,Ensemble mean time series,,,,,Operational
bufr4/0/08/021/10,008021,Time significance,10,Ensemble mean time averaged,,,,,Operational
bufr4/0/08/021/11,008021,Time significance,11,Ensemble mean accumulated,,,,,Operational
bufr4/0/08/021/12,008021,Time significance,12,Ensemble mean forecast,,,,,Operational
bufr4/0/08/021/13,008021,Time significance,13,Ensemble mean forecast time series,,,,,Operational
bufr4/0/08/021/14,008021,Time significance,14,Ensemble mean forecast time averaged,,,,,Operational
bufr4/0/08/021/15,008021,Time significance,15,Ensemble mean forecast accumulated,,,,,Operational
bufr4/0/08/021/16,008021,Time significance,16,Analysis,,,,,Operational
bufr4/0/08/021/17,008021,Time significance,17,Start of phenomenon,,,,,Operational
bufr4/0/08/021/18,008021,Time significance,18,Radiosonde launch time,,,,,Operational
bufr4/0/08/021/19,008021,Time significance,19,Start of orbit,,,,,Operational
bufr4/0/08/021/20,008021,Time significance,20,End of orbit,,,,,Operational
bufr4/0/08/021/21,008021,Time significance,21,Time of ascending node,,,,,Operational
bufr4/0/08/021/22,008021,Time significance,22,Time of occurrence of wind shift,,,,,Operational
bufr4/0/08/021/23,008021,Time significance,23,Monitoring period,,,,,Operational
bufr4/0/08/021/24,008021,Time significance,24,Agreed time limit for report reception,,,,,Operational
bufr4/0/08/021/25,008021,Time significance,25,Nominal reporting time,,,,,Operational
bufr4/0/08/021/26,008021,Time significance,26,Time of last known position,,,,,Operational
bufr4/0/08/021/27,008021,Time significance,27,First guess,,,,,Operational
bufr4/0/08/021/28,008021,Time significance,28,Start of scan,,,,,Operational
bufr4/0/08/021/29,008021,Time significance,29,End of scan or time of ending,,,,,Operational
bufr4/0/08/021/30,008021,Time significance,30,Time of occurrence,,,,,Operational
bufr4/0/08/021/31,008021,Time significance,31,Missing value Notes: (1) “Time averaged” indicates that values are continuously averaged over a period of time. (2) “Ensemble mean” indicates that a number of distinct values corresponding to a set of time locations are averaged. (3) Time significance must be qualified by appropriate time periods being specified.,,,,,Operational
bufr4/0/08/023/0-1,008023,First-order statistics*,0-1,Reserved,,,,,Operational
bufr4/0/08/023/2,008023,First-order statistics*,2,Maximum value,,,,,Operational
bufr4/0/08/023/3,008023,First-order statistics*,3,Minimum value,,,,,Operational
bufr4/0/08/023/4,008023,First-order statistics*,4,Mean value,,,,,Operational
bufr4/0/08/023/5,008023,First-order statistics*,5,Median value,,,,,Operational
bufr4/0/08/023/6,008023,First-order statistics*,6,Modal value,,,,,Operational
bufr4/0/08/023/7,008023,First-order statistics*,7,Mean absolute error,,,,,Operational
bufr4/0/08/023/8,008023,First-order statistics*,8,Reserved,,,,,Operational
bufr4/0/08/023/9,008023,First-order statistics*,9,Best estimate of standard deviation (N–1),,,,,Operational
bufr4/0/08/023/10,008023,First-order statistics*,10,Standard deviation (N),,,,,Operational
bufr4/0/08/023/11,008023,First-order statistics*,11,Harmonic mean,,,,,Operational
bufr4/0/08/023/12,008023,First-order statistics*,12,Root-mean-square vector error,,,,,Operational
bufr4/0/08/023/13,008023,First-order statistics*,13,Root-mean-square,,,,,Operational
bufr4/0/08/023/14-31,008023,First-order statistics*,14-31,Reserved,,,,,Operational
bufr4/0/08/023/32,008023,First-order statistics*,32,Vector mean,,,,,Operational
bufr4/0/08/023/33-62,008023,First-order statistics*,33-62,Reserved for local use,,,,,Operational
bufr4/0/08/023/63,008023,First-order statistics*,63,Missing value ____________________ * All first-order statistics are in the units defined by the original data descriptors.,,,,,Operational
bufr4/0/08/024/0-1,008024,Difference statistics*,0-1,Reserved,,,,,Operational
bufr4/0/08/024/2,008024,Difference statistics*,2,Observed minus maximum,,,,,Operational
bufr4/0/08/024/3,008024,Difference statistics*,3,Observed minus minimum,,,,,Operational
bufr4/0/08/024/4,008024,Difference statistics*,4,Observed minus mean,,,,,Operational
bufr4/0/08/024/5,008024,Difference statistics*,5,Observed minus median,,,,,Operational
bufr4/0/08/024/6,008024,Difference statistics*,6,Observed minus mode,,,,,Operational
bufr4/0/08/024/7-10,008024,Difference statistics*,7-10,Reserved,,,,,Operational
bufr4/0/08/024/11,008024,Difference statistics*,11,Observed minus climatology (anomaly),,,,,Operational
bufr4/0/08/024/12,008024,Difference statistics*,12,Observed minus analysed value,,,,,Operational
bufr4/0/08/024/13,008024,Difference statistics*,13,Observed minus initialized analysed value,,,,,Operational
bufr4/0/08/024/14,008024,Difference statistics*,14,Observed minus forecast value **,,,,,Operational
bufr4/0/08/024/15-20,008024,Difference statistics*,15-20,Reserved,,,,,Operational
bufr4/0/08/024/21,008024,Difference statistics*,21,Observed minus interpolated value,,,,,Operational
bufr4/0/08/024/22,008024,Difference statistics*,22,Observed minus hydrostatically calculated value,,,,,Operational
bufr4/0/08/024/23-31,008024,Difference statistics*,23-31,Reserved,,,,,Operational
bufr4/0/08/024/32-62,008024,Difference statistics*,32-62,Reserved for local use,,,,,Operational
bufr4/0/08/024/63,008024,Difference statistics*,63,"Missing value _____________________ * Difference statistics are difference values; they have dimensions the same as the corresponding reported values with respect to units, but assume a range centred on zero (e.g., the difference between reported and analysed values, the difference between reported and forecast values). ** Where observed minus forecast values are represented, the period of the forecast shall be indicated by an appropriate descriptor from Class 04.",,,,,Operational
bufr4/0/08/025/0,008025,Time difference qualifier,0,Universal Time Coordinated (UTC) minus Local Standard Time (LST),,,,,Operational
bufr4/0/08/025/1,008025,Time difference qualifier,1,Local Standard Time,,,,,Operational
bufr4/0/08/025/2,008025,Time difference qualifier,2,Universal Time Coordinated (UTC) minus Satellite clock,,,,,Operational
bufr4/0/08/025/3-4,008025,Time difference qualifier,3-4,Reserved,,,,,Operational
bufr4/0/08/025/5,008025,Time difference qualifier,5,Time difference from edge of processing segment,,,,,Operational
bufr4/0/08/025/6-14,008025,Time difference qualifier,6-14,Reserved,,,,,Operational
bufr4/0/08/025/15,008025,Time difference qualifier,15,Missing value,,,,,Operational
bufr4/0/08/026/0,008026,Matrix significance,0,Averaging kernel matrix,,,,,Operational
bufr4/0/08/026/1,008026,Matrix significance,1,Correlation matrix (C),T,,,,Operational
bufr4/0/08/026/2,008026,Matrix significance,2,Lower triangular correlation matrix square root (L from C=LL–1,) ),,,,Operational
bufr4/0/08/026/3,008026,Matrix significance,3,Inverse of lower triangular correlation matrix square root (L,),,,,Operational
bufr4/0/08/026/4-42,008026,Matrix significance,4-42,Reserved,,,,,Operational
bufr4/0/08/026/43-62,008026,Matrix significance,43-62,Reserved for local use,,,,,Operational
bufr4/0/08/026/63,008026,Matrix significance,63,Missing or undefined significance,,,,,Operational
bufr4/0/08/029/0,008029,Surface type,0,Open ocean or semi-enclosed sea,,,,,Operational
bufr4/0/08/029/1,008029,Surface type,1,Enclosed sea or lake,,,,,Operational
bufr4/0/08/029/2,008029,Surface type,2,Continental ice,,,,,Operational
bufr4/0/08/029/3,008029,Surface type,3,Land,,,,,Operational
bufr4/0/08/029/4,008029,Surface type,4,Low inland (below sea level),,,,,Operational
bufr4/0/08/029/5,008029,Surface type,5,Mix of land and water,,,,,Operational
bufr4/0/08/029/6,008029,Surface type,6,Mix of land and low inland,,,,,Operational
bufr4/0/08/029/7-10,008029,Surface type,7-10,Reserved,,,,,Operational
bufr4/0/08/029/11,008029,Surface type,11,River,,,,,Operational
bufr4/0/08/029/12,008029,Surface type,12,Lake,,,,,Operational
bufr4/0/08/029/13,008029,Surface type,13,Sea,,,,,Operational
bufr4/0/08/029/14,008029,Surface type,14,Glacier,,,,,Operational
bufr4/0/08/029/15,008029,Surface type,15,Urban land,,,,,Operational
bufr4/0/08/029/16,008029,Surface type,16,Rural land,,,,,Operational
bufr4/0/08/029/17,008029,Surface type,17,Suburban land,,,,,Operational
bufr4/0/08/029/18,008029,Surface type,18,Sea ice,,,,,Operational
bufr4/0/08/029/19-254,008029,Surface type,19-254,Reserved,,,,,Operational
bufr4/0/08/029/255,008029,Surface type,255,Missing value,,,,,Operational
bufr4/0/08/032/0,008032,Status of operation,0,Routine operation,,,,,Operational
bufr4/0/08/032/1,008032,Status of operation,1,Event triggered by storm surge,,,,,Operational
bufr4/0/08/032/2,008032,Status of operation,2,Event triggered by tsunami,,,,,Operational
bufr4/0/08/032/3,008032,Status of operation,3,Event triggered manually,,,,,Operational
bufr4/0/08/032/4,008032,Status of operation,4,Installation testing,,,,,Operational
bufr4/0/08/032/5,008032,Status of operation,5,Maintenance testing,,,,,Operational
bufr4/0/08/032/6-14,008032,Status of operation,6-14,Reserved,,,,,Operational
bufr4/0/08/032/15,008032,Status of operation,15,Missing value,,,,,Operational
bufr4/0/08/033/0,008033,Method of derivation of percentage confidence,0,Reserved,,,,,Operational
bufr4/0/08/033/1,008033,Method of derivation of percentage confidence,1,Percentage confidence calculated using cloud fraction,,,,,Operational
bufr4/0/08/033/2,008033,Method of derivation of percentage confidence,2,Percentage confidence calculated using standard deviation of temperature,,,,,Operational
bufr4/0/08/033/3,008033,Method of derivation of percentage confidence,3,Percentage confidence calculated using probability of cloud contamination,,,,,Operational
